0,date,time,open,high,low,close,volume,state
46,2021.01.04,11:15,140.596,140.658,140.54,140.568,2757,-1
47,2021.01.04,11:30,140.567,140.574,140.457,140.491,2747,-1
48,2021.01.04,11:45,140.491,140.513,140.417,140.479,3368,-1
49,2021.01.04,12:00,140.477,140.554,140.465,140.545,2901,1
50,2021.01.04,12:15,140.55,140.631,140.474,140.597,2185,1
51,2021.01.04,12:30,140.598,140.659,140.548,140.642,2101,1
52,2021.01.04,12:45,140.641,140.782,140.638,140.763,2269,1
53,2021.01.04,13:00,140.761,140.863,140.748,140.767,2524,1
54,2021.01.04,13:15,140.769,140.771,140.677,140.697,2341,-1
55,2021.01.04,13:30,140.698,140.717,140.62,140.637,2448,-1
56,2021.01.04,13:45,140.638,140.715,140.569,140.601,2674,-1
57,2021.01.04,14:00,140.601,140.61,140.416,140.518,3743,-1
58,2021.01.04,14:15,140.518,140.558,140.494,140.55,2560,1
59,2021.01.04,14:30,140.549,140.624,140.498,140.51,2517,-1
60,2021.01.04,14:45,140.511,140.585,140.478,140.513,2310,1
61,2021.01.04,15:00,140.512,140.589,140.409,140.437,3151,-1
62,2021.01.04,15:15,140.436,140.454,140.204,140.327,3461,-1
63,2021.01.04,15:30,140.331,140.409,140.285,140.37,3194,1
64,2021.01.04,15:45,140.37,140.435,140.317,140.383,3141,1
65,2021.01.04,16:00,140.386,140.431,140.352,140.375,2960,-1
66,2021.01.04,16:15,140.375,140.44,140.345,140.38,3013,1
67,2021.01.04,16:30,140.381,140.393,140.219,140.347,4058,-1
68,2021.01.04,16:45,140.348,140.436,140.191,140.234,4079,-1
69,2021.01.04,17:00,140.233,140.233,139.985,140.155,4380,-1
70,2021.01.04,17:15,140.155,140.19,139.999,140.006,3539,-1
71,2021.01.04,17:30,140.005,140.094,139.919,140.067,4074,1
72,2021.01.04,17:45,140.065,140.105,139.97,140.021,4133,-1
73,2021.01.04,18:00,140.019,140.106,139.99,140.08,4067,1
74,2021.01.04,18:15,140.079,140.184,140.041,140.161,3410,1
75,2021.01.04,18:30,140.16,140.16,139.929,139.936,3275,-1
76,2021.01.04,18:45,139.935,139.944,139.801,139.817,3025,-1
77,2021.01.04,19:00,139.816,139.825,139.69,139.739,3032,-1
78,2021.01.04,19:15,139.739,139.859,139.705,139.801,3167,1
79,2021.01.04,19:30,139.8,139.895,139.739,139.879,2383,1
80,2021.01.04,19:45,139.879,140.008,139.824,139.962,2338,1
81,2021.01.04,20:00,139.961,139.975,139.888,139.892,2493,-1
82,2021.01.04,20:15,139.892,139.927,139.834,139.837,1802,-1
83,2021.01.04,20:30,139.835,139.862,139.793,139.81,1775,-1
84,2021.01.04,20:45,139.809,139.927,139.806,139.879,1752,1
85,2021.01.04,21:00,139.878,139.904,139.826,139.871,2360,-1
86,2021.01.04,21:15,139.871,139.925,139.848,139.876,1686,1
87,2021.01.04,21:30,139.875,139.879,139.8,139.822,1460,-1
88,2021.01.04,21:45,139.821,139.905,139.816,139.881,2072,1
89,2021.01.04,22:00,139.881,139.903,139.768,139.815,1983,-1
90,2021.01.04,22:15,139.814,139.871,139.804,139.816,1475,1
91,2021.01.04,22:30,139.816,139.89,139.811,139.86,1814,1
92,2021.01.04,22:45,139.86,139.952,139.845,139.947,1953,1
93,2021.01.04,23:00,139.947,140.056,139.938,140.011,1838,1
94,2021.01.04,23:15,140.013,140.019,139.952,139.971,664,-1
95,2021.01.04,23:30,139.971,140.075,139.842,139.899,1094,-1
96,2021.01.04,23:45,139.902,140.009,139.868,139.868,1172,-1
97,2021.01.05,00:00,139.868,139.954,139.85,139.933,149,1
98,2021.01.05,00:15,139.926,139.954,139.914,139.915,128,-1
99,2021.01.05,00:30,139.915,139.943,139.915,139.942,139,1
100,2021.01.05,00:45,139.941,139.977,139.93,139.97,236,1
101,2021.01.05,01:00,139.967,140.033,139.961,140.0,1250,1
102,2021.01.05,01:15,140.0,140.017,139.891,139.892,895,-1
103,2021.01.05,01:30,139.893,139.936,139.886,139.904,1005,1
104,2021.01.05,01:45,139.903,139.96,139.896,139.959,1011,1
105,2021.01.05,02:00,139.958,139.995,139.897,139.977,1863,1
106,2021.01.05,02:15,139.979,140.014,139.944,140.007,1248,1
107,2021.01.05,02:30,140.008,140.022,139.966,140.003,1333,-1
108,2021.01.05,02:45,140.003,140.009,139.899,139.941,1891,-1
109,2021.01.05,03:00,139.941,140.032,139.902,140.019,2064,1
110,2021.01.05,03:15,140.019,140.034,139.953,140.008,1658,-1
111,2021.01.05,03:30,140.008,140.021,139.957,139.996,1851,-1
112,2021.01.05,03:45,139.997,140.016,139.929,139.935,1570,-1
113,2021.01.05,04:00,139.936,140.001,139.929,140.001,1486,1
114,2021.01.05,04:15,140.0,140.042,139.974,140.041,1378,1
115,2021.01.05,04:30,140.042,140.121,140.031,140.121,1550,1
116,2021.01.05,04:45,140.12,140.128,140.081,140.093,1381,-1
117,2021.01.05,05:00,140.092,140.15,140.09,140.098,1504,1
118,2021.01.05,05:15,140.1,140.137,140.054,140.079,1479,-1
119,2021.01.05,05:30,140.089,140.113,139.985,140.001,1629,-1
120,2021.01.05,05:45,140.0,140.01,139.937,139.974,2101,-1
121,2021.01.05,06:00,139.973,139.978,139.932,139.948,2122,-1
122,2021.01.05,06:15,139.945,139.983,139.891,139.962,1729,1
123,2021.01.05,06:30,139.962,139.986,139.921,139.986,1390,1
124,2021.01.05,06:45,139.985,140.011,139.932,139.932,1545,-1
125,2021.01.05,07:00,139.932,139.982,139.929,139.964,1644,1
126,2021.01.05,07:15,139.967,139.981,139.947,139.969,1597,1
127,2021.01.05,07:30,139.968,139.989,139.936,139.984,1632,1
128,2021.01.05,07:45,139.983,140.02,139.97,139.993,1632,1
129,2021.01.05,08:00,139.993,140.025,139.916,139.92,1848,-1
130,2021.01.05,08:15,139.919,139.998,139.905,139.92,1237,1
131,2021.01.05,08:30,139.919,140.012,139.897,139.999,1274,1
132,2021.01.05,08:45,139.999,140.063,139.978,140.04,1659,1
133,2021.01.05,09:00,140.041,140.054,139.926,139.972,2382,-1
134,2021.01.05,09:15,139.974,140.028,139.925,139.98,2123,1
135,2021.01.05,09:30,139.981,140.014,139.881,139.883,2543,-1
136,2021.01.05,09:45,139.884,139.886,139.626,139.693,3114,-1
137,2021.01.05,10:00,139.7,139.846,139.642,139.751,3505,1
138,2021.01.05,10:15,139.752,139.894,139.733,139.778,3558,1
139,2021.01.05,10:30,139.777,139.819,139.624,139.663,3161,-1
140,2021.01.05,10:45,139.663,139.665,139.525,139.534,2651,-1
141,2021.01.05,11:00,139.53,139.65,139.512,139.55,2793,1
142,2021.01.05,11:15,139.552,139.665,139.538,139.658,2207,1
143,2021.01.05,11:30,139.659,139.743,139.589,139.741,2297,1
144,2021.01.05,11:45,139.74,139.745,139.552,139.574,2334,-1
145,2021.01.05,12:00,139.574,139.729,139.566,139.716,2079,1
146,2021.01.05,12:15,139.717,139.755,139.68,139.732,2387,1
147,2021.01.05,12:30,139.733,139.765,139.649,139.764,2207,1
148,2021.01.05,12:45,139.764,139.81,139.665,139.759,2281,-1
149,2021.01.05,13:00,139.759,139.908,139.735,139.87,3138,1
150,2021.01.05,13:15,139.871,139.895,139.78,139.808,2573,-1
151,2021.01.05,13:30,139.808,139.822,139.745,139.818,2357,1
152,2021.01.05,13:45,139.818,139.846,139.728,139.728,2034,-1
153,2021.01.05,14:00,139.73,139.746,139.662,139.702,2443,-1
154,2021.01.05,14:15,139.701,139.703,139.635,139.673,2668,-1
155,2021.01.05,14:30,139.674,139.768,139.668,139.752,2691,1
156,2021.01.05,14:45,139.753,139.794,139.682,139.773,3023,1
157,2021.01.05,15:00,139.773,139.831,139.75,139.758,2817,-1
158,2021.01.05,15:15,139.76,139.826,139.666,139.693,2848,-1
159,2021.01.05,15:30,139.695,139.703,139.536,139.603,2953,-1
160,2021.01.05,15:45,139.602,139.713,139.59,139.626,2955,1
161,2021.01.05,16:00,139.626,139.716,139.599,139.678,2558,1
162,2021.01.05,16:15,139.677,139.699,139.619,139.638,2621,-1
163,2021.01.05,16:30,139.639,139.862,139.604,139.853,4464,1
164,2021.01.05,16:45,139.853,139.867,139.727,139.817,3013,-1
165,2021.01.05,17:00,139.82,139.974,139.797,139.803,4290,-1
166,2021.01.05,17:15,139.804,139.826,139.641,139.73,3225,-1
167,2021.01.05,17:30,139.729,139.768,139.676,139.729,3647,0
168,2021.01.05,17:45,139.729,139.832,139.698,139.722,3512,-1
169,2021.01.05,18:00,139.723,139.84,139.719,139.808,2952,1
170,2021.01.05,18:15,139.807,139.958,139.757,139.828,2988,1
171,2021.01.05,18:30,139.826,139.932,139.812,139.915,3581,1
172,2021.01.05,18:45,139.915,139.953,139.856,139.857,2676,-1
173,2021.01.05,19:00,139.857,140.008,139.857,139.977,3202,1
174,2021.01.05,19:15,139.98,139.996,139.907,139.946,2492,-1
175,2021.01.05,19:30,139.945,139.993,139.927,139.931,2090,-1
176,2021.01.05,19:45,139.932,139.964,139.891,139.943,1834,1
177,2021.01.05,20:00,139.944,139.946,139.829,139.894,1701,-1
178,2021.01.05,20:15,139.896,139.949,139.868,139.888,1687,-1
179,2021.01.05,20:30,139.887,139.897,139.768,139.807,2229,-1
180,2021.01.05,20:45,139.808,139.908,139.801,139.888,1538,1
181,2021.01.05,21:00,139.888,139.95,139.888,139.918,1477,1
182,2021.01.05,21:15,139.918,139.966,139.913,139.952,1368,1
183,2021.01.05,21:30,139.952,139.961,139.857,139.904,1410,-1
184,2021.01.05,21:45,139.903,139.934,139.851,139.879,1604,-1
185,2021.01.05,22:00,139.882,139.929,139.881,139.902,1460,1
186,2021.01.05,22:15,139.902,139.919,139.876,139.908,1113,1
187,2021.01.05,22:30,139.909,139.942,139.902,139.94,1083,1
188,2021.01.05,22:45,139.94,139.966,139.896,139.934,1671,-1
189,2021.01.05,23:00,139.933,139.974,139.921,139.934,1190,1
190,2021.01.05,23:15,139.934,139.989,139.932,139.971,510,1
191,2021.01.05,23:30,139.976,139.978,139.941,139.951,463,-1
192,2021.01.05,23:45,139.951,139.985,139.91,139.911,954,-1
193,2021.01.06,00:00,139.908,139.948,139.74,139.902,166,-1
194,2021.01.06,00:15,139.903,139.956,139.898,139.932,67,1
195,2021.01.06,00:30,139.932,139.941,139.905,139.919,84,-1
196,2021.01.06,00:45,139.919,139.938,139.874,139.897,649,-1
197,2021.01.06,01:00,139.904,139.922,139.829,139.86,979,-1
198,2021.01.06,01:15,139.859,139.906,139.852,139.888,888,1
199,2021.01.06,01:30,139.887,139.915,139.842,139.886,984,-1
200,2021.01.06,01:45,139.888,139.948,139.883,139.924,795,1
201,2021.01.06,02:00,139.925,139.95,139.854,139.861,1879,-1
202,2021.01.06,02:15,139.861,139.89,139.84,139.879,1757,1
203,2021.01.06,02:30,139.878,139.947,139.852,139.918,1685,1
204,2021.01.06,02:45,139.923,140.03,139.897,139.986,3495,1
205,2021.01.06,03:00,139.987,140.014,139.867,139.933,3179,-1
206,2021.01.06,03:15,139.933,140.014,139.922,139.96,3829,1
207,2021.01.06,03:30,139.958,139.98,139.813,139.877,3450,-1
208,2021.01.06,03:45,139.878,139.943,139.835,139.836,2961,-1
209,2021.01.06,04:00,139.835,139.878,139.819,139.848,2799,1
210,2021.01.06,04:15,139.848,139.91,139.813,139.876,2335,1
211,2021.01.06,04:30,139.877,139.905,139.85,139.869,2052,-1
212,2021.01.06,04:45,139.871,139.901,139.789,139.802,2767,-1
213,2021.01.06,05:00,139.799,139.881,139.791,139.865,2826,1
214,2021.01.06,05:15,139.866,139.908,139.825,139.857,2322,-1
215,2021.01.06,05:30,139.858,139.884,139.818,139.847,2348,-1
216,2021.01.06,05:45,139.846,139.861,139.813,139.827,1742,-1
217,2021.01.06,06:00,139.827,139.857,139.8,139.854,1732,1
218,2021.01.06,06:15,139.853,139.932,139.852,139.901,2749,1
219,2021.01.06,06:30,139.901,139.935,139.88,139.935,2194,1
220,2021.01.06,06:45,139.936,139.959,139.907,139.926,2499,-1
221,2021.01.06,07:00,139.926,139.98,139.906,139.975,2299,1
222,2021.01.06,07:15,139.975,139.998,139.932,139.945,1997,-1
223,2021.01.06,07:30,139.946,139.957,139.873,139.883,1236,-1
224,2021.01.06,07:45,139.885,139.956,139.842,139.95,1540,1
225,2021.01.06,08:00,139.95,139.981,139.873,139.965,1330,1
226,2021.01.06,08:15,139.964,140.007,139.947,139.96,1515,-1
227,2021.01.06,08:30,139.959,140.028,139.949,140.004,1591,1
228,2021.01.06,08:45,140.003,140.04,139.987,140.003,2015,0
229,2021.01.06,09:00,140.002,140.288,139.987,140.2,3464,1
230,2021.01.06,09:15,140.201,140.222,140.107,140.219,3008,1
231,2021.01.06,09:30,140.216,140.278,140.201,140.275,2973,1
232,2021.01.06,09:45,140.275,140.337,140.227,140.326,2797,1
233,2021.01.06,10:00,140.321,140.379,140.207,140.27,3883,-1
234,2021.01.06,10:15,140.269,140.269,140.113,140.211,3678,-1
235,2021.01.06,10:30,140.212,140.297,140.177,140.19,2841,-1
236,2021.01.06,10:45,140.19,140.224,140.055,140.094,2823,-1
237,2021.01.06,11:00,140.094,140.27,140.04,140.264,3045,1
238,2021.01.06,11:15,140.265,140.289,140.153,140.239,2845,-1
239,2021.01.06,11:30,140.241,140.253,140.176,140.238,2417,-1
240,2021.01.06,11:45,140.237,140.356,140.214,140.347,2913,1
241,2021.01.06,12:00,140.347,140.473,140.343,140.472,2576,1
242,2021.01.06,12:15,140.471,140.484,140.37,140.377,2593,-1
243,2021.01.06,12:30,140.376,140.524,140.376,140.505,2425,1
244,2021.01.06,12:45,140.506,140.576,140.413,140.432,2678,-1
245,2021.01.06,13:00,140.434,140.516,140.381,140.46,2329,1
246,2021.01.06,13:15,140.458,140.479,140.399,140.431,2293,-1
247,2021.01.06,13:30,140.432,140.449,140.356,140.39,2415,-1
248,2021.01.06,13:45,140.389,140.395,140.296,140.298,2409,-1
249,2021.01.06,14:00,140.298,140.312,140.213,140.231,2603,-1
250,2021.01.06,14:15,140.228,140.307,140.198,140.283,2527,1
251,2021.01.06,14:30,140.282,140.321,140.032,140.112,3222,-1
252,2021.01.06,14:45,140.111,140.178,140.056,140.144,3892,1
253,2021.01.06,15:00,140.142,140.26,140.089,140.142,3490,0
254,2021.01.06,15:15,140.141,140.247,140.117,140.178,3227,1
255,2021.01.06,15:30,140.179,140.221,140.117,140.179,3069,0
256,2021.01.06,15:45,140.18,140.249,139.94,139.945,4807,-1
257,2021.01.06,16:00,139.945,140.001,139.772,139.948,5093,1
258,2021.01.06,16:15,139.948,140.007,139.834,139.881,3427,-1
259,2021.01.06,16:30,139.879,140.058,139.875,140.02,4672,1
260,2021.01.06,16:45,140.02,140.19,139.995,140.127,4485,1
261,2021.01.06,17:00,140.128,140.304,140.103,140.274,3960,1
262,2021.01.06,17:15,140.277,140.323,140.242,140.306,3480,1
263,2021.01.06,17:30,140.306,140.371,140.137,140.17,3798,-1
264,2021.01.06,17:45,140.166,140.278,140.053,140.09,4587,-1
265,2021.01.06,18:00,140.089,140.238,140.006,140.2,4327,1
266,2021.01.06,18:15,140.202,140.363,140.159,140.353,3554,1
267,2021.01.06,18:30,140.353,140.38,140.261,140.328,2836,-1
268,2021.01.06,18:45,140.327,140.384,140.309,140.339,2455,1
269,2021.01.06,19:00,140.34,140.406,140.332,140.393,2353,1
270,2021.01.06,19:15,140.393,140.455,140.354,140.449,2244,1
271,2021.01.06,19:30,140.45,140.48,140.414,140.424,1815,-1
272,2021.01.06,19:45,140.426,140.446,140.39,140.41,1953,-1
273,2021.01.06,20:00,140.408,140.502,140.384,140.488,1729,1
274,2021.01.06,20:15,140.488,140.519,140.414,140.439,1837,-1
275,2021.01.06,20:30,140.44,140.519,140.418,140.468,1939,1
276,2021.01.06,20:45,140.466,140.485,140.406,140.452,1687,-1
277,2021.01.06,21:00,140.455,140.525,140.428,140.482,1960,1
278,2021.01.06,21:15,140.481,140.521,140.314,140.314,3110,-1
279,2021.01.06,21:30,140.317,140.365,140.247,140.306,3340,-1
280,2021.01.06,21:45,140.306,140.321,140.218,140.247,3582,-1
281,2021.01.06,22:00,140.247,140.315,140.19,140.297,3347,1
282,2021.01.06,22:15,140.296,140.354,140.188,140.234,2840,-1
283,2021.01.06,22:30,140.234,140.279,140.163,140.231,3017,-1
284,2021.01.06,22:45,140.229,140.27,140.206,140.229,2860,0
285,2021.01.06,23:00,140.239,140.269,140.214,140.226,1423,-1
286,2021.01.06,23:15,140.226,140.233,140.166,140.167,706,-1
287,2021.01.06,23:30,140.168,140.297,140.168,140.275,1007,1
288,2021.01.06,23:45,140.275,140.299,140.194,140.195,2320,-1
289,2021.01.07,00:00,140.195,140.251,140.112,140.175,173,-1
290,2021.01.07,00:15,140.179,140.262,140.175,140.262,89,1
291,2021.01.07,00:30,140.259,140.315,140.121,140.133,383,-1
292,2021.01.07,00:45,140.137,140.255,140.128,140.247,679,1
293,2021.01.07,01:00,140.247,140.305,140.233,140.271,1538,1
294,2021.01.07,01:15,140.272,140.382,140.269,140.373,1503,1
295,2021.01.07,01:30,140.373,140.392,140.33,140.344,1297,-1
296,2021.01.07,01:45,140.346,140.419,140.339,140.351,555,1
297,2021.01.07,02:00,140.349,140.473,140.328,140.349,2090,0
298,2021.01.07,02:15,140.351,140.387,140.292,140.293,1606,-1
299,2021.01.07,02:30,140.293,140.319,140.196,140.221,1453,-1
300,2021.01.07,02:45,140.22,140.405,140.217,140.386,2156,1
301,2021.01.07,03:00,140.389,140.401,140.322,140.331,1884,-1
302,2021.01.07,03:15,140.331,140.468,140.318,140.457,2002,1
303,2021.01.07,03:30,140.458,140.551,140.444,140.537,2226,1
304,2021.01.07,03:45,140.536,140.542,140.465,140.482,2272,-1
305,2021.01.07,04:00,140.481,140.493,140.38,140.401,3010,-1
306,2021.01.07,04:15,140.402,140.404,140.105,140.144,2743,-1
307,2021.01.07,04:30,140.141,140.219,140.122,140.205,1858,1
308,2021.01.07,04:45,140.204,140.227,140.178,140.212,1885,1
309,2021.01.07,05:00,140.213,140.229,140.155,140.206,2125,-1
310,2021.01.07,05:15,140.205,140.213,140.161,140.196,1927,-1
311,2021.01.07,05:30,140.201,140.221,140.164,140.182,1682,-1
312,2021.01.07,05:45,140.182,140.275,140.168,140.266,2126,1
313,2021.01.07,06:00,140.268,140.341,140.257,140.325,1797,1
314,2021.01.07,06:15,140.323,140.336,140.277,140.308,1361,-1
315,2021.01.07,06:30,140.31,140.323,140.273,140.302,1280,-1
316,2021.01.07,06:45,140.304,140.306,140.221,140.226,1061,-1
317,2021.01.07,07:00,140.227,140.248,140.169,140.179,1652,-1
318,2021.01.07,07:15,140.18,140.243,140.166,140.219,1089,1
319,2021.01.07,07:30,140.219,140.233,140.177,140.214,1140,-1
320,2021.01.07,07:45,140.212,140.261,140.188,140.21,1618,-1
321,2021.01.07,08:00,140.211,140.26,140.177,140.241,2100,1
322,2021.01.07,08:15,140.241,140.275,140.207,140.257,1495,1
323,2021.01.07,08:30,140.26,140.286,140.234,140.245,1291,-1
324,2021.01.07,08:45,140.245,140.286,140.244,140.261,1143,1
325,2021.01.07,09:00,140.261,140.41,140.248,140.274,2364,1
326,2021.01.07,09:15,140.273,140.335,140.233,140.29,2187,1
327,2021.01.07,09:30,140.29,140.342,140.224,140.239,2631,-1
328,2021.01.07,09:45,140.234,140.391,140.198,140.376,2716,1
329,2021.01.07,10:00,140.372,140.45,140.296,140.434,3778,1
330,2021.01.07,10:15,140.432,140.667,140.422,140.609,3495,1
331,2021.01.07,10:30,140.613,140.754,140.534,140.719,3239,1
332,2021.01.07,10:45,140.719,140.834,140.672,140.692,3287,-1
333,2021.01.07,11:00,140.692,140.791,140.662,140.76,3739,1
334,2021.01.07,11:15,140.761,140.822,140.737,140.786,3640,1
335,2021.01.07,11:30,140.785,140.805,140.731,140.762,3224,-1
336,2021.01.07,11:45,140.761,140.847,140.703,140.79,3306,1
337,2021.01.07,12:00,140.789,140.91,140.753,140.839,3216,1
338,2021.01.07,12:15,140.838,140.891,140.702,140.728,3355,-1
339,2021.01.07,12:30,140.727,140.815,140.683,140.709,3451,-1
340,2021.01.07,12:45,140.708,140.728,140.616,140.666,3224,-1
341,2021.01.07,13:00,140.665,140.732,140.643,140.707,2986,1
342,2021.01.07,13:15,140.705,140.755,140.641,140.679,2319,-1
343,2021.01.07,13:30,140.678,140.867,140.67,140.722,2711,1
344,2021.01.07,13:45,140.72,140.777,140.643,140.669,2947,-1
345,2021.01.07,14:00,140.672,140.795,140.646,140.794,2750,1
346,2021.01.07,14:15,140.796,140.904,140.781,140.859,3231,1
347,2021.01.07,14:30,140.859,140.873,140.796,140.862,2537,1
348,2021.01.07,14:45,140.861,140.992,140.84,140.968,2371,1
349,2021.01.07,15:00,140.966,140.987,140.916,140.957,2589,-1
350,2021.01.07,15:15,140.956,140.977,140.876,140.929,2546,-1
351,2021.01.07,15:30,140.928,140.953,140.842,140.888,2906,-1
352,2021.01.07,15:45,140.889,140.911,140.755,140.805,3274,-1
353,2021.01.07,16:00,140.806,140.914,140.794,140.87,2775,1
354,2021.01.07,16:15,140.87,140.997,140.849,140.924,3536,1
355,2021.01.07,16:30,140.923,140.97,140.795,140.828,4618,-1
356,2021.01.07,16:45,140.829,140.901,140.79,140.813,3814,-1
357,2021.01.07,17:00,140.817,140.868,140.757,140.835,4420,1
358,2021.01.07,17:15,140.832,140.895,140.777,140.796,3830,-1
359,2021.01.07,17:30,140.795,140.962,140.785,140.935,3623,1
360,2021.01.07,17:45,140.937,140.957,140.712,140.826,4003,-1
361,2021.01.07,18:00,140.827,140.854,140.73,140.792,3301,-1
362,2021.01.07,18:15,140.791,140.842,140.686,140.741,2473,-1
363,2021.01.07,18:30,140.737,140.752,140.598,140.639,2447,-1
364,2021.01.07,18:45,140.639,140.767,140.628,140.695,2636,1
365,2021.01.07,19:00,140.691,140.84,140.66,140.8,2198,1
366,2021.01.07,19:15,140.8,140.818,140.708,140.731,2086,-1
367,2021.01.07,19:30,140.732,140.76,140.66,140.74,2046,1
368,2021.01.07,19:45,140.741,140.766,140.697,140.741,1499,0
369,2021.01.07,20:00,140.742,140.825,140.742,140.807,1555,1
370,2021.01.07,20:15,140.807,140.851,140.8,140.836,1708,1
371,2021.01.07,20:30,140.847,140.911,140.847,140.898,1539,1
372,2021.01.07,20:45,140.9,140.912,140.843,140.888,1761,-1
373,2021.01.07,21:00,140.89,140.936,140.87,140.933,1434,1
374,2021.01.07,21:15,140.932,140.939,140.853,140.865,1568,-1
375,2021.01.07,21:30,140.866,140.938,140.858,140.889,1210,1
376,2021.01.07,21:45,140.889,140.964,140.875,140.961,1635,1
377,2021.01.07,22:00,140.96,140.987,140.883,140.898,1834,-1
378,2021.01.07,22:15,140.899,140.903,140.84,140.884,1140,-1
379,2021.01.07,22:30,140.884,140.892,140.821,140.827,1042,-1
380,2021.01.07,22:45,140.829,140.878,140.765,140.878,1510,1
381,2021.01.07,23:00,140.877,140.926,140.816,140.874,1098,-1
382,2021.01.07,23:15,140.873,140.875,140.797,140.803,836,-1
383,2021.01.07,23:30,140.802,140.853,140.799,140.806,951,1
384,2021.01.07,23:45,140.805,140.847,140.733,140.733,1156,-1
385,2021.01.08,00:00,140.735,140.803,140.735,140.779,59,1
386,2021.01.08,00:15,140.779,140.788,140.729,140.784,68,1
387,2021.01.08,00:30,140.786,140.843,140.784,140.798,175,1
388,2021.01.08,00:45,140.799,140.835,140.787,140.835,201,1
389,2021.01.08,01:00,140.832,140.856,140.792,140.815,572,-1
390,2021.01.08,01:15,140.829,140.832,140.779,140.793,627,-1
391,2021.01.08,01:30,140.793,140.855,140.79,140.841,718,1
392,2021.01.08,01:45,140.838,140.87,140.818,140.852,724,1
393,2021.01.08,02:00,140.852,140.91,140.802,140.806,1784,-1
394,2021.01.08,02:15,140.807,140.858,140.807,140.845,1174,1
395,2021.01.08,02:30,140.843,140.868,140.736,140.772,1883,-1
396,2021.01.08,02:45,140.769,140.836,140.753,140.814,1697,1
397,2021.01.08,03:00,140.816,140.858,140.77,140.816,2174,0
398,2021.01.08,03:15,140.817,140.871,140.773,140.846,2731,1
399,2021.01.08,03:30,140.846,140.888,140.819,140.844,2710,-1
400,2021.01.08,03:45,140.844,140.858,140.799,140.805,2090,-1
401,2021.01.08,04:00,140.806,140.807,140.747,140.79,1443,-1
402,2021.01.08,04:15,140.789,140.844,140.78,140.81,1377,1
403,2021.01.08,04:30,140.809,140.834,140.793,140.827,1514,1
404,2021.01.08,04:45,140.826,140.829,140.765,140.814,1593,-1
405,2021.01.08,05:00,140.811,140.851,140.777,140.798,1539,-1
406,2021.01.08,05:15,140.798,140.822,140.783,140.818,1556,1
