0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
78,2021.01.07,05:00,1.35885,1.36014,1.35864,1.36012,3512,1,0,0,1,0,0
79,2021.01.07,06:00,1.36012,1.36092,1.35965,1.35977,3182,0,1,0,1,0,0
80,2021.01.07,07:00,1.35976,1.35989,1.35833,1.35847,4235,0,1,0,1,0,0
81,2021.01.07,08:00,1.35848,1.35938,1.3577,1.359,4526,1,0,0,1,0,0
82,2021.01.07,09:00,1.35899,1.36001,1.35646,1.35807,6420,0,1,0,1,0,0
83,2021.01.07,10:00,1.35805,1.36269,1.35697,1.36078,9743,1,0,0,1,1,0
84,2021.01.07,11:00,1.3608,1.36165,1.359,1.35942,8164,0,1,0,0,1,0
85,2021.01.07,12:00,1.35943,1.36074,1.35625,1.35689,8137,0,1,0,0,1,0
86,2021.01.07,13:00,1.35688,1.3592,1.3565,1.3568,6476,0,1,0,0,1,0
87,2021.01.07,14:00,1.35683,1.36092,1.35567,1.36045,7392,1,0,0,0,1,0
88,2021.01.07,15:00,1.36045,1.36131,1.35835,1.3588,7805,0,1,0,0,1,1
89,2021.01.07,16:00,1.35879,1.36034,1.35629,1.35639,10639,0,1,0,0,1,1
90,2021.01.07,17:00,1.35643,1.35738,1.35368,1.35488,10690,0,1,0,0,1,1
91,2021.01.07,18:00,1.35489,1.35691,1.35431,1.35488,7771,0,1,0,0,1,1
92,2021.01.07,19:00,1.35486,1.35585,1.35326,1.35482,5758,0,1,0,0,0,1
93,2021.01.07,20:00,1.35483,1.3572,1.35483,1.35717,5264,1,0,0,0,0,1
94,2021.01.07,21:00,1.35719,1.35775,1.35624,1.35711,4185,0,1,0,0,0,1
95,2021.01.07,22:00,1.35711,1.35733,1.35568,1.35663,3793,0,1,0,0,0,1
96,2021.01.07,23:00,1.35664,1.3571,1.35567,1.35567,2453,0,1,0,0,0,0
97,2021.01.08,00:00,1.35625,1.35639,1.35577,1.35605,299,0,1,0,0,0,0
98,2021.01.08,01:00,1.35604,1.35699,1.35591,1.35685,2191,1,0,0,0,0,0
99,2021.01.08,02:00,1.35685,1.35724,1.35579,1.356,4063,0,1,0,1,0,0
100,2021.01.08,03:00,1.35601,1.35614,1.35383,1.35535,6968,0,1,0,1,0,0
101,2021.01.08,04:00,1.35536,1.35641,1.35465,1.3564,4680,1,0,0,1,0,0
102,2021.01.08,05:00,1.35641,1.35693,1.35594,1.35619,4137,0,1,0,1,0,0
103,2021.01.08,06:00,1.35617,1.35617,1.35558,1.356,2939,0,1,0,1,0,0
104,2021.01.08,07:00,1.356,1.35706,1.35593,1.35606,3900,1,0,0,1,0,0
105,2021.01.08,08:00,1.35607,1.35764,1.35587,1.3572,4010,1,0,0,1,0,0
106,2021.01.08,09:00,1.3572,1.35885,1.35703,1.35774,7056,1,0,0,1,0,0
107,2021.01.08,10:00,1.35773,1.35857,1.35575,1.35815,11388,1,0,0,1,1,0
108,2021.01.08,11:00,1.35816,1.36023,1.35725,1.36002,8007,1,0,0,0,1,0
109,2021.01.08,12:00,1.36002,1.36054,1.35806,1.35837,5567,0,1,0,0,1,0
110,2021.01.08,13:00,1.35836,1.3601,1.35812,1.3593,5289,1,0,0,0,1,0
111,2021.01.08,14:00,1.35929,1.36075,1.35849,1.36009,6251,1,0,0,0,1,0
112,2021.01.08,15:00,1.36008,1.36262,1.35745,1.3619,11135,1,0,0,0,1,1
113,2021.01.08,16:00,1.36189,1.36356,1.35802,1.35839,12286,0,1,0,0,1,1
114,2021.01.08,17:00,1.35838,1.35935,1.35475,1.3589,11718,1,0,0,0,1,1
115,2021.01.08,18:00,1.35892,1.35994,1.3565,1.35826,11929,0,1,0,0,1,1
116,2021.01.08,19:00,1.35825,1.35868,1.35715,1.35787,7389,0,1,0,0,0,1
117,2021.01.08,20:00,1.35788,1.35792,1.35432,1.35533,7921,0,1,0,0,0,1
118,2021.01.08,21:00,1.35534,1.3571,1.35531,1.35633,5695,1,0,0,0,0,1
119,2021.01.08,22:00,1.35633,1.35695,1.35595,1.35626,3745,0,1,0,0,0,1
120,2021.01.08,23:00,1.35625,1.35667,1.35524,1.35615,2378,0,1,0,0,0,0
121,2021.01.11,00:00,1.35578,1.35681,1.35476,1.35496,597,0,1,0,0,0,0
122,2021.01.11,01:00,1.35489,1.35647,1.35098,1.35185,4678,0,1,0,0,0,0
123,2021.01.11,02:00,1.35185,1.35292,1.35155,1.35262,3849,1,0,0,1,0,0
124,2021.01.11,03:00,1.35261,1.35274,1.35052,1.35087,5819,0,1,0,1,0,0
125,2021.01.11,04:00,1.35086,1.35156,1.34958,1.35155,5171,1,0,0,1,0,0
126,2021.01.11,05:00,1.35153,1.35157,1.35006,1.35047,4218,0,1,0,1,0,0
127,2021.01.11,06:00,1.35047,1.35086,1.34915,1.34986,3885,0,1,0,1,0,0
128,2021.01.11,07:00,1.34986,1.35022,1.34928,1.35008,3154,1,0,0,1,0,0
129,2021.01.11,08:00,1.35008,1.35135,1.34932,1.3512,3829,1,0,0,1,0,0
130,2021.01.11,09:00,1.3512,1.3513,1.34824,1.34824,6941,0,1,0,1,0,0
131,2021.01.11,10:00,1.34828,1.35095,1.34828,1.35092,8976,1,0,0,1,1,0
132,2021.01.11,11:00,1.35093,1.35157,1.34917,1.34925,8237,0,1,0,0,1,0
133,2021.01.11,12:00,1.34925,1.35023,1.34854,1.34962,6600,1,0,0,0,1,0
134,2021.01.11,13:00,1.34959,1.35023,1.34836,1.34858,6819,0,1,0,0,1,0
135,2021.01.11,14:00,1.34858,1.34883,1.34641,1.34809,7709,0,1,0,0,1,0
136,2021.01.11,15:00,1.34806,1.34828,1.3458,1.34647,8291,0,1,0,0,1,1
137,2021.01.11,16:00,1.34645,1.34853,1.34504,1.34559,12758,0,1,0,0,1,1
138,2021.01.11,17:00,1.34559,1.34955,1.3452,1.34861,9782,1,0,0,0,1,1
139,2021.01.11,18:00,1.34861,1.35257,1.34785,1.35208,8050,1,0,0,0,1,1
140,2021.01.11,19:00,1.35212,1.35303,1.35186,1.35251,4783,1,0,0,0,0,1
141,2021.01.11,20:00,1.3525,1.35295,1.3521,1.35247,2930,0,1,0,0,0,1
142,2021.01.11,21:00,1.35247,1.35348,1.35231,1.35253,3339,1,0,0,0,0,1
143,2021.01.11,22:00,1.35254,1.35268,1.35165,1.35204,3208,0,1,0,0,0,1
144,2021.01.11,23:00,1.35204,1.35219,1.35034,1.35151,1545,0,1,0,0,0,0
145,2021.01.12,00:00,1.35151,1.35186,1.35023,1.3509,902,0,1,0,0,0,0
146,2021.01.12,01:00,1.3509,1.35274,1.35077,1.35232,2119,1,0,0,0,0,0
147,2021.01.12,02:00,1.35235,1.35262,1.351,1.35196,3235,0,1,0,1,0,0
148,2021.01.12,03:00,1.35201,1.35301,1.3504,1.35226,5277,1,0,0,1,0,0
149,2021.01.12,04:00,1.35227,1.35278,1.35159,1.35232,3892,1,0,0,1,0,0
150,2021.01.12,05:00,1.35237,1.35268,1.35201,1.35214,2557,0,1,0,1,0,0
151,2021.01.12,06:00,1.35214,1.35264,1.35152,1.35238,2674,1,0,0,1,0,0
152,2021.01.12,07:00,1.35239,1.35449,1.35199,1.35432,3700,1,0,0,1,0,0
153,2021.01.12,08:00,1.35432,1.35583,1.35381,1.35541,4102,1,0,0,1,0,0
154,2021.01.12,09:00,1.35541,1.35677,1.35462,1.3553,6528,0,1,0,1,0,0
155,2021.01.12,10:00,1.35529,1.35576,1.35384,1.35539,7495,1,0,0,1,1,0
156,2021.01.12,11:00,1.35536,1.36064,1.35424,1.36024,9439,1,0,0,0,1,0
157,2021.01.12,12:00,1.36026,1.36055,1.35757,1.35759,5977,0,1,0,0,1,0
158,2021.01.12,13:00,1.35762,1.36037,1.35757,1.35865,5222,1,0,0,0,1,0
159,2021.01.12,14:00,1.3587,1.36025,1.35814,1.35954,6575,1,0,0,0,1,0
160,2021.01.12,15:00,1.35955,1.36018,1.35801,1.35869,7699,0,1,0,0,1,1
161,2021.01.12,16:00,1.35868,1.36056,1.35809,1.35999,9041,1,0,0,0,1,1
162,2021.01.12,17:00,1.35992,1.36315,1.35897,1.36172,8741,1,0,0,0,1,1
163,2021.01.12,18:00,1.36167,1.36358,1.36156,1.36351,6603,1,0,0,0,1,1
164,2021.01.12,19:00,1.36349,1.36371,1.36202,1.36242,5674,0,1,0,0,0,1
165,2021.01.12,20:00,1.36241,1.36482,1.3621,1.36409,4664,1,0,0,0,0,1
166,2021.01.12,21:00,1.3641,1.36674,1.36396,1.36636,5611,1,0,0,0,0,1
167,2021.01.12,22:00,1.36634,1.36683,1.36575,1.36654,3426,1,0,0,0,0,1
168,2021.01.12,23:00,1.36651,1.36699,1.36575,1.36575,2066,0,1,0,0,0,0
169,2021.01.13,00:00,1.36652,1.36652,1.36557,1.36599,985,0,1,0,0,0,0
170,2021.01.13,01:00,1.36611,1.36687,1.36599,1.36663,1516,1,0,0,0,0,0
171,2021.01.13,02:00,1.36665,1.36796,1.36665,1.36691,2972,1,0,0,1,0,0
172,2021.01.13,03:00,1.36692,1.36828,1.36665,1.36787,4423,1,0,0,1,0,0
173,2021.01.13,04:00,1.3679,1.36848,1.36771,1.36802,3440,1,0,0,1,0,0
174,2021.01.13,05:00,1.36803,1.36927,1.368,1.36876,3727,1,0,0,1,0,0
175,2021.01.13,06:00,1.36874,1.36886,1.36791,1.36792,3338,0,1,0,1,0,0
176,2021.01.13,07:00,1.36799,1.36829,1.36747,1.36773,3413,0,1,0,1,0,0
177,2021.01.13,08:00,1.36774,1.36803,1.36706,1.3674,3029,0,1,0,1,0,0
178,2021.01.13,09:00,1.36738,1.37,1.36736,1.36811,5038,1,0,0,1,0,0
179,2021.01.13,10:00,1.36822,1.36881,1.36621,1.36852,8391,1,0,0,1,1,0
180,2021.01.13,11:00,1.36853,1.37013,1.36772,1.36902,8838,1,0,0,0,1,0
181,2021.01.13,12:00,1.36901,1.36933,1.36652,1.36718,7402,0,1,0,0,1,0
182,2021.01.13,13:00,1.36717,1.36723,1.36531,1.36697,6986,0,1,0,0,1,0
183,2021.01.13,14:00,1.36697,1.36841,1.3665,1.36737,6759,1,0,0,0,1,0
184,2021.01.13,15:00,1.36731,1.36935,1.36689,1.36815,7995,1,0,0,0,1,1
185,2021.01.13,16:00,1.36814,1.36821,1.36444,1.36468,10194,0,1,0,0,1,1
186,2021.01.13,17:00,1.36468,1.36678,1.36332,1.36366,9835,0,1,0,0,1,1
187,2021.01.13,18:00,1.36365,1.36426,1.36211,1.36293,8137,0,1,0,0,1,1
188,2021.01.13,19:00,1.36293,1.36408,1.36114,1.36393,6489,1,0,0,0,0,1
189,2021.01.13,20:00,1.36395,1.36521,1.3631,1.36317,4345,0,1,0,0,0,1
190,2021.01.13,21:00,1.36317,1.36416,1.36283,1.36299,3902,0,1,0,0,0,1
191,2021.01.13,22:00,1.36298,1.36356,1.36257,1.36303,3060,1,0,0,0,0,1
192,2021.01.13,23:00,1.36301,1.36402,1.36296,1.36353,2174,1,0,0,0,0,0
193,2021.01.14,00:00,1.36367,1.36431,1.36294,1.36366,597,0,1,0,0,0,0
194,2021.01.14,01:00,1.36366,1.36505,1.3633,1.36471,4603,1,0,0,0,0,0
195,2021.01.14,02:00,1.36471,1.36534,1.36421,1.36496,3860,1,0,0,1,0,0
196,2021.01.14,03:00,1.36494,1.36549,1.36481,1.36498,3921,1,0,0,1,0,0
197,2021.01.14,04:00,1.36498,1.36512,1.36162,1.3641,6776,0,1,0,1,0,0
198,2021.01.14,05:00,1.3641,1.36417,1.36282,1.36366,4697,0,1,0,1,0,0
199,2021.01.14,06:00,1.36365,1.36423,1.36342,1.36403,2969,1,0,0,1,0,0
200,2021.01.14,07:00,1.36402,1.3641,1.36277,1.3639,5610,0,1,0,1,0,0
201,2021.01.14,08:00,1.3639,1.3641,1.36291,1.36353,4711,0,1,0,1,0,0
202,2021.01.14,09:00,1.36353,1.36581,1.3628,1.36559,6160,1,0,0,1,0,0
203,2021.01.14,10:00,1.36551,1.36801,1.36519,1.36594,9881,1,0,0,1,1,0
204,2021.01.14,11:00,1.36602,1.36609,1.3633,1.36523,8076,0,1,0,0,1,0
205,2021.01.14,12:00,1.36524,1.36624,1.36466,1.36522,6176,0,1,0,0,1,0
206,2021.01.14,13:00,1.36523,1.36573,1.36401,1.36482,6657,0,1,0,0,1,0
207,2021.01.14,14:00,1.36482,1.3658,1.36341,1.36363,6727,0,1,0,0,1,0
208,2021.01.14,15:00,1.36367,1.36381,1.36206,1.36267,8379,0,1,0,0,1,1
209,2021.01.14,16:00,1.36266,1.36583,1.36233,1.36506,9389,1,0,0,0,1,1
210,2021.01.14,17:00,1.36506,1.36839,1.36389,1.36798,8867,1,0,0,0,1,1
211,2021.01.14,18:00,1.368,1.36936,1.36676,1.36891,7175,1,0,0,0,1,1
212,2021.01.14,19:00,1.36893,1.37104,1.36756,1.36892,5344,0,1,0,0,0,1
213,2021.01.14,20:00,1.3689,1.36944,1.36694,1.36732,6777,0,1,0,0,0,1
214,2021.01.14,21:00,1.36735,1.36826,1.36716,1.36814,3899,1,0,0,0,0,1
215,2021.01.14,22:00,1.36813,1.37013,1.36804,1.36932,4088,1,0,0,0,0,1
216,2021.01.14,23:00,1.36933,1.36967,1.36838,1.36857,2795,0,1,0,0,0,0
217,2021.01.15,00:00,1.36857,1.36896,1.36831,1.36858,581,1,0,0,0,0,0
218,2021.01.15,01:00,1.36857,1.36885,1.36808,1.36818,2473,0,1,0,0,0,0
219,2021.01.15,02:00,1.36815,1.36978,1.36812,1.36867,3517,1,0,0,1,0,0
220,2021.01.15,03:00,1.36865,1.36907,1.36813,1.36832,4456,0,1,0,1,0,0
221,2021.01.15,04:00,1.36831,1.36894,1.36745,1.36894,3507,1,0,0,1,0,0
222,2021.01.15,05:00,1.36889,1.36917,1.36812,1.36815,3897,0,1,0,1,0,0
223,2021.01.15,06:00,1.36814,1.36844,1.36758,1.36804,3230,0,1,0,1,0,0
224,2021.01.15,07:00,1.36803,1.36845,1.36671,1.36744,4173,0,1,0,1,0,0
225,2021.01.15,08:00,1.36739,1.36803,1.36577,1.3664,4771,0,1,0,1,0,0
226,2021.01.15,09:00,1.36651,1.36771,1.36604,1.36627,6784,0,1,0,1,0,0
227,2021.01.15,10:00,1.36626,1.36699,1.36454,1.36499,9020,0,1,0,1,1,0
228,2021.01.15,11:00,1.36498,1.36568,1.36372,1.36404,7213,0,1,0,0,1,0
229,2021.01.15,12:00,1.36404,1.36606,1.3638,1.36544,6751,1,0,0,0,1,0
230,2021.01.15,13:00,1.36544,1.3656,1.3637,1.36388,6582,0,1,0,0,1,0
231,2021.01.15,14:00,1.36385,1.36415,1.36134,1.36231,9099,0,1,0,0,1,0
232,2021.01.15,15:00,1.36229,1.36348,1.36054,1.36054,8741,0,1,0,0,1,1
233,2021.01.15,16:00,1.36054,1.36154,1.35942,1.35998,9685,0,1,0,0,1,1
234,2021.01.15,17:00,1.35998,1.36009,1.35722,1.35841,11281,0,1,0,0,1,1
235,2021.01.15,18:00,1.35842,1.36054,1.35744,1.35973,7520,1,0,0,0,1,1
236,2021.01.15,19:00,1.35978,1.36065,1.35906,1.36052,4415,1,0,0,0,0,1
237,2021.01.15,20:00,1.3605,1.3605,1.35777,1.35871,4177,0,1,0,0,0,1
238,2021.01.15,21:00,1.35876,1.35916,1.35795,1.35797,2497,0,1,0,0,0,1
239,2021.01.15,22:00,1.35797,1.35892,1.35797,1.35834,2246,1,0,0,0,0,1
240,2021.01.15,23:00,1.35834,1.35893,1.35761,1.35875,2114,1,0,0,0,0,0
241,2021.01.18,00:00,1.35898,1.35953,1.35785,1.35821,1158,0,1,0,0,0,0
242,2021.01.18,01:00,1.35822,1.35985,1.35692,1.35701,4103,0,1,0,0,0,0
243,2021.01.18,02:00,1.35707,1.3586,1.35659,1.35787,5410,1,0,0,1,0,0
244,2021.01.18,03:00,1.35787,1.35877,1.35748,1.35858,5472,1,0,0,1,0,0
245,2021.01.18,04:00,1.35858,1.35897,1.35789,1.3587,6061,1,0,0,1,0,0
246,2021.01.18,05:00,1.3587,1.35874,1.35726,1.3576,3948,0,1,0,1,0,0
247,2021.01.18,06:00,1.35759,1.35761,1.35596,1.3564,3272,0,1,0,1,0,0
248,2021.01.18,07:00,1.3564,1.35722,1.35604,1.35717,4026,1,0,0,1,0,0
249,2021.01.18,08:00,1.35718,1.35733,1.35638,1.35669,3448,0,1,0,1,0,0
250,2021.01.18,09:00,1.35668,1.35704,1.35516,1.35522,5932,0,1,0,1,0,0
251,2021.01.18,10:00,1.35515,1.35603,1.35238,1.35276,6644,0,1,0,1,1,0
252,2021.01.18,11:00,1.35277,1.35396,1.35196,1.3529,7129,1,0,0,0,1,0
253,2021.01.18,12:00,1.35289,1.35471,1.35257,1.35403,5993,1,0,0,0,1,0
254,2021.01.18,13:00,1.35404,1.35559,1.35346,1.35491,6459,1,0,0,0,1,0
255,2021.01.18,14:00,1.35493,1.35551,1.3531,1.35341,5251,0,1,0,0,1,0
256,2021.01.18,15:00,1.35341,1.35575,1.353,1.35554,5519,1,0,0,0,1,1
257,2021.01.18,16:00,1.35553,1.35688,1.35449,1.3566,5525,1,0,0,0,1,1
258,2021.01.18,17:00,1.35663,1.35782,1.35623,1.35752,5406,1,0,0,0,1,1
259,2021.01.18,18:00,1.35752,1.35825,1.35691,1.35822,4257,1,0,0,0,1,1
260,2021.01.18,19:00,1.35819,1.35877,1.35732,1.35818,3155,0,1,0,0,0,1
261,2021.01.18,20:00,1.3582,1.35837,1.35775,1.35817,2785,0,1,0,0,0,1
262,2021.01.18,21:00,1.35816,1.35868,1.35813,1.35866,2693,1,0,0,0,0,1
263,2021.01.18,22:00,1.35866,1.35871,1.35818,1.35861,1390,0,1,0,0,0,1
264,2021.01.18,23:00,1.3586,1.35874,1.35843,1.35846,1254,0,1,0,0,0,0
265,2021.01.19,00:00,1.35846,1.35866,1.35739,1.35801,551,0,1,0,0,0,0
266,2021.01.19,01:00,1.35798,1.35836,1.35779,1.35823,2300,1,0,0,0,0,0
267,2021.01.19,02:00,1.35823,1.35987,1.35809,1.3593,4098,1,0,0,1,0,0
268,2021.01.19,03:00,1.3593,1.36101,1.35922,1.36033,5041,1,0,0,1,0,0
269,2021.01.19,04:00,1.36034,1.36146,1.36001,1.36028,4946,0,1,0,1,0,0
270,2021.01.19,05:00,1.36023,1.3607,1.35983,1.36059,4886,1,0,0,1,0,0
271,2021.01.19,06:00,1.36058,1.36063,1.3601,1.36052,2746,0,1,0,1,0,0
272,2021.01.19,07:00,1.36051,1.361,1.36012,1.36088,3632,1,0,0,1,0,0
273,2021.01.19,08:00,1.36084,1.36096,1.36011,1.36076,3500,0,1,0,1,0,0
274,2021.01.19,09:00,1.36074,1.36085,1.35844,1.36062,6477,0,1,0,1,0,0
275,2021.01.19,10:00,1.36061,1.36116,1.359,1.36033,7826,0,1,0,1,1,0
276,2021.01.19,11:00,1.36033,1.36125,1.35961,1.36073,6391,1,0,0,0,1,0
277,2021.01.19,12:00,1.36073,1.3627,1.3607,1.36162,6495,1,0,0,0,1,0
278,2021.01.19,13:00,1.36162,1.36251,1.36107,1.36138,5271,0,1,0,0,1,0
279,2021.01.19,14:00,1.36138,1.36206,1.3605,1.36085,6030,0,1,0,0,1,0
280,2021.01.19,15:00,1.36086,1.36205,1.3604,1.36157,5919,1,0,0,0,1,1
281,2021.01.19,16:00,1.36157,1.36206,1.36062,1.3615,7420,0,1,0,0,1,1
282,2021.01.19,17:00,1.36149,1.36248,1.36044,1.36185,7665,1,0,0,0,1,1
283,2021.01.19,18:00,1.36186,1.36276,1.36099,1.36258,6615,1,0,0,0,1,1
284,2021.01.19,19:00,1.36259,1.36285,1.36166,1.36255,4637,0,1,0,0,0,1
285,2021.01.19,20:00,1.36256,1.36285,1.36195,1.36255,4685,0,1,0,0,0,1
286,2021.01.19,21:00,1.36257,1.36364,1.36214,1.36315,3335,1,0,0,0,0,1
287,2021.01.19,22:00,1.36316,1.36349,1.3627,1.36348,2640,1,0,0,0,0,1
288,2021.01.19,23:00,1.36344,1.36363,1.36276,1.36276,1851,0,1,0,0,0,0
289,2021.01.20,00:00,1.36204,1.36332,1.36204,1.36332,473,1,0,0,0,0,0
