0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
32,2021.01.04,15:30,1.36252,1.36381,1.3623,1.3626,4214,1,0,0,0,1,1
33,2021.01.04,16:00,1.36264,1.36316,1.36195,1.36266,4108,1,0,0,0,1,1
34,2021.01.04,16:30,1.36267,1.36318,1.3602,1.36077,5729,0,1,0,0,1,1
35,2021.01.04,17:00,1.3608,1.3608,1.35664,1.35673,5291,0,1,0,0,1,1
36,2021.01.04,17:30,1.35669,1.35852,1.35612,1.35773,5996,1,0,0,0,1,1
37,2021.01.04,18:00,1.35772,1.35959,1.35703,1.35903,5439,1,0,0,0,1,1
38,2021.01.04,18:30,1.35902,1.35917,1.35494,1.35501,4606,0,1,0,0,1,1
39,2021.01.04,19:00,1.35498,1.35584,1.35415,1.35552,4411,1,0,0,0,0,1
40,2021.01.04,19:30,1.35551,1.35714,1.35463,1.35655,3500,1,0,0,0,0,1
41,2021.01.04,20:00,1.35653,1.3569,1.35578,1.35578,3129,0,1,0,0,0,1
42,2021.01.04,20:30,1.35581,1.35663,1.35515,1.35629,2876,1,0,0,0,0,1
43,2021.01.04,21:00,1.35629,1.35647,1.3552,1.35576,2938,0,1,0,0,0,1
44,2021.01.04,21:30,1.35575,1.35675,1.35528,1.35659,2704,1,0,0,0,0,1
45,2021.01.04,22:00,1.35656,1.35677,1.35515,1.35555,2335,0,1,0,0,0,1
46,2021.01.04,22:30,1.35559,1.35685,1.35531,1.35685,2510,1,0,0,0,0,1
47,2021.01.04,23:00,1.35685,1.35778,1.35654,1.3568,1579,0,1,0,0,0,0
48,2021.01.04,23:30,1.35679,1.3579,1.35541,1.357,1494,1,0,0,0,0,0
49,2021.01.05,00:00,1.357,1.35729,1.35677,1.35708,278,1,0,0,0,0,0
50,2021.01.05,00:30,1.35708,1.35753,1.35705,1.35731,252,1,0,0,0,0,0
51,2021.01.05,01:00,1.3573,1.35783,1.35644,1.35644,1420,0,1,0,0,0,0
52,2021.01.05,01:30,1.35644,1.35709,1.35632,1.35709,1845,1,0,0,0,0,0
53,2021.01.05,02:00,1.35708,1.35741,1.35615,1.35733,2085,1,0,0,1,0,0
54,2021.01.05,02:30,1.35733,1.35772,1.35654,1.35706,2222,0,1,0,1,0,0
55,2021.01.05,03:00,1.35707,1.35785,1.35678,1.35779,3047,1,0,0,1,0,0
56,2021.01.05,03:30,1.35778,1.35778,1.3569,1.35695,2799,0,1,0,1,0,0
57,2021.01.05,04:00,1.35696,1.35794,1.35672,1.3579,2487,1,0,0,1,0,0
58,2021.01.05,04:30,1.3579,1.35892,1.35784,1.35865,2013,1,0,0,1,0,0
59,2021.01.05,05:00,1.35865,1.35956,1.35853,1.35906,2465,1,0,0,1,0,0
60,2021.01.05,05:30,1.35913,1.35942,1.35785,1.35855,2917,0,1,0,1,0,0
61,2021.01.05,06:00,1.35856,1.35882,1.35804,1.35849,2944,0,1,0,1,0,0
62,2021.01.05,06:30,1.3585,1.35899,1.35807,1.35868,2086,1,0,0,1,0,0
63,2021.01.05,07:00,1.35869,1.35958,1.35869,1.3594,2033,1,0,0,1,0,0
64,2021.01.05,07:30,1.35939,1.36024,1.35928,1.35977,2459,1,0,0,1,0,0
65,2021.01.05,08:00,1.35976,1.36019,1.35899,1.35952,2415,0,1,0,1,0,0
66,2021.01.05,08:30,1.35951,1.36123,1.35919,1.36072,2747,1,0,0,1,0,0
67,2021.01.05,09:00,1.36073,1.3609,1.35894,1.36024,3239,0,1,0,1,0,0
68,2021.01.05,09:30,1.36025,1.36074,1.35607,1.35702,4116,0,1,0,1,0,0
69,2021.01.05,10:00,1.35706,1.35939,1.35667,1.35855,5238,1,0,0,1,1,0
70,2021.01.05,10:30,1.35854,1.35875,1.35542,1.35595,4016,0,1,0,1,1,0
71,2021.01.05,11:00,1.35593,1.35836,1.35564,1.35827,3088,1,0,0,0,1,0
72,2021.01.05,11:30,1.35828,1.35895,1.35696,1.35727,3098,0,1,0,0,1,0
73,2021.01.05,12:00,1.35727,1.35938,1.35704,1.35912,2885,1,0,0,0,1,0
74,2021.01.05,12:30,1.35917,1.35935,1.35785,1.35858,2942,0,1,0,0,1,0
75,2021.01.05,13:00,1.35856,1.36074,1.35824,1.35976,3313,1,0,0,0,1,0
76,2021.01.05,13:30,1.35978,1.36029,1.35898,1.35901,3256,0,1,0,0,1,0
77,2021.01.05,14:00,1.35897,1.35933,1.35717,1.35733,3849,0,1,0,0,1,0
78,2021.01.05,14:30,1.35734,1.35883,1.35691,1.35843,4363,1,0,0,0,1,0
79,2021.01.05,15:00,1.35844,1.35937,1.35702,1.35769,4369,0,1,0,0,1,1
80,2021.01.05,15:30,1.3577,1.35784,1.35591,1.35671,4552,0,1,0,0,1,1
81,2021.01.05,16:00,1.35671,1.35834,1.35637,1.35777,3792,1,0,0,0,1,1
82,2021.01.05,16:30,1.35778,1.36018,1.35737,1.3599,5956,1,0,0,0,1,1
83,2021.01.05,17:00,1.35982,1.3604,1.35725,1.35809,5785,0,1,0,0,1,1
84,2021.01.05,17:30,1.35809,1.36021,1.35751,1.35933,4953,1,0,0,0,1,1
85,2021.01.05,18:00,1.35933,1.36209,1.35927,1.36107,4505,1,0,0,0,1,1
86,2021.01.05,18:30,1.36107,1.3624,1.361,1.36177,4295,1,0,0,0,1,1
87,2021.01.05,19:00,1.36177,1.36421,1.36177,1.36331,4334,1,0,0,0,0,1
88,2021.01.05,19:30,1.36331,1.36393,1.3628,1.36329,2847,0,1,0,0,0,1
89,2021.01.05,20:00,1.3633,1.36339,1.36192,1.36278,2141,0,1,0,0,0,1
90,2021.01.05,20:30,1.36276,1.36296,1.36136,1.36275,2397,0,1,0,0,0,1
91,2021.01.05,21:00,1.36276,1.36338,1.36265,1.36331,2004,1,0,0,0,0,1
92,2021.01.05,21:30,1.36332,1.36348,1.36228,1.3629,2098,0,1,0,0,0,1
93,2021.01.05,22:00,1.36294,1.36345,1.36271,1.36274,1826,0,1,0,0,0,1
94,2021.01.05,22:30,1.36272,1.36338,1.36228,1.36261,1933,0,1,0,0,0,1
95,2021.01.05,23:00,1.3626,1.36268,1.36191,1.36249,1001,0,1,0,0,0,0
96,2021.01.05,23:30,1.36249,1.36276,1.36213,1.36254,1116,1,0,0,0,0,0
97,2021.01.06,00:00,1.3625,1.3625,1.36087,1.36213,122,0,1,0,0,0,0
98,2021.01.06,00:30,1.36212,1.36228,1.36204,1.36224,98,1,0,0,0,0,0
99,2021.01.06,01:00,1.36221,1.36252,1.36173,1.36219,1467,0,1,0,0,0,0
100,2021.01.06,01:30,1.36219,1.36284,1.3621,1.36266,1546,1,0,0,0,0,0
101,2021.01.06,02:00,1.36266,1.36339,1.3624,1.36323,2796,1,0,0,1,0,0
102,2021.01.06,02:30,1.36324,1.36464,1.3626,1.36342,4409,1,0,0,1,0,0
103,2021.01.06,03:00,1.36342,1.36387,1.36162,1.36166,5453,0,1,0,1,0,0
104,2021.01.06,03:30,1.36166,1.36195,1.35991,1.36065,5121,0,1,0,1,0,0
105,2021.01.06,04:00,1.36065,1.36103,1.36001,1.36058,3674,0,1,0,1,0,0
106,2021.01.06,04:30,1.36059,1.3609,1.35915,1.35951,3073,0,1,0,1,0,0
107,2021.01.06,05:00,1.35949,1.36107,1.35928,1.36056,3397,1,0,0,1,0,0
108,2021.01.06,05:30,1.36057,1.36071,1.36,1.36005,2243,0,1,0,1,0,0
109,2021.01.06,06:00,1.36006,1.36201,1.35995,1.36151,3161,1,0,0,1,0,0
110,2021.01.06,06:30,1.3615,1.3619,1.3608,1.3609,3153,0,1,0,1,0,0
111,2021.01.06,07:00,1.36091,1.36207,1.36088,1.36191,2764,1,0,0,1,0,0
112,2021.01.06,07:30,1.36189,1.36203,1.36072,1.36156,2122,0,1,0,1,0,0
113,2021.01.06,08:00,1.36155,1.36284,1.36095,1.36227,2375,1,0,0,1,0,0
114,2021.01.06,08:30,1.36227,1.36317,1.36212,1.36294,2836,1,0,0,1,0,0
115,2021.01.06,09:00,1.36294,1.36591,1.36281,1.36537,5188,1,0,0,1,0,0
116,2021.01.06,09:30,1.36538,1.36599,1.36462,1.36585,3744,1,0,0,1,0,0
117,2021.01.06,10:00,1.3658,1.36609,1.36305,1.36387,5347,0,1,0,1,1,0
118,2021.01.06,10:30,1.36387,1.36506,1.362,1.36244,3821,0,1,0,1,1,0
119,2021.01.06,11:00,1.36244,1.36456,1.36189,1.36378,4130,1,0,0,0,1,0
120,2021.01.06,11:30,1.36378,1.36454,1.36311,1.36437,3565,1,0,0,0,1,0
121,2021.01.06,12:00,1.36438,1.36586,1.36438,1.36493,3549,1,0,0,0,1,0
122,2021.01.06,12:30,1.36493,1.3671,1.36493,1.36557,3690,1,0,0,0,1,0
123,2021.01.06,13:00,1.36557,1.36661,1.36511,1.36612,3450,1,0,0,0,1,0
124,2021.01.06,13:30,1.36611,1.36642,1.36479,1.36479,3313,0,1,0,0,1,0
125,2021.01.06,14:00,1.36479,1.36522,1.36406,1.36498,3774,1,0,0,0,1,0
126,2021.01.06,14:30,1.36499,1.36541,1.36032,1.36153,4891,0,1,0,0,1,0
127,2021.01.06,15:00,1.36154,1.36293,1.3603,1.36205,4734,1,0,0,0,1,1
128,2021.01.06,15:30,1.36205,1.36248,1.35637,1.35642,5429,0,1,0,0,1,1
129,2021.01.06,16:00,1.35642,1.35704,1.35381,1.35529,6668,0,1,0,0,1,1
130,2021.01.06,16:30,1.35528,1.35908,1.35504,1.35774,6797,1,0,0,0,1,1
131,2021.01.06,17:00,1.35771,1.35902,1.35729,1.35777,5453,1,0,0,0,1,1
132,2021.01.06,17:30,1.35779,1.35854,1.35479,1.35507,5677,0,1,0,0,1,1
133,2021.01.06,18:00,1.3551,1.35821,1.35406,1.35802,5898,1,0,0,0,1,1
134,2021.01.06,18:30,1.35801,1.35955,1.35761,1.35907,3704,1,0,0,0,1,1
135,2021.01.06,19:00,1.35908,1.36067,1.35886,1.36053,3507,1,0,0,0,0,1
136,2021.01.06,19:30,1.36054,1.36069,1.35965,1.36046,2974,0,1,0,0,0,1
137,2021.01.06,20:00,1.36044,1.36194,1.36023,1.36124,2967,1,0,0,0,0,1
138,2021.01.06,20:30,1.36125,1.36197,1.3608,1.36156,2613,1,0,0,0,0,1
139,2021.01.06,21:00,1.36156,1.36185,1.35995,1.36027,3826,0,1,0,0,0,1
140,2021.01.06,21:30,1.36025,1.36132,1.35958,1.35989,5023,0,1,0,0,0,1
141,2021.01.06,22:00,1.35982,1.36263,1.35979,1.36185,4662,1,0,0,0,0,1
142,2021.01.06,22:30,1.36185,1.36211,1.36072,1.361,4353,0,1,0,0,0,1
143,2021.01.06,23:00,1.36109,1.3616,1.36055,1.36058,1442,0,1,0,0,0,0
144,2021.01.06,23:30,1.36059,1.3615,1.36047,1.36073,1423,1,0,0,0,0,0
145,2021.01.07,00:00,1.36073,1.36104,1.36059,1.36101,115,1,0,0,0,0,0
146,2021.01.07,00:30,1.36085,1.36156,1.35965,1.36079,935,0,1,0,0,0,0
147,2021.01.07,01:00,1.36089,1.36204,1.36034,1.36198,2033,1,0,0,0,0,0
148,2021.01.07,01:30,1.36197,1.36265,1.36195,1.36239,1449,1,0,0,0,0,0
149,2021.01.07,02:00,1.36238,1.36329,1.36207,1.36261,2508,1,0,0,1,0,0
150,2021.01.07,02:30,1.36262,1.36264,1.36157,1.36235,2257,0,1,0,1,0,0
151,2021.01.07,03:00,1.36236,1.36251,1.36172,1.36192,2420,0,1,0,1,0,0
152,2021.01.07,03:30,1.36193,1.36291,1.36168,1.36199,2968,1,0,0,1,0,0
153,2021.01.07,04:00,1.36198,1.36205,1.35724,1.35794,3274,0,1,0,1,0,0
154,2021.01.07,04:30,1.35796,1.35907,1.35772,1.35886,2117,1,0,0,1,0,0
155,2021.01.07,05:00,1.35885,1.35939,1.35864,1.35916,1972,1,0,0,1,0,0
156,2021.01.07,05:30,1.35918,1.36014,1.3591,1.36012,1540,1,0,0,1,0,0
157,2021.01.07,06:00,1.36012,1.36092,1.35995,1.36064,1765,1,0,0,1,0,0
158,2021.01.07,06:30,1.36064,1.36079,1.35965,1.35977,1417,0,1,0,1,0,0
159,2021.01.07,07:00,1.35976,1.35989,1.35881,1.35908,2022,0,1,0,1,0,0
160,2021.01.07,07:30,1.35906,1.35918,1.35833,1.35847,2213,0,1,0,1,0,0
161,2021.01.07,08:00,1.35848,1.35932,1.3577,1.35931,2642,1,0,0,1,0,0
162,2021.01.07,08:30,1.3593,1.35938,1.35874,1.359,1884,0,1,0,1,0,0
163,2021.01.07,09:00,1.35899,1.36001,1.35782,1.35812,3071,0,1,0,1,0,0
164,2021.01.07,09:30,1.35812,1.35837,1.35646,1.35807,3349,0,1,0,1,0,0
165,2021.01.07,10:00,1.35805,1.36043,1.35697,1.36014,5181,1,0,0,1,1,0
166,2021.01.07,10:30,1.36018,1.36269,1.35941,1.36078,4562,1,0,0,1,1,0
167,2021.01.07,11:00,1.3608,1.36165,1.35998,1.36105,4067,1,0,0,0,1,0
168,2021.01.07,11:30,1.36106,1.36136,1.359,1.35942,4097,0,1,0,0,1,0
169,2021.01.07,12:00,1.35943,1.36074,1.35828,1.35846,4048,0,1,0,0,1,0
170,2021.01.07,12:30,1.35844,1.35911,1.35625,1.35689,4089,0,1,0,0,1,0
171,2021.01.07,13:00,1.35688,1.35789,1.35662,1.35744,3281,1,0,0,0,1,0
172,2021.01.07,13:30,1.3574,1.3592,1.3565,1.3568,3195,0,1,0,0,1,0
173,2021.01.07,14:00,1.35683,1.35931,1.35567,1.35902,4108,1,0,0,0,1,0
174,2021.01.07,14:30,1.35899,1.36092,1.35827,1.36045,3284,1,0,0,0,1,0
175,2021.01.07,15:00,1.36045,1.36131,1.35985,1.36056,3435,1,0,0,0,1,1
176,2021.01.07,15:30,1.36059,1.36085,1.35835,1.3588,4370,0,1,0,0,1,1
177,2021.01.07,16:00,1.35879,1.36034,1.35834,1.35835,4542,0,1,0,0,1,1
178,2021.01.07,16:30,1.35835,1.35902,1.35629,1.35639,6097,0,1,0,0,1,1
179,2021.01.07,17:00,1.35643,1.35738,1.35489,1.3553,5482,0,1,0,0,1,1
180,2021.01.07,17:30,1.35529,1.35706,1.35368,1.35488,5208,0,1,0,0,1,1
181,2021.01.07,18:00,1.35489,1.35691,1.35431,1.35569,3972,1,0,0,0,1,1
182,2021.01.07,18:30,1.35565,1.35631,1.35436,1.35488,3799,0,1,0,0,1,1
183,2021.01.07,19:00,1.35486,1.35585,1.35378,1.35381,3015,0,1,0,0,0,1
184,2021.01.07,19:30,1.3538,1.35515,1.35326,1.35482,2743,1,0,0,0,0,1
185,2021.01.07,20:00,1.35483,1.35639,1.35483,1.35621,2315,1,0,0,0,0,1
186,2021.01.07,20:30,1.35619,1.3572,1.35619,1.35717,2949,1,0,0,0,0,1
187,2021.01.07,21:00,1.35719,1.35775,1.35624,1.3563,2170,0,1,0,0,0,1
188,2021.01.07,21:30,1.3563,1.35741,1.3563,1.35711,2015,1,0,0,0,0,1
189,2021.01.07,22:00,1.35711,1.35733,1.35601,1.35695,2069,0,1,0,0,0,1
190,2021.01.07,22:30,1.35695,1.35699,1.35568,1.35663,1724,0,1,0,0,0,1
191,2021.01.07,23:00,1.35664,1.3571,1.35621,1.35633,1099,0,1,0,0,0,0
192,2021.01.07,23:30,1.35633,1.35685,1.35567,1.35567,1354,0,1,0,0,0,0
193,2021.01.08,00:00,1.35625,1.35639,1.35579,1.35602,90,0,1,0,0,0,0
194,2021.01.08,00:30,1.35595,1.35629,1.35577,1.35605,209,1,0,0,0,0,0
195,2021.01.08,01:00,1.35604,1.3564,1.35591,1.35624,1249,1,0,0,0,0,0
196,2021.01.08,01:30,1.35623,1.35699,1.35621,1.35685,942,1,0,0,0,0,0
197,2021.01.08,02:00,1.35685,1.35692,1.35612,1.35692,1965,1,0,0,1,0,0
198,2021.01.08,02:30,1.35698,1.35724,1.35579,1.356,2098,0,1,0,1,0,0
199,2021.01.08,03:00,1.35601,1.35614,1.35383,1.35434,3572,0,1,0,1,0,0
200,2021.01.08,03:30,1.35433,1.35585,1.35422,1.35535,3396,1,0,0,1,0,0
201,2021.01.08,04:00,1.35536,1.35593,1.35465,1.35584,2278,1,0,0,1,0,0
202,2021.01.08,04:30,1.35583,1.35641,1.35574,1.3564,2402,1,0,0,1,0,0
203,2021.01.08,05:00,1.35641,1.35693,1.35594,1.35632,2362,0,1,0,1,0,0
204,2021.01.08,05:30,1.35632,1.35665,1.35611,1.35619,1775,0,1,0,1,0,0
205,2021.01.08,06:00,1.35617,1.35617,1.35558,1.35602,1555,0,1,0,1,0,0
206,2021.01.08,06:30,1.35602,1.35614,1.35564,1.356,1384,0,1,0,1,0,0
207,2021.01.08,07:00,1.356,1.35706,1.35597,1.35676,1882,1,0,0,1,0,0
208,2021.01.08,07:30,1.35677,1.35703,1.35593,1.35606,2018,0,1,0,1,0,0
209,2021.01.08,08:00,1.35607,1.35731,1.35587,1.35703,2151,1,0,0,1,0,0
210,2021.01.08,08:30,1.35702,1.35764,1.35699,1.3572,1859,1,0,0,1,0,0
211,2021.01.08,09:00,1.3572,1.35885,1.35703,1.35813,3004,1,0,0,1,0,0
212,2021.01.08,09:30,1.35813,1.35871,1.35712,1.35774,4052,0,1,0,1,0,0
213,2021.01.08,10:00,1.35773,1.35778,1.35575,1.35736,6554,0,1,0,1,1,0
214,2021.01.08,10:30,1.35735,1.35857,1.35687,1.35815,4834,1,0,0,1,1,0
215,2021.01.08,11:00,1.35816,1.35897,1.35725,1.35888,4139,1,0,0,0,1,0
216,2021.01.08,11:30,1.35887,1.36023,1.35853,1.36002,3868,1,0,0,0,1,0
217,2021.01.08,12:00,1.36002,1.36054,1.35868,1.35876,3095,0,1,0,0,1,0
218,2021.01.08,12:30,1.35876,1.35944,1.35806,1.35837,2472,0,1,0,0,1,0
219,2021.01.08,13:00,1.35836,1.3601,1.35812,1.35973,2819,1,0,0,0,1,0
220,2021.01.08,13:30,1.35973,1.3598,1.35866,1.3593,2470,0,1,0,0,1,0
221,2021.01.08,14:00,1.35929,1.36041,1.35849,1.3602,3000,1,0,0,0,1,0
222,2021.01.08,14:30,1.3602,1.36075,1.35923,1.36009,3251,0,1,0,0,1,0
223,2021.01.08,15:00,1.36008,1.36049,1.35887,1.35914,3283,0,1,0,0,1,1
224,2021.01.08,15:30,1.35914,1.36262,1.35745,1.3619,7852,1,0,0,0,1,1
225,2021.01.08,16:00,1.36189,1.36356,1.36077,1.36277,5402,1,0,0,0,1,1
226,2021.01.08,16:30,1.36278,1.36319,1.35802,1.35839,6884,0,1,0,0,1,1
227,2021.01.08,17:00,1.35838,1.35917,1.35475,1.35521,6053,0,1,0,0,1,1
228,2021.01.08,17:30,1.3552,1.35935,1.35514,1.3589,5665,1,0,0,0,1,1
229,2021.01.08,18:00,1.35892,1.35994,1.3565,1.35701,7187,0,1,0,0,1,1
230,2021.01.08,18:30,1.35701,1.35886,1.35674,1.35826,4742,1,0,0,0,1,1
231,2021.01.08,19:00,1.35825,1.35868,1.35745,1.35785,3679,0,1,0,0,0,1
232,2021.01.08,19:30,1.3579,1.35819,1.35715,1.35787,3710,0,1,0,0,0,1
233,2021.01.08,20:00,1.35788,1.35792,1.35516,1.35588,3523,0,1,0,0,0,1
234,2021.01.08,20:30,1.3559,1.35622,1.35432,1.35533,4398,0,1,0,0,0,1
235,2021.01.08,21:00,1.35534,1.35701,1.35531,1.35624,3133,1,0,0,0,0,1
236,2021.01.08,21:30,1.35625,1.3571,1.35598,1.35633,2562,1,0,0,0,0,1
237,2021.01.08,22:00,1.35633,1.35666,1.356,1.35643,1859,1,0,0,0,0,1
238,2021.01.08,22:30,1.35648,1.35695,1.35595,1.35626,1886,0,1,0,0,0,1
239,2021.01.08,23:00,1.35625,1.35651,1.35534,1.35586,1096,0,1,0,0,0,0
240,2021.01.08,23:30,1.35586,1.35667,1.35524,1.35615,1282,1,0,0,0,0,0
241,2021.01.11,00:00,1.35578,1.35666,1.35476,1.35568,141,0,1,0,0,0,0
242,2021.01.11,00:30,1.3557,1.35681,1.3548,1.35496,456,0,1,0,0,0,0
243,2021.01.11,01:00,1.35489,1.35647,1.35308,1.35354,1981,0,1,0,0,0,0
244,2021.01.11,01:30,1.35355,1.35431,1.35098,1.35185,2697,0,1,0,0,0,0
245,2021.01.11,02:00,1.35185,1.35292,1.35164,1.35207,2192,1,0,0,1,0,0
246,2021.01.11,02:30,1.35189,1.35287,1.35155,1.35262,1657,1,0,0,1,0,0
247,2021.01.11,03:00,1.35261,1.35274,1.35105,1.3511,2721,0,1,0,1,0,0
248,2021.01.11,03:30,1.35109,1.35149,1.35052,1.35087,3098,0,1,0,1,0,0
249,2021.01.11,04:00,1.35086,1.35115,1.34958,1.35104,2776,1,0,0,1,0,0
250,2021.01.11,04:30,1.35103,1.35156,1.35028,1.35155,2395,1,0,0,1,0,0
251,2021.01.11,05:00,1.35153,1.35157,1.35026,1.3505,2399,0,1,0,1,0,0
252,2021.01.11,05:30,1.35048,1.35094,1.35006,1.35047,1819,0,1,0,1,0,0
253,2021.01.11,06:00,1.35047,1.35086,1.34975,1.34978,1685,0,1,0,1,0,0
254,2021.01.11,06:30,1.34978,1.35023,1.34915,1.34986,2200,1,0,0,1,0,0
255,2021.01.11,07:00,1.34986,1.34998,1.34928,1.34971,1603,0,1,0,1,0,0
256,2021.01.11,07:30,1.34969,1.35022,1.34943,1.35008,1551,1,0,0,1,0,0
257,2021.01.11,08:00,1.35008,1.35064,1.34932,1.35059,1897,1,0,0,1,0,0
258,2021.01.11,08:30,1.35057,1.35135,1.34982,1.3512,1932,1,0,0,1,0,0
259,2021.01.11,09:00,1.3512,1.3513,1.34976,1.34977,3129,0,1,0,1,0,0
260,2021.01.11,09:30,1.34977,1.34978,1.34824,1.34824,3812,0,1,0,1,0,0
261,2021.01.11,10:00,1.34828,1.35061,1.34828,1.3501,4533,1,0,0,1,1,0
262,2021.01.11,10:30,1.35008,1.35095,1.34912,1.35092,4443,1,0,0,1,1,0
263,2021.01.11,11:00,1.35093,1.35157,1.34981,1.35025,3916,0,1,0,0,1,0
264,2021.01.11,11:30,1.35027,1.35113,1.34917,1.34925,4321,0,1,0,0,1,0
265,2021.01.11,12:00,1.34925,1.34973,1.34854,1.34951,3462,1,0,0,0,1,0
266,2021.01.11,12:30,1.34952,1.35023,1.34875,1.34962,3138,1,0,0,0,1,0
267,2021.01.11,13:00,1.34959,1.34984,1.34836,1.34893,3296,0,1,0,0,1,0
268,2021.01.11,13:30,1.34894,1.35023,1.34845,1.34858,3523,0,1,0,0,1,0
269,2021.01.11,14:00,1.34858,1.34883,1.34641,1.34746,4189,0,1,0,0,1,0
270,2021.01.11,14:30,1.34745,1.34872,1.34718,1.34809,3520,1,0,0,0,1,0
271,2021.01.11,15:00,1.34806,1.34828,1.34606,1.34653,4074,0,1,0,0,1,1
272,2021.01.11,15:30,1.34653,1.34709,1.3458,1.34647,4217,0,1,0,0,1,1
273,2021.01.11,16:00,1.34645,1.34853,1.34589,1.34744,5721,1,0,0,0,1,1
274,2021.01.11,16:30,1.34744,1.34848,1.34504,1.34559,7037,0,1,0,0,1,1
275,2021.01.11,17:00,1.34559,1.3485,1.3452,1.34829,4735,1,0,0,0,1,1
276,2021.01.11,17:30,1.3483,1.34955,1.3472,1.34861,5047,1,0,0,0,1,1
277,2021.01.11,18:00,1.34861,1.34991,1.34785,1.34946,4368,1,0,0,0,1,1
278,2021.01.11,18:30,1.34949,1.35257,1.34918,1.35208,3682,1,0,0,0,1,1
279,2021.01.11,19:00,1.35212,1.35303,1.35186,1.35267,2763,1,0,0,0,0,1
280,2021.01.11,19:30,1.35266,1.35298,1.35234,1.35251,2020,0,1,0,0,0,1
281,2021.01.11,20:00,1.3525,1.35295,1.35237,1.35262,1443,1,0,0,0,0,1
282,2021.01.11,20:30,1.35262,1.35285,1.3521,1.35247,1487,0,1,0,0,0,1
283,2021.01.11,21:00,1.35247,1.35334,1.35231,1.35313,1799,1,0,0,0,0,1
284,2021.01.11,21:30,1.35312,1.35348,1.35239,1.35253,1540,0,1,0,0,0,1
285,2021.01.11,22:00,1.35254,1.35268,1.35165,1.35201,1533,0,1,0,0,0,1
286,2021.01.11,22:30,1.35201,1.35257,1.35194,1.35204,1675,1,0,0,0,0,1
287,2021.01.11,23:00,1.35204,1.35219,1.35158,1.35159,667,0,1,0,0,0,0
288,2021.01.11,23:30,1.3516,1.35174,1.35034,1.35151,878,0,1,0,0,0,0
289,2021.01.12,00:00,1.35151,1.35186,1.35023,1.35104,376,0,1,0,0,0,0
