0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
17,2019.01.02,04:30,1.27357,1.27388,1.27274,1.27275,1033,0,1,0,1,0,0,,4.0,5.0
18,2019.01.02,04:45,1.27276,1.27297,1.27229,1.2728,1016,1,0,0,1,0,0,,4.0,2.0
19,2019.01.02,05:00,1.27279,1.27307,1.27269,1.27294,485,1,0,0,1,0,0,-3.0,4.0,4.0
20,2019.01.02,05:15,1.27294,1.27302,1.27278,1.273,507,1,0,0,1,0,0,0.0,5.0,2.0
21,2019.01.02,05:30,1.27301,1.27304,1.27264,1.27269,333,0,1,0,1,0,0,-2.0,5.0,5.0
22,2019.01.02,05:45,1.2727,1.27304,1.27259,1.27301,623,1,0,0,1,0,0,5.0,5.0,4.0
23,2019.01.02,06:00,1.273,1.27312,1.27286,1.27299,864,0,1,0,1,0,0,2.0,3.0,3.0
24,2019.01.02,06:15,1.27299,1.27324,1.27288,1.27322,590,1,0,0,1,0,0,-2.0,5.0,4.0
25,2019.01.02,06:30,1.27321,1.27352,1.27302,1.27339,942,1,0,0,1,0,0,3.0,4.0,4.0
26,2019.01.02,06:45,1.27339,1.27344,1.27312,1.27339,382,0,0,1,1,0,0,-3.0,5.0,5.0
27,2019.01.02,07:00,1.27338,1.2736,1.27325,1.27342,640,1,0,0,1,0,0,4.0,3.0,4.0
28,2019.01.02,07:15,1.27342,1.27433,1.27328,1.27426,1379,1,0,0,1,0,0,5.0,5.0,5.0
29,2019.01.02,07:30,1.27425,1.27532,1.27406,1.27523,1190,1,0,0,1,0,0,-1.0,5.0,5.0
30,2019.01.02,07:45,1.27523,1.27573,1.2748,1.2756,1245,1,0,0,1,0,0,0.0,5.0,3.0
31,2019.01.02,08:00,1.27559,1.27728,1.27556,1.27659,1626,1,0,0,1,0,0,2.0,3.0,5.0
32,2019.01.02,08:15,1.27659,1.27725,1.27644,1.27658,946,0,1,0,1,0,0,-3.0,1.0,5.0
33,2019.01.02,08:30,1.27666,1.27678,1.27613,1.27619,856,0,1,0,1,0,0,,5.0,5.0
34,2019.01.02,08:45,1.27618,1.27659,1.27518,1.27547,1157,0,1,0,1,0,0,2.0,4.0,4.0
35,2019.01.02,09:00,1.27547,1.27631,1.2753,1.2756,1098,1,0,0,1,0,0,,2.0,5.0
36,2019.01.02,09:15,1.27559,1.27604,1.27501,1.2753,1258,0,1,0,1,0,0,1.0,3.0,4.0
37,2019.01.02,09:30,1.27531,1.2756,1.27491,1.27552,1163,1,0,0,1,0,0,,5.0,3.0
38,2019.01.02,09:45,1.27552,1.27565,1.27473,1.27504,1393,0,1,0,1,0,0,1.0,5.0,4.0
39,2019.01.02,10:00,1.27505,1.27604,1.2742,1.27428,2457,0,1,0,1,1,0,4.0,3.0,5.0
40,2019.01.02,10:15,1.27426,1.27467,1.27222,1.27227,2768,0,1,0,1,1,0,1.0,5.0,5.0
41,2019.01.02,10:30,1.27227,1.27227,1.26968,1.26995,3161,0,1,0,1,1,0,1.0,5.0,5.0
42,2019.01.02,10:45,1.26994,1.27113,1.26953,1.27112,2342,1,0,0,1,1,0,-2.0,5.0,4.0
43,2019.01.02,11:00,1.27112,1.27192,1.27095,1.27189,2501,1,0,0,0,1,0,0.0,5.0,5.0
44,2019.01.02,11:15,1.27187,1.27189,1.26897,1.26912,1881,0,1,0,0,1,0,-2.0,5.0,5.0
45,2019.01.02,11:30,1.26919,1.27168,1.26897,1.26946,2576,1,0,0,0,1,0,2.0,1.0,5.0
46,2019.01.02,11:45,1.26945,1.27023,1.26875,1.26888,2049,0,1,0,0,1,0,-2.0,3.0,5.0
47,2019.01.02,12:00,1.26887,1.27025,1.26838,1.26919,2047,1,0,0,0,1,0,,3.0,4.0
48,2019.01.02,12:15,1.26919,1.26925,1.26844,1.26885,1638,0,1,0,0,1,0,-1.0,5.0,3.0
49,2019.01.02,12:30,1.26883,1.26926,1.26838,1.26843,1331,0,1,0,0,1,0,-1.0,3.0,5.0
50,2019.01.02,12:45,1.26846,1.26846,1.26709,1.2673,1661,0,1,0,0,1,0,2.0,5.0,5.0
51,2019.01.02,13:00,1.26727,1.26741,1.2665,1.26658,1857,0,1,0,0,1,0,1.0,5.0,5.0
52,2019.01.02,13:15,1.26656,1.26718,1.26597,1.2668,1722,1,0,0,0,1,0,,4.0,3.0
53,2019.01.02,13:30,1.2668,1.26739,1.26646,1.26668,1574,0,1,0,0,1,0,,2.0,4.0
54,2019.01.02,13:45,1.26667,1.26696,1.26601,1.26642,2075,0,1,0,0,1,0,2.0,4.0,3.0
55,2019.01.02,14:00,1.26639,1.26656,1.26586,1.26647,1725,1,0,0,0,1,0,-1.0,5.0,2.0
56,2019.01.02,14:15,1.26644,1.26644,1.26453,1.26473,2244,0,1,0,0,1,0,2.0,5.0,5.0
57,2019.01.02,14:30,1.26471,1.26542,1.26446,1.26474,1705,1,0,0,0,1,0,-2.0,2.0,4.0
58,2019.01.02,14:45,1.2648,1.26533,1.26452,1.26512,1829,1,0,0,0,1,0,0.0,4.0,4.0
59,2019.01.02,15:00,1.26513,1.26551,1.26332,1.26402,2376,0,1,0,0,1,1,2.0,5.0,4.0
60,2019.01.02,15:15,1.26401,1.26489,1.2626,1.26286,3225,0,1,0,0,1,1,2.0,4.0,5.0
61,2019.01.02,15:30,1.26286,1.26324,1.26111,1.2615,2938,0,1,0,0,1,1,,5.0,5.0
62,2019.01.02,15:45,1.2615,1.2616,1.26027,1.26089,2666,0,1,0,0,1,1,,5.0,3.0
63,2019.01.02,16:00,1.26083,1.26182,1.2608,1.26143,2467,1,0,0,0,1,1,,4.0,5.0
64,2019.01.02,16:15,1.26142,1.26142,1.25967,1.26008,2418,0,1,0,0,1,1,,5.0,4.0
65,2019.01.02,16:30,1.26008,1.2608,1.25977,1.26032,2214,1,0,0,0,1,1,,3.0,4.0
66,2019.01.02,16:45,1.26031,1.26111,1.25988,1.26066,2898,1,0,0,0,1,1,2.0,4.0,4.0
67,2019.01.02,17:00,1.26066,1.26258,1.2604,1.26222,2889,1,0,0,0,1,1,,5.0,5.0
68,2019.01.02,17:15,1.26225,1.26225,1.261,1.26127,3404,0,1,0,0,1,1,1.0,5.0,4.0
69,2019.01.02,17:30,1.26127,1.26134,1.25992,1.26059,3370,0,1,0,0,1,1,,5.0,3.0
70,2019.01.02,17:45,1.26058,1.26172,1.25956,1.26011,3069,0,1,0,0,1,1,,3.0,4.0
71,2019.01.02,18:00,1.26014,1.26145,1.26005,1.2602,3042,1,0,0,0,1,1,,1.0,5.0
72,2019.01.02,18:15,1.26022,1.26044,1.25811,1.2588,2616,0,1,0,0,1,1,-1.0,5.0,4.0
73,2019.01.02,18:30,1.25879,1.25934,1.25837,1.25881,2663,1,0,0,0,1,1,0.0,3.0,3.0
74,2019.01.02,18:45,1.25881,1.26008,1.25871,1.2597,2232,1,0,0,0,1,1,-1.0,4.0,5.0
75,2019.01.02,19:00,1.25969,1.25987,1.25879,1.25975,1959,1,0,0,0,0,1,-1.0,5.0,1.0
76,2019.01.02,19:15,1.25975,1.25999,1.25865,1.25966,1907,0,1,0,0,0,1,,5.0,2.0
77,2019.01.02,19:30,1.25966,1.25993,1.25853,1.25883,1607,0,1,0,0,0,1,-1.0,5.0,4.0
78,2019.01.02,19:45,1.25882,1.25943,1.25843,1.25865,1789,0,1,0,0,0,1,1.0,2.0,4.0
79,2019.01.02,20:00,1.25864,1.25942,1.25854,1.25914,1518,1,0,0,0,0,1,-1.0,4.0,5.0
80,2019.01.02,20:15,1.25909,1.25975,1.25897,1.25941,926,1,0,0,0,0,1,-2.0,3.0,5.0
81,2019.01.02,20:30,1.2594,1.25944,1.2591,1.25932,1001,0,1,0,0,0,1,0.0,5.0,2.0
82,2019.01.02,20:45,1.25929,1.25979,1.25919,1.25919,947,0,1,0,0,0,1,,1.0,5.0
83,2019.01.02,21:00,1.25917,1.25939,1.25881,1.25906,907,0,1,0,0,0,1,,4.0,3.0
84,2019.01.02,21:15,1.25906,1.25951,1.25888,1.25922,834,1,0,0,0,0,1,,3.0,4.0
85,2019.01.02,21:30,1.25922,1.25999,1.25917,1.25994,795,1,0,0,0,0,1,,5.0,5.0
86,2019.01.02,21:45,1.25993,1.26126,1.25971,1.26118,1309,1,0,0,0,0,1,4.0,5.0,5.0
87,2019.01.02,22:00,1.26118,1.26118,1.2607,1.2609,992,0,1,0,0,0,1,-2.0,5.0,3.0
88,2019.01.02,22:15,1.26095,1.26161,1.26083,1.26153,819,1,0,0,0,0,1,-1.0,5.0,5.0
89,2019.01.02,22:30,1.26153,1.26153,1.26101,1.26115,954,0,1,0,0,0,1,1.0,5.0,4.0
90,2019.01.02,22:45,1.26114,1.2613,1.26089,1.26111,1043,0,1,0,0,0,1,0.0,4.0,3.0
91,2019.01.02,23:00,1.2611,1.26114,1.26055,1.26085,515,0,1,0,0,0,0,-3.0,5.0,3.0
92,2019.01.02,23:15,1.26086,1.26112,1.26071,1.2611,497,1,0,0,0,0,0,,5.0,4.0
93,2019.01.02,23:30,1.26116,1.26141,1.26088,1.26088,585,0,1,0,0,0,0,1.0,3.0,5.0
94,2019.01.02,23:45,1.26085,1.26102,1.25987,1.26058,1105,0,1,0,0,0,0,5.0,5.0,2.0
95,2019.01.03,00:00,1.26018,1.26076,1.25991,1.26015,607,0,1,0,0,0,0,-3.0,2.0,4.0
96,2019.01.03,00:15,1.26013,1.26032,1.25817,1.25842,683,0,1,0,0,0,0,1.0,5.0,5.0
97,2019.01.03,00:30,1.25836,1.25923,1.24237,1.24612,1211,0,1,0,0,0,0,4.0,5.0,4.0
98,2019.01.03,01:00,1.24652,1.25519,1.24612,1.2534,1620,1,0,0,0,0,0,2.0,5.0,5.0
99,2019.01.03,01:15,1.25338,1.25384,1.24985,1.25356,1093,1,0,0,0,0,0,-2.0,5.0,1.0
100,2019.01.03,01:30,1.25354,1.25442,1.25257,1.2531,659,0,1,0,0,0,0,-2.0,3.0,4.0
101,2019.01.03,01:45,1.2531,1.25347,1.25091,1.25148,1046,0,1,0,0,0,0,3.0,5.0,4.0
102,2019.01.03,02:00,1.25147,1.25416,1.25143,1.25391,875,1,0,0,1,0,0,-1.0,5.0,5.0
103,2019.01.03,02:15,1.25394,1.25474,1.25385,1.2546,645,1,0,0,1,0,0,-2.0,5.0,5.0
104,2019.01.03,02:30,1.2546,1.2549,1.25413,1.25479,1572,1,0,0,1,0,0,5.0,5.0,2.0
105,2019.01.03,02:45,1.25481,1.25575,1.25467,1.25477,1535,0,1,0,1,0,0,,1.0,5.0
106,2019.01.03,03:00,1.25477,1.25527,1.25437,1.25502,1283,1,0,0,1,0,0,-1.0,4.0,3.0
107,2019.01.03,03:15,1.25501,1.25506,1.25401,1.25415,835,0,1,0,1,0,0,-2.0,5.0,5.0
108,2019.01.03,03:30,1.25415,1.25456,1.2537,1.25403,1054,0,1,0,1,0,0,2.0,3.0,4.0
109,2019.01.03,03:45,1.25402,1.25478,1.25373,1.25469,1159,1,0,0,1,0,0,0.0,5.0,4.0
110,2019.01.03,04:00,1.2547,1.25488,1.25433,1.25434,921,0,1,0,1,0,0,-2.0,4.0,5.0
111,2019.01.03,04:15,1.25436,1.25514,1.25421,1.25513,824,1,0,0,1,0,0,-1.0,5.0,5.0
112,2019.01.03,04:30,1.25512,1.25598,1.255,1.25512,1110,0,0,1,1,0,0,2.0,5.0,5.0
113,2019.01.03,04:45,1.25512,1.25521,1.25418,1.25459,1147,0,1,0,1,0,0,0.0,5.0,4.0
114,2019.01.03,05:00,1.25459,1.25484,1.25411,1.25473,941,1,0,0,1,0,0,-1.0,5.0,2.0
115,2019.01.03,05:15,1.25476,1.25511,1.25458,1.25502,987,1,0,0,1,0,0,0.0,5.0,4.0
116,2019.01.03,05:30,1.25502,1.25572,1.25492,1.25538,1059,1,0,0,1,0,0,0.0,3.0,5.0
117,2019.01.03,05:45,1.25538,1.25547,1.25492,1.25492,494,0,1,0,1,0,0,-3.0,5.0,5.0
118,2019.01.03,06:00,1.25489,1.25515,1.25457,1.25498,804,1,0,0,1,0,0,4.0,4.0,3.0
119,2019.01.03,06:15,1.25498,1.25522,1.25474,1.25475,468,0,1,0,1,0,0,-3.0,3.0,5.0
120,2019.01.03,06:30,1.25474,1.25494,1.25448,1.25487,535,1,0,0,1,0,0,1.0,5.0,3.0
121,2019.01.03,06:45,1.25488,1.25506,1.25456,1.25485,536,0,1,0,1,0,0,0.0,4.0,3.0
122,2019.01.03,07:00,1.25484,1.25506,1.25465,1.2549,748,1,0,0,1,0,0,2.0,4.0,3.0
123,2019.01.03,07:15,1.2549,1.25514,1.25402,1.25428,1278,0,1,0,1,0,0,4.0,4.0,4.0
124,2019.01.03,07:30,1.25434,1.25524,1.25418,1.25504,1122,1,0,0,1,0,0,-1.0,5.0,5.0
125,2019.01.03,07:45,1.25506,1.25511,1.2541,1.25455,700,0,1,0,1,0,0,-2.0,5.0,3.0
126,2019.01.03,08:00,1.25459,1.25486,1.2542,1.25468,681,1,0,0,1,0,0,,4.0,3.0
127,2019.01.03,08:15,1.25466,1.25515,1.25431,1.25502,794,1,0,0,1,0,0,1.0,5.0,3.0
128,2019.01.03,08:30,1.25502,1.25564,1.25486,1.25542,668,1,0,0,1,0,0,-1.0,4.0,4.0
129,2019.01.03,08:45,1.25542,1.25583,1.25506,1.25532,886,0,1,0,1,0,0,2.0,3.0,4.0
130,2019.01.03,09:00,1.25531,1.25652,1.255,1.25612,1635,1,0,0,1,0,0,5.0,4.0,4.0
131,2019.01.03,09:15,1.25613,1.25661,1.25551,1.2558,1670,0,1,0,1,0,0,0.0,3.0,4.0
132,2019.01.03,09:30,1.2558,1.25622,1.25422,1.25493,2171,0,1,0,1,0,0,2.0,4.0,4.0
133,2019.01.03,09:45,1.25494,1.25543,1.2544,1.25522,2218,1,0,0,1,0,0,0.0,4.0,3.0
134,2019.01.03,10:00,1.25521,1.25597,1.25385,1.25546,3347,1,0,0,1,1,0,3.0,4.0,2.0
135,2019.01.03,10:15,1.25545,1.25605,1.25433,1.25574,2916,1,0,0,1,1,0,-1.0,5.0,2.0
136,2019.01.03,10:30,1.25574,1.25643,1.25561,1.25622,2547,1,0,0,1,1,0,-1.0,4.0,5.0
137,2019.01.03,10:45,1.2562,1.25703,1.25604,1.25672,2286,1,0,0,1,1,0,-1.0,4.0,5.0
138,2019.01.03,11:00,1.25675,1.25785,1.25604,1.25764,2394,1,0,0,0,1,0,0.0,5.0,4.0
139,2019.01.03,11:15,1.25763,1.25874,1.25708,1.25835,1934,1,0,0,0,1,0,-1.0,4.0,4.0
140,2019.01.03,11:30,1.25833,1.25857,1.25718,1.25822,1964,0,1,0,0,1,0,0.0,5.0,2.0
141,2019.01.03,11:45,1.25822,1.25856,1.25754,1.25807,1654,0,1,0,0,1,0,-1.0,4.0,3.0
142,2019.01.03,12:00,1.25802,1.25853,1.25678,1.2571,2250,0,1,0,0,1,0,2.0,4.0,5.0
143,2019.01.03,12:15,1.25709,1.2577,1.25679,1.25763,1977,1,0,0,0,1,0,-1.0,5.0,4.0
144,2019.01.03,12:30,1.25762,1.25777,1.25681,1.25745,1669,0,1,0,0,1,0,-1.0,5.0,2.0
145,2019.01.03,12:45,1.25749,1.2578,1.25685,1.25691,1795,0,1,0,0,1,0,0.0,4.0,5.0
146,2019.01.03,13:00,1.25691,1.25726,1.25525,1.25611,2235,0,1,0,0,1,0,2.0,5.0,3.0
147,2019.01.03,13:15,1.25611,1.25642,1.25514,1.25607,2027,0,1,0,0,1,0,,4.0,2.0
148,2019.01.03,13:30,1.25607,1.25681,1.25569,1.25602,1775,0,1,0,0,1,0,-1.0,2.0,4.0
149,2019.01.03,13:45,1.25601,1.25635,1.25538,1.25582,1949,0,1,0,0,1,0,0.0,4.0,3.0
150,2019.01.03,14:00,1.25583,1.25584,1.25509,1.25561,1903,0,1,0,0,1,0,,5.0,2.0
151,2019.01.03,14:15,1.25561,1.25612,1.25558,1.25559,1700,0,1,0,0,1,0,-1.0,1.0,5.0
152,2019.01.03,14:30,1.2556,1.25684,1.25559,1.25641,1451,1,0,0,0,1,0,-1.0,4.0,5.0
153,2019.01.03,14:45,1.25641,1.25708,1.25589,1.25602,1684,0,1,0,0,1,0,1.0,3.0,5.0
154,2019.01.03,15:00,1.25604,1.25669,1.2557,1.25631,2067,1,0,0,0,1,1,2.0,4.0,4.0
155,2019.01.03,15:15,1.25631,1.25878,1.25547,1.25854,3325,1,0,0,0,1,1,4.0,5.0,4.0
156,2019.01.03,15:30,1.25855,1.25995,1.25825,1.25904,2964,1,0,0,0,1,1,-1.0,3.0,5.0
157,2019.01.03,15:45,1.25903,1.25944,1.25839,1.25901,2025,0,1,0,0,1,1,-2.0,4.0,3.0
158,2019.01.03,16:00,1.259,1.25959,1.25783,1.25844,2422,0,1,0,0,1,1,1.0,4.0,4.0
159,2019.01.03,16:15,1.25845,1.25903,1.25765,1.25879,2137,1,0,0,0,1,1,-1.0,5.0,3.0
160,2019.01.03,16:30,1.25878,1.25958,1.2587,1.25897,2428,1,0,0,0,1,1,1.0,2.0,5.0
161,2019.01.03,16:45,1.25898,1.25954,1.25777,1.25777,2397,0,1,0,0,1,1,,4.0,5.0
162,2019.01.03,17:00,1.25796,1.26064,1.25796,1.25911,4627,1,0,0,0,1,1,5.0,3.0,5.0
163,2019.01.03,17:15,1.25908,1.26023,1.25827,1.25864,3778,0,1,0,0,1,1,-1.0,3.0,5.0
164,2019.01.03,17:30,1.25864,1.26026,1.25854,1.25989,3664,1,0,0,0,1,1,,4.0,5.0
165,2019.01.03,17:45,1.25989,1.2607,1.25888,1.26009,3940,1,0,0,0,1,1,0.0,4.0,3.0
166,2019.01.03,18:00,1.26005,1.2606,1.25949,1.26058,3476,1,0,0,0,1,1,-1.0,5.0,3.0
167,2019.01.03,18:15,1.26058,1.26229,1.26038,1.2619,3354,1,0,0,0,1,1,,4.0,5.0
168,2019.01.03,18:30,1.26189,1.26301,1.26129,1.2629,3652,1,0,0,0,1,1,0.0,5.0,4.0
169,2019.01.03,18:45,1.26288,1.26391,1.26242,1.26315,3178,1,0,0,0,1,1,-1.0,3.0,4.0
170,2019.01.03,19:00,1.26313,1.26342,1.26223,1.26279,2445,0,1,0,0,0,1,-2.0,4.0,3.0
171,2019.01.03,19:15,1.26279,1.26358,1.26252,1.26347,2271,1,0,0,0,0,1,,5.0,4.0
172,2019.01.03,19:30,1.26347,1.26435,1.26322,1.26428,1994,1,0,0,0,0,1,-1.0,5.0,4.0
173,2019.01.03,19:45,1.26428,1.26474,1.26404,1.26428,1653,0,0,1,0,0,1,-1.0,5.0,5.0
174,2019.01.03,20:00,1.26427,1.26464,1.26344,1.26363,1385,0,1,0,0,0,1,-1.0,4.0,5.0
175,2019.01.03,20:15,1.26364,1.26425,1.26357,1.26368,1156,1,0,0,0,0,1,-1.0,1.0,5.0
176,2019.01.03,20:30,1.26366,1.26431,1.26352,1.26369,1177,1,0,0,0,0,1,0.0,2.0,5.0
177,2019.01.03,20:45,1.26367,1.26397,1.26323,1.26323,1118,0,1,0,0,0,1,,3.0,5.0
178,2019.01.03,21:00,1.26325,1.26368,1.26276,1.26284,1484,0,1,0,0,0,1,2.0,3.0,5.0
179,2019.01.03,21:15,1.26284,1.26313,1.26256,1.26259,969,0,1,0,0,0,1,-2.0,3.0,5.0
180,2019.01.03,21:30,1.26259,1.26307,1.26234,1.26302,1703,1,0,0,0,0,1,4.0,5.0,4.0
181,2019.01.03,21:45,1.26303,1.26326,1.26277,1.26308,1478,1,0,0,0,0,1,-1.0,4.0,3.0
182,2019.01.03,22:00,1.26308,1.26374,1.26294,1.26344,1684,1,0,0,0,0,1,1.0,4.0,5.0
183,2019.01.03,22:15,1.26344,1.26368,1.26325,1.26348,1176,1,0,0,0,0,1,-2.0,3.0,3.0
184,2019.01.03,22:30,1.26348,1.2635,1.26284,1.26309,1043,0,1,0,0,0,1,-1.0,5.0,4.0
185,2019.01.03,22:45,1.26309,1.26392,1.26304,1.26349,1090,1,0,0,0,0,1,0.0,3.0,5.0
186,2019.01.03,23:00,1.26351,1.26378,1.26316,1.26368,545,1,0,0,0,0,0,-3.0,5.0,3.0
187,2019.01.03,23:15,1.26368,1.26401,1.26359,1.26391,415,1,0,0,0,0,0,-2.0,4.0,4.0
188,2019.01.03,23:30,1.26395,1.26401,1.26361,1.26365,615,0,1,0,0,0,0,3.0,5.0,5.0
189,2019.01.03,23:45,1.26365,1.26377,1.26232,1.26239,624,0,1,0,0,0,0,0.0,5.0,5.0
190,2019.01.04,00:00,1.26239,1.26347,1.26227,1.26292,646,1,0,0,0,0,0,0.0,3.0,5.0
191,2019.01.04,00:15,1.26294,1.26383,1.26244,1.26352,878,1,0,0,0,0,0,2.0,4.0,4.0
192,2019.01.04,00:30,1.26352,1.26377,1.26296,1.26334,1140,0,1,0,0,0,0,2.0,4.0,3.0
193,2019.01.04,01:00,1.26338,1.26371,1.26285,1.26292,2365,0,1,0,0,0,0,5.0,4.0,5.0
194,2019.01.04,01:15,1.26294,1.263,1.26247,1.26276,523,0,1,0,0,0,0,-4.0,5.0,3.0
195,2019.01.04,01:30,1.26276,1.26327,1.26269,1.26285,641,1,0,0,0,0,0,2.0,2.0,5.0
196,2019.01.04,01:45,1.26285,1.26301,1.26258,1.26272,1291,0,1,0,0,0,0,5.0,4.0,4.0
197,2019.01.04,02:00,1.26273,1.26293,1.26158,1.26179,2377,0,1,0,1,0,0,5.0,5.0,5.0
198,2019.01.04,02:15,1.26179,1.26287,1.26179,1.26268,1507,1,0,0,1,0,0,-2.0,5.0,5.0
199,2019.01.04,02:30,1.26267,1.26293,1.26255,1.26284,980,1,0,0,1,0,0,-2.0,4.0,4.0
200,2019.01.04,02:45,1.26282,1.2639,1.26275,1.26383,1044,1,0,0,1,0,0,0.0,5.0,5.0
201,2019.01.04,03:00,1.26384,1.26423,1.2635,1.26354,1226,0,1,0,1,0,0,1.0,3.0,5.0
202,2019.01.04,03:15,1.26355,1.26443,1.26352,1.2643,1282,1,0,0,1,0,0,0.0,5.0,5.0
203,2019.01.04,03:30,1.2643,1.26453,1.26407,1.26422,807,0,1,0,1,0,0,-2.0,3.0,4.0
204,2019.01.04,03:45,1.26421,1.26452,1.26393,1.26405,957,0,1,0,1,0,0,1.0,3.0,4.0
205,2019.01.04,04:00,1.26409,1.26413,1.26367,1.26379,675,0,1,0,1,0,0,-2.0,5.0,4.0
206,2019.01.04,04:15,1.2638,1.26399,1.26364,1.2637,729,0,1,0,1,0,0,0.0,3.0,5.0
207,2019.01.04,04:30,1.2637,1.26405,1.26365,1.26375,688,1,0,0,1,0,0,,2.0,5.0
208,2019.01.04,04:45,1.26375,1.26408,1.26358,1.2637,814,0,1,0,1,0,0,1.0,2.0,4.0
209,2019.01.04,05:00,1.26364,1.26364,1.26284,1.2629,918,0,1,0,1,0,0,1.0,5.0,5.0
210,2019.01.04,05:15,1.26294,1.26375,1.26289,1.26371,659,1,0,0,1,0,0,-2.0,5.0,5.0
211,2019.01.04,05:30,1.26371,1.26417,1.26355,1.26401,900,1,0,0,1,0,0,2.0,4.0,4.0
212,2019.01.04,05:45,1.26402,1.26431,1.264,1.26417,564,1,0,0,1,0,0,-2.0,3.0,5.0
213,2019.01.04,06:00,1.26417,1.26424,1.2636,1.2636,696,0,1,0,1,0,0,2.0,5.0,5.0
214,2019.01.04,06:15,1.2636,1.26366,1.26334,1.26343,544,0,1,0,1,0,0,-2.0,5.0,4.0
215,2019.01.04,06:30,1.26344,1.26382,1.26338,1.26376,842,1,0,0,1,0,0,3.0,5.0,5.0
216,2019.01.04,06:45,1.26377,1.26394,1.26368,1.26368,986,0,1,0,1,0,0,1.0,2.0,5.0
217,2019.01.04,07:00,1.26368,1.26375,1.2635,1.26363,317,0,1,0,1,0,0,-4.0,4.0,3.0
218,2019.01.04,07:15,1.26362,1.26386,1.26344,1.26372,734,1,0,0,1,0,0,5.0,4.0,3.0
219,2019.01.04,07:30,1.26372,1.26406,1.26362,1.26379,631,1,0,0,1,0,0,-1.0,2.0,4.0
220,2019.01.04,07:45,1.26379,1.26379,1.26326,1.26343,875,0,1,0,1,0,0,2.0,5.0,4.0
221,2019.01.04,08:00,1.26342,1.26367,1.26326,1.26351,716,1,0,0,1,0,0,-1.0,4.0,4.0
222,2019.01.04,08:15,1.26355,1.26399,1.26333,1.26378,1017,1,0,0,1,0,0,3.0,4.0,4.0
223,2019.01.04,08:30,1.26379,1.26402,1.26273,1.26278,775,0,1,0,1,0,0,-2.0,5.0,5.0
224,2019.01.04,08:45,1.26278,1.26371,1.26276,1.26363,874,1,0,0,1,0,0,1.0,5.0,5.0
225,2019.01.04,09:00,1.26359,1.26502,1.26359,1.26464,1339,1,0,0,1,0,0,3.0,4.0,5.0
226,2019.01.04,09:15,1.26466,1.26504,1.26445,1.26494,1116,1,0,0,1,0,0,-1.0,5.0,4.0
227,2019.01.04,09:30,1.26493,1.26508,1.26339,1.26369,1655,0,1,0,1,0,0,3.0,5.0,5.0
228,2019.01.04,09:45,1.26367,1.26518,1.26361,1.26499,1297,1,0,0,1,0,0,-2.0,5.0,5.0
229,2019.01.04,10:00,1.26502,1.26667,1.26488,1.26612,2132,1,0,0,1,1,0,4.0,4.0,5.0
230,2019.01.04,10:15,1.26612,1.26632,1.2653,1.26546,1478,0,1,0,1,1,0,-2.0,5.0,5.0
231,2019.01.04,10:30,1.26546,1.26691,1.26529,1.26672,1440,1,0,0,1,1,0,,5.0,5.0
232,2019.01.04,10:45,1.26682,1.26713,1.26654,1.26693,1792,1,0,0,1,1,0,2.0,4.0,3.0
