0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
108,2020.06.19,00:00,1.24172,1.24561,1.23439,1.23508,149025,0,1,0,0,0,0
109,2020.06.22,00:00,1.23408,1.24768,1.23353,1.24682,128254,1,0,0,0,0,0
110,2020.06.23,00:00,1.24564,1.25319,1.2432,1.25086,162206,1,0,0,0,0,0
111,2020.06.24,00:00,1.25085,1.25427,1.24144,1.24183,162226,0,1,0,0,0,0
112,2020.06.25,00:00,1.24183,1.24644,1.22515,1.2298,393429,0,1,0,0,0,0
113,2020.06.30,00:00,1.22994,1.24016,1.22577,1.24,121915,1,0,0,0,0,0
114,2020.07.01,00:00,1.24002,1.24903,1.23593,1.24629,127339,1,0,0,0,0,0
115,2020.07.02,00:00,1.24616,1.25296,1.24561,1.24646,112177,1,0,0,0,0,0
116,2020.07.03,00:00,1.24639,1.24882,1.24379,1.24829,96385,1,0,0,0,0,0
117,2020.07.06,00:00,1.24613,1.25199,1.24574,1.24876,110972,1,0,0,0,0,0
118,2020.07.07,00:00,1.24872,1.26231,1.24623,1.26095,242297,1,0,0,0,0,0
119,2020.07.09,00:00,1.26088,1.26695,1.25936,1.26062,126685,0,1,0,0,0,0
120,2020.07.10,00:00,1.26062,1.26661,1.25502,1.25533,215496,0,1,0,0,0,0
121,2020.07.14,00:00,1.25535,1.25637,1.24797,1.25531,136637,0,1,0,0,0,0
122,2020.07.15,00:00,1.25529,1.26496,1.25463,1.25739,123539,1,0,0,0,0,0
123,2020.07.16,00:00,1.25739,1.26654,1.25117,1.26506,284150,1,0,0,0,0,0
124,2020.07.21,00:00,1.26522,1.2768,1.26502,1.2727,108907,1,0,0,0,0,0
125,2020.07.22,00:00,1.27271,1.27436,1.26439,1.27333,117217,1,0,0,0,0,0
126,2020.07.23,00:00,1.27152,1.27599,1.26729,1.27264,131899,1,0,0,0,0,0
127,2020.07.24,00:00,1.27276,1.28036,1.27168,1.27944,115832,1,0,0,0,0,0
128,2020.07.27,00:00,1.27831,1.29028,1.2775,1.2881,135806,1,0,0,0,0,0
129,2020.07.28,00:00,1.28786,1.29527,1.28381,1.2931,132075,1,0,0,0,0,0
130,2020.07.29,00:00,1.2931,1.31025,1.29118,1.30948,264815,1,0,0,0,0,0
131,2020.07.31,00:00,1.30886,1.31702,1.30045,1.30736,328324,0,1,0,0,0,0
132,2020.08.04,00:00,1.30735,1.31078,1.29811,1.30638,126529,0,1,0,0,0,0
133,2020.08.05,00:00,1.30638,1.31615,1.3053,1.31136,124687,1,0,0,0,0,0
134,2020.08.06,00:00,1.31113,1.31858,1.30094,1.30524,296937,0,1,0,0,0,0
135,2020.08.10,00:00,1.30535,1.31036,1.30189,1.30717,104593,1,0,0,0,0,0
136,2020.08.11,00:00,1.30594,1.3132,1.30415,1.30473,135656,0,1,0,0,0,0
137,2020.08.12,00:00,1.30471,1.30673,1.30051,1.30304,143463,0,1,0,0,0,0
138,2020.08.13,00:00,1.3033,1.32497,1.30225,1.32385,441396,1,0,0,0,0,0
139,2020.08.19,00:00,1.32258,1.32672,1.3092,1.30927,133060,0,1,0,0,0,0
140,2020.08.20,00:00,1.30895,1.32243,1.30642,1.3214,147191,1,0,0,0,0,0
141,2020.08.21,00:00,1.32142,1.32549,1.30588,1.30898,149373,0,1,0,0,0,0
142,2020.08.24,00:00,1.30798,1.3149,1.30535,1.30551,109009,0,1,0,0,0,0
143,2020.08.25,00:00,1.30548,1.31703,1.30535,1.31415,122391,1,0,0,0,0,0
144,2020.08.26,00:00,1.31415,1.32189,1.31171,1.32092,106707,1,0,0,0,0,0
145,2020.08.27,00:00,1.31975,1.33564,1.31609,1.33504,298842,1,0,0,0,0,0
146,2020.08.31,00:00,1.33278,1.33955,1.3301,1.33659,121548,1,0,0,0,0,0
147,2020.09.01,00:00,1.33627,1.3482,1.33561,1.33831,154231,1,0,0,0,0,0
148,2020.09.02,00:00,1.3381,1.34022,1.32832,1.33388,139306,0,1,0,0,0,0
149,2020.09.03,00:00,1.33408,1.33583,1.32422,1.328,158221,0,1,0,0,0,0
150,2020.09.04,00:00,1.32802,1.3319,1.31758,1.32819,155577,1,0,0,0,0,0
151,2020.09.07,00:00,1.32435,1.32643,1.31403,1.31556,90549,0,1,0,0,0,0
152,2020.09.08,00:00,1.31554,1.31695,1.29795,1.29797,157765,0,1,0,0,0,0
153,2020.09.09,00:00,1.29796,1.30348,1.27726,1.28015,304539,0,1,0,0,0,0
154,2020.09.11,00:00,1.27924,1.29193,1.27625,1.28418,245438,1,0,0,0,0,0
155,2020.09.15,00:00,1.28414,1.29263,1.28146,1.28888,116510,1,0,0,0,0,0
156,2020.09.16,00:00,1.28885,1.30072,1.28749,1.29657,142744,1,0,0,0,0,0
157,2020.09.17,00:00,1.29657,1.29989,1.28648,1.29704,165495,1,0,0,0,0,0
158,2020.09.18,00:00,1.29714,1.29997,1.29142,1.2917,139018,0,1,0,0,0,0
159,2020.09.21,00:00,1.29206,1.29664,1.27753,1.28055,148611,0,1,0,0,0,0
160,2020.09.22,00:00,1.28054,1.2867,1.27111,1.27292,148958,0,1,0,0,0,0
161,2020.09.23,00:00,1.27237,1.27764,1.2675,1.27232,153015,0,1,0,0,0,0
162,2020.09.24,00:00,1.27221,1.28052,1.26872,1.27412,285656,1,0,0,0,0,0
163,2020.09.28,00:00,1.27618,1.293,1.27506,1.28291,131156,1,0,0,0,0,0
164,2020.09.29,00:00,1.28277,1.2903,1.28226,1.28556,129632,1,0,0,0,0,0
165,2020.09.30,00:00,1.28539,1.29423,1.28054,1.29119,155276,1,0,0,0,0,0
166,2020.10.01,00:00,1.29121,1.29786,1.28196,1.2933,321605,1,0,0,0,0,0
167,2020.10.05,00:00,1.29303,1.2991,1.28995,1.29714,109462,1,0,0,0,0,0
168,2020.10.06,00:00,1.29714,1.3007,1.28665,1.28671,131722,0,1,0,0,0,0
169,2020.10.07,00:00,1.28681,1.29294,1.28451,1.29133,126626,1,0,0,0,0,0
170,2020.10.08,00:00,1.29105,1.29702,1.28912,1.29326,110498,1,0,0,0,0,0
171,2020.10.09,00:00,1.29326,1.30492,1.29134,1.30452,102866,1,0,0,0,0,0
172,2020.10.12,00:00,1.30228,1.30826,1.30053,1.30635,88812,1,0,0,0,0,0
173,2020.10.13,00:00,1.30637,1.30681,1.2922,1.29338,122091,0,1,0,0,0,0
174,2020.10.14,00:00,1.29327,1.30644,1.28628,1.30098,122575,1,0,0,0,0,0
175,2020.10.15,00:00,1.30109,1.30299,1.28905,1.29027,130494,0,1,0,0,0,0
176,2020.10.16,00:00,1.28979,1.29624,1.28628,1.2915,129365,1,0,0,0,0,0
177,2020.10.19,00:00,1.28902,1.30244,1.28902,1.29384,119007,1,0,0,0,0,0
178,2020.10.20,00:00,1.29384,1.29794,1.29109,1.29476,121899,1,0,0,0,0,0
179,2020.10.21,00:00,1.29474,1.31767,1.29296,1.31311,133271,1,0,0,0,0,0
180,2020.10.22,00:00,1.31314,1.31514,1.30703,1.30743,121060,0,1,0,0,0,0
181,2020.10.23,00:00,1.30741,1.31223,1.3019,1.30415,107280,0,1,0,0,0,0
182,2020.10.26,00:00,1.3056,1.30748,1.29927,1.30241,113971,0,1,0,0,0,0
183,2020.10.27,00:00,1.29963,1.30796,1.29963,1.30407,98381,1,0,0,0,0,0
184,2020.10.28,00:00,1.30403,1.30637,1.29165,1.29768,134363,0,1,0,0,0,0
185,2020.10.29,00:00,1.29805,1.30257,1.28809,1.29284,141071,0,1,0,0,0,0
186,2020.10.30,00:00,1.29109,1.29882,1.28987,1.29484,140859,1,0,0,0,0,0
187,2020.11.02,00:00,1.29254,1.29427,1.28545,1.29113,110432,0,1,0,0,0,0
188,2020.11.03,00:00,1.29132,1.30787,1.29083,1.30477,97963,1,0,0,0,0,0
189,2020.11.04,00:00,1.30462,1.314,1.29145,1.29881,220835,0,1,0,0,0,0
190,2020.11.05,00:00,1.2987,1.31546,1.29297,1.31455,169509,1,0,0,0,0,0
191,2020.11.06,00:00,1.31449,1.31772,1.30924,1.31478,157711,1,0,0,0,0,0
192,2020.11.09,00:00,1.31578,1.3208,1.31178,1.31639,183663,1,0,0,0,0,0
193,2020.11.10,00:00,1.31632,1.32782,1.31567,1.32692,174831,1,0,0,0,0,0
194,2020.11.11,00:00,1.32675,1.33135,1.31914,1.32218,133810,0,1,0,0,0,0
195,2020.11.12,00:00,1.32219,1.32281,1.31062,1.31144,127458,0,1,0,0,0,0
196,2020.11.13,00:00,1.31125,1.32002,1.31063,1.31996,108752,1,0,0,0,0,0
197,2020.11.16,00:00,1.31568,1.32424,1.31568,1.31893,111908,1,0,0,0,0,0
198,2020.11.17,00:00,1.31902,1.32724,1.31874,1.32419,114152,1,0,0,0,0,0
199,2020.11.18,00:00,1.32438,1.33122,1.32435,1.32696,108310,1,0,0,0,0,0
200,2020.11.19,00:00,1.32696,1.32794,1.31959,1.32603,117350,0,1,0,0,0,0
201,2020.11.20,00:00,1.32606,1.32973,1.3243,1.32894,104360,1,0,0,0,0,0
202,2020.11.23,00:00,1.32925,1.33977,1.32637,1.3323,115130,1,0,0,0,0,0
203,2020.11.24,00:00,1.3323,1.33803,1.32928,1.33562,117695,1,0,0,0,0,0
204,2020.11.25,00:00,1.33552,1.33934,1.33043,1.33619,117730,1,0,0,0,0,0
205,2020.11.26,00:00,1.33619,1.33976,1.33219,1.33554,78753,0,1,0,0,0,0
206,2020.11.27,00:00,1.33559,1.33814,1.3289,1.33116,103193,0,1,0,0,0,0
207,2020.11.30,00:00,1.33288,1.33857,1.32939,1.33208,122394,0,1,0,0,0,0
208,2020.12.01,00:00,1.33212,1.34427,1.33156,1.34117,117802,1,0,0,0,0,0
209,2020.12.02,00:00,1.34192,1.34411,1.32876,1.33637,129811,0,1,0,0,0,0
210,2020.12.03,00:00,1.33655,1.34999,1.33511,1.34294,116790,1,0,0,0,0,0
211,2020.12.04,00:00,1.3436,1.35389,1.34108,1.34319,125892,0,1,0,0,0,0
212,2020.12.07,00:00,1.34088,1.34375,1.32243,1.33746,128633,0,1,0,0,0,0
213,2020.12.08,00:00,1.33744,1.33934,1.32894,1.33429,136850,0,1,0,0,0,0
214,2020.12.09,00:00,1.33497,1.34781,1.33439,1.33935,119981,1,0,0,0,0,0
215,2020.12.10,00:00,1.33935,1.34104,1.32454,1.32921,137166,0,1,0,0,0,0
216,2020.12.11,00:00,1.32925,1.33242,1.31342,1.32183,127456,0,1,0,0,0,0
217,2020.12.14,00:00,1.33605,1.34455,1.32898,1.33168,116444,0,1,0,0,0,0
218,2020.12.15,00:00,1.33168,1.34697,1.32801,1.34496,128489,1,0,0,0,0,0
219,2020.12.16,00:00,1.34512,1.3554,1.34342,1.35084,124165,1,0,0,0,0,0
220,2020.12.17,00:00,1.35088,1.36243,1.3495,1.35853,116311,1,0,0,0,0,0
221,2020.12.18,00:00,1.35856,1.35898,1.34712,1.35312,107142,0,1,0,0,0,0
222,2020.12.21,00:00,1.34001,1.34998,1.31877,1.34575,173162,1,0,0,0,0,0
223,2020.12.22,00:00,1.34639,1.34697,1.33041,1.33515,145100,0,1,0,0,0,0
224,2020.12.23,00:00,1.33513,1.35706,1.33403,1.34878,143634,1,0,0,0,0,0
225,2020.12.24,00:00,1.34899,1.36189,1.34885,1.35369,97834,1,0,0,0,0,0
226,2020.12.28,00:00,1.35448,1.35761,1.34293,1.34396,113363,0,1,0,0,0,0
227,2020.12.29,00:00,1.34433,1.35227,1.34352,1.34968,125170,1,0,0,0,0,0
228,2020.12.30,00:00,1.34968,1.36256,1.34893,1.3624,127555,1,0,0,0,0,0
