0,date,time,open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork
55,2019.01.04,07:00,1.26368,1.26406,1.26326,1.26343,2557,0,1,0,1,0,0
56,2019.01.04,08:00,1.26342,1.26402,1.26273,1.26363,3382,1,0,0,1,0,0
57,2019.01.04,09:00,1.26359,1.26518,1.26339,1.26499,5407,1,0,0,1,0,0
58,2019.01.04,10:00,1.26502,1.26713,1.26488,1.26693,6842,1,0,0,1,1,0
59,2019.01.04,11:00,1.26694,1.26822,1.26682,1.26718,7189,1,0,0,0,1,0
60,2019.01.04,12:00,1.26718,1.26948,1.26659,1.26765,6998,1,0,0,0,1,0
61,2019.01.04,13:00,1.26765,1.26784,1.26652,1.26673,5166,0,1,0,0,1,0
62,2019.01.04,14:00,1.26673,1.26755,1.2665,1.26694,5100,1,0,0,0,1,0
63,2019.01.04,15:00,1.26694,1.26737,1.26329,1.26431,10770,0,1,0,0,1,1
64,2019.01.04,16:00,1.26431,1.26431,1.2618,1.26287,10786,0,1,0,0,1,1
65,2019.01.04,17:00,1.26288,1.27237,1.26169,1.27233,15111,1,0,0,0,1,1
66,2019.01.04,18:00,1.27229,1.274,1.27089,1.27365,11307,1,0,0,0,1,1
67,2019.01.04,19:00,1.27368,1.27439,1.27167,1.27259,7613,0,1,0,0,0,1
68,2019.01.04,20:00,1.27262,1.27402,1.27192,1.27338,4786,1,0,0,0,0,1
69,2019.01.04,21:00,1.27337,1.27438,1.2726,1.27417,5638,1,0,0,0,0,1
70,2019.01.04,22:00,1.27416,1.27445,1.27314,1.27382,3789,0,1,0,0,0,1
71,2019.01.04,23:00,1.27381,1.27387,1.27249,1.27256,2479,0,1,0,0,0,0
72,2019.01.07,00:00,1.27147,1.27271,1.27111,1.27215,1745,1,0,0,0,0,0
73,2019.01.07,01:00,1.27208,1.27399,1.27158,1.27318,4649,1,0,0,0,0,0
74,2019.01.07,02:00,1.27318,1.27393,1.27287,1.27351,2724,1,0,0,1,0,0
75,2019.01.07,03:00,1.2735,1.27452,1.27338,1.27421,2317,1,0,0,1,0,0
76,2019.01.07,04:00,1.27422,1.27444,1.27393,1.2743,2091,1,0,0,1,0,0
77,2019.01.07,05:00,1.27428,1.27492,1.27419,1.27482,1953,1,0,0,1,0,0
78,2019.01.07,06:00,1.27483,1.27508,1.27445,1.2745,2598,0,1,0,1,0,0
79,2019.01.07,07:00,1.27449,1.27507,1.27432,1.27484,2647,1,0,0,1,0,0
80,2019.01.07,08:00,1.27483,1.27518,1.2742,1.27466,3077,0,1,0,1,0,0
81,2019.01.07,09:00,1.27466,1.27508,1.27399,1.27488,5086,1,0,0,1,0,0
82,2019.01.07,10:00,1.27487,1.27552,1.27203,1.27274,6575,0,1,0,1,1,0
83,2019.01.07,11:00,1.27273,1.27652,1.27232,1.27501,6148,1,0,0,0,1,0
84,2019.01.07,12:00,1.27501,1.27534,1.27264,1.2731,4436,0,1,0,0,1,0
85,2019.01.07,13:00,1.27308,1.27557,1.27306,1.27543,4378,1,0,0,0,1,0
86,2019.01.07,14:00,1.27544,1.27607,1.27466,1.27476,5002,0,1,0,0,1,0
87,2019.01.07,15:00,1.27481,1.27679,1.27473,1.27652,6423,1,0,0,0,1,1
88,2019.01.07,16:00,1.27653,1.27804,1.27632,1.2777,7383,1,0,0,0,1,1
89,2019.01.07,17:00,1.27768,1.27868,1.27586,1.27707,9043,0,1,0,0,1,1
90,2019.01.07,18:00,1.27706,1.2775,1.27519,1.27564,8864,0,1,0,0,1,1
91,2019.01.07,19:00,1.27564,1.27768,1.27559,1.27737,4571,1,0,0,0,0,1
92,2019.01.07,20:00,1.27735,1.27792,1.27649,1.27679,4520,0,1,0,0,0,1
93,2019.01.07,21:00,1.2768,1.27721,1.27642,1.277,3057,1,0,0,0,0,1
94,2019.01.07,22:00,1.27699,1.27715,1.2763,1.27701,3294,1,0,0,0,0,1
95,2019.01.07,23:00,1.27699,1.27811,1.27658,1.27798,2247,1,0,0,0,0,0
96,2019.01.08,00:00,1.27798,1.27881,1.27746,1.2785,1473,1,0,0,0,0,0
97,2019.01.08,01:00,1.2785,1.27888,1.27818,1.2785,1851,0,0,1,0,0,0
98,2019.01.08,02:00,1.27851,1.27867,1.2778,1.27782,2748,0,1,0,1,0,0
99,2019.01.08,03:00,1.27783,1.27802,1.27641,1.27653,3844,0,1,0,1,0,0
100,2019.01.08,04:00,1.27652,1.27735,1.2763,1.27714,3153,1,0,0,1,0,0
101,2019.01.08,05:00,1.27713,1.27728,1.27569,1.27579,3692,0,1,0,1,0,0
102,2019.01.08,06:00,1.27579,1.27616,1.27538,1.27592,3049,1,0,0,1,0,0
103,2019.01.08,07:00,1.27592,1.27641,1.27588,1.27632,2532,1,0,0,1,0,0
104,2019.01.08,08:00,1.27632,1.27844,1.27599,1.27687,3833,1,0,0,1,0,0
105,2019.01.08,09:00,1.27687,1.27971,1.27595,1.27627,6858,0,1,0,1,0,0
106,2019.01.08,10:00,1.27624,1.27832,1.27462,1.27782,5419,1,0,0,1,1,0
107,2019.01.08,11:00,1.27779,1.27859,1.27656,1.27665,5712,0,1,0,0,1,0
108,2019.01.08,12:00,1.27664,1.27666,1.27476,1.27578,6344,0,1,0,0,1,0
109,2019.01.08,13:00,1.2758,1.27799,1.27445,1.27739,5435,1,0,0,0,1,0
110,2019.01.08,14:00,1.27739,1.27784,1.27399,1.2748,4827,0,1,0,0,1,0
111,2019.01.08,15:00,1.27481,1.27546,1.2728,1.27351,6671,0,1,0,0,1,1
112,2019.01.08,16:00,1.27355,1.27464,1.27264,1.27269,7199,0,1,0,0,1,1
113,2019.01.08,17:00,1.27263,1.27361,1.27113,1.27311,8186,1,0,0,0,1,1
114,2019.01.08,18:00,1.2731,1.27393,1.27194,1.27223,6951,0,1,0,0,1,1
115,2019.01.08,19:00,1.27222,1.27244,1.27081,1.27229,4673,1,0,0,0,0,1
116,2019.01.08,20:00,1.27229,1.27252,1.271,1.27117,3877,0,1,0,0,0,1
117,2019.01.08,21:00,1.27118,1.27182,1.27068,1.2718,2951,1,0,0,0,0,1
118,2019.01.08,22:00,1.2718,1.27212,1.27122,1.27195,2867,1,0,0,0,0,1
119,2019.01.08,23:00,1.27193,1.27196,1.27092,1.27123,1488,0,1,0,0,0,0
120,2019.01.09,00:00,1.27129,1.27204,1.27092,1.27092,1421,0,1,0,0,0,0
121,2019.01.09,01:00,1.27098,1.2739,1.27094,1.27385,3930,1,0,0,0,0,0
122,2019.01.09,02:00,1.27388,1.27414,1.27306,1.27376,3404,0,1,0,1,0,0
123,2019.01.09,03:00,1.27375,1.27487,1.27371,1.27374,4124,0,1,0,1,0,0
124,2019.01.09,04:00,1.27374,1.27406,1.27338,1.27352,3288,0,1,0,1,0,0
125,2019.01.09,05:00,1.27352,1.2742,1.27326,1.27354,2870,1,0,0,1,0,0
126,2019.01.09,06:00,1.27353,1.27428,1.27333,1.27428,2538,1,0,0,1,0,0
127,2019.01.09,07:00,1.27428,1.27485,1.27388,1.27416,2980,0,1,0,1,0,0
128,2019.01.09,08:00,1.27418,1.27422,1.27345,1.27345,3192,0,1,0,1,0,0
129,2019.01.09,09:00,1.27346,1.27474,1.27299,1.27319,4788,0,1,0,1,0,0
130,2019.01.09,10:00,1.27318,1.27772,1.27318,1.27679,7526,1,0,0,1,1,0
131,2019.01.09,11:00,1.27678,1.27683,1.27462,1.2753,6604,0,1,0,0,1,0
132,2019.01.09,12:00,1.27534,1.27536,1.27157,1.27265,6051,0,1,0,0,1,0
133,2019.01.09,13:00,1.27263,1.2737,1.27203,1.27347,5585,1,0,0,0,1,0
134,2019.01.09,14:00,1.27348,1.27567,1.27236,1.27422,5493,1,0,0,0,1,0
135,2019.01.09,15:00,1.27421,1.27461,1.27289,1.27359,6853,0,1,0,0,1,1
136,2019.01.09,16:00,1.27356,1.27903,1.27355,1.27807,11659,1,0,0,0,1,1
137,2019.01.09,17:00,1.27807,1.28035,1.27344,1.27426,13638,0,1,0,0,1,1
138,2019.01.09,18:00,1.27427,1.27699,1.27378,1.27623,10981,1,0,0,0,1,1
139,2019.01.09,19:00,1.27623,1.27798,1.2752,1.27754,7807,1,0,0,0,0,1
140,2019.01.09,20:00,1.27754,1.27892,1.27722,1.27843,5217,1,0,0,0,0,1
141,2019.01.09,21:00,1.27845,1.27985,1.27793,1.27942,10716,1,0,0,0,0,1
142,2019.01.09,22:00,1.27944,1.28029,1.27921,1.2802,4780,1,0,0,0,0,1
143,2019.01.09,23:00,1.2802,1.28034,1.27864,1.27874,2135,0,1,0,0,0,0
144,2019.01.10,00:00,1.27875,1.2798,1.27731,1.27967,1477,1,0,0,0,0,0
145,2019.01.10,01:00,1.27963,1.27999,1.27938,1.27981,3297,1,0,0,0,0,0
146,2019.01.10,02:00,1.27983,1.28011,1.27896,1.27946,4138,0,1,0,1,0,0
147,2019.01.10,03:00,1.27943,1.27974,1.27786,1.27851,5119,0,1,0,1,0,0
148,2019.01.10,04:00,1.27851,1.27889,1.27767,1.2782,4007,0,1,0,1,0,0
149,2019.01.10,05:00,1.2782,1.27983,1.2782,1.27957,4256,1,0,0,1,0,0
150,2019.01.10,06:00,1.27948,1.27949,1.27817,1.2783,2824,0,1,0,1,0,0
151,2019.01.10,07:00,1.2783,1.27876,1.27801,1.2787,2660,1,0,0,1,0,0
152,2019.01.10,08:00,1.2787,1.27938,1.27771,1.27797,3465,0,1,0,1,0,0
153,2019.01.10,09:00,1.27798,1.27842,1.27505,1.27617,5493,0,1,0,1,0,0
154,2019.01.10,10:00,1.27613,1.27735,1.2748,1.27491,7184,0,1,0,1,1,0
155,2019.01.10,11:00,1.27492,1.27674,1.27474,1.27631,6688,1,0,0,0,1,0
156,2019.01.10,12:00,1.27629,1.27669,1.27477,1.27504,6030,0,1,0,0,1,0
157,2019.01.10,13:00,1.27505,1.27629,1.27277,1.27413,5811,0,1,0,0,1,0
158,2019.01.10,14:00,1.27414,1.27474,1.27315,1.27474,5842,1,0,0,0,1,0
159,2019.01.10,15:00,1.27474,1.27785,1.27469,1.27621,7423,1,0,0,0,1,1
160,2019.01.10,16:00,1.27622,1.27693,1.27547,1.27574,6999,0,1,0,0,1,1
161,2019.01.10,17:00,1.27573,1.27808,1.27431,1.27789,8332,1,0,0,0,1,1
162,2019.01.10,18:00,1.27791,1.27802,1.27593,1.27663,7679,0,1,0,0,1,1
163,2019.01.10,19:00,1.27665,1.27682,1.274,1.27503,7310,0,1,0,0,0,1
164,2019.01.10,20:00,1.27503,1.27648,1.27415,1.2747,7431,0,1,0,0,0,1
165,2019.01.10,21:00,1.27471,1.27545,1.27445,1.27453,4106,0,1,0,0,0,1
166,2019.01.10,22:00,1.27451,1.27462,1.27408,1.27451,2218,0,0,1,0,0,1
167,2019.01.10,23:00,1.27452,1.27533,1.27443,1.27473,1748,1,0,0,0,0,0
168,2019.01.11,00:00,1.27459,1.27528,1.27377,1.27429,1780,0,1,0,0,0,0
169,2019.01.11,01:00,1.27431,1.27543,1.27431,1.2753,2817,1,0,0,0,0,0
170,2019.01.11,02:00,1.27526,1.27578,1.27468,1.27491,3110,0,1,0,1,0,0
171,2019.01.11,03:00,1.27492,1.27591,1.27491,1.27546,4803,1,0,0,1,0,0
172,2019.01.11,04:00,1.27546,1.27587,1.27513,1.27576,3944,1,0,0,1,0,0
173,2019.01.11,05:00,1.27575,1.27611,1.27536,1.27597,2413,1,0,0,1,0,0
174,2019.01.11,06:00,1.27597,1.27678,1.27576,1.27671,3620,1,0,0,1,0,0
175,2019.01.11,07:00,1.27676,1.27682,1.27559,1.27607,2768,0,1,0,1,0,0
176,2019.01.11,08:00,1.27607,1.27632,1.2751,1.27558,2870,0,1,0,1,0,0
177,2019.01.11,09:00,1.27557,1.27627,1.27419,1.27519,4085,0,1,0,1,0,0
178,2019.01.11,10:00,1.27519,1.2764,1.27306,1.27374,6037,0,1,0,1,1,0
179,2019.01.11,11:00,1.27375,1.27585,1.27097,1.27522,6913,1,0,0,0,1,0
180,2019.01.11,12:00,1.27521,1.28512,1.27481,1.28232,8402,1,0,0,0,1,0
181,2019.01.11,13:00,1.28231,1.28372,1.27734,1.28234,9736,1,0,0,0,1,0
182,2019.01.11,14:00,1.28234,1.283,1.28042,1.28053,6020,0,1,0,0,1,0
183,2019.01.11,15:00,1.28051,1.28283,1.27988,1.28235,8057,1,0,0,0,1,1
184,2019.01.11,16:00,1.28234,1.28283,1.27755,1.279,12040,0,1,0,0,1,1
185,2019.01.11,17:00,1.27899,1.28234,1.27874,1.28219,9563,1,0,0,0,1,1
186,2019.01.11,18:00,1.28221,1.28377,1.28162,1.28339,7670,1,0,0,0,1,1
187,2019.01.11,19:00,1.28336,1.28658,1.28335,1.28587,6743,1,0,0,0,0,1
188,2019.01.11,20:00,1.28587,1.28625,1.28483,1.28503,4169,0,1,0,0,0,1
189,2019.01.11,21:00,1.28502,1.28537,1.28419,1.28448,2953,0,1,0,0,0,1
190,2019.01.11,22:00,1.28443,1.28468,1.28319,1.28449,4103,1,0,0,0,0,1
191,2019.01.11,23:00,1.28448,1.28623,1.2834,1.28591,2629,1,0,0,0,0,0
192,2019.01.14,01:00,1.28595,1.28646,1.28478,1.28479,3709,0,1,0,0,0,0
193,2019.01.14,02:00,1.28481,1.28556,1.28478,1.28525,2282,1,0,0,1,0,0
194,2019.01.14,03:00,1.28527,1.28614,1.28457,1.28571,3778,1,0,0,1,0,0
195,2019.01.14,04:00,1.28573,1.28594,1.28429,1.28439,2368,0,1,0,1,0,0
196,2019.01.14,05:00,1.2844,1.28499,1.28411,1.28432,3096,0,1,0,1,0,0
197,2019.01.14,06:00,1.28431,1.28507,1.28408,1.28433,2464,1,0,0,1,0,0
198,2019.01.14,07:00,1.28433,1.28545,1.28421,1.28505,2343,1,0,0,1,0,0
199,2019.01.14,08:00,1.28505,1.28519,1.28389,1.2846,3629,0,1,0,1,0,0
200,2019.01.14,09:00,1.2846,1.2859,1.28206,1.28388,6435,0,1,0,1,0,0
201,2019.01.14,10:00,1.28387,1.28459,1.28188,1.28235,6843,0,1,0,1,1,0
202,2019.01.14,11:00,1.28233,1.28399,1.28212,1.28346,6637,1,0,0,0,1,0
203,2019.01.14,12:00,1.28345,1.28568,1.28272,1.28414,7163,1,0,0,0,1,0
204,2019.01.14,13:00,1.28414,1.28791,1.28338,1.28742,7876,1,0,0,0,1,0
205,2019.01.14,14:00,1.28742,1.28772,1.28467,1.28561,7573,0,1,0,0,1,0
206,2019.01.14,15:00,1.2856,1.28616,1.28409,1.28451,7263,0,1,0,0,1,1
207,2019.01.14,16:00,1.28451,1.28661,1.28389,1.2846,6394,1,0,0,0,1,1
208,2019.01.14,17:00,1.28461,1.29307,1.28454,1.29111,8981,1,0,0,0,1,1
209,2019.01.14,18:00,1.29109,1.29201,1.28615,1.28695,9736,0,1,0,0,1,1
210,2019.01.14,19:00,1.28696,1.2894,1.28602,1.28894,5256,1,0,0,0,0,1
211,2019.01.14,20:00,1.28895,1.28922,1.28723,1.28725,2998,0,1,0,0,0,1
212,2019.01.14,21:00,1.28724,1.28725,1.28584,1.28645,3968,0,1,0,0,0,1
213,2019.01.14,22:00,1.28644,1.28684,1.28524,1.28676,2937,1,0,0,0,0,1
214,2019.01.14,23:00,1.28677,1.28727,1.28656,1.28656,1587,0,1,0,0,0,0
215,2019.01.15,00:00,1.28656,1.28698,1.28591,1.2865,804,0,1,0,0,0,0
216,2019.01.15,01:00,1.2865,1.2881,1.2865,1.28745,2006,1,0,0,0,0,0
217,2019.01.15,02:00,1.28741,1.28865,1.28735,1.28853,2339,1,0,0,1,0,0
218,2019.01.15,03:00,1.28851,1.2915,1.288,1.28981,3966,1,0,0,1,0,0
219,2019.01.15,04:00,1.28983,1.2905,1.28918,1.28951,2548,0,1,0,1,0,0
220,2019.01.15,05:00,1.28951,1.29046,1.28951,1.28999,2581,1,0,0,1,0,0
221,2019.01.15,06:00,1.29,1.29005,1.28927,1.28994,1930,0,1,0,1,0,0
222,2019.01.15,07:00,1.28993,1.29158,1.28971,1.29152,2480,1,0,0,1,0,0
223,2019.01.15,08:00,1.29152,1.29152,1.28958,1.29045,2586,0,1,0,1,0,0
224,2019.01.15,09:00,1.29046,1.29052,1.28802,1.28812,4951,0,1,0,1,0,0
225,2019.01.15,10:00,1.28811,1.28891,1.2864,1.28754,8971,0,1,0,1,1,0
226,2019.01.15,11:00,1.28754,1.28788,1.2847,1.28659,10839,0,1,0,0,1,0
227,2019.01.15,12:00,1.28658,1.2874,1.28307,1.28423,8668,0,1,0,0,1,0
228,2019.01.15,13:00,1.28422,1.28628,1.28292,1.28615,6213,1,0,0,0,1,0
229,2019.01.15,14:00,1.28614,1.28736,1.28277,1.28368,8177,0,1,0,0,1,0
230,2019.01.15,15:00,1.28365,1.2853,1.28287,1.28502,7800,1,0,0,0,1,1
231,2019.01.15,16:00,1.28515,1.28523,1.28244,1.28379,7801,0,1,0,0,1,1
232,2019.01.15,17:00,1.28382,1.28396,1.28056,1.28094,9716,0,1,0,0,1,1
233,2019.01.15,18:00,1.28094,1.28095,1.27536,1.27609,11629,0,1,0,0,1,1
234,2019.01.15,19:00,1.27608,1.27666,1.27224,1.27304,8845,0,1,0,0,0,1
235,2019.01.15,20:00,1.27303,1.27321,1.26949,1.2702,7958,0,1,0,0,0,1
236,2019.01.15,21:00,1.27019,1.2837,1.26684,1.28346,11958,1,0,0,0,0,1
237,2019.01.15,22:00,1.28347,1.28899,1.28211,1.28834,11525,1,0,0,0,0,1
238,2019.01.15,23:00,1.28833,1.2887,1.28571,1.28571,4281,0,1,0,0,0,0
239,2019.01.16,00:00,1.28573,1.28707,1.28567,1.28621,1301,1,0,0,0,0,0
240,2019.01.16,01:00,1.28624,1.28727,1.28605,1.28714,2746,1,0,0,0,0,0
241,2019.01.16,02:00,1.28713,1.28724,1.28485,1.28575,4044,0,1,0,1,0,0
242,2019.01.16,03:00,1.28582,1.28593,1.2825,1.28361,3682,0,1,0,1,0,0
243,2019.01.16,04:00,1.28362,1.2842,1.28354,1.2841,2594,1,0,0,1,0,0
244,2019.01.16,05:00,1.28409,1.28507,1.28376,1.28498,1805,1,0,0,1,0,0
245,2019.01.16,06:00,1.28497,1.28596,1.2849,1.28567,2310,1,0,0,1,0,0
246,2019.01.16,07:00,1.28566,1.28731,1.28534,1.28672,2414,1,0,0,1,0,0
247,2019.01.16,08:00,1.28673,1.28687,1.28423,1.2843,3304,0,1,0,1,0,0
248,2019.01.16,09:00,1.28429,1.28778,1.28422,1.28561,6656,1,0,0,1,0,0
249,2019.01.16,10:00,1.28559,1.28955,1.28554,1.28664,9861,1,0,0,1,1,0
250,2019.01.16,11:00,1.28669,1.28931,1.28655,1.28751,7282,1,0,0,0,1,0
251,2019.01.16,12:00,1.2875,1.2879,1.28535,1.28617,6337,0,1,0,0,1,0
252,2019.01.16,13:00,1.28617,1.28671,1.28434,1.28491,5861,0,1,0,0,1,0
253,2019.01.16,14:00,1.2849,1.28905,1.28408,1.28766,7616,1,0,0,0,1,0
254,2019.01.16,15:00,1.28758,1.28848,1.28482,1.28498,7362,0,1,0,0,1,1
255,2019.01.16,16:00,1.28497,1.28889,1.28489,1.28838,7234,1,0,0,0,1,1
256,2019.01.16,17:00,1.28838,1.28947,1.28593,1.28601,7934,0,1,0,0,1,1
257,2019.01.16,18:00,1.28605,1.28755,1.28593,1.28607,6017,1,0,0,0,1,1
258,2019.01.16,19:00,1.2861,1.28924,1.2843,1.28527,5880,0,1,0,0,0,1
259,2019.01.16,20:00,1.28526,1.28612,1.28458,1.28599,3031,1,0,0,0,0,1
260,2019.01.16,21:00,1.28598,1.2882,1.2852,1.28707,6765,1,0,0,0,0,1
261,2019.01.16,22:00,1.28706,1.28975,1.28676,1.2881,5637,1,0,0,0,0,1
262,2019.01.16,23:00,1.28809,1.28889,1.28727,1.28763,2349,0,1,0,0,0,0
263,2019.01.17,00:00,1.28763,1.28847,1.28759,1.28781,1434,1,0,0,0,0,0
264,2019.01.17,01:00,1.28781,1.28903,1.28777,1.28872,5363,1,0,0,0,0,0
265,2019.01.17,02:00,1.28872,1.28875,1.28773,1.28832,3459,0,1,0,1,0,0
266,2019.01.17,03:00,1.28833,1.28865,1.288,1.2885,3199,1,0,0,1,0,0
267,2019.01.17,04:00,1.2885,1.28872,1.28717,1.28752,2828,0,1,0,1,0,0
268,2019.01.17,05:00,1.28754,1.28758,1.28673,1.28733,2558,0,1,0,1,0,0
269,2019.01.17,06:00,1.28733,1.28747,1.28656,1.28698,2683,0,1,0,1,0,0
270,2019.01.17,07:00,1.28697,1.28794,1.28642,1.28769,2646,1,0,0,1,0,0
271,2019.01.17,08:00,1.28765,1.28792,1.28651,1.28672,3534,0,1,0,1,0,0
272,2019.01.17,09:00,1.28668,1.28817,1.28524,1.28587,5816,0,1,0,1,0,0
273,2019.01.17,10:00,1.28593,1.28767,1.28323,1.28668,8004,1,0,0,1,1,0
274,2019.01.17,11:00,1.28667,1.28841,1.28626,1.28801,6687,1,0,0,0,1,0
275,2019.01.17,12:00,1.28803,1.28855,1.28697,1.2885,6140,1,0,0,0,1,0
276,2019.01.17,13:00,1.2885,1.29104,1.28722,1.28912,7672,1,0,0,0,1,0
277,2019.01.17,14:00,1.2891,1.29103,1.28844,1.29076,6237,1,0,0,0,1,0
278,2019.01.17,15:00,1.29075,1.29242,1.28962,1.29136,9205,1,0,0,0,1,1
279,2019.01.17,16:00,1.29135,1.29191,1.29056,1.29142,7304,1,0,0,0,1,1
280,2019.01.17,17:00,1.29142,1.2919,1.28827,1.29083,8975,0,1,0,0,1,1
281,2019.01.17,18:00,1.29079,1.29414,1.29026,1.29383,9093,1,0,0,0,1,1
282,2019.01.17,19:00,1.29383,1.29644,1.29344,1.29618,5408,1,0,0,0,0,1
283,2019.01.17,20:00,1.29617,1.29797,1.29601,1.2974,6002,1,0,0,0,0,1
284,2019.01.17,21:00,1.29739,1.30009,1.2972,1.29875,7854,1,0,0,0,0,1
285,2019.01.17,22:00,1.29876,1.29915,1.29734,1.29882,4916,1,0,0,0,0,1
286,2019.01.17,23:00,1.29881,1.29937,1.29835,1.29842,2444,0,1,0,0,0,0
287,2019.01.18,00:00,1.29843,1.29924,1.29821,1.29838,813,0,1,0,0,0,0
288,2019.01.18,01:00,1.29835,1.29884,1.29798,1.2983,2666,0,1,0,0,0,0
289,2019.01.18,02:00,1.2983,1.2983,1.29662,1.29763,3426,0,1,0,1,0,0
