0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance
696,2020.01.13,06:15,1.11283,1.11304,1.11281,1.11292,216,1,0,0,1,0,0,,3.0,5.0,1,0
697,2020.01.13,06:30,1.11292,1.11303,1.11292,1.11292,129,0,0,1,1,0,0,-3.0,5.0,5.0,0,0
698,2020.01.13,06:45,1.11293,1.11299,1.11273,1.11273,187,0,1,0,1,0,0,3.0,4.0,5.0,0,0
699,2020.01.13,07:00,1.11273,1.113,1.11271,1.11294,269,1,0,0,1,0,0,3.0,4.0,5.0,1,0
700,2020.01.13,07:15,1.11293,1.113,1.11284,1.11289,244,0,1,0,1,0,0,,3.0,4.0,0,1
701,2020.01.13,07:30,1.11288,1.11301,1.11286,1.11298,159,1,0,0,1,0,0,-2.0,5.0,5.0,1,0
702,2020.01.13,07:45,1.11298,1.11318,1.11295,1.11297,297,0,1,0,1,0,0,5.0,1.0,5.0,0,1
703,2020.01.13,08:00,1.11297,1.11297,1.1125,1.11259,289,0,1,0,1,0,0,,5.0,5.0,0,0
704,2020.01.13,08:15,1.1126,1.11294,1.11258,1.11293,385,1,0,0,1,0,0,2.0,5.0,5.0,1,0
705,2020.01.13,08:30,1.11292,1.11293,1.11278,1.11283,256,0,1,0,1,0,0,-2.0,5.0,4.0,0,1
706,2020.01.13,08:45,1.11283,1.11303,1.11281,1.11286,323,1,0,0,1,0,0,2.0,2.0,5.0,1,0
707,2020.01.13,09:00,1.11287,1.11301,1.1126,1.11278,629,0,1,0,1,0,0,5.0,4.0,3.0,0,1
708,2020.01.13,09:15,1.11279,1.11283,1.11246,1.11272,603,0,1,0,1,0,0,,5.0,2.0,0,0
709,2020.01.13,09:30,1.11273,1.11297,1.11258,1.11288,795,1,0,0,1,0,0,2.0,4.0,4.0,1,0
710,2020.01.13,09:45,1.1129,1.113,1.1122,1.11227,803,0,1,0,1,0,0,0.0,5.0,5.0,0,1
711,2020.01.13,10:00,1.11226,1.11285,1.11223,1.11241,996,1,0,0,1,1,0,2.0,2.0,5.0,1,0
712,2020.01.13,10:15,1.11241,1.11251,1.11201,1.11231,854,0,1,0,1,1,0,-1.0,4.0,3.0,0,1
713,2020.01.13,10:30,1.11232,1.11279,1.11214,1.11272,813,1,0,0,1,1,0,,5.0,4.0,1,0
714,2020.01.13,10:45,1.1127,1.11296,1.11244,1.11279,874,1,0,0,1,1,0,0.0,4.0,3.0,0,0
715,2020.01.13,11:00,1.1128,1.1136,1.11245,1.11245,1633,0,1,0,0,1,0,5.0,2.0,5.0,0,1
716,2020.01.13,11:15,1.11245,1.11245,1.11195,1.11216,915,0,1,0,0,1,0,-3.0,5.0,3.0,0,0
717,2020.01.13,11:30,1.11215,1.11215,1.11171,1.11174,1219,0,1,0,0,1,0,2.0,5.0,5.0,0,0
718,2020.01.13,11:45,1.11175,1.11199,1.11146,1.11151,951,0,1,0,0,1,0,-2.0,3.0,5.0,0,0
719,2020.01.13,12:00,1.1115,1.11189,1.11126,1.11171,758,1,0,0,0,1,0,-2.0,4.0,4.0,1,0
720,2020.01.13,12:15,1.11171,1.11195,1.11162,1.11174,666,1,0,0,0,1,0,-1.0,2.0,4.0,0,0
721,2020.01.13,12:30,1.11175,1.11189,1.11146,1.11169,748,0,1,0,0,1,0,1.0,4.0,3.0,0,1
722,2020.01.13,12:45,1.11169,1.11181,1.1115,1.11168,691,0,1,0,0,1,0,,4.0,3.0,0,0
723,2020.01.13,13:00,1.11167,1.11223,1.11164,1.11211,614,1,0,0,0,1,0,-1.0,4.0,5.0,1,0
724,2020.01.13,13:15,1.11212,1.11212,1.11182,1.11195,593,0,1,0,0,1,0,,5.0,3.0,0,1
725,2020.01.13,13:30,1.11197,1.11205,1.11178,1.11189,518,0,1,0,0,1,0,-1.0,4.0,3.0,0,0
726,2020.01.13,13:45,1.1119,1.1124,1.11175,1.11203,691,1,0,0,0,1,0,2.0,3.0,4.0,1,0
727,2020.01.13,14:00,1.11205,1.11221,1.11184,1.11214,632,1,0,0,0,1,0,,5.0,3.0,0,0
728,2020.01.13,14:15,1.11213,1.11257,1.11213,1.11253,662,1,0,0,0,1,0,0.0,5.0,5.0,0,0
729,2020.01.13,14:30,1.11253,1.11261,1.1121,1.11212,636,0,1,0,0,1,0,,5.0,5.0,0,1
730,2020.01.13,14:45,1.11214,1.11259,1.11192,1.11246,712,1,0,0,0,1,0,1.0,5.0,4.0,1,0
731,2020.01.13,15:00,1.11245,1.11283,1.11242,1.11264,847,1,0,0,0,1,1,1.0,3.0,5.0,0,0
732,2020.01.13,15:15,1.11263,1.11271,1.11243,1.11245,738,0,1,0,0,1,1,-1.0,4.0,5.0,0,1
733,2020.01.13,15:30,1.11245,1.11249,1.11211,1.11231,848,0,1,0,0,1,1,1.0,5.0,3.0,0,0
734,2020.01.13,15:45,1.11231,1.1124,1.11182,1.11187,1066,0,1,0,0,1,1,2.0,5.0,5.0,0,0
735,2020.01.13,16:00,1.11187,1.11217,1.11176,1.11208,799,1,0,0,0,1,1,-2.0,4.0,4.0,1,0
736,2020.01.13,16:15,1.11211,1.11226,1.11175,1.11205,886,0,1,0,0,1,1,1.0,4.0,3.0,0,1
737,2020.01.13,16:30,1.11205,1.11268,1.11204,1.11211,1326,1,0,0,0,1,1,3.0,1.0,5.0,1,0
738,2020.01.13,16:45,1.11212,1.11246,1.112,1.1124,1282,1,0,0,0,1,1,,5.0,4.0,0,0
739,2020.01.13,17:00,1.11239,1.11267,1.11209,1.11253,1024,1,0,0,0,1,1,-2.0,4.0,3.0,0,0
740,2020.01.13,17:15,1.11252,1.11297,1.1123,1.11295,1047,1,0,0,0,1,1,0.0,5.0,4.0,0,0
741,2020.01.13,17:30,1.11295,1.11381,1.11292,1.1136,1191,1,0,0,0,1,1,1.0,4.0,5.0,0,0
742,2020.01.13,17:45,1.11361,1.11371,1.11325,1.1133,1045,0,1,0,0,1,1,-1.0,4.0,5.0,0,1
743,2020.01.13,18:00,1.11329,1.11393,1.11325,1.11389,920,1,0,0,0,1,1,-1.0,5.0,5.0,1,0
744,2020.01.13,18:15,1.1139,1.11442,1.11356,1.11434,1021,1,0,0,0,1,1,1.0,5.0,4.0,0,0
745,2020.01.13,18:30,1.11432,1.11469,1.1137,1.11389,1133,0,1,0,0,1,1,1.0,4.0,5.0,0,1
746,2020.01.13,18:45,1.11389,1.11413,1.11372,1.11372,695,0,1,0,0,1,1,-2.0,3.0,5.0,0,0
747,2020.01.13,19:00,1.11372,1.11395,1.11366,1.11392,672,1,0,0,0,0,1,,5.0,4.0,1,0
748,2020.01.13,19:15,1.11393,1.11404,1.11382,1.11399,409,1,0,0,0,0,1,-2.0,4.0,3.0,0,0
749,2020.01.13,19:30,1.11399,1.11401,1.11355,1.11368,592,0,1,0,0,0,1,3.0,5.0,4.0,0,1
750,2020.01.13,19:45,1.11369,1.11418,1.11366,1.11398,492,1,0,0,0,0,1,-1.0,4.0,5.0,1,0
751,2020.01.13,20:00,1.114,1.11427,1.11383,1.11422,536,1,0,0,0,0,1,0.0,5.0,4.0,0,0
752,2020.01.13,20:15,1.11421,1.11448,1.11411,1.11431,477,1,0,0,0,0,1,-1.0,3.0,4.0,0,0
753,2020.01.13,20:30,1.11431,1.11431,1.11395,1.11402,433,0,1,0,0,0,1,,5.0,5.0,0,1
754,2020.01.13,20:45,1.11401,1.11416,1.11395,1.11397,331,0,1,0,0,0,1,-2.0,2.0,5.0,0,0
755,2020.01.13,21:00,1.11396,1.11414,1.11386,1.11402,347,1,0,0,0,0,1,0.0,3.0,4.0,1,0
756,2020.01.13,21:15,1.11402,1.11404,1.11382,1.11391,337,0,1,0,0,0,1,,5.0,3.0,0,1
757,2020.01.13,21:30,1.11392,1.11404,1.11385,1.11387,264,0,1,0,0,0,1,-2.0,2.0,5.0,0,0
758,2020.01.13,21:45,1.11387,1.11407,1.11375,1.11381,537,0,1,0,0,0,1,5.0,2.0,5.0,0,0
759,2020.01.13,22:00,1.1138,1.11382,1.11369,1.11381,265,1,0,0,0,0,1,-3.0,5.0,1.0,1,0
760,2020.01.13,22:15,1.1138,1.11385,1.11366,1.11375,369,0,1,0,0,0,1,2.0,4.0,3.0,0,1
761,2020.01.13,22:30,1.11376,1.1138,1.1136,1.1137,270,0,1,0,0,0,1,-2.0,5.0,3.0,0,0
762,2020.01.13,22:45,1.11372,1.11382,1.11361,1.11376,426,1,0,0,0,0,1,3.0,4.0,3.0,1,0
763,2020.01.13,23:00,1.11376,1.1138,1.11357,1.1136,268,0,1,0,0,0,0,-2.0,5.0,5.0,0,1
764,2020.01.13,23:15,1.11361,1.11364,1.11341,1.11362,209,1,0,0,0,0,0,-2.0,5.0,1.0,1,0
765,2020.01.13,23:30,1.11363,1.11363,1.11338,1.11338,114,0,1,0,0,0,0,-3.0,5.0,5.0,0,1
766,2020.01.13,23:45,1.11337,1.11355,1.11332,1.11337,367,0,0,1,0,0,0,5.0,5.0,5.0,0,0
767,2020.01.14,00:00,1.11337,1.1139,1.11314,1.11359,439,1,0,0,0,0,0,1.0,3.0,4.0,0,0
768,2020.01.14,00:15,1.1136,1.11381,1.11354,1.11369,487,1,0,0,0,0,0,1.0,3.0,4.0,0,0
769,2020.01.14,00:30,1.11366,1.11387,1.11356,1.11359,286,0,1,0,0,0,0,-3.0,2.0,5.0,0,1
770,2020.01.14,00:45,1.11358,1.11366,1.11349,1.11351,217,0,1,0,0,0,0,-2.0,3.0,5.0,0,0
771,2020.01.14,01:00,1.11351,1.11361,1.11351,1.11359,137,1,0,0,0,0,0,-2.0,5.0,5.0,1,0
772,2020.01.14,01:15,1.1136,1.11365,1.11352,1.1136,200,0,0,1,0,0,0,3.0,5.0,5.0,0,0
773,2020.01.14,01:30,1.11361,1.11366,1.11358,1.11361,130,0,0,1,0,0,0,-2.0,5.0,5.0,0,0
774,2020.01.14,01:45,1.1136,1.11363,1.11334,1.11345,239,0,1,0,0,0,0,5.0,5.0,4.0,0,0
775,2020.01.14,02:00,1.11344,1.11385,1.1134,1.11375,637,1,0,0,1,0,0,5.0,4.0,5.0,1,0
776,2020.01.14,02:15,1.11374,1.11396,1.11373,1.11388,278,1,0,0,1,0,0,-3.0,4.0,5.0,0,0
777,2020.01.14,02:30,1.11388,1.11404,1.11388,1.11404,221,1,0,0,1,0,0,-2.0,5.0,5.0,0,0
778,2020.01.14,02:45,1.11405,1.11422,1.1137,1.11383,594,0,1,0,1,0,0,5.0,4.0,4.0,0,1
779,2020.01.14,03:00,1.11383,1.11391,1.11364,1.11376,661,0,1,0,1,0,0,1.0,4.0,3.0,0,0
780,2020.01.14,03:15,1.11375,1.11409,1.11347,1.11349,838,0,1,0,1,0,0,2.0,3.0,5.0,0,0
781,2020.01.14,03:30,1.1135,1.11365,1.11324,1.1133,838,0,1,0,1,0,0,0.0,4.0,5.0,0,0
782,2020.01.14,03:45,1.1133,1.11371,1.11313,1.11371,713,1,0,0,1,0,0,-1.0,5.0,4.0,1,0
783,2020.01.14,04:00,1.11371,1.11377,1.11353,1.11377,509,1,0,0,1,0,0,-2.0,5.0,2.0,0,0
784,2020.01.14,04:15,1.11376,1.11384,1.11358,1.11363,305,0,1,0,1,0,0,-3.0,4.0,5.0,0,1
785,2020.01.14,04:30,1.11367,1.11386,1.11366,1.11369,472,1,0,0,1,0,0,3.0,1.0,5.0,1,0
786,2020.01.14,04:45,1.11368,1.11379,1.11362,1.11372,222,1,0,0,1,0,0,-3.0,3.0,4.0,0,0
787,2020.01.14,05:00,1.11373,1.11378,1.11353,1.11355,312,0,1,0,1,0,0,3.0,5.0,5.0,0,1
788,2020.01.14,05:15,1.11355,1.11388,1.11355,1.11374,292,1,0,0,1,0,0,,3.0,5.0,1,0
789,2020.01.14,05:30,1.11375,1.11375,1.11354,1.11366,250,0,1,0,1,0,0,-1.0,5.0,3.0,0,1
790,2020.01.14,05:45,1.11366,1.11377,1.11355,1.11356,281,0,1,0,1,0,0,1.0,3.0,5.0,0,0
791,2020.01.14,06:00,1.11356,1.11381,1.11356,1.11377,348,1,0,0,1,0,0,2.0,5.0,5.0,1,0
792,2020.01.14,06:15,1.11376,1.11378,1.11368,1.1137,149,0,1,0,1,0,0,-3.0,5.0,5.0,0,1
793,2020.01.14,06:30,1.11371,1.11372,1.11358,1.11368,195,0,1,0,1,0,0,2.0,5.0,2.0,0,0
794,2020.01.14,06:45,1.11369,1.11375,1.11361,1.11366,226,0,1,0,1,0,0,1.0,3.0,4.0,0,0
795,2020.01.14,07:00,1.11365,1.11371,1.11359,1.11364,149,0,1,0,1,0,0,-2.0,3.0,3.0,0,0
796,2020.01.14,07:15,1.11365,1.11375,1.11361,1.11361,190,0,1,0,1,0,0,2.0,2.0,5.0,0,0
797,2020.01.14,07:30,1.11361,1.11385,1.1136,1.11378,294,1,0,0,1,0,0,3.0,4.0,5.0,1,0
798,2020.01.14,07:45,1.11378,1.11381,1.11367,1.11369,279,0,1,0,1,0,0,,4.0,5.0,0,1
799,2020.01.14,08:00,1.1137,1.11391,1.11348,1.11385,342,1,0,0,1,0,0,2.0,5.0,3.0,1,0
800,2020.01.14,08:15,1.11385,1.11417,1.11384,1.1141,432,1,0,0,1,0,0,2.0,4.0,5.0,0,0
801,2020.01.14,08:30,1.1141,1.11437,1.1139,1.11424,433,1,0,0,1,0,0,0.0,4.0,3.0,0,0
802,2020.01.14,08:45,1.11423,1.11444,1.11404,1.11444,769,1,0,0,1,0,0,4.0,5.0,3.0,0,0
803,2020.01.14,09:00,1.11444,1.11444,1.11384,1.11396,781,0,1,0,1,0,0,0.0,5.0,4.0,0,1
804,2020.01.14,09:15,1.11397,1.11436,1.11373,1.11433,851,1,0,0,1,0,0,0.0,5.0,4.0,1,0
805,2020.01.14,09:30,1.11433,1.11435,1.11386,1.11388,588,0,1,0,1,0,0,-2.0,5.0,5.0,0,1
806,2020.01.14,09:45,1.11388,1.11426,1.11377,1.11421,898,1,0,0,1,0,0,3.0,5.0,4.0,1,0
807,2020.01.14,10:00,1.11421,1.1144,1.1137,1.11375,1061,0,1,0,1,1,0,1.0,4.0,5.0,0,1
808,2020.01.14,10:15,1.11377,1.11408,1.11353,1.1137,1087,0,1,0,1,1,0,0.0,3.0,4.0,0,0
809,2020.01.14,10:30,1.11369,1.11415,1.11349,1.11397,1058,1,0,0,1,1,0,,4.0,4.0,1,0
810,2020.01.14,10:45,1.11397,1.11405,1.11333,1.11351,1055,0,1,0,1,1,0,,5.0,4.0,0,1
811,2020.01.14,11:00,1.1135,1.11354,1.11304,1.1132,899,0,1,0,0,1,0,-1.0,5.0,4.0,0,0
812,2020.01.14,11:15,1.11319,1.11356,1.11319,1.11344,709,1,0,0,0,1,0,-2.0,4.0,5.0,1,0
813,2020.01.14,11:30,1.11343,1.11349,1.11303,1.11311,683,0,1,0,0,1,0,,5.0,5.0,0,1
814,2020.01.14,11:45,1.11311,1.11343,1.11305,1.11313,677,1,0,0,0,1,0,,2.0,5.0,1,0
815,2020.01.14,12:00,1.11313,1.11328,1.11304,1.11309,524,0,1,0,0,1,0,-2.0,2.0,4.0,0,1
816,2020.01.14,12:15,1.11311,1.11321,1.11283,1.11314,693,1,0,0,0,1,0,2.0,5.0,2.0,1,0
817,2020.01.14,12:30,1.11314,1.1133,1.11311,1.11319,536,1,0,0,0,1,0,-2.0,3.0,5.0,0,0
818,2020.01.14,12:45,1.11318,1.11354,1.11318,1.11339,656,1,0,0,0,1,0,2.0,3.0,5.0,0,0
819,2020.01.14,13:00,1.11339,1.11345,1.11288,1.11309,726,0,1,0,0,1,0,1.0,5.0,4.0,0,1
820,2020.01.14,13:15,1.1131,1.11332,1.1129,1.11293,867,0,1,0,0,1,0,1.0,3.0,5.0,0,0
821,2020.01.14,13:30,1.11293,1.11326,1.11265,1.11317,920,1,0,0,0,1,0,0.0,5.0,3.0,1,0
822,2020.01.14,13:45,1.11316,1.11324,1.11263,1.11303,1005,0,1,0,0,1,0,0.0,5.0,2.0,0,1
823,2020.01.14,14:00,1.11302,1.11303,1.11223,1.11223,1093,0,1,0,0,1,0,0.0,5.0,5.0,0,0
824,2020.01.14,14:15,1.11222,1.11241,1.11194,1.11236,855,1,0,0,0,1,0,-2.0,5.0,3.0,1,0
825,2020.01.14,14:30,1.11236,1.11238,1.11203,1.11236,648,0,0,1,0,1,0,-2.0,5.0,5.0,0,0
826,2020.01.14,14:45,1.11235,1.11245,1.11195,1.11206,782,0,1,0,0,1,0,2.0,4.0,4.0,0,0
827,2020.01.14,15:00,1.11206,1.11208,1.11133,1.11145,1018,0,1,0,0,1,1,2.0,5.0,5.0,0,0
828,2020.01.14,15:15,1.11146,1.11147,1.11055,1.11098,1606,0,1,0,0,1,1,3.0,5.0,3.0,0,0
829,2020.01.14,15:30,1.11092,1.11158,1.11051,1.11098,2353,1,0,0,0,1,1,3.0,3.0,4.0,1,0
830,2020.01.14,15:45,1.11096,1.11114,1.11066,1.11102,1226,1,0,0,0,1,1,-3.0,4.0,2.0,0,0
831,2020.01.14,16:00,1.11102,1.11131,1.11045,1.11061,1590,0,1,0,0,1,1,2.0,4.0,5.0,0,1
832,2020.01.14,16:15,1.1106,1.11127,1.11047,1.11125,1265,1,0,0,0,1,1,-2.0,5.0,5.0,1,0
833,2020.01.14,16:30,1.11125,1.11172,1.11122,1.11165,1550,1,0,0,0,1,1,2.0,5.0,5.0,0,0
834,2020.01.14,16:45,1.11164,1.11233,1.11157,1.11217,1360,1,0,0,0,1,1,-1.0,4.0,5.0,0,0
835,2020.01.14,17:00,1.11216,1.11223,1.11186,1.11193,1089,0,1,0,0,1,1,-1.0,5.0,5.0,0,1
836,2020.01.14,17:15,1.11191,1.11202,1.11159,1.11179,1158,0,1,0,0,1,1,0.0,4.0,3.0,0,0
837,2020.01.14,17:30,1.11179,1.11232,1.11137,1.11172,1201,0,1,0,0,1,1,0.0,3.0,4.0,0,0
838,2020.01.14,17:45,1.11172,1.11227,1.11148,1.11221,1358,1,0,0,0,1,1,1.0,5.0,4.0,1,0
839,2020.01.14,18:00,1.11223,1.11284,1.11203,1.11262,1453,1,0,0,0,1,1,0.0,4.0,4.0,0,0
840,2020.01.14,18:15,1.11261,1.11265,1.11229,1.11241,866,0,1,0,0,1,1,-3.0,5.0,4.0,0,1
841,2020.01.14,18:30,1.11241,1.11291,1.11238,1.11291,799,1,0,0,0,1,1,,5.0,5.0,1,0
842,2020.01.14,18:45,1.11292,1.11304,1.11279,1.11296,746,1,0,0,0,1,1,,4.0,3.0,0,0
843,2020.01.14,19:00,1.11296,1.11318,1.11273,1.11311,599,1,0,0,0,0,1,-1.0,5.0,3.0,0,0
844,2020.01.14,19:15,1.1131,1.11327,1.11299,1.11315,479,1,0,0,0,0,1,-2.0,3.0,4.0,0,0
845,2020.01.14,19:30,1.11317,1.11321,1.11295,1.11303,387,0,1,0,0,0,1,-1.0,5.0,4.0,0,1
846,2020.01.14,19:45,1.11304,1.11325,1.11297,1.11309,648,1,0,0,0,0,1,4.0,3.0,4.0,1,0
847,2020.01.14,20:00,1.1131,1.11326,1.11308,1.11317,454,1,0,0,0,0,1,-2.0,3.0,5.0,0,0
848,2020.01.14,20:15,1.11316,1.11319,1.11299,1.11311,584,0,1,0,0,0,1,2.0,5.0,2.0,0,1
849,2020.01.14,20:30,1.11311,1.11348,1.1131,1.11321,1218,1,0,0,0,0,1,5.0,2.0,5.0,1,0
850,2020.01.14,20:45,1.11321,1.11334,1.11305,1.11313,857,0,1,0,0,0,1,-2.0,3.0,4.0,0,1
851,2020.01.14,21:00,1.11312,1.1133,1.11303,1.11317,782,1,0,0,0,0,1,,3.0,4.0,1,0
852,2020.01.14,21:15,1.11318,1.11326,1.11309,1.1132,598,1,0,0,0,0,1,-2.0,4.0,3.0,0,0
853,2020.01.14,21:30,1.11321,1.11321,1.11298,1.11303,410,0,1,0,0,0,1,-2.0,5.0,4.0,0,1
854,2020.01.14,21:45,1.11303,1.11306,1.11279,1.11281,492,0,1,0,0,0,1,1.0,5.0,5.0,0,0
855,2020.01.14,22:00,1.1128,1.11291,1.1127,1.11282,517,1,0,0,0,0,1,0.0,3.0,3.0,1,0
856,2020.01.14,22:15,1.11282,1.11298,1.11279,1.11296,351,1,0,0,0,0,1,-2.0,5.0,5.0,0,0
857,2020.01.14,22:30,1.11296,1.11297,1.11288,1.11291,285,0,1,0,0,0,1,-1.0,5.0,4.0,0,1
858,2020.01.14,22:45,1.11291,1.11302,1.11277,1.11282,904,0,1,0,0,0,1,5.0,3.0,5.0,0,0
859,2020.01.14,23:00,1.11282,1.11283,1.11268,1.11274,228,0,1,0,0,0,0,-4.0,5.0,3.0,0,0
860,2020.01.14,23:15,1.11274,1.11274,1.11251,1.11255,270,0,1,0,0,0,0,1.0,5.0,5.0,0,0
861,2020.01.14,23:30,1.11254,1.11264,1.11246,1.11264,170,1,0,0,0,0,0,-2.0,5.0,3.0,1,0
862,2020.01.14,23:45,1.11263,1.11273,1.11256,1.11272,221,1,0,0,0,0,0,2.0,5.0,3.0,0,0
863,2020.01.15,00:00,1.11274,1.11286,1.11257,1.11271,227,0,1,0,0,0,0,0.0,3.0,3.0,0,1
864,2020.01.15,00:15,1.11272,1.11272,1.1126,1.11264,217,0,1,0,0,0,0,,5.0,4.0,0,0
865,2020.01.15,00:30,1.11264,1.11271,1.11258,1.1126,169,0,1,0,0,0,0,-2.0,3.0,5.0,0,0
866,2020.01.15,00:45,1.1126,1.11266,1.11259,1.1126,120,0,0,1,0,0,0,-2.0,5.0,5.0,0,0
867,2020.01.15,01:00,1.1126,1.11277,1.1126,1.11274,117,1,0,0,0,0,0,,5.0,5.0,0,0
868,2020.01.15,01:15,1.11275,1.11279,1.11272,1.11275,166,0,0,1,0,0,0,3.0,5.0,5.0,0,0
869,2020.01.15,01:30,1.11273,1.11278,1.11261,1.11271,365,0,1,0,0,0,0,5.0,4.0,3.0,0,0
870,2020.01.15,01:45,1.11271,1.11279,1.11266,1.11275,196,1,0,0,0,0,0,-3.0,4.0,4.0,1,0
871,2020.01.15,02:00,1.11276,1.11297,1.1127,1.11296,403,1,0,0,1,0,0,5.0,5.0,4.0,0,0
872,2020.01.15,02:15,1.11295,1.11303,1.1129,1.113,297,1,0,0,1,0,0,-2.0,4.0,4.0,0,0
873,2020.01.15,02:30,1.11301,1.11304,1.11285,1.11297,358,0,1,0,1,0,0,2.0,5.0,2.0,0,1
874,2020.01.15,02:45,1.11297,1.11307,1.11288,1.11295,485,0,1,0,1,0,0,2.0,3.0,4.0,0,0
875,2020.01.15,03:00,1.11295,1.11311,1.1129,1.11309,291,1,0,0,1,0,0,-3.0,5.0,4.0,1,0
876,2020.01.15,03:15,1.11307,1.11308,1.11273,1.11274,289,0,1,0,1,0,0,,5.0,5.0,0,1
877,2020.01.15,03:30,1.11275,1.11287,1.11272,1.11286,361,1,0,0,1,0,0,2.0,5.0,5.0,1,0
878,2020.01.15,03:45,1.11286,1.11301,1.11284,1.11296,371,1,0,0,1,0,0,0.0,4.0,5.0,0,0
879,2020.01.15,04:00,1.11295,1.11311,1.11295,1.11307,392,1,0,0,1,0,0,0.0,4.0,5.0,0,0
880,2020.01.15,04:15,1.11307,1.11307,1.11294,1.11295,361,0,1,0,1,0,0,,5.0,5.0,0,1
881,2020.01.15,04:30,1.11295,1.11296,1.11269,1.11281,332,0,1,0,1,0,0,,5.0,3.0,0,0
882,2020.01.15,04:45,1.11282,1.11294,1.11271,1.11292,192,1,0,0,1,0,0,-3.0,5.0,3.0,1,0
883,2020.01.15,05:00,1.11293,1.11297,1.11281,1.11287,252,0,1,0,1,0,0,2.0,4.0,4.0,0,1
884,2020.01.15,05:15,1.11288,1.11301,1.11285,1.11298,366,1,0,0,1,0,0,3.0,5.0,5.0,1,0
885,2020.01.15,05:30,1.11297,1.11308,1.1129,1.11305,224,1,0,0,1,0,0,-2.0,5.0,4.0,0,0
886,2020.01.15,05:45,1.11306,1.1131,1.11296,1.11304,179,0,1,0,1,0,0,-2.0,4.0,3.0,0,1
887,2020.01.15,06:00,1.11303,1.11307,1.11296,1.11307,169,1,0,0,1,0,0,,5.0,2.0,1,0
888,2020.01.15,06:15,1.11306,1.11317,1.11302,1.11317,198,1,0,0,1,0,0,1.0,5.0,4.0,0,0
889,2020.01.15,06:30,1.11316,1.11338,1.11316,1.1133,236,1,0,0,1,0,0,1.0,4.0,5.0,0,0
890,2020.01.15,06:45,1.1133,1.11336,1.11325,1.11332,326,1,0,0,1,0,0,2.0,4.0,3.0,0,0
891,2020.01.15,07:00,1.11331,1.11332,1.11317,1.11321,218,0,1,0,1,0,0,-2.0,5.0,4.0,0,1
892,2020.01.15,07:15,1.1132,1.11331,1.1132,1.11326,274,1,0,0,1,0,0,2.0,3.0,5.0,1,0
893,2020.01.15,07:30,1.11328,1.11331,1.11319,1.11323,167,0,1,0,1,0,0,-2.0,4.0,4.0,0,1
894,2020.01.15,07:45,1.11322,1.11345,1.11321,1.1134,157,1,0,0,1,0,0,,4.0,5.0,1,0
895,2020.01.15,08:00,1.11339,1.11363,1.1133,1.11359,285,1,0,0,1,0,0,5.0,5.0,4.0,0,0
896,2020.01.15,08:15,1.11359,1.11364,1.11343,1.11348,347,0,1,0,1,0,0,2.0,4.0,4.0,0,1
897,2020.01.15,08:30,1.11344,1.11355,1.11322,1.11355,511,1,0,0,1,0,0,3.0,5.0,2.0,1,0
898,2020.01.15,09:00,1.11355,1.11369,1.11335,1.11344,529,0,1,0,1,0,0,0.0,3.0,4.0,0,1
899,2020.01.15,09:15,1.11342,1.11358,1.11342,1.11346,439,1,0,0,1,0,0,-1.0,2.0,5.0,1,0
900,2020.01.15,09:30,1.11347,1.11356,1.11292,1.11293,671,0,1,0,1,0,0,3.0,5.0,5.0,0,1
901,2020.01.15,09:45,1.11292,1.11311,1.1127,1.11284,555,0,1,0,1,0,0,-1.0,3.0,4.0,0,0
902,2020.01.15,10:00,1.1128,1.11287,1.11215,1.11221,1092,0,1,0,1,1,0,5.0,5.0,5.0,0,0
903,2020.01.15,10:15,1.1122,1.11235,1.11184,1.11231,679,1,0,0,1,1,0,-2.0,5.0,2.0,1,0
904,2020.01.15,10:30,1.11232,1.11255,1.1122,1.1123,843,0,1,0,1,1,0,2.0,2.0,4.0,0,1
905,2020.01.15,10:45,1.1123,1.11308,1.1123,1.11299,802,1,0,0,1,1,0,,5.0,5.0,1,0
906,2020.01.15,11:00,1.113,1.11313,1.11256,1.113,768,0,0,1,0,1,0,,5.0,5.0,0,0
907,2020.01.15,11:15,1.11301,1.11321,1.11282,1.1132,549,1,0,0,0,1,0,-2.0,5.0,3.0,0,0
908,2020.01.15,11:30,1.11319,1.11334,1.11281,1.11323,1302,1,0,0,0,1,0,5.0,4.0,2.0,0,0
909,2020.01.15,11:45,1.11323,1.11326,1.11275,1.11282,728,0,1,0,0,1,0,-3.0,5.0,5.0,0,1
910,2020.01.15,12:00,1.11282,1.11283,1.11249,1.11254,715,0,1,0,0,1,0,,5.0,5.0,0,0
911,2020.01.15,12:15,1.11254,1.11306,1.11254,1.11305,600,1,0,0,0,1,0,-1.0,5.0,5.0,1,0
912,2020.01.15,12:30,1.11306,1.11327,1.11293,1.11314,434,1,0,0,0,1,0,-2.0,4.0,4.0,0,0
913,2020.01.15,12:45,1.11314,1.11393,1.11314,1.11387,889,1,0,0,0,1,0,5.0,5.0,5.0,0,0
914,2020.01.15,13:00,1.11385,1.11549,1.11379,1.115,1754,1,0,0,0,1,0,5.0,4.0,5.0,0,0
915,2020.01.15,13:15,1.115,1.11535,1.11466,1.115,1282,0,0,1,0,1,0,-2.0,5.0,5.0,0,0
