0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
1,2020.01.02,00:00,1.12117,1.12148,1.12087,1.12142,492,1,0,0,0,0,0,,5.0,3.0
2,2020.01.02,00:30,1.12142,1.12159,1.1214,1.12146,631,1,0,0,0,0,0,2.0,2.0,5.0
3,2020.01.02,01:00,1.12146,1.1222,1.12146,1.12189,1209,1,0,0,0,0,0,5.0,3.0,5.0
4,2020.01.02,02:00,1.1219,1.12192,1.12157,1.12161,610,0,1,0,1,0,0,-3.0,5.0,5.0
5,2020.01.02,02:30,1.12162,1.1219,1.12158,1.12183,485,1,0,0,1,0,0,-2.0,4.0,5.0
6,2020.01.02,03:00,1.12183,1.12245,1.12182,1.12231,879,1,0,0,1,0,0,5.0,4.0,5.0
7,2020.01.02,03:30,1.1223,1.12237,1.12181,1.12208,716,0,1,0,1,0,0,-1.0,5.0,3.0
8,2020.01.02,04:00,1.12207,1.12218,1.12185,1.12218,679,1,0,0,1,0,0,,5.0,2.0
9,2020.01.02,04:30,1.12218,1.12246,1.12212,1.12224,441,1,0,0,1,0,0,-2.0,2.0,5.0
10,2020.01.02,05:00,1.12226,1.12232,1.12181,1.12183,616,0,1,0,1,0,0,2.0,5.0,5.0
11,2020.01.02,05:30,1.12182,1.12182,1.12124,1.12133,771,0,1,0,1,0,0,2.0,5.0,5.0
12,2020.01.02,06:00,1.12133,1.12144,1.12119,1.12124,468,0,1,0,1,0,0,-2.0,3.0,4.0
13,2020.01.02,06:30,1.12125,1.12125,1.12009,1.12012,989,0,1,0,1,0,0,5.0,5.0,5.0
14,2020.01.02,07:00,1.12011,1.12035,1.1201,1.12019,980,1,0,0,1,0,0,,2.0,5.0
15,2020.01.02,07:30,1.1202,1.12045,1.12012,1.12045,655,1,0,0,1,0,0,-2.0,5.0,4.0
16,2020.01.02,08:00,1.12044,1.12071,1.12044,1.12055,784,1,0,0,1,0,0,1.0,3.0,5.0
17,2020.01.02,08:30,1.12054,1.12077,1.12038,1.1207,760,1,0,0,1,0,0,,5.0,3.0
18,2020.01.02,09:00,1.12074,1.12101,1.12057,1.12063,1778,0,1,0,1,0,0,5.0,2.0,5.0
19,2020.01.02,09:30,1.12064,1.12103,1.12044,1.12099,1623,1,0,0,1,0,0,,5.0,4.0
20,2020.01.02,10:00,1.12097,1.12138,1.12052,1.12074,2101,0,1,0,1,1,0,2.0,3.0,4.0
21,2020.01.02,10:30,1.12074,1.12126,1.1206,1.1212,1517,1,0,0,1,1,0,-2.0,5.0,4.0
22,2020.01.02,11:00,1.1212,1.12141,1.12093,1.121,1403,0,1,0,0,1,0,,3.0,5.0
23,2020.01.02,11:30,1.121,1.12111,1.12012,1.12031,1445,0,1,0,0,1,0,0.0,5.0,5.0
24,2020.01.02,12:00,1.12031,1.12038,1.11929,1.11932,1451,0,1,0,0,1,0,0.0,5.0,5.0
25,2020.01.02,12:30,1.11932,1.11999,1.11929,1.11983,1444,1,0,0,0,1,0,,4.0,5.0
26,2020.01.02,13:00,1.11983,1.12022,1.11942,1.11948,1676,0,1,0,0,1,0,1.0,3.0,5.0
27,2020.01.02,13:30,1.11949,1.11955,1.11842,1.11848,1811,0,1,0,0,1,0,0.0,5.0,5.0
28,2020.01.02,14:00,1.11847,1.11926,1.11831,1.11917,1628,1,0,0,0,1,0,-1.0,5.0,5.0
29,2020.01.02,14:30,1.11918,1.11943,1.119,1.1193,1438,1,0,0,0,1,0,-1.0,4.0,3.0
30,2020.01.02,15:00,1.11929,1.1197,1.1191,1.11952,1672,1,0,0,0,1,1,1.0,4.0,4.0
31,2020.01.02,15:30,1.11952,1.11971,1.11896,1.11964,2022,1,0,0,0,1,1,2.0,5.0,2.0
32,2020.01.02,16:00,1.11964,1.11965,1.11767,1.11775,2575,0,1,0,0,1,1,2.0,5.0,5.0
33,2020.01.02,16:30,1.11774,1.11802,1.11702,1.11741,3265,0,1,0,0,1,1,2.0,4.0,4.0
34,2020.01.02,17:00,1.11741,1.11781,1.11711,1.1174,2703,0,1,0,0,1,1,-1.0,3.0,3.0
35,2020.01.02,17:30,1.11739,1.12024,1.11725,1.12006,3956,1,0,0,0,1,1,3.0,5.0,5.0
36,2020.01.02,18:00,1.12008,1.1203,1.11831,1.11845,3233,0,1,0,0,1,1,-1.0,5.0,5.0
37,2020.01.02,18:30,1.11845,1.11865,1.11653,1.11663,2597,0,1,0,0,1,1,-1.0,5.0,5.0
38,2020.01.02,19:00,1.11663,1.11712,1.11636,1.11706,1966,1,0,0,0,0,1,-2.0,5.0,4.0
39,2020.01.02,19:30,1.11705,1.11719,1.11647,1.11702,1445,0,1,0,0,0,1,-2.0,5.0,2.0
40,2020.01.02,20:00,1.11701,1.11713,1.11637,1.11675,1742,0,1,0,0,0,1,2.0,5.0,3.0
41,2020.01.02,20:30,1.11676,1.11724,1.11664,1.11703,1189,1,0,0,0,0,1,-2.0,4.0,5.0
42,2020.01.02,21:00,1.11703,1.11704,1.11677,1.11682,1202,0,1,0,0,0,1,0.0,5.0,5.0
43,2020.01.02,21:30,1.11681,1.11682,1.11643,1.11665,1385,0,1,0,0,0,1,1.0,5.0,3.0
44,2020.01.02,22:00,1.11665,1.11717,1.11659,1.1171,962,1,0,0,0,0,1,-2.0,5.0,5.0
45,2020.01.02,22:30,1.11711,1.11713,1.11669,1.11693,959,0,1,0,0,0,1,,5.0,3.0
46,2020.01.02,23:00,1.11693,1.11735,1.11691,1.11734,508,1,0,0,0,0,0,-3.0,5.0,5.0
47,2020.01.02,23:30,1.11733,1.11734,1.11713,1.11717,471,0,1,0,0,0,0,,5.0,5.0
48,2020.01.03,00:00,1.11713,1.1172,1.11689,1.11712,342,0,1,0,0,0,0,-2.0,4.0,2.0
49,2020.01.03,00:30,1.11712,1.11726,1.11706,1.11712,337,0,0,1,0,0,0,,5.0,5.0
50,2020.01.03,01:00,1.11713,1.11735,1.11713,1.1173,424,1,0,0,0,0,0,2.0,4.0,5.0
51,2020.01.03,01:30,1.1173,1.11735,1.11703,1.11709,243,0,1,0,0,0,0,-3.0,5.0,5.0
52,2020.01.03,02:00,1.11709,1.11739,1.11698,1.11728,515,1,0,0,1,0,0,5.0,4.0,4.0
53,2020.01.03,02:30,1.11728,1.11761,1.11724,1.11755,566,1,0,0,1,0,0,0.0,5.0,5.0
54,2020.01.03,03:00,1.11755,1.11785,1.11746,1.1176,675,1,0,0,1,0,0,1.0,2.0,4.0
55,2020.01.03,03:30,1.1176,1.1177,1.11723,1.11736,1305,0,1,0,1,0,0,5.0,4.0,4.0
56,2020.01.03,04:00,1.11736,1.11774,1.11734,1.11765,1538,1,0,0,1,0,0,1.0,4.0,5.0
57,2020.01.03,04:30,1.11765,1.11776,1.11719,1.11726,1783,0,1,0,1,0,0,1.0,5.0,5.0
58,2020.01.03,05:00,1.11727,1.11733,1.11696,1.11719,1305,0,1,0,1,0,0,-2.0,5.0,2.0
59,2020.01.03,05:30,1.11719,1.11737,1.11714,1.11723,814,1,0,0,1,0,0,-2.0,2.0,4.0
60,2020.01.03,06:00,1.11723,1.1175,1.11721,1.11736,792,1,0,0,1,0,0,,3.0,5.0
61,2020.01.03,06:30,1.11737,1.11744,1.11687,1.11701,680,0,1,0,1,0,0,-1.0,5.0,4.0
62,2020.01.03,07:00,1.117,1.11706,1.11644,1.1166,1172,0,1,0,1,0,0,4.0,5.0,4.0
63,2020.01.03,07:30,1.11659,1.11701,1.11658,1.11665,1185,1,0,0,1,0,0,0.0,1.0,5.0
64,2020.01.03,08:00,1.11664,1.11684,1.1164,1.11676,1176,1,0,0,1,0,0,,5.0,3.0
65,2020.01.03,08:30,1.11675,1.11697,1.11673,1.11694,691,1,0,0,1,0,0,-3.0,5.0,5.0
66,2020.01.03,09:00,1.11694,1.11717,1.11566,1.11588,2506,0,1,0,1,0,0,5.0,5.0,5.0
67,2020.01.03,09:30,1.11586,1.11602,1.11522,1.11534,3086,0,1,0,1,0,0,2.0,5.0,5.0
68,2020.01.03,10:00,1.11533,1.11605,1.11522,1.11582,2834,1,0,0,1,1,0,,4.0,5.0
69,2020.01.03,10:30,1.11581,1.1159,1.11507,1.11512,2208,0,1,0,1,1,0,-2.0,5.0,5.0
70,2020.01.03,11:00,1.11512,1.11524,1.11431,1.11471,2418,0,1,0,0,1,0,0.0,5.0,3.0
71,2020.01.03,11:30,1.1147,1.11498,1.114,1.11402,2425,0,1,0,0,1,0,0.0,4.0,5.0
72,2020.01.03,12:00,1.11403,1.11434,1.11315,1.11348,2956,0,1,0,0,1,0,2.0,4.0,4.0
73,2020.01.03,12:30,1.11347,1.11369,1.11307,1.11361,2003,1,0,0,0,1,0,-2.0,5.0,2.0
74,2020.01.03,13:00,1.11359,1.11359,1.11267,1.11297,2065,0,1,0,0,1,0,0.0,5.0,4.0
75,2020.01.03,13:30,1.11298,1.11313,1.11251,1.113,2194,1,0,0,0,1,0,0.0,4.0,2.0
76,2020.01.03,14:00,1.113,1.11327,1.11282,1.11304,1685,1,0,0,0,1,0,-2.0,3.0,3.0
77,2020.01.03,14:30,1.11303,1.11426,1.11299,1.11391,2006,1,0,0,0,1,0,1.0,4.0,5.0
78,2020.01.03,15:00,1.11392,1.11488,1.11377,1.11458,2525,1,0,0,0,1,1,2.0,4.0,5.0
79,2020.01.03,15:30,1.1146,1.11479,1.11374,1.1138,1754,0,1,0,0,1,1,-2.0,5.0,5.0
80,2020.01.03,16:00,1.11381,1.11492,1.11353,1.11466,1946,1,0,0,0,1,1,1.0,5.0,4.0
81,2020.01.03,16:30,1.11468,1.1167,1.11462,1.11666,2634,1,0,0,0,1,1,2.0,5.0,5.0
82,2020.01.03,17:00,1.1166,1.11668,1.11542,1.11631,4195,0,1,0,0,1,1,3.0,5.0,2.0
83,2020.01.03,17:30,1.1163,1.11674,1.11561,1.11635,2800,1,0,0,0,1,1,-2.0,4.0,2.0
84,2020.01.03,18:00,1.11638,1.11747,1.11625,1.11733,2583,1,0,0,0,1,1,,5.0,5.0
85,2020.01.03,18:30,1.11735,1.11799,1.11713,1.11722,2462,0,1,0,0,1,1,,2.0,5.0
86,2020.01.03,19:00,1.11721,1.11742,1.11709,1.11728,1570,1,0,0,0,0,1,-2.0,3.0,4.0
87,2020.01.03,19:30,1.11727,1.11736,1.1168,1.11722,1242,0,1,0,0,0,1,-2.0,5.0,2.0
88,2020.01.03,20:00,1.11721,1.11733,1.11692,1.11692,1140,0,1,0,0,0,1,,4.0,5.0
89,2020.01.03,20:30,1.11693,1.11717,1.1166,1.11668,2460,0,1,0,0,0,1,5.0,3.0,5.0
90,2020.01.03,21:00,1.11667,1.11681,1.11614,1.11631,2015,0,1,0,0,0,1,-1.0,4.0,4.0
91,2020.01.03,21:30,1.11632,1.11678,1.11616,1.11674,1482,1,0,0,0,0,1,-2.0,5.0,4.0
92,2020.01.03,22:00,1.11674,1.11674,1.11617,1.1162,899,0,1,0,0,0,1,-2.0,5.0,5.0
93,2020.01.03,22:30,1.11618,1.1162,1.11601,1.11616,639,0,1,0,0,0,1,-2.0,5.0,2.0
94,2020.01.03,23:00,1.11616,1.11621,1.11578,1.116,763,0,1,0,0,0,0,1.0,5.0,3.0
95,2020.01.03,23:30,1.11599,1.11601,1.1152,1.11585,588,0,1,0,0,0,0,-2.0,5.0,1.0
96,2020.01.06,00:00,1.11584,1.11667,1.11584,1.11602,434,1,0,0,0,0,0,-2.0,2.0,5.0
97,2020.01.06,00:30,1.11602,1.11616,1.11591,1.11601,283,0,1,0,0,0,0,-2.0,3.0,4.0
98,2020.01.06,01:00,1.11605,1.11676,1.11593,1.11675,2083,1,0,0,0,0,0,5.0,5.0,5.0
99,2020.01.06,01:30,1.11673,1.11678,1.11602,1.11602,1511,0,1,0,0,0,0,-2.0,5.0,5.0
100,2020.01.06,02:00,1.11603,1.11681,1.11603,1.11671,1449,1,0,0,1,0,0,,5.0,5.0
101,2020.01.06,02:30,1.11671,1.11684,1.1163,1.11636,1377,0,1,0,1,0,0,,4.0,5.0
102,2020.01.06,03:00,1.11637,1.11655,1.11619,1.11635,1305,0,1,0,1,0,0,,3.0,3.0
103,2020.01.06,03:30,1.11635,1.11641,1.11613,1.11629,1127,0,1,0,1,0,0,-1.0,4.0,3.0
104,2020.01.06,04:00,1.11628,1.11667,1.11625,1.11665,812,1,0,0,1,0,0,-2.0,5.0,5.0
105,2020.01.06,04:30,1.11665,1.11671,1.11645,1.11655,580,0,1,0,1,0,0,-2.0,4.0,4.0
106,2020.01.06,05:00,1.11655,1.11708,1.11654,1.11704,679,1,0,0,1,0,0,1.0,5.0,5.0
107,2020.01.06,05:30,1.11704,1.11711,1.11658,1.11659,1009,0,1,0,1,0,0,3.0,5.0,5.0
108,2020.01.06,06:00,1.11661,1.11663,1.11626,1.11633,838,0,1,0,1,0,0,-1.0,5.0,5.0
109,2020.01.06,06:30,1.11633,1.11645,1.11618,1.11644,597,1,0,0,1,0,0,-2.0,5.0,3.0
110,2020.01.06,07:00,1.11644,1.11651,1.11638,1.11645,464,1,0,0,1,0,0,-2.0,3.0,3.0
111,2020.01.06,07:30,1.11646,1.11648,1.11606,1.11624,545,0,1,0,1,0,0,1.0,5.0,3.0
112,2020.01.06,08:00,1.11624,1.11625,1.11572,1.11605,930,0,1,0,1,0,0,4.0,5.0,2.0
113,2020.01.06,08:30,1.11605,1.11616,1.11575,1.1161,889,1,0,0,1,0,0,,5.0,2.0
114,2020.01.06,09:00,1.1161,1.1165,1.11598,1.11631,1965,1,0,0,1,0,0,5.0,4.0,4.0
115,2020.01.06,09:30,1.11631,1.11667,1.11617,1.11649,1808,1,0,0,1,0,0,,4.0,4.0
116,2020.01.06,10:00,1.11648,1.117,1.11632,1.11667,2380,1,0,0,1,1,0,2.0,3.0,4.0
117,2020.01.06,10:30,1.11667,1.11799,1.11654,1.11786,2512,1,0,0,1,1,0,0.0,5.0,5.0
118,2020.01.06,11:00,1.11785,1.11815,1.11752,1.11791,2153,1,0,0,0,1,0,-1.0,4.0,3.0
119,2020.01.06,11:30,1.11793,1.11938,1.11786,1.11936,2523,1,0,0,0,1,0,1.0,5.0,5.0
120,2020.01.06,12:00,1.11934,1.11996,1.119,1.11963,2187,1,0,0,0,1,0,-1.0,4.0,4.0
121,2020.01.06,12:30,1.11964,1.11984,1.11925,1.11963,1683,0,1,0,0,1,0,-2.0,4.0,2.0
122,2020.01.06,13:00,1.11964,1.12054,1.11963,1.12025,2347,1,0,0,0,1,0,2.0,4.0,5.0
123,2020.01.06,13:30,1.12026,1.12057,1.1201,1.12031,1694,1,0,0,0,1,0,-2.0,3.0,4.0
124,2020.01.06,14:00,1.1203,1.12043,1.11959,1.11982,1475,0,1,0,0,1,0,-1.0,5.0,4.0
125,2020.01.06,14:30,1.11983,1.11999,1.11952,1.11987,1081,1,0,0,0,1,0,-2.0,4.0,2.0
126,2020.01.06,15:00,1.11988,1.12002,1.11912,1.11961,1952,0,1,0,0,1,1,5.0,5.0,3.0
127,2020.01.06,15:30,1.11962,1.12032,1.11951,1.11977,1839,1,0,0,0,1,1,,2.0,5.0
128,2020.01.06,16:00,1.11977,1.12003,1.11931,1.11948,1669,0,1,0,0,1,1,,4.0,4.0
129,2020.01.06,16:30,1.11948,1.11963,1.11826,1.11833,2524,0,1,0,0,1,1,3.0,5.0,5.0
130,2020.01.06,17:00,1.11832,1.11882,1.11827,1.11876,2000,1,0,0,0,1,1,-2.0,5.0,5.0
131,2020.01.06,17:30,1.11877,1.11903,1.11822,1.11891,3049,1,0,0,0,1,1,3.0,5.0,2.0
132,2020.01.06,18:00,1.11892,1.11897,1.11811,1.11858,2158,0,1,0,0,1,1,-2.0,5.0,3.0
133,2020.01.06,18:30,1.11859,1.11879,1.11847,1.11872,1577,1,0,0,0,1,1,-2.0,4.0,4.0
134,2020.01.06,19:00,1.11872,1.11961,1.11842,1.11931,1486,1,0,0,0,0,1,,4.0,4.0
135,2020.01.06,19:30,1.1193,1.11952,1.11907,1.11952,1089,1,0,0,0,0,1,-2.0,5.0,3.0
136,2020.01.06,20:00,1.11952,1.11967,1.11933,1.11957,1045,1,0,0,0,0,1,,4.0,3.0
137,2020.01.06,20:30,1.11957,1.1198,1.11918,1.1192,782,0,1,0,0,0,1,-2.0,4.0,5.0
138,2020.01.06,21:00,1.11919,1.11929,1.11901,1.11921,1008,1,0,0,0,0,1,2.0,4.0,2.0
139,2020.01.06,21:30,1.11921,1.11922,1.1188,1.11913,1069,0,1,0,0,0,1,0.0,5.0,2.0
140,2020.01.06,22:00,1.11914,1.11917,1.1189,1.11904,921,0,1,0,0,0,1,-1.0,5.0,3.0
141,2020.01.06,22:30,1.11903,1.1194,1.11894,1.11936,992,1,0,0,0,0,1,0.0,5.0,5.0
142,2020.01.06,23:00,1.11934,1.11956,1.11929,1.11947,446,1,0,0,0,0,0,-3.0,4.0,5.0
143,2020.01.06,23:30,1.11948,1.11991,1.11948,1.11968,546,1,0,0,0,0,0,2.0,3.0,5.0
144,2020.01.07,00:00,1.11968,1.11968,1.11933,1.1195,535,0,1,0,0,0,0,,5.0,3.0
145,2020.01.07,00:30,1.1195,1.1196,1.11946,1.11954,484,1,0,0,0,0,0,,3.0,4.0
146,2020.01.07,01:00,1.11955,1.11974,1.11948,1.11952,635,0,1,0,0,0,0,2.0,2.0,5.0
147,2020.01.07,01:30,1.11953,1.11963,1.11941,1.11955,706,1,0,0,0,0,0,1.0,4.0,3.0
148,2020.01.07,02:00,1.11954,1.11956,1.11933,1.11937,862,0,1,0,1,0,0,2.0,5.0,5.0
149,2020.01.07,02:30,1.11937,1.11938,1.11893,1.11898,741,0,1,0,1,0,0,-1.0,5.0,5.0
150,2020.01.07,03:00,1.11899,1.1197,1.11896,1.11966,737,1,0,0,1,0,0,,5.0,5.0
151,2020.01.07,03:30,1.11966,1.1197,1.11934,1.11935,801,0,1,0,1,0,0,0.0,5.0,5.0
152,2020.01.07,04:00,1.11933,1.11935,1.11917,1.11918,511,0,1,0,1,0,0,-2.0,5.0,5.0
153,2020.01.07,04:30,1.11918,1.11924,1.1191,1.11915,331,0,1,0,1,0,0,-2.0,3.0,4.0
154,2020.01.07,05:00,1.11915,1.11944,1.11913,1.11931,584,1,0,0,1,0,0,4.0,3.0,5.0
155,2020.01.07,05:30,1.11932,1.11945,1.1192,1.11923,465,0,1,0,1,0,0,-2.0,3.0,5.0
156,2020.01.07,06:00,1.11923,1.11935,1.11912,1.11931,501,1,0,0,1,0,0,0.0,5.0,3.0
157,2020.01.07,06:30,1.11931,1.11935,1.11906,1.1191,453,0,1,0,1,0,0,,5.0,5.0
158,2020.01.07,07:00,1.11909,1.11926,1.11903,1.11914,423,1,0,0,1,0,0,,3.0,4.0
159,2020.01.07,07:30,1.11914,1.11919,1.11828,1.1183,773,0,1,0,1,0,0,5.0,5.0,5.0
160,2020.01.07,08:00,1.11831,1.11887,1.11809,1.11853,2026,1,0,0,1,0,0,5.0,3.0,4.0
161,2020.01.07,08:30,1.11854,1.11898,1.1181,1.11817,1618,0,1,0,1,0,0,-2.0,3.0,5.0
162,2020.01.07,09:00,1.11818,1.11855,1.11784,1.11814,2109,0,1,0,1,0,0,2.0,3.0,3.0
163,2020.01.07,09:30,1.11813,1.11818,1.11731,1.11741,2511,0,1,0,1,0,0,1.0,5.0,5.0
164,2020.01.07,10:00,1.11745,1.11811,1.11726,1.11805,2680,1,0,0,1,1,0,0.0,5.0,4.0
165,2020.01.07,10:30,1.11805,1.11876,1.11803,1.11849,2692,1,0,0,1,1,0,0.0,4.0,5.0
166,2020.01.07,11:00,1.11847,1.11897,1.1181,1.1183,2247,0,1,0,0,1,0,-1.0,3.0,4.0
167,2020.01.07,11:30,1.11831,1.11849,1.11806,1.11846,1762,1,0,0,0,1,0,-2.0,5.0,3.0
168,2020.01.07,12:00,1.11846,1.11862,1.11649,1.11663,2859,0,1,0,0,1,0,4.0,5.0,5.0
169,2020.01.07,12:30,1.11664,1.11768,1.11663,1.11763,2000,1,0,0,0,1,0,-2.0,5.0,5.0
170,2020.01.07,13:00,1.11762,1.11795,1.11721,1.11788,1958,1,0,0,0,1,0,,5.0,3.0
171,2020.01.07,13:30,1.11789,1.11849,1.11764,1.11818,1792,1,0,0,0,1,0,,4.0,4.0
172,2020.01.07,14:00,1.11818,1.11833,1.11772,1.11796,1669,0,1,0,0,1,0,,4.0,4.0
173,2020.01.07,14:30,1.11797,1.11807,1.11711,1.11748,1764,0,1,0,0,1,0,0.0,5.0,4.0
174,2020.01.07,15:00,1.11747,1.11778,1.11679,1.11738,2770,0,1,0,0,1,1,3.0,4.0,3.0
175,2020.01.07,15:30,1.11738,1.11738,1.11547,1.11561,2724,0,1,0,0,1,1,,5.0,5.0
176,2020.01.07,16:00,1.11561,1.11623,1.11551,1.11576,2191,1,0,0,0,1,1,-1.0,2.0,5.0
177,2020.01.07,16:30,1.11575,1.11599,1.11445,1.11445,3208,0,1,0,0,1,1,3.0,5.0,5.0
178,2020.01.07,17:00,1.11447,1.11518,1.11378,1.11399,3602,0,1,0,0,1,1,1.0,3.0,5.0
179,2020.01.07,17:30,1.11399,1.11427,1.11343,1.11417,3205,1,0,0,0,1,1,-1.0,5.0,2.0
180,2020.01.07,18:00,1.11417,1.11441,1.11337,1.11385,2092,0,1,0,0,1,1,-2.0,4.0,3.0
181,2020.01.07,18:30,1.11388,1.11395,1.11342,1.1137,1838,0,1,0,0,1,1,-1.0,5.0,3.0
182,2020.01.07,19:00,1.11371,1.11461,1.11368,1.11441,1580,1,0,0,0,0,1,-1.0,4.0,5.0
183,2020.01.07,19:30,1.11444,1.11475,1.11417,1.11425,1448,0,1,0,0,0,1,,3.0,5.0
184,2020.01.07,20:00,1.11425,1.11496,1.11413,1.11491,1249,1,0,0,0,0,1,-1.0,5.0,5.0
185,2020.01.07,20:30,1.11491,1.11493,1.11434,1.11436,850,0,1,0,0,0,1,-2.0,5.0,5.0
186,2020.01.07,21:00,1.11438,1.11444,1.11418,1.11434,1169,0,1,0,0,0,1,2.0,4.0,2.0
187,2020.01.07,21:30,1.11433,1.1145,1.11421,1.11446,1067,1,0,0,0,0,1,,5.0,3.0
188,2020.01.07,22:00,1.11448,1.11477,1.11447,1.11465,831,1,0,0,0,0,1,-2.0,3.0,5.0
189,2020.01.07,22:30,1.11464,1.11464,1.11424,1.11438,719,0,1,0,0,0,1,-1.0,5.0,4.0
190,2020.01.07,23:00,1.11438,1.11466,1.11438,1.11459,523,1,0,0,0,0,0,-2.0,4.0,5.0
191,2020.01.07,23:30,1.1146,1.11535,1.11449,1.11529,1162,1,0,0,0,0,0,5.0,5.0,5.0
192,2020.01.08,00:00,1.11528,1.11535,1.11474,1.1148,758,0,1,0,0,0,0,-2.0,5.0,5.0
193,2020.01.08,00:30,1.1148,1.11493,1.11441,1.11473,1159,0,1,0,0,0,0,3.0,4.0,2.0
194,2020.01.08,01:00,1.11474,1.11542,1.11465,1.11524,1512,1,0,0,0,0,0,2.0,4.0,5.0
195,2020.01.08,01:30,1.11522,1.11543,1.11477,1.11538,2451,1,0,0,0,0,0,4.0,5.0,2.0
196,2020.01.08,02:00,1.11537,1.11683,1.11526,1.11626,5234,1,0,0,1,0,0,5.0,4.0,5.0
197,2020.01.08,02:30,1.11626,1.11656,1.11587,1.11588,3219,0,1,0,1,0,0,-2.0,3.0,5.0
198,2020.01.08,03:00,1.11589,1.11634,1.11586,1.11591,2947,1,0,0,1,0,0,,1.0,5.0
199,2020.01.08,03:30,1.11591,1.11627,1.11549,1.11557,3407,0,1,0,1,0,0,1.0,3.0,5.0
200,2020.01.08,04:00,1.11558,1.11571,1.11541,1.11553,2612,0,1,0,1,0,0,-2.0,3.0,4.0
201,2020.01.08,04:30,1.11553,1.11614,1.11531,1.11587,3110,1,0,0,1,0,0,1.0,4.0,4.0
202,2020.01.08,05:00,1.11587,1.11592,1.11564,1.11571,1847,0,1,0,1,0,0,-3.0,5.0,4.0
203,2020.01.08,05:30,1.11571,1.11583,1.11536,1.11546,1125,0,1,0,1,0,0,-2.0,4.0,4.0
204,2020.01.08,06:00,1.11547,1.11559,1.11505,1.11505,897,0,1,0,1,0,0,-2.0,4.0,5.0
205,2020.01.08,06:30,1.11506,1.11506,1.11451,1.11478,1233,0,1,0,1,0,0,2.0,5.0,3.0
206,2020.01.08,07:00,1.1148,1.11499,1.11474,1.11495,1289,1,0,0,1,0,0,0.0,5.0,4.0
207,2020.01.08,07:30,1.11494,1.11513,1.1148,1.11493,870,0,1,0,1,0,0,-2.0,3.0,4.0
208,2020.01.08,08:00,1.11491,1.11539,1.11485,1.11532,1175,1,0,0,1,0,0,2.0,5.0,5.0
209,2020.01.08,08:30,1.11533,1.11534,1.11487,1.11501,1251,0,1,0,1,0,0,0.0,5.0,4.0
210,2020.01.08,09:00,1.11503,1.11549,1.11448,1.11452,2776,0,1,0,1,0,0,5.0,3.0,5.0
211,2020.01.08,09:30,1.11451,1.11548,1.11433,1.11512,3134,1,0,0,1,0,0,1.0,4.0,5.0
212,2020.01.08,10:00,1.11516,1.11533,1.11313,1.11376,4290,0,1,0,1,1,0,2.0,5.0,4.0
213,2020.01.08,10:30,1.11375,1.11375,1.11302,1.1135,3563,0,1,0,1,1,0,-1.0,5.0,2.0
214,2020.01.08,11:00,1.11351,1.11355,1.11253,1.11352,2570,1,0,0,0,1,0,-2.0,5.0,0.0
215,2020.01.08,11:30,1.11352,1.11448,1.11343,1.11384,2185,1,0,0,0,1,0,-1.0,2.0,5.0
216,2020.01.08,12:00,1.11385,1.11386,1.113,1.11309,2681,0,1,0,0,1,0,2.0,5.0,5.0
217,2020.01.08,12:30,1.11309,1.11329,1.11254,1.11274,2124,0,1,0,0,1,0,-2.0,4.0,4.0
218,2020.01.08,13:00,1.11274,1.11311,1.11197,1.11288,2126,1,0,0,0,1,0,0.0,4.0,2.0
219,2020.01.08,13:30,1.11289,1.11312,1.11248,1.11272,2353,0,1,0,0,1,0,1.0,4.0,4.0
220,2020.01.08,14:00,1.11272,1.11306,1.11221,1.11249,2056,0,1,0,0,1,0,-1.0,3.0,4.0
221,2020.01.08,14:30,1.11249,1.11263,1.1114,1.11167,2708,0,1,0,0,1,0,2.0,5.0,4.0
222,2020.01.08,15:00,1.11165,1.11195,1.1111,1.11148,3595,0,1,0,0,1,1,2.0,4.0,3.0
223,2020.01.08,15:30,1.11147,1.11224,1.11147,1.112,2305,1,0,0,0,1,1,-2.0,4.0,5.0
224,2020.01.08,16:00,1.112,1.11249,1.11177,1.11248,1978,1,0,0,0,1,1,-1.0,5.0,4.0
225,2020.01.08,16:30,1.11249,1.11269,1.11177,1.11244,2511,0,1,0,0,1,1,2.0,4.0,2.0
226,2020.01.08,17:00,1.11245,1.11309,1.11223,1.11236,2279,0,1,0,0,1,1,,2.0,5.0
227,2020.01.08,17:30,1.11237,1.11239,1.11153,1.11198,2882,0,1,0,0,1,1,2.0,5.0,3.0
228,2020.01.08,18:00,1.112,1.11202,1.11087,1.11122,2303,0,1,0,0,1,1,-2.0,5.0,4.0
229,2020.01.08,18:30,1.11124,1.11181,1.11102,1.11165,4539,1,0,0,0,1,1,5.0,4.0,4.0
230,2020.01.08,19:00,1.11163,1.1126,1.11157,1.11208,3231,1,0,0,0,0,1,-2.0,3.0,5.0
231,2020.01.08,19:30,1.11211,1.11217,1.11132,1.11181,1979,0,1,0,0,0,1,-2.0,5.0,3.0
232,2020.01.08,20:00,1.11178,1.11178,1.11105,1.11148,1852,0,1,0,0,0,1,,5.0,3.0
233,2020.01.08,20:30,1.11148,1.11158,1.11107,1.11133,1024,0,1,0,0,0,1,-3.0,5.0,3.0
