0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance
21,2019.01.02,05:00,1.14457,1.14462,1.14447,1.14453,397,0,1,0,1,0,0,-1.0,4.0,3.0,0,1
22,2019.01.02,05:15,1.14452,1.1448,1.14452,1.14476,357,1,0,0,1,0,0,-1.0,5.0,5.0,1,0
23,2019.01.02,05:30,1.14474,1.14488,1.14459,1.14465,325,0,1,0,1,0,0,,3.0,4.0,0,1
24,2019.01.02,05:45,1.14465,1.14474,1.14446,1.14457,366,0,1,0,1,0,0,1.0,4.0,4.0,0,0
25,2019.01.02,06:00,1.14459,1.14462,1.14438,1.14444,431,0,1,0,1,0,0,1.0,5.0,4.0,0,0
26,2019.01.02,06:15,1.14445,1.14465,1.14438,1.14445,418,0,0,1,1,0,0,,5.0,5.0,0,0
27,2019.01.02,06:30,1.14445,1.1447,1.14428,1.14461,472,1,0,0,1,0,0,1.0,4.0,3.0,0,0
28,2019.01.02,06:45,1.1446,1.1446,1.14444,1.14451,285,0,1,0,1,0,0,-2.0,5.0,3.0,0,1
29,2019.01.02,07:00,1.14451,1.14484,1.14451,1.1448,393,1,0,0,1,0,0,2.0,5.0,5.0,1,0
30,2019.01.02,07:15,1.1448,1.14582,1.14475,1.14578,754,1,0,0,1,0,0,5.0,5.0,5.0,0,0
31,2019.01.02,07:30,1.14579,1.14698,1.14575,1.14695,900,1,0,0,1,0,0,1.0,5.0,5.0,0,0
32,2019.01.02,07:45,1.14697,1.14789,1.14683,1.14779,989,1,0,0,1,0,0,0.0,5.0,5.0,0,0
33,2019.01.02,08:00,1.1478,1.14967,1.1477,1.14894,1587,1,0,0,1,0,0,4.0,4.0,5.0,0,0
34,2019.01.02,08:15,1.14895,1.14967,1.14892,1.14941,1010,1,0,0,1,0,0,-2.0,4.0,5.0,0,0
35,2019.01.02,08:30,1.1494,1.14943,1.14876,1.14907,743,0,1,0,1,0,0,-2.0,5.0,3.0,0,1
36,2019.01.02,08:45,1.14909,1.14933,1.14822,1.14852,952,0,1,0,1,0,0,2.0,4.0,4.0,0,0
37,2019.01.02,09:00,1.14851,1.14931,1.14826,1.14875,1170,1,0,0,1,0,0,2.0,3.0,4.0,1,0
38,2019.01.02,09:15,1.14875,1.14896,1.1482,1.14833,1400,0,1,0,1,0,0,1.0,4.0,5.0,0,1
39,2019.01.02,09:30,1.14833,1.14849,1.14784,1.14796,1341,0,1,0,1,0,0,,4.0,5.0,0,0
40,2019.01.02,09:45,1.14797,1.14818,1.14734,1.14734,1267,0,1,0,1,0,0,,4.0,5.0,0,0
41,2019.01.02,10:00,1.14735,1.1478,1.14605,1.1462,1960,0,1,0,1,1,0,3.0,4.0,5.0,0,0
42,2019.01.02,10:15,1.14619,1.14622,1.14495,1.14533,2236,0,1,0,1,1,0,1.0,5.0,4.0,0,0
43,2019.01.02,10:30,1.14532,1.14532,1.14288,1.14414,2949,0,1,0,1,1,0,2.0,5.0,3.0,0,0
44,2019.01.02,10:45,1.14411,1.14484,1.14378,1.14479,1900,1,0,0,1,1,0,-2.0,5.0,4.0,1,0
45,2019.01.02,11:00,1.14479,1.14498,1.14382,1.14441,2114,0,1,0,0,1,0,1.0,5.0,3.0,0,1
46,2019.01.02,11:15,1.14438,1.14463,1.14357,1.14373,1649,0,1,0,0,1,0,-2.0,4.0,5.0,0,0
47,2019.01.02,11:30,1.1437,1.14419,1.14223,1.14274,1993,0,1,0,0,1,0,2.0,4.0,4.0,0,0
48,2019.01.02,11:45,1.14272,1.14346,1.14249,1.14341,1514,1,0,0,0,1,0,-2.0,5.0,4.0,1,0
49,2019.01.02,12:00,1.1434,1.14379,1.1432,1.14358,1667,1,0,0,0,1,0,1.0,4.0,4.0,0,0
50,2019.01.02,12:15,1.14358,1.1438,1.1433,1.14374,1155,1,0,0,0,1,0,-2.0,5.0,3.0,0,0
51,2019.01.02,12:30,1.14372,1.14419,1.14357,1.14384,1032,1,0,0,0,1,0,-1.0,3.0,4.0,0,0
52,2019.01.02,12:45,1.14383,1.14415,1.14354,1.14369,1376,0,1,0,0,1,0,2.0,3.0,4.0,0,1
53,2019.01.02,13:00,1.14369,1.14391,1.14255,1.14256,1438,0,1,0,0,1,0,0.0,5.0,5.0,0,0
54,2019.01.02,13:15,1.14256,1.14356,1.14247,1.14333,1251,1,0,0,0,1,0,-1.0,4.0,5.0,1,0
55,2019.01.02,13:30,1.14334,1.14377,1.14319,1.14344,961,1,0,0,0,1,0,-2.0,3.0,4.0,0,0
56,2019.01.02,13:45,1.14344,1.14378,1.14321,1.1434,907,0,1,0,0,1,0,,3.0,4.0,0,1
57,2019.01.02,14:00,1.14341,1.14341,1.14251,1.14291,1033,0,1,0,0,1,0,1.0,5.0,3.0,0,0
58,2019.01.02,14:15,1.1429,1.1429,1.14024,1.14032,1754,0,1,0,0,1,0,4.0,5.0,5.0,0,0
59,2019.01.02,14:30,1.14031,1.1411,1.13978,1.14075,1576,1,0,0,0,1,0,-1.0,4.0,3.0,1,0
60,2019.01.02,14:45,1.14075,1.1409,1.14033,1.14049,1050,0,1,0,0,1,0,-2.0,4.0,4.0,0,1
61,2019.01.02,15:00,1.14051,1.14056,1.13967,1.13975,1695,0,1,0,0,1,1,4.0,5.0,5.0,0,0
62,2019.01.02,15:15,1.13974,1.14032,1.13801,1.13812,2272,0,1,0,0,1,1,2.0,4.0,5.0,0,0
63,2019.01.02,15:30,1.13816,1.13872,1.13767,1.13813,2209,0,1,0,0,1,1,,3.0,3.0,0,0
64,2019.01.02,15:45,1.13813,1.13819,1.13675,1.13717,2268,0,1,0,0,1,1,0.0,5.0,4.0,0,0
65,2019.01.02,16:00,1.13717,1.13754,1.13685,1.13738,1766,1,0,0,0,1,1,-2.0,4.0,3.0,1,0
66,2019.01.02,16:15,1.13736,1.13737,1.13638,1.13685,1910,0,1,0,0,1,1,0.0,5.0,3.0,0,1
67,2019.01.02,16:30,1.13686,1.13711,1.13661,1.1367,2006,0,1,0,0,1,1,0.0,3.0,5.0,0,0
68,2019.01.02,16:45,1.13669,1.13732,1.13582,1.13611,2285,0,1,0,0,1,1,1.0,3.0,5.0,0,0
69,2019.01.02,17:00,1.13613,1.13697,1.1358,1.13686,2454,1,0,0,0,1,1,0.0,5.0,4.0,1,0
70,2019.01.02,17:15,1.13687,1.13688,1.1352,1.13573,2683,0,1,0,0,1,1,0.0,5.0,4.0,0,1
71,2019.01.02,17:30,1.13572,1.13598,1.1342,1.13517,2449,0,1,0,0,1,1,,5.0,3.0,0,0
72,2019.01.02,17:45,1.13516,1.13576,1.13501,1.13539,1917,1,0,0,0,1,1,-2.0,3.0,5.0,1,0
73,2019.01.02,18:00,1.13543,1.13622,1.13525,1.13587,1748,1,0,0,0,1,1,,4.0,5.0,0,0
74,2019.01.02,18:15,1.13588,1.13599,1.13527,1.13552,1367,0,1,0,0,1,1,-2.0,5.0,4.0,0,1
75,2019.01.02,18:30,1.13551,1.13595,1.13488,1.13505,1510,0,1,0,0,1,1,1.0,3.0,5.0,0,0
76,2019.01.02,18:45,1.13506,1.13588,1.13505,1.13564,1348,1,0,0,0,1,1,-1.0,4.0,5.0,1,0
77,2019.01.02,19:00,1.13564,1.13569,1.13466,1.13498,1495,0,1,0,0,0,1,1.0,5.0,4.0,0,1
78,2019.01.02,19:15,1.135,1.13515,1.13352,1.1347,1705,0,1,0,0,0,1,1.0,5.0,2.0,0,0
79,2019.01.02,19:30,1.13472,1.13509,1.13335,1.13365,1372,0,1,0,0,0,1,-1.0,4.0,5.0,0,0
80,2019.01.02,19:45,1.13364,1.1339,1.13314,1.13352,1442,0,1,0,0,0,1,0.0,4.0,3.0,0,0
81,2019.01.02,20:00,1.13353,1.13362,1.13264,1.13305,1226,0,1,0,0,0,1,-1.0,5.0,3.0,0,0
82,2019.01.02,20:15,1.13305,1.13347,1.13281,1.13302,939,0,1,0,0,0,1,-2.0,2.0,4.0,0,0
83,2019.01.02,20:30,1.13301,1.13305,1.13273,1.13278,984,0,1,0,0,0,1,0.0,5.0,5.0,0,0
84,2019.01.02,20:45,1.13281,1.13307,1.13277,1.13279,910,0,1,0,0,0,1,,1.0,5.0,0,0
85,2019.01.02,21:00,1.13278,1.13318,1.1325,1.13314,786,1,0,0,0,0,1,-1.0,5.0,3.0,1,0
86,2019.01.02,21:15,1.13316,1.13397,1.1329,1.13372,986,1,0,0,0,0,1,2.0,4.0,4.0,0,0
87,2019.01.02,21:30,1.13371,1.13384,1.13352,1.13381,681,1,0,0,0,0,1,-2.0,5.0,3.0,0,0
88,2019.01.02,21:45,1.13381,1.13442,1.13371,1.1344,1094,1,0,0,0,0,1,4.0,5.0,5.0,0,0
89,2019.01.02,22:00,1.13441,1.13444,1.13405,1.1341,1085,0,1,0,0,0,1,,5.0,5.0,0,1
90,2019.01.02,22:15,1.13412,1.13461,1.13404,1.13451,1130,1,0,0,0,0,1,0.0,5.0,5.0,1,0
91,2019.01.02,22:30,1.13452,1.13476,1.13436,1.13457,828,1,0,0,0,0,1,-2.0,3.0,4.0,0,0
92,2019.01.02,22:45,1.13457,1.13476,1.13445,1.13457,827,0,0,1,0,0,1,,5.0,5.0,0,0
93,2019.01.02,23:00,1.13455,1.13456,1.13402,1.13435,461,0,1,0,0,0,0,-3.0,5.0,2.0,0,0
94,2019.01.02,23:15,1.13435,1.13435,1.13407,1.13417,326,0,1,0,0,0,0,-2.0,5.0,4.0,0,0
95,2019.01.02,23:30,1.13417,1.13474,1.13412,1.13453,572,1,0,0,0,0,0,4.0,4.0,5.0,1,0
96,2019.01.02,23:45,1.13452,1.13479,1.13419,1.13419,571,0,1,0,0,0,0,,3.0,5.0,0,1
97,2019.01.03,00:00,1.13419,1.13468,1.13401,1.13422,285,1,0,0,0,0,0,-3.0,2.0,4.0,1,0
98,2019.01.03,00:15,1.13427,1.13458,1.13314,1.13328,695,0,1,0,0,0,0,5.0,4.0,5.0,0,1
99,2019.01.03,00:30,1.13328,1.13543,1.13078,1.13395,1652,1,0,0,0,0,0,5.0,4.0,3.0,1,0
100,2019.01.03,01:00,1.1333,1.135,1.13253,1.13454,1953,1,0,0,0,0,0,1.0,5.0,4.0,0,0
101,2019.01.03,01:15,1.13453,1.13456,1.13319,1.13394,887,0,1,0,0,0,0,-3.0,5.0,3.0,0,1
102,2019.01.03,01:30,1.13393,1.13435,1.13308,1.13344,780,0,1,0,0,0,0,-1.0,4.0,4.0,0,0
103,2019.01.03,01:45,1.13346,1.13346,1.1309,1.13122,1255,0,1,0,0,0,0,4.0,5.0,5.0,0,0
104,2019.01.03,02:00,1.13121,1.13373,1.13099,1.13365,1295,1,0,0,1,0,0,0.0,5.0,5.0,1,0
105,2019.01.03,02:15,1.13364,1.13425,1.13348,1.13416,979,1,0,0,1,0,0,-2.0,5.0,4.0,0,0
106,2019.01.03,02:30,1.13416,1.1343,1.1337,1.13391,1103,0,1,0,1,0,0,1.0,4.0,4.0,0,1
107,2019.01.03,02:45,1.1339,1.13467,1.13385,1.13398,1178,1,0,0,1,0,0,0.0,1.0,5.0,1,0
108,2019.01.03,03:00,1.13398,1.13475,1.13397,1.1347,1148,1,0,0,1,0,0,,5.0,5.0,0,0
109,2019.01.03,03:15,1.13469,1.13482,1.13417,1.13477,1035,1,0,0,1,0,0,,5.0,1.0,0,0
110,2019.01.03,03:30,1.13481,1.13527,1.13432,1.13476,1192,0,1,0,1,0,0,1.0,3.0,3.0,0,1
111,2019.01.03,03:45,1.13476,1.13505,1.13445,1.13485,976,1,0,0,1,0,0,-1.0,4.0,3.0,1,0
112,2019.01.03,04:00,1.13484,1.13504,1.13472,1.13475,762,0,1,0,1,0,0,-2.0,2.0,5.0,0,1
113,2019.01.03,04:15,1.13475,1.13554,1.13461,1.13551,608,1,0,0,1,0,0,-2.0,5.0,5.0,1,0
114,2019.01.03,04:30,1.13551,1.13594,1.13545,1.13582,1271,1,0,0,1,0,0,5.0,4.0,5.0,0,0
115,2019.01.03,04:45,1.13582,1.13615,1.13569,1.13583,1179,1,0,0,1,0,0,,2.0,4.0,0,0
116,2019.01.03,05:00,1.13582,1.13623,1.13569,1.1362,712,1,0,0,1,0,0,-2.0,5.0,4.0,0,0
117,2019.01.03,05:15,1.13619,1.13699,1.13614,1.13684,943,1,0,0,1,0,0,2.0,5.0,5.0,0,0
118,2019.01.03,05:30,1.13684,1.13715,1.13666,1.1369,1005,1,0,0,1,0,0,0.0,3.0,4.0,0,0
119,2019.01.03,05:45,1.13691,1.13693,1.13635,1.13647,591,0,1,0,1,0,0,-3.0,5.0,4.0,0,1
120,2019.01.03,06:00,1.13645,1.13645,1.13604,1.13639,543,0,1,0,1,0,0,,5.0,1.0,0,0
121,2019.01.03,06:15,1.13639,1.13659,1.1363,1.13637,323,0,1,0,1,0,0,-3.0,2.0,4.0,0,0
122,2019.01.03,06:30,1.13638,1.1367,1.13636,1.13658,416,1,0,0,1,0,0,2.0,4.0,5.0,1,0
123,2019.01.03,06:45,1.13662,1.13679,1.13651,1.13673,444,1,0,0,1,0,0,0.0,4.0,4.0,0,0
124,2019.01.03,07:00,1.13673,1.13698,1.13658,1.13673,658,0,0,1,1,0,0,3.0,5.0,5.0,0,0
125,2019.01.03,07:15,1.13674,1.13698,1.13614,1.13624,976,0,1,0,1,0,0,3.0,4.0,5.0,0,0
126,2019.01.03,07:30,1.13626,1.13649,1.13589,1.13598,1095,0,1,0,1,0,0,1.0,4.0,5.0,0,0
127,2019.01.03,07:45,1.13598,1.13612,1.1357,1.1361,836,1,0,0,1,0,0,-2.0,5.0,2.0,1,0
128,2019.01.03,08:00,1.13609,1.13635,1.13548,1.13589,938,0,1,0,1,0,0,1.0,4.0,3.0,0,1
129,2019.01.03,08:15,1.13588,1.13656,1.13569,1.13641,995,1,0,0,1,0,0,0.0,5.0,4.0,1,0
130,2019.01.03,08:30,1.13643,1.13683,1.1363,1.13675,908,1,0,0,1,0,0,,5.0,4.0,0,0
131,2019.01.03,08:45,1.13676,1.13766,1.13627,1.1372,1013,1,0,0,1,0,0,1.0,4.0,4.0,0,0
132,2019.01.03,09:00,1.1372,1.13769,1.13658,1.13681,1666,0,1,0,1,0,0,4.0,3.0,4.0,0,1
133,2019.01.03,09:15,1.13682,1.13725,1.13619,1.13723,1567,1,0,0,1,0,0,,5.0,3.0,1,0
134,2019.01.03,09:30,1.13721,1.13744,1.1368,1.13728,1852,1,0,0,1,0,0,1.0,4.0,2.0,0,0
135,2019.01.03,09:45,1.13728,1.13764,1.13617,1.13696,1817,0,1,0,1,0,0,,4.0,3.0,0,1
136,2019.01.03,10:00,1.13696,1.13761,1.13539,1.13585,2976,0,1,0,1,1,0,4.0,4.0,4.0,0,0
137,2019.01.03,10:15,1.13583,1.13791,1.1356,1.13781,2415,1,0,0,1,1,0,-1.0,5.0,5.0,1,0
138,2019.01.03,10:30,1.13785,1.13837,1.13706,1.1379,2214,1,0,0,1,1,0,,4.0,2.0,0,0
139,2019.01.03,10:45,1.1379,1.13838,1.13759,1.138,1729,1,0,0,1,1,0,-2.0,3.0,4.0,0,0
140,2019.01.03,11:00,1.13798,1.13826,1.13729,1.13804,1727,1,0,0,0,1,0,,4.0,2.0,0,0
141,2019.01.03,11:15,1.13805,1.13823,1.13746,1.13789,1519,0,1,0,0,1,0,-1.0,4.0,3.0,0,1
142,2019.01.03,11:30,1.13789,1.13841,1.13743,1.13824,1370,1,0,0,0,1,0,,5.0,3.0,1,0
143,2019.01.03,11:45,1.13825,1.13836,1.13749,1.13758,1305,0,1,0,0,1,0,,5.0,5.0,0,1
144,2019.01.03,12:00,1.13757,1.13795,1.13654,1.13697,1807,0,1,0,0,1,0,2.0,4.0,4.0,0,0
145,2019.01.03,12:15,1.13698,1.13722,1.13672,1.1371,1230,1,0,0,0,1,0,-2.0,4.0,3.0,1,0
146,2019.01.03,12:30,1.13711,1.1374,1.13635,1.13699,1242,0,1,0,0,1,0,0.0,4.0,2.0,0,1
147,2019.01.03,12:45,1.137,1.13743,1.13663,1.13683,1384,0,1,0,0,1,0,1.0,3.0,4.0,0,0
148,2019.01.03,13:00,1.13683,1.13717,1.13511,1.13565,1751,0,1,0,0,1,0,2.0,5.0,4.0,0,0
149,2019.01.03,13:15,1.13567,1.13623,1.13511,1.13545,1544,0,1,0,0,1,0,-1.0,3.0,4.0,0,0
150,2019.01.03,13:30,1.13547,1.13598,1.13492,1.13496,1179,0,1,0,0,1,0,-2.0,3.0,5.0,0,0
151,2019.01.03,13:45,1.13495,1.13514,1.13404,1.13414,1379,0,1,0,0,1,0,1.0,5.0,5.0,0,0
152,2019.01.03,14:00,1.13415,1.1348,1.13396,1.13435,1230,1,0,0,0,1,0,-1.0,3.0,4.0,1,0
153,2019.01.03,14:15,1.13436,1.13492,1.13424,1.13482,986,1,0,0,0,1,0,-1.0,5.0,5.0,0,0
154,2019.01.03,14:30,1.1348,1.13554,1.13472,1.13533,1108,1,0,0,0,1,0,1.0,4.0,5.0,0,0
155,2019.01.03,14:45,1.13533,1.1355,1.13431,1.13434,1226,0,1,0,0,1,0,1.0,5.0,5.0,0,1
156,2019.01.03,15:00,1.13434,1.13502,1.13434,1.1347,1429,1,0,0,0,1,1,1.0,3.0,5.0,1,0
157,2019.01.03,15:15,1.13473,1.13541,1.13376,1.13504,2631,1,0,0,0,1,1,5.0,4.0,3.0,0,0
158,2019.01.03,15:30,1.13502,1.13649,1.13501,1.13573,2024,1,0,0,0,1,1,-2.0,3.0,5.0,0,0
159,2019.01.03,15:45,1.13572,1.13669,1.13565,1.13654,1505,1,0,0,0,1,1,-2.0,5.0,5.0,0,0
160,2019.01.03,16:00,1.13653,1.13706,1.13647,1.13682,1612,1,0,0,0,1,1,0.0,3.0,5.0,0,0
161,2019.01.03,16:15,1.13681,1.13724,1.13628,1.13658,1573,0,1,0,0,1,1,,3.0,4.0,0,1
162,2019.01.03,16:30,1.1366,1.13704,1.13635,1.13657,2214,0,1,0,0,1,1,3.0,2.0,4.0,0,0
163,2019.01.03,16:45,1.13656,1.13688,1.13614,1.1365,1515,0,1,0,0,1,1,-2.0,3.0,3.0,0,0
164,2019.01.03,17:00,1.13723,1.14057,1.13723,1.14015,4328,1,0,0,0,1,1,5.0,5.0,5.0,1,0
165,2019.01.03,17:15,1.14016,1.14093,1.13906,1.13928,3389,0,1,0,0,1,1,-2.0,3.0,5.0,0,1
166,2019.01.03,17:30,1.13928,1.14047,1.13912,1.1403,3120,1,0,0,0,1,1,,5.0,5.0,1,0
167,2019.01.03,17:45,1.14027,1.14027,1.13852,1.13927,3447,0,1,0,0,1,1,1.0,5.0,3.0,0,1
168,2019.01.03,18:00,1.13927,1.13964,1.1387,1.13944,2783,1,0,0,0,1,1,-1.0,4.0,2.0,1,0
169,2019.01.03,18:15,1.13944,1.14109,1.13934,1.14065,2873,1,0,0,0,1,1,0.0,4.0,5.0,0,0
170,2019.01.03,18:30,1.14064,1.14068,1.13878,1.13927,2732,0,1,0,0,1,1,,5.0,4.0,0,1
171,2019.01.03,18:45,1.13928,1.14046,1.13915,1.13983,2448,1,0,0,0,1,1,-1.0,3.0,5.0,1,0
172,2019.01.03,19:00,1.13983,1.14043,1.13932,1.13962,2184,0,1,0,0,0,1,-1.0,3.0,4.0,0,1
173,2019.01.03,19:15,1.13963,1.14029,1.13949,1.14014,1631,1,0,0,0,0,1,-2.0,5.0,5.0,1,0
174,2019.01.03,19:30,1.14012,1.14058,1.13994,1.14011,1553,0,1,0,0,0,1,,2.0,4.0,0,1
175,2019.01.03,19:45,1.14011,1.14033,1.13953,1.13987,1296,0,1,0,0,0,1,-1.0,4.0,3.0,0,0
176,2019.01.03,20:00,1.13984,1.14057,1.13963,1.13995,1460,1,0,0,0,0,1,1.0,2.0,4.0,1,0
177,2019.01.03,20:15,1.13996,1.14067,1.13982,1.14038,1314,1,0,0,0,0,1,,4.0,5.0,0,0
178,2019.01.03,20:30,1.14037,1.14053,1.13977,1.13995,1046,0,1,0,0,0,1,-2.0,4.0,4.0,0,1
179,2019.01.03,20:45,1.13994,1.14037,1.13991,1.14007,1004,1,0,0,0,0,1,,2.0,5.0,1,0
180,2019.01.03,21:00,1.14008,1.14039,1.13978,1.13978,990,0,1,0,0,0,1,,3.0,5.0,0,1
181,2019.01.03,21:15,1.13979,1.14012,1.13971,1.13984,806,1,0,0,0,0,1,-1.0,2.0,5.0,1,0
182,2019.01.03,21:30,1.13988,1.14006,1.1383,1.13902,1212,0,1,0,0,0,1,3.0,5.0,3.0,0,1
183,2019.01.03,21:45,1.13902,1.13954,1.13888,1.13914,1377,1,0,0,0,0,1,1.0,2.0,4.0,1,0
184,2019.01.03,22:00,1.13913,1.13998,1.13897,1.13974,1641,1,0,0,0,0,1,1.0,4.0,5.0,0,0
185,2019.01.03,22:15,1.13976,1.14014,1.13959,1.13997,1279,1,0,0,0,0,1,-2.0,4.0,4.0,0,0
186,2019.01.03,22:30,1.13997,1.13998,1.13947,1.1395,1218,0,1,0,0,0,1,,5.0,5.0,0,1
187,2019.01.03,22:45,1.13949,1.14012,1.13948,1.13979,974,1,0,0,0,0,1,-2.0,3.0,5.0,1,0
188,2019.01.03,23:00,1.13979,1.13993,1.1396,1.13978,519,0,1,0,0,0,0,-3.0,3.0,3.0,0,1
189,2019.01.03,23:15,1.13978,1.13996,1.13978,1.13992,246,1,0,0,0,0,0,-3.0,4.0,5.0,1,0
190,2019.01.03,23:30,1.13993,1.13995,1.13948,1.13963,551,0,1,0,0,0,0,5.0,5.0,4.0,0,1
191,2019.01.03,23:45,1.13962,1.1397,1.13921,1.13921,454,0,1,0,0,0,0,-1.0,5.0,5.0,0,0
192,2019.01.04,00:00,1.13921,1.13926,1.13848,1.13896,202,0,1,0,0,0,0,-3.0,5.0,2.0,0,0
193,2019.01.04,00:15,1.13895,1.13969,1.13873,1.13958,520,1,0,0,0,0,0,5.0,5.0,4.0,1,0
194,2019.01.04,00:30,1.13943,1.13979,1.13873,1.13933,1204,0,1,0,0,0,0,5.0,4.0,3.0,0,1
195,2019.01.04,00:45,1.13931,1.13935,1.13929,1.13931,136,0,0,1,0,0,0,-5.0,5.0,5.0,0,0
196,2019.01.04,01:00,1.13927,1.13951,1.13895,1.13908,1015,0,1,0,0,0,0,5.0,3.0,4.0,0,0
197,2019.01.04,01:15,1.13911,1.13958,1.13911,1.13939,717,1,0,0,0,0,0,-2.0,3.0,5.0,1,0
198,2019.01.04,01:30,1.1394,1.13965,1.13931,1.13936,394,0,1,0,0,0,0,-3.0,2.0,5.0,0,1
199,2019.01.04,01:45,1.13935,1.13945,1.13898,1.13903,349,0,1,0,0,0,0,-1.0,4.0,5.0,0,0
200,2019.01.04,02:00,1.13904,1.13959,1.13893,1.13926,1287,1,0,0,1,0,0,5.0,3.0,5.0,1,0
201,2019.01.04,02:15,1.13925,1.13977,1.13917,1.13969,787,1,0,0,1,0,0,-2.0,5.0,5.0,0,0
202,2019.01.04,02:30,1.1397,1.14002,1.1396,1.14001,694,1,0,0,1,0,0,-1.0,5.0,4.0,0,0
203,2019.01.04,02:45,1.14,1.14056,1.13995,1.14052,725,1,0,0,1,0,0,0.0,5.0,5.0,0,0
204,2019.01.04,03:00,1.14052,1.14116,1.14043,1.14043,886,0,1,0,1,0,0,2.0,1.0,5.0,0,1
205,2019.01.04,03:15,1.14043,1.14091,1.14042,1.14089,708,1,0,0,1,0,0,-2.0,5.0,5.0,1,0
206,2019.01.04,03:30,1.1409,1.14105,1.14065,1.14065,748,0,1,0,1,0,0,0.0,4.0,5.0,0,1
207,2019.01.04,03:45,1.14065,1.14086,1.14028,1.14041,1022,0,1,0,1,0,0,2.0,4.0,4.0,0,0
208,2019.01.04,04:00,1.14042,1.14069,1.14025,1.14061,483,1,0,0,1,0,0,-3.0,5.0,4.0,1,0
209,2019.01.04,04:15,1.14061,1.14077,1.14019,1.1402,611,0,1,0,1,0,0,2.0,4.0,5.0,0,1
210,2019.01.04,04:30,1.14019,1.14023,1.13997,1.14001,611,0,1,0,1,0,0,0.0,5.0,5.0,0,0
211,2019.01.04,04:45,1.14001,1.14006,1.13975,1.13977,487,0,1,0,1,0,0,-2.0,5.0,5.0,0,0
212,2019.01.04,05:00,1.13975,1.13976,1.13882,1.13882,852,0,1,0,1,0,0,4.0,5.0,5.0,0,0
213,2019.01.04,05:15,1.13882,1.13956,1.13881,1.13945,821,1,0,0,1,0,0,,5.0,5.0,1,0
214,2019.01.04,05:30,1.13946,1.13968,1.13932,1.13943,705,0,1,0,1,0,0,-1.0,2.0,4.0,0,1
215,2019.01.04,05:45,1.13944,1.13987,1.13944,1.13981,538,1,0,0,1,0,0,-2.0,5.0,5.0,1,0
216,2019.01.04,06:00,1.1398,1.13987,1.13934,1.13934,699,0,1,0,1,0,0,2.0,5.0,5.0,0,1
217,2019.01.04,06:15,1.13938,1.13938,1.13901,1.13927,435,0,1,0,1,0,0,-2.0,5.0,2.0,0,0
