0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
56,2019.03.21,00:00,1.14129,1.14373,1.13424,1.13732,94786,0,1,0,0,0,0,0.0,0.6146095717884424,0.7758186397985751
57,2019.03.22,00:00,1.13732,1.13906,1.12732,1.13011,101498,0,1,0,0,0,0,0.0,0.24133148404990484,0.386962552011066
58,2019.03.25,00:00,1.12878,1.13314,1.12859,1.13112,78285,1,0,0,0,0,0,-2.0,-0.8632478632479168,-0.08119658119654348
59,2019.03.26,00:00,1.13112,1.13259,1.12632,1.12656,87834,0,1,0,0,0,0,1.0,0.3223684210526569,0.052631578947373546
60,2019.03.27,00:00,1.12655,1.12856,1.12422,1.12435,99812,0,1,0,0,0,0,1.0,0.9136363636364027,0.05909090909089303
61,2019.03.28,00:00,1.12434,1.12612,1.12136,1.1218,93297,0,1,0,0,0,0,,0.700787401574852,0.17322834645669222
62,2019.03.29,00:00,1.12183,1.12465,1.12098,1.1217,91466,0,1,0,0,0,0,,21.69230769227537,5.538461538452341
63,2019.04.01,00:00,1.12247,1.12498,1.1204,1.1212,78897,0,1,0,0,0,0,-1.0,1.9763779527557528,0.6299212598423986
64,2019.04.02,00:00,1.12118,1.12158,1.11836,1.12039,76155,0,1,0,0,0,0,,0.506329113923951,2.569620253164304
65,2019.04.03,00:00,1.1204,1.12546,1.12,1.1232,73731,1,0,0,0,0,0,,-0.8071428571428566,-0.14285714285713152
66,2019.04.04,00:00,1.12317,1.12475,1.1206,1.12192,68094,0,1,0,0,0,0,,1.2639999999999587,1.0560000000000127
67,2019.04.05,00:00,1.12192,1.12475,1.121,1.12156,63187,0,1,0,0,0,0,,7.861111111107787,1.5555555555546647
68,2019.04.08,00:00,1.12138,1.12745,1.12103,1.126,57777,1,0,0,0,0,0,,-0.3138528138528618,-0.07575757575759397
69,2019.04.09,00:00,1.126,1.12842,1.12551,1.12621,66595,1,0,0,0,0,0,1.0,-10.52380952380756,-2.333333333332276
70,2019.04.10,00:00,1.12621,1.12872,1.12296,1.12732,71322,1,0,0,0,0,0,0.0,-1.2612612612609333,-2.9279279279274664
71,2019.04.11,00:00,1.12728,1.12874,1.12499,1.1252,61724,0,1,0,0,0,0,-1.0,0.7019230769230574,0.1009615384615554
72,2019.04.12,00:00,1.1252,1.13241,1.12517,1.12984,68996,1,0,0,0,0,0,1.0,-0.553879310344822,-0.006465517241373844
73,2019.04.15,00:00,1.13034,1.13209,1.12975,1.13029,58053,0,1,0,0,0,0,-1.0,35.00000000008438,10.80000000002487
74,2019.04.16,00:00,1.1303,1.13138,1.12796,1.12796,75837,0,1,0,0,0,0,2.0,0.46153846153844696,-0.0
75,2019.04.17,00:00,1.12796,1.13237,1.12788,1.12926,68628,1,0,0,0,0,0,,-2.3923076923080853,-0.06153846153852986
76,2019.04.18,00:00,1.12926,1.13039,1.12261,1.12282,79054,0,1,0,0,0,0,1.0,0.17546583850932845,0.03260869565214618
77,2019.04.19,00:00,1.12287,1.12475,1.12269,1.12399,32271,1,0,0,0,0,0,-3.0,-0.6785714285713083,-0.1607142857143459
78,2019.04.22,00:00,1.12398,1.12621,1.12359,1.12568,28989,1,0,0,0,0,0,-1.0,-0.31176470588229915,-0.2294117647058132
79,2019.04.23,00:00,1.12567,1.12612,1.11923,1.12271,65297,0,1,0,0,0,0,5.0,0.15202702702705542,1.1756756756757851
80,2019.04.24,00:00,1.12261,1.12263,1.11407,1.1154,82915,0,1,0,0,0,0,2.0,0.0027739251040095054,0.184466019417479
81,2019.04.25,00:00,1.11536,1.11625,1.11179,1.11282,78431,0,1,0,0,0,0,,0.350393700787426,0.40551181102357076
82,2019.04.26,00:00,1.11282,1.1174,1.11104,1.11428,80434,1,0,0,0,0,0,0.0,-2.1369863013698462,-1.2191780821916933
83,2019.04.29,00:00,1.11447,1.11868,1.11446,1.11852,52072,1,0,0,0,0,0,-2.0,-0.03950617283949196,-0.0024691358024853806
84,2019.04.30,00:00,1.11851,1.12289,1.11757,1.12136,75025,1,0,0,0,0,0,3.0,-0.5368421052631652,-0.3298245614034858
85,2019.05.01,00:00,1.12141,1.12647,1.11871,1.11947,66271,0,1,0,0,0,0,-1.0,2.6082474226803747,0.3917525773195109
86,2019.05.02,00:00,1.11959,1.12191,1.11706,1.11711,74253,0,1,0,0,0,0,1.0,0.9354838709676784,0.020161290322622885
87,2019.05.03,00:00,1.11712,1.12047,1.1135,1.12029,78742,1,0,0,0,0,0,0.0,-0.05678233438487771,-1.1419558359620892
88,2019.05.06,00:00,1.11671,1.12092,1.11658,1.11993,67344,1,0,0,0,0,0,-1.0,-0.3074534161490137,-0.04037267080751102
89,2019.05.07,00:00,1.11982,1.12177,1.11666,1.11897,79614,0,1,0,0,0,0,1.0,2.2941176470586546,2.717647058823514
90,2019.05.08,00:00,1.11896,1.12137,1.11828,1.11901,93296,1,0,0,0,0,0,1.0,-47.19999999989875,-13.599999999971578
91,2019.05.09,00:00,1.11902,1.12509,1.11734,1.12138,103780,1,0,0,0,0,0,1.0,-1.572033898304941,-0.7118644067795781
92,2019.05.10,00:00,1.12133,1.12535,1.12112,1.12336,89407,1,0,0,0,0,0,-1.0,-0.9802955665025525,-0.1034482758620916
93,2019.05.13,00:00,1.12298,1.12636,1.12209,1.12209,81938,0,1,0,0,0,0,,3.79775280898845,-0.0
94,2019.05.14,00:00,1.12212,1.1244,1.12012,1.1203,72068,0,1,0,0,0,0,-1.0,1.2527472527473318,0.09890109890114046
95,2019.05.15,00:00,1.12032,1.12247,1.11663,1.11732,148037,0,1,0,0,0,0,5.0,0.7166666666667246,0.2300000000000348
96,2019.05.17,00:00,1.11723,1.11843,1.11552,1.11571,75416,0,1,0,0,0,0,-3.0,0.7894736842106032,0.12499999999994522
97,2019.05.20,00:00,1.11597,1.11748,1.11506,1.1165,59895,1,0,0,0,0,0,-2.0,-1.8490566037730554,-1.71698113207495
98,2019.05.21,00:00,1.11649,1.11881,1.11419,1.11585,71644,0,1,0,0,0,0,1.0,3.6250000000003038,2.5937500000000977
99,2019.05.22,00:00,1.11567,1.11802,1.11486,1.115,62007,0,1,0,0,0,0,-1.0,3.507462686567545,0.20895522388065638
100,2019.05.23,00:00,1.115,1.11875,1.1107,1.11811,82886,1,0,0,0,0,0,2.0,-0.20578778135047748,-1.3826366559485674
101,2019.05.24,00:00,1.11811,1.12121,1.11725,1.12055,68403,1,0,0,0,0,0,-1.0,-0.2704918032787318,-0.35245901639338595
102,2019.05.27,00:00,1.1209,1.12151,1.1187,1.11923,33411,0,1,0,0,0,0,-3.0,0.36526946107783076,0.3173652694610181
103,2019.05.28,00:00,1.11923,1.11984,1.11594,1.11602,70386,0,1,0,0,0,0,5.0,0.19003115264797873,0.024922118380087732
104,2019.05.29,00:00,1.11602,1.11725,1.11243,1.11303,74793,0,1,0,0,0,0,0.0,0.41137123745820886,0.2006688963210449
105,2019.05.30,00:00,1.11306,1.11434,1.1116,1.11288,60686,0,1,0,0,0,0,-1.0,7.111111111118102,7.111111111118102
106,2019.05.31,00:00,1.11288,1.11798,1.11252,1.11687,88796,1,0,0,0,0,0,3.0,-0.2781954887217949,-0.09022556390981042
107,2019.06.03,00:00,1.11597,1.12619,1.11597,1.12402,85726,1,0,0,0,0,0,,-0.26956521739130124,0.0
108,2019.06.04,00:00,1.12401,1.12772,1.12265,1.12507,91259,1,0,0,0,0,0,0.0,-2.499999999999895,-1.283018867924481
109,2019.06.05,00:00,1.12508,1.13068,1.12197,1.12203,96455,0,1,0,0,0,0,0.0,1.836065573770437,0.019672131147597076
110,2019.06.06,00:00,1.12203,1.13089,1.12007,1.12754,97931,1,0,0,0,0,0,0.0,-0.6079854809437427,-0.35571687840294336
111,2019.06.07,00:00,1.12754,1.13476,1.12512,1.13327,88026,1,0,0,0,0,0,-1.0,-0.2600349040139595,-0.42233856893544214
112,2019.06.10,00:00,1.13221,1.13303,1.12903,1.13111,68052,0,1,0,0,0,0,-2.0,0.7454545454546666,1.8909090909093735
113,2019.06.11,00:00,1.13111,1.13376,1.13015,1.13257,82859,1,0,0,0,0,0,2.0,-0.8150684931506922,-0.6575342465753842
114,2019.06.12,00:00,1.13255,1.13435,1.12826,1.12866,81376,0,1,0,0,0,0,,0.46272493573266,0.10282776349613398
115,2019.06.13,00:00,1.12866,1.13037,1.12686,1.12764,78701,0,1,0,0,0,0,,1.676470588235358,0.7647058823529284
116,2019.06.14,00:00,1.12761,1.12892,1.12025,1.12109,89343,0,1,0,0,0,0,1.0,0.20092024539875858,0.12883435582821187
117,2019.06.17,00:00,1.12093,1.12471,1.12036,1.12175,60002,1,0,0,0,0,0,-2.0,-3.6097560975608767,-0.6951219512194263
118,2019.06.18,00:00,1.12175,1.12428,1.11812,1.11925,99808,0,1,0,0,0,0,4.0,1.01199999999999,0.4520000000000398
119,2019.06.19,00:00,1.11926,1.12542,1.11871,1.12258,89040,1,0,0,0,0,0,-1.0,-0.8554216867470436,-0.16566265060235846
120,2019.06.20,00:00,1.12257,1.13173,1.12256,1.12921,116099,1,0,0,0,0,0,2.0,-0.3795180722891361,-0.001506024096395413
121,2019.06.21,00:00,1.12923,1.13777,1.1283,1.13711,105542,1,0,0,0,0,0,,-0.08375634517764896,-0.11802030456851047
122,2019.06.24,00:00,1.13698,1.1404,1.13658,1.13978,78704,1,0,0,0,0,0,-2.0,-0.22142857142860145,-0.14285714285721082
123,2019.06.25,00:00,1.13979,1.14121,1.13442,1.13661,109223,0,1,0,0,0,0,2.0,0.4465408805031117,0.6886792452829523
124,2019.06.26,00:00,1.13661,1.13911,1.13474,1.13691,96472,1,0,0,0,0,0,-1.0,-7.333333333328646,-6.233333333328794
125,2019.06.27,00:00,1.13684,1.13815,1.13478,1.13689,83839,1,0,0,0,0,0,-1.0,-25.200000000059507,-41.20000000009948
126,2019.06.28,00:00,1.13688,1.13936,1.13506,1.13701,79641,1,0,0,0,0,0,,-18.076923076896144,-13.999999999979504
127,2019.07.01,00:00,1.13594,1.13711,1.12751,1.12839,163177,0,1,0,0,0,0,5.0,0.15496688741723494,0.11655629139072825
128,2019.07.03,00:00,1.1284,1.13121,1.12685,1.12775,70445,0,1,0,0,0,0,-3.0,4.323076923076629,1.3846153846154898
129,2019.07.04,00:00,1.12775,1.1295,1.12731,1.12835,36291,1,0,0,0,0,0,-3.0,-1.9166666666668517,-0.7333333333334073
130,2019.07.05,00:00,1.1283,1.12876,1.12073,1.12253,74525,0,1,0,0,0,0,5.0,0.07972270363949753,0.31195840554592846
131,2019.07.08,00:00,1.12218,1.12344,1.12069,1.12139,56948,0,1,0,0,0,0,-2.0,1.5949367088611188,0.8860759493674444
132,2019.07.09,00:00,1.12137,1.12187,1.11933,1.12077,60803,0,1,0,0,0,0,0.0,0.8333333333333334,2.400000000000444
133,2019.07.10,00:00,1.12077,1.12642,1.12018,1.12504,83257,1,0,0,0,0,0,2.0,-0.32318501170958736,-0.13817330210774964
134,2019.07.11,00:00,1.12505,1.12858,1.12451,1.12536,83471,1,0,0,0,0,0,0.0,-10.387096774199902,-1.7419354838727006
135,2019.07.12,00:00,1.12535,1.12749,1.12382,1.12707,74907,1,0,0,0,0,0,-1.0,-0.24418604651168646,-0.8895348837209776
136,2019.07.15,00:00,1.12662,1.12839,1.12534,1.12575,59275,0,1,0,0,0,0,-2.0,2.0344827586209187,0.4712643678161565
137,2019.07.16,00:00,1.12574,1.12635,1.12019,1.12098,72420,0,1,0,0,0,0,2.0,0.12815126050420492,0.16596638655464058
138,2019.07.17,00:00,1.12099,1.12337,1.11999,1.12236,61220,1,0,0,0,0,0,-1.0,-0.7372262773721799,-0.72992700729914
139,2019.07.18,00:00,1.12235,1.12805,1.12053,1.12765,90340,1,0,0,0,0,0,3.0,-0.07547169811319807,-0.34339622641507633
140,2019.07.19,00:00,1.12765,1.1282,1.12034,1.12188,86339,0,1,0,0,0,0,,0.09532062391681896,0.2668977469670854
141,2019.07.22,00:00,1.12147,1.12251,1.12061,1.12083,59927,0,1,0,0,0,0,-2.0,1.6249999999999567,0.34374999999983735
142,2019.07.23,00:00,1.12084,1.12094,1.11457,1.11517,66894,0,1,0,0,0,0,1.0,0.01763668430334883,0.10582010582009298
143,2019.07.24,00:00,1.11516,1.11558,1.1127,1.114,66842,0,1,0,0,0,0,,0.3620689655173701,1.1206896551726482
144,2019.07.25,00:00,1.11399,1.11876,1.11013,1.11468,93390,1,0,0,0,0,0,2.0,-5.913043478262213,-5.594202898551844
145,2019.07.26,00:00,1.11469,1.11508,1.1112,1.11285,62707,0,1,0,0,0,0,-2.0,0.21195652173918422,0.8967391304347131
146,2019.07.29,00:00,1.11238,1.1151,1.1113,1.11448,53693,1,0,0,0,0,0,-1.0,-0.29523809523812744,-0.5142857142857022
147,2019.07.30,00:00,1.11448,1.1161,1.11322,1.1154,72556,1,0,0,0,0,0,2.0,-0.7608695652175225,-1.3695652173910577
148,2019.07.31,00:00,1.1154,1.11622,1.10602,1.10754,96969,0,1,0,0,0,0,2.0,0.10432569974555282,0.19338422391857124
149,2019.08.01,00:00,1.10754,1.1096,1.1027,1.10848,125161,1,0,0,0,0,0,2.0,-1.191489361702213,-5.148936170213043
150,2019.08.02,00:00,1.10849,1.11164,1.10697,1.11056,135069,1,0,0,0,0,0,0.0,-0.5217391304347639,-0.7342995169081903
151,2019.08.05,00:00,1.11006,1.1213,1.11004,1.12026,126217,1,0,0,0,0,0,,-0.10196078431371874,-0.0019607843137383384
152,2019.08.06,00:00,1.12024,1.12495,1.11674,1.11967,124951,0,1,0,0,0,0,,8.263157894737416,5.140350877193133
153,2019.08.07,00:00,1.11967,1.12417,1.11792,1.12003,143724,1,0,0,0,0,0,1.0,-11.499999999995065,-4.861111111109021
154,2019.08.08,00:00,1.1199,1.12325,1.11768,1.11795,104675,0,1,0,0,0,0,-2.0,1.7179487179489048,0.13846153846154197
155,2019.08.09,00:00,1.11793,1.12229,1.11781,1.12003,85430,1,0,0,0,0,0,-1.0,-1.076190476190447,-0.05714285714291454
156,2019.08.12,00:00,1.11978,1.12307,1.11621,1.12131,82413,1,0,0,0,0,0,,-1.1503267973855869,-2.3333333333333335
157,2019.08.13,00:00,1.12131,1.12287,1.11703,1.11706,118891,0,1,0,0,0,0,3.0,0.3670588235294056,0.007058823529405618
158,2019.08.14,00:00,1.11706,1.11908,1.11307,1.11376,111370,0,1,0,0,0,0,,0.6121212121212786,0.20909090909094213
159,2019.08.15,00:00,1.11375,1.11584,1.10915,1.11066,123391,0,1,0,0,0,0,1.0,0.676375404530712,0.48867313915853794
160,2019.08.16,00:00,1.11064,1.11122,1.10663,1.10897,90913,0,1,0,0,0,0,-2.0,0.3473053892215593,1.4011976047903738
161,2019.08.19,00:00,1.10917,1.11136,1.1076,1.10775,63619,0,1,0,0,0,0,-2.0,1.5422535211267254,0.10563380281696969
162,2019.08.20,00:00,1.10774,1.1107,1.10655,1.10841,131621,1,0,0,0,0,0,5.0,-3.417910447761644,-1.7761194029852478
163,2019.08.22,00:00,1.10841,1.11132,1.10635,1.10788,79248,0,1,0,0,0,0,-2.0,5.490566037737043,2.8867924528306865
164,2019.08.23,00:00,1.10791,1.1153,1.10516,1.1136,104553,1,0,0,0,0,0,2.0,-0.2987697715290058,-0.4833040421792695
165,2019.08.26,00:00,1.11506,1.11639,1.10942,1.11009,135459,0,1,0,0,0,0,2.0,0.267605633802832,0.13480885311870408
166,2019.08.27,00:00,1.11008,1.1116,1.10857,1.10898,90478,0,1,0,0,0,0,-2.0,1.3818181818183028,0.3727272727273333
167,2019.08.28,00:00,1.10903,1.10979,1.10733,1.10773,82841,0,1,0,0,0,0,,0.5846153846155212,0.3076923076924785
168,2019.08.29,00:00,1.10775,1.1093,1.1042,1.10564,85614,0,1,0,0,0,0,0.0,0.7345971563980563,0.682464454976231
169,2019.08.30,00:00,1.10564,1.10604,1.09633,1.09904,86679,0,1,0,0,0,0,0.0,0.06060606060605449,0.4106060606060629
170,2019.09.02,00:00,1.09896,1.09965,1.09259,1.09738,149851,0,1,0,0,0,0,4.0,0.4367088607595675,3.031645569620462
171,2019.09.04,00:00,1.09738,1.10384,1.09684,1.10354,86039,1,0,0,0,0,0,-3.0,-0.048701298701293784,-0.08766233766233603
172,2019.09.05,00:00,1.10352,1.10847,1.10169,1.10343,92370,0,1,0,0,0,0,0.0,54.99999999991118,19.333333333300438
173,2019.09.06,00:00,1.10342,1.10572,1.10202,1.10259,89959,0,1,0,0,0,0,,2.7710843373489977,0.6867469879516687
174,2019.09.09,00:00,1.10232,1.10681,1.10155,1.10472,69504,1,0,0,0,0,0,-2.0,-0.8708333333334101,-0.3208333333333129
175,2019.09.10,00:00,1.10472,1.10596,1.10306,1.10431,71531,0,1,0,0,0,0,0.0,3.0243902439025976,3.0487804878046534
176,2019.09.11,00:00,1.10432,1.10557,1.09853,1.10103,68086,0,1,0,0,0,0,,0.3799392097264339,0.7598784194528678
177,2019.09.12,00:00,1.101,1.10873,1.09269,1.10646,110915,1,0,0,0,0,0,4.0,-0.41575091575091316,-1.5219780219780235
178,2019.09.13,00:00,1.10642,1.11096,1.10554,1.10716,82613,1,0,0,0,0,0,-2.0,-5.135135135135427,-1.1891891891892379
179,2019.09.16,00:00,1.1073,1.10863,1.09933,1.09967,82892,0,1,0,0,0,0,0.0,0.174311926605511,0.044560943643513214
180,2019.09.17,00:00,1.09972,1.10744,1.09902,1.10719,89718,1,0,0,0,0,0,0.0,-0.03346720214191271,-0.09370816599731399
181,2019.09.18,00:00,1.10724,1.10756,1.10137,1.10293,85643,0,1,0,0,0,0,,0.07424593967519613,0.36194895591647164
182,2019.09.19,00:00,1.10291,1.10734,1.10228,1.10406,88860,1,0,0,0,0,0,0.0,-2.8521739130434733,-0.5478260869566426
183,2019.09.20,00:00,1.10406,1.10675,1.09662,1.09931,165915,0,1,0,0,0,0,5.0,0.5663157894736508,0.5663157894736975
184,2019.09.24,00:00,1.09931,1.10241,1.09838,1.10196,84294,1,0,0,0,0,0,-3.0,-0.16981132075465374,-0.3509433962264464
185,2019.09.25,00:00,1.10196,1.1023,1.09375,1.09422,88175,0,1,0,0,0,0,0.0,0.04392764857881182,0.06072351421188186
186,2019.09.26,00:00,1.09424,1.09674,1.09087,1.0921,85239,0,1,0,0,0,0,,1.1682242990653788,0.5747663551402087
187,2019.09.27,00:00,1.09197,1.09587,1.09046,1.09414,81439,1,0,0,0,0,0,,-0.7972350230415586,-0.6958525345623379
188,2019.09.30,00:00,1.09416,1.09477,1.08845,1.08962,74695,0,1,0,0,0,0,,0.13436123348017642,0.2577092511013477
189,2019.10.01,00:00,1.08966,1.09428,1.0879,1.09319,92874,1,0,0,0,0,0,2.0,-0.3087818696883295,-0.4985835694050899
190,2019.10.02,00:00,1.09319,1.09636,1.0904,1.09589,85282,1,0,0,0,0,0,,-0.17407407407406797,-1.033333333333388
191,2019.10.03,00:00,1.09584,1.09993,1.09409,1.09632,94681,1,0,0,0,0,0,1.0,-7.520833333333005,-3.64583333333289
192,2019.10.04,00:00,1.09632,1.09974,1.09569,1.0978,83669,1,0,0,0,0,0,-1.0,-1.3108108108105654,-0.42567567567557124
193,2019.10.07,00:00,1.09796,1.10005,1.09619,1.097,67732,0,1,0,0,0,0,-1.0,2.1770833333330923,0.8437499999999133
194,2019.10.08,00:00,1.09699,1.09958,1.09408,1.09556,91837,0,1,0,0,0,0,2.0,1.8111888111891032,1.0349650349652684
195,2019.10.09,00:00,1.09562,1.09903,1.09505,1.09709,74243,1,0,0,0,0,0,-1.0,-1.319727891156624,-0.3877551020408256
196,2019.10.10,00:00,1.09707,1.10337,1.09703,1.10052,111302,1,0,0,0,0,0,3.0,-0.8260869565217559,-0.011594202898562478
197,2019.10.11,00:00,1.10052,1.10626,1.10007,1.10362,110670,1,0,0,0,0,0,,-0.8516129032257704,-0.14516129032252403
