0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance,nxt_move_1H
59,2021.01.15,16:00,1.2116,1.21179,1.20818,1.20936,28112,0,1,0,0,1,1,3.0,5.0,4.0,0,0,-6.9
60,2021.01.15,20:00,1.20933,1.20934,1.20749,1.20753,10572,0,1,0,0,0,1,-4.0,5.0,5.0,0,0,-10.1
61,2021.01.18,00:00,1.20819,1.20864,1.20648,1.20785,11963,0,1,0,0,0,0,1.0,4.0,2.0,0,0,0.5
62,2021.01.18,04:00,1.20784,1.20845,1.20653,1.20775,10206,0,1,0,1,0,0,-1.0,4.0,2.0,0,0,-6.3
63,2021.01.18,08:00,1.20775,1.20866,1.2059,1.20621,16465,0,1,0,1,0,0,4.0,4.0,5.0,0,0,-5.5
64,2021.01.18,12:00,1.20621,1.20755,1.20535,1.2066,16015,1,0,0,0,1,0,,3.0,4.0,1,0,5.4
65,2021.01.18,16:00,1.20659,1.20809,1.20628,1.20748,11755,1,0,0,0,1,1,-2.0,4.0,5.0,0,0,0.6
66,2021.01.18,20:00,1.20747,1.20815,1.20717,1.20743,7331,0,1,0,0,0,1,-2.0,2.0,4.0,0,1,2.2
67,2021.01.19,00:00,1.20743,1.20967,1.20739,1.20933,7875,1,0,0,0,0,0,0.0,5.0,5.0,1,0,1.7
68,2021.01.19,04:00,1.20933,1.20984,1.20907,1.20969,9628,1,0,0,1,0,0,2.0,5.0,4.0,0,0,24.3
69,2021.01.19,08:00,1.20969,1.21227,1.20853,1.21183,19151,1,0,0,1,0,0,5.0,5.0,4.0,0,0,18.5
70,2021.01.19,12:00,1.21183,1.21412,1.21183,1.21359,18465,1,0,0,0,1,0,,4.0,5.0,0,0,3.7
71,2021.01.19,16:00,1.21357,1.21449,1.21156,1.21211,21379,0,1,0,0,1,1,1.0,4.0,5.0,0,1,3.2
72,2021.01.19,20:00,1.21211,1.21297,1.21188,1.21276,7365,1,0,0,0,0,1,-4.0,5.0,4.0,1,0,16.6
73,2021.01.20,00:00,1.21282,1.21463,1.21221,1.21408,9416,1,0,0,0,0,0,2.0,4.0,4.0,0,0,3.1
74,2021.01.20,04:00,1.21408,1.21494,1.21395,1.21444,8866,1,0,0,1,0,0,,3.0,5.0,0,0,8.7
75,2021.01.20,08:00,1.21443,1.21581,1.21179,1.21269,22274,0,1,0,1,0,0,5.0,4.0,4.0,0,1,-22.4
76,2021.01.20,12:00,1.21271,1.21276,1.20955,1.21068,19878,0,1,0,0,1,0,-1.0,5.0,4.0,0,0,-18.8
77,2021.01.20,16:00,1.21067,1.21178,1.20767,1.21066,24373,0,1,0,0,1,1,2.0,4.0,2.0,0,0,22.2
78,2021.01.20,20:00,1.21067,1.211,1.20989,1.21047,8587,0,1,0,0,0,1,-4.0,4.0,3.0,0,0,4.1
79,2021.01.21,00:00,1.21048,1.21306,1.2103,1.21237,8829,1,0,0,0,0,0,0.0,4.0,5.0,1,0,7.4
80,2021.01.21,04:00,1.21239,1.2138,1.21228,1.21345,9294,1,0,0,1,0,0,0.0,4.0,5.0,0,0,7.8
81,2021.01.21,08:00,1.21346,1.21458,1.21149,1.21422,18269,1,0,0,1,0,0,5.0,5.0,2.0,0,0,27.3
82,2021.01.21,12:00,1.2142,1.21731,1.21324,1.21517,24168,1,0,0,0,1,0,2.0,3.0,4.0,0,0,-3.1
83,2021.01.21,16:00,1.21515,1.217,1.21357,1.21485,27706,0,1,0,0,1,1,1.0,3.0,4.0,0,1,12.4
84,2021.01.21,20:00,1.21484,1.21698,1.21481,1.21596,9291,1,0,0,0,0,1,-4.0,3.0,5.0,1,0,7.7
85,2021.01.22,00:00,1.21623,1.21775,1.21613,1.21729,8636,1,0,0,0,0,0,,4.0,5.0,0,0,-0.9
86,2021.01.22,04:00,1.21728,1.21766,1.217,1.21719,7631,0,1,0,1,0,0,-1.0,3.0,4.0,0,1,-18.5
87,2021.01.22,08:00,1.21719,1.21895,1.21515,1.21741,22134,1,0,0,1,0,0,5.0,3.0,3.0,1,0,-2.1
88,2021.01.22,12:00,1.2174,1.21874,1.21551,1.21654,17756,0,1,0,0,1,0,-1.0,3.0,4.0,0,1,-1.0
89,2021.01.22,16:00,1.21656,1.21847,1.21541,1.21672,21978,1,0,0,0,1,1,2.0,3.0,4.0,1,0,-11.7
90,2021.01.22,20:00,1.21672,1.2173,1.21653,1.2171,7669,1,0,0,0,0,1,-4.0,4.0,4.0,0,0,0.5
91,2021.01.25,00:00,1.21658,1.21735,1.21602,1.21643,10280,0,1,0,0,0,0,2.0,3.0,4.0,0,1,4.1
92,2021.01.25,04:00,1.21644,1.21809,1.21643,1.21807,9336,1,0,0,1,0,0,,5.0,5.0,1,0,2.3
93,2021.01.25,08:00,1.21809,1.21832,1.2144,1.21476,21110,0,1,0,1,0,0,5.0,5.0,5.0,0,1,-3.8
94,2021.01.25,12:00,1.21476,1.21626,1.21402,1.2147,17704,0,1,0,0,1,0,-1.0,2.0,4.0,0,0,-24.2
95,2021.01.25,16:00,1.21471,1.21523,1.2116,1.21446,26030,0,1,0,0,1,1,3.0,5.0,2.0,0,0,20.1
96,2021.01.25,20:00,1.21445,1.21467,1.21361,1.21389,7952,0,1,0,0,0,1,-4.0,4.0,4.0,0,0,-4.6
97,2021.01.26,00:00,1.21382,1.21456,1.21315,1.21452,7486,1,0,0,0,0,0,,5.0,3.0,1,0,0.6
98,2021.01.26,04:00,1.21451,1.21462,1.2127,1.21313,9954,0,1,0,1,0,0,2.0,5.0,4.0,0,1,-19.1
99,2021.01.26,08:00,1.21312,1.21415,1.21079,1.2129,23139,0,1,0,1,0,0,5.0,4.0,2.0,0,0,15.2
100,2021.01.26,12:00,1.21289,1.21619,1.21231,1.21578,19958,1,0,0,0,1,0,-1.0,5.0,5.0,1,0,14.0
101,2021.01.26,16:00,1.21578,1.21759,1.214,1.21573,23165,0,1,0,0,1,1,1.0,3.0,3.0,0,1,16.4
102,2021.01.26,20:00,1.21572,1.21684,1.21564,1.21599,7953,1,0,0,0,0,1,-4.0,2.0,5.0,1,0,1.4
103,2021.01.27,00:00,1.21595,1.21698,1.2158,1.21609,7869,1,0,0,0,0,0,,2.0,5.0,0,0,-4.7
104,2021.01.27,04:00,1.21608,1.21651,1.21529,1.21629,8006,1,0,0,1,0,0,0.0,5.0,2.0,0,0,0.8
105,2021.01.27,08:00,1.21631,1.21659,1.21194,1.21224,20711,0,1,0,1,0,0,5.0,5.0,5.0,0,1,-21.2
106,2021.01.27,12:00,1.21223,1.21329,1.20982,1.21111,23423,0,1,0,0,1,0,1.0,4.0,4.0,0,0,-39.5
107,2021.01.27,16:00,1.21109,1.21194,1.20587,1.21179,36196,1,0,0,0,1,1,3.0,5.0,1.0,1,0,9.4
108,2021.01.27,20:00,1.2118,1.21288,1.20932,1.21089,24854,0,1,0,0,0,1,-2.0,4.0,3.0,0,1,-10.5
109,2021.01.28,00:00,1.21088,1.21109,1.20827,1.21012,14527,0,1,0,0,0,0,-3.0,5.0,2.0,0,0,4.4
110,2021.01.28,04:00,1.21015,1.21056,1.20871,1.21053,14731,1,0,0,1,0,0,0.0,5.0,2.0,1,0,8.0
111,2021.01.28,08:00,1.21053,1.21136,1.20807,1.21088,27658,1,0,0,1,0,0,5.0,5.0,2.0,0,0,17.2
112,2021.01.28,12:00,1.21087,1.21308,1.20881,1.21285,27690,1,0,0,0,1,0,0.0,5.0,3.0,0,0,11.5
113,2021.01.28,16:00,1.21286,1.21423,1.21187,1.21251,29996,0,1,0,0,1,1,0.0,3.0,4.0,0,1,-0.3
114,2021.01.28,20:00,1.21253,1.21399,1.21184,1.2119,12807,0,1,0,0,0,1,-3.0,2.0,5.0,0,0,-14.7
115,2021.01.29,00:00,1.21184,1.21265,1.21037,1.21086,9998,0,1,0,0,0,0,-2.0,4.0,4.0,0,0,-9.4
116,2021.01.29,04:00,1.21086,1.21092,1.20943,1.20995,12030,0,1,0,1,0,0,2.0,5.0,4.0,0,0,3.0
117,2021.01.29,08:00,1.20995,1.21213,1.20973,1.21161,26053,1,0,0,1,0,0,5.0,4.0,5.0,1,0,30.9
118,2021.01.29,12:00,1.21162,1.21522,1.2107,1.21469,32034,1,0,0,0,1,0,2.0,5.0,4.0,0,0,3.8
119,2021.01.29,16:00,1.21467,1.2156,1.2125,1.21323,33879,0,1,0,0,1,1,0.0,4.0,4.0,0,1,2.6
120,2021.01.29,20:00,1.21324,1.21392,1.21276,1.21378,15945,1,0,0,0,0,1,-3.0,5.0,3.0,1,0,-2.8
121,2021.02.01,00:00,1.21279,1.21364,1.21199,1.21272,14591,0,1,0,0,0,0,,3.0,3.0,0,1,4.8
122,2021.02.01,04:00,1.21272,1.21329,1.21247,1.213,10731,1,0,0,1,0,0,-2.0,4.0,4.0,1,0,-0.3
123,2021.02.01,08:00,1.21301,1.21326,1.20836,1.20932,20672,0,1,0,1,0,0,5.0,5.0,5.0,0,1,-14.1
124,2021.02.01,12:00,1.20935,1.20941,1.20695,1.20848,23947,0,1,0,0,1,0,1.0,5.0,2.0,0,0,-7.0
125,2021.02.01,16:00,1.20848,1.20994,1.20625,1.20695,26169,0,1,0,0,1,1,0.0,4.0,5.0,0,0,-6.5
126,2021.02.01,20:00,1.20694,1.20781,1.2056,1.20589,12769,0,1,0,0,0,1,-3.0,4.0,5.0,0,0,2.7
127,2021.02.02,00:00,1.20587,1.20861,1.20587,1.20839,9569,1,0,0,0,0,0,-2.0,5.0,5.0,1,0,1.5
128,2021.02.02,04:00,1.20838,1.20876,1.20745,1.20792,10352,0,1,0,1,0,0,0.0,4.0,4.0,0,1,-10.5
129,2021.02.02,08:00,1.20793,1.20872,1.2064,1.20671,19331,0,1,0,1,0,0,5.0,4.0,5.0,0,0,-37.9
130,2021.02.02,12:00,1.20671,1.20696,1.20261,1.20481,22834,0,1,0,0,1,0,1.0,5.0,3.0,0,0,-14.6
131,2021.02.02,16:00,1.20481,1.20492,1.20115,1.2019,25039,0,1,0,0,1,1,0.0,5.0,5.0,0,0,5.7
132,2021.02.02,20:00,1.20191,1.20458,1.20172,1.20431,11062,1,0,0,0,0,1,-3.0,5.0,5.0,1,0,4.2
133,2021.02.03,00:00,1.20426,1.205,1.20358,1.20468,8970,1,0,0,0,0,0,-1.0,4.0,3.0,0,0,-2.1
134,2021.02.03,04:00,1.20469,1.20479,1.20391,1.20439,9216,0,1,0,1,0,0,0.0,5.0,3.0,0,1,-29.0
135,2021.02.03,08:00,1.20439,1.20439,1.20101,1.20227,18677,0,1,0,1,0,0,5.0,5.0,4.0,0,0,-5.1
136,2021.02.03,12:00,1.20241,1.20302,1.2005,1.2017,16645,0,1,0,0,1,0,-1.0,4.0,3.0,0,0,-0.9
137,2021.02.03,16:00,1.20169,1.20326,1.20041,1.20266,20440,1,0,0,0,1,1,2.0,4.0,3.0,1,0,4.7
138,2021.02.03,20:00,1.20269,1.20373,1.20211,1.20356,8691,1,0,0,0,0,1,-3.0,5.0,4.0,0,0,5.4
139,2021.02.04,00:00,1.20357,1.20427,1.20291,1.20348,7467,0,1,0,0,0,0,-1.0,3.0,3.0,0,1,-16.6
140,2021.02.04,04:00,1.20349,1.20383,1.20125,1.20167,11643,0,1,0,1,0,0,3.0,5.0,5.0,0,0,-29.5
141,2021.02.04,08:00,1.20168,1.20169,1.1983,1.19857,20869,0,1,0,1,0,0,4.0,5.0,5.0,0,0,-0.2
142,2021.02.04,12:00,1.19855,1.19978,1.19828,1.19842,20545,0,1,0,0,1,0,,1.0,5.0,0,0,-25.3
143,2021.02.04,16:00,1.19841,1.19892,1.19575,1.19604,18812,0,1,0,0,1,1,,5.0,5.0,0,0,0.0
144,2021.02.04,20:00,1.19604,1.1968,1.19575,1.19619,7114,1,0,0,0,0,1,-4.0,3.0,4.0,1,0,3.9
145,2021.02.05,00:00,1.19626,1.19719,1.1958,1.1966,7540,1,0,0,0,0,0,0.0,3.0,4.0,0,0,-3.9
146,2021.02.05,04:00,1.1966,1.1968,1.19521,1.1963,7657,0,1,0,1,0,0,0.0,5.0,2.0,0,1,7.3
147,2021.02.05,08:00,1.1963,1.19878,1.19594,1.19767,16780,1,0,0,1,0,0,5.0,4.0,5.0,1,0,36.0
148,2021.02.05,12:00,1.19766,1.20238,1.19686,1.20038,23091,1,0,0,0,1,0,2.0,4.0,5.0,0,0,17.9
149,2021.02.05,16:00,1.20037,1.20417,1.20006,1.20378,23015,1,0,0,0,1,1,,5.0,5.0,0,0,8.1
150,2021.02.05,20:00,1.20377,1.20498,1.20371,1.20482,8017,1,0,0,0,0,1,-4.0,5.0,5.0,0,0,5.7
151,2021.02.08,00:00,1.20371,1.20555,1.20296,1.20382,11330,1,0,0,0,0,0,3.0,2.0,4.0,0,0,-12.9
152,2021.02.08,04:00,1.20383,1.20426,1.20312,1.20367,4793,0,1,0,1,0,0,-3.0,4.0,3.0,0,1,-7.4
153,2021.02.08,08:00,1.20367,1.20486,1.20238,1.2028,12542,0,1,0,1,0,0,5.0,3.0,5.0,0,0,-4.1
154,2021.02.08,12:00,1.2028,1.20441,1.20197,1.20375,16749,1,0,0,0,1,0,2.0,4.0,4.0,1,0,21.7
155,2021.02.08,16:00,1.20374,1.20658,1.2033,1.20471,20959,1,0,0,0,1,1,2.0,3.0,5.0,0,0,-8.4
156,2021.02.08,20:00,1.2047,1.20574,1.20428,1.20428,7115,0,1,0,0,0,1,-4.0,2.0,5.0,0,1,4.2
157,2021.02.09,00:00,1.2048,1.2064,1.2047,1.20596,6949,1,0,0,0,0,0,,4.0,5.0,1,0,17.9
158,2021.02.09,04:00,1.20596,1.20819,1.20596,1.20781,9425,1,0,0,1,0,0,2.0,5.0,5.0,0,0,34.5
159,2021.02.09,08:00,1.2078,1.21164,1.20672,1.21097,19576,1,0,0,1,0,0,5.0,5.0,4.0,0,0,-3.2
160,2021.02.09,12:00,1.21096,1.21132,1.20901,1.21017,16236,0,1,0,0,1,0,-1.0,5.0,3.0,0,1,-1.7
161,2021.02.09,16:00,1.21018,1.21094,1.20884,1.21053,21789,1,0,0,0,1,1,2.0,5.0,2.0,1,0,12.3
162,2021.02.09,20:00,1.21052,1.21217,1.21021,1.21165,9056,1,0,0,0,0,1,-3.0,4.0,5.0,0,0,-2.4
163,2021.02.10,00:00,1.21161,1.21193,1.21087,1.2116,6260,0,1,0,0,0,0,-2.0,4.0,2.0,0,1,7.0
164,2021.02.10,04:00,1.21161,1.21297,1.21157,1.21241,6522,1,0,0,1,0,0,0.0,3.0,5.0,1,0,14.2
165,2021.02.10,08:00,1.21241,1.21439,1.2114,1.21192,17799,0,1,0,1,0,0,5.0,2.0,5.0,0,1,-1.0
166,2021.02.10,12:00,1.21195,1.21396,1.2113,1.21282,18939,1,0,0,0,1,0,0.0,3.0,4.0,1,0,-0.2
167,2021.02.10,16:00,1.2128,1.21394,1.21231,1.21381,23084,1,0,0,0,1,1,2.0,5.0,4.0,0,0,-1.3
168,2021.02.10,20:00,1.21381,1.21381,1.2116,1.21175,7767,0,1,0,0,0,1,-4.0,5.0,5.0,0,1,-2.6
169,2021.02.11,00:00,1.21175,1.21199,1.21134,1.21173,3761,0,1,0,0,0,0,-3.0,4.0,2.0,0,0,3.4
170,2021.02.11,04:00,1.21174,1.21276,1.21168,1.21263,3910,1,0,0,1,0,0,0.0,5.0,5.0,1,0,8.3
171,2021.02.11,08:00,1.21264,1.21359,1.21179,1.21302,12029,1,0,0,1,0,0,5.0,4.0,3.0,0,0,13.4
172,2021.02.11,12:00,1.21303,1.21493,1.21208,1.21436,12794,1,0,0,0,1,0,0.0,5.0,4.0,0,0,-4.5
173,2021.02.11,16:00,1.21434,1.21448,1.21217,1.21273,21320,0,1,0,0,1,1,4.0,5.0,4.0,0,1,1.4
174,2021.02.11,20:00,1.21272,1.21372,1.21231,1.21281,8389,1,0,0,0,0,1,-4.0,2.0,4.0,1,0,-3.1
175,2021.02.12,00:00,1.21263,1.21341,1.21247,1.21271,4089,1,0,0,0,0,0,-3.0,2.0,5.0,0,0,-2.5
176,2021.02.12,04:00,1.2127,1.21316,1.21185,1.21312,8566,1,0,0,1,0,0,5.0,5.0,2.0,0,0,-0.4
177,2021.02.12,08:00,1.21311,1.21312,1.21002,1.21078,15687,0,1,0,1,0,0,5.0,5.0,4.0,0,1,-16.1
178,2021.02.12,12:00,1.21078,1.21148,1.20841,1.20873,15359,0,1,0,0,1,0,,4.0,5.0,0,0,-2.7
179,2021.02.12,16:00,1.20876,1.21288,1.20814,1.21232,20166,1,0,0,0,1,1,2.0,5.0,5.0,1,0,-2.6
180,2021.02.12,20:00,1.21232,1.21262,1.21131,1.21181,5934,0,1,0,0,0,1,-4.0,4.0,4.0,0,1,3.6
181,2021.02.15,00:00,1.21243,1.21284,1.21167,1.21268,7163,1,0,0,0,0,0,2.0,5.0,2.0,1,0,11.9
182,2021.02.15,04:00,1.21269,1.21403,1.21254,1.21378,7147,1,0,0,1,0,0,,5.0,5.0,0,0,4.8
183,2021.02.15,08:00,1.21379,1.21451,1.21307,1.21345,14683,0,1,0,1,0,0,5.0,3.0,4.0,0,1,-6.8
184,2021.02.15,12:00,1.21344,1.21405,1.21239,1.21268,11856,0,1,0,0,1,0,-1.0,4.0,5.0,0,0,-3.1
185,2021.02.15,16:00,1.21268,1.21381,1.21208,1.2131,11127,1,0,0,0,1,1,,3.0,4.0,1,0,-3.4
186,2021.02.15,20:00,1.2131,1.21347,1.21254,1.21272,3905,0,1,0,0,0,1,-4.0,4.0,5.0,0,1,-0.9
187,2021.02.16,00:00,1.21273,1.21468,1.21245,1.2143,6994,1,0,0,0,0,0,4.0,5.0,5.0,1,0,3.6
188,2021.02.16,04:00,1.2143,1.21504,1.21327,1.21359,8442,0,1,0,1,0,0,2.0,3.0,5.0,0,1,-4.3
189,2021.02.16,08:00,1.21358,1.21571,1.21284,1.21527,17027,1,0,0,1,0,0,5.0,5.0,4.0,1,0,12.3
190,2021.02.16,12:00,1.21527,1.21694,1.21063,1.21081,25275,0,1,0,0,1,0,3.0,4.0,5.0,0,1,-11.3
191,2021.02.16,16:00,1.21081,1.21238,1.2095,1.21088,30580,1,0,0,0,1,1,2.0,3.0,3.0,1,0,-6.1
192,2021.02.16,20:00,1.21089,1.21177,1.21034,1.21035,6685,0,1,0,0,0,1,-4.0,2.0,5.0,0,1,-20.2
193,2021.02.17,00:00,1.21014,1.21073,1.20832,1.20929,11215,0,1,0,0,0,0,4.0,4.0,3.0,0,0,2.8
194,2021.02.17,04:00,1.20931,1.20984,1.2086,1.20931,9188,0,0,1,1,0,0,-1.0,5.0,5.0,0,0,-26.2
195,2021.02.17,08:00,1.20931,1.20934,1.20598,1.20671,21285,0,1,0,1,0,0,5.0,5.0,4.0,0,0,-29.3
196,2021.02.17,12:00,1.20671,1.20694,1.20305,1.20333,20059,0,1,0,0,1,0,,5.0,5.0,0,0,-7.2
197,2021.02.17,16:00,1.20334,1.20477,1.20233,1.20456,27509,1,0,0,0,1,1,2.0,5.0,3.0,1,0,-2.0
198,2021.02.17,20:00,1.20456,1.20457,1.20345,1.20377,8296,0,1,0,0,0,1,-4.0,5.0,4.0,0,1,-0.2
199,2021.02.18,00:00,1.20343,1.20501,1.20343,1.20447,7853,1,0,0,0,0,0,,4.0,5.0,1,0,-3.6
200,2021.02.18,04:00,1.20445,1.20465,1.20356,1.20459,8050,1,0,0,1,0,0,0.0,5.0,1.0,0,0,28.9
201,2021.02.18,08:00,1.20458,1.20754,1.20364,1.20737,18123,1,0,0,1,0,0,5.0,5.0,4.0,0,0,14.5
