0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length,support,resistance,nxt_move_1H
44,2020.03.03,00:00,1.11327,1.12133,1.10954,1.11714,162561,1,0,0,0,0,0,,4.0,4.0,0,0,-25.8
45,2020.03.04,00:00,1.11719,1.11875,1.10955,1.11323,114400,0,1,0,0,0,0,-2.0,5.0,4.0,0,1,24.1
46,2020.03.05,00:00,1.11332,1.12449,1.11196,1.12364,103961,1,0,0,0,0,0,,5.0,5.0,1,0,109.9
47,2020.03.06,00:00,1.12363,1.13548,1.12112,1.12901,178418,1,0,0,0,0,0,4.0,3.0,5.0,0,0,140.1
48,2020.03.09,00:00,1.13467,1.14949,1.13349,1.14386,266160,1,0,0,0,0,0,3.0,4.0,5.0,0,0,-37.0
49,2020.03.10,00:00,1.14385,1.14579,1.1275,1.12778,244920,0,1,0,0,0,0,,5.0,5.0,0,1,-17.6
50,2020.03.11,00:00,1.12762,1.13666,1.12574,1.12684,184556,0,1,0,0,0,0,-2.0,1.0,5.0,0,0,-202.1
51,2020.03.12,00:00,1.12685,1.13335,1.10553,1.11845,250976,0,1,0,0,0,0,2.0,4.0,3.0,0,0,-0.3
52,2020.03.13,00:00,1.11841,1.12211,1.1055,1.11048,251891,0,1,0,0,0,0,0.0,4.0,4.0,0,0,8.5
53,2020.03.16,00:00,1.10643,1.12367,1.10635,1.11822,304448,1,0,0,0,0,0,2.0,4.0,5.0,1,0,-47.6
54,2020.03.17,00:00,1.11823,1.11891,1.09551,1.09968,244837,0,1,0,0,0,0,-1.0,5.0,5.0,0,1,-153.1
55,2020.03.18,00:00,1.09965,1.10451,1.0802,1.09122,271124,0,1,0,0,0,0,1.0,5.0,3.0,0,0,-146.9
56,2020.03.19,00:00,1.09123,1.09814,1.06551,1.06891,303690,0,1,0,0,0,0,1.0,4.0,5.0,0,0,-19.4
57,2020.03.20,00:00,1.06898,1.08309,1.06357,1.07239,629095,1,0,0,0,0,0,5.0,3.0,4.0,1,0,57.1
58,2020.03.24,00:00,1.07182,1.0888,1.07182,1.07874,257243,1,0,0,0,0,0,-3.0,3.0,5.0,0,0,5.8
59,2020.03.25,00:00,1.07857,1.08938,1.07603,1.08815,225629,1,0,0,0,0,0,-1.0,5.0,5.0,0,0,164.7
60,2020.03.26,00:00,1.08815,1.10585,1.08701,1.10301,230159,1,0,0,0,0,0,0.0,5.0,5.0,0,0,88.9
61,2020.03.27,00:00,1.10264,1.11474,1.0956,1.11372,190766,1,0,0,0,0,0,-1.0,5.0,4.0,0,0,-3.3
62,2020.03.30,00:00,1.11157,1.11441,1.101,1.10403,187439,0,1,0,0,0,0,,4.0,4.0,0,1,-83.2
63,2020.03.31,00:00,1.10403,1.10532,1.09268,1.10286,211972,0,1,0,0,0,0,1.0,5.0,1.0,0,0,-24.0
64,2020.04.01,00:00,1.10286,1.10388,1.09028,1.09614,167945,0,1,0,0,0,0,-2.0,5.0,3.0,0,0,-82.1
65,2020.04.02,00:00,1.0961,1.09681,1.08207,1.08553,176842,0,1,0,0,0,0,0.0,5.0,4.0,0,0,-48.0
66,2020.04.03,00:00,1.08554,1.08648,1.07727,1.08039,156880,0,1,0,0,0,0,-1.0,5.0,4.0,0,0,-4.4
67,2020.04.06,00:00,1.07885,1.08354,1.07683,1.07917,147868,1,0,0,0,0,0,,2.0,4.0,1,0,91.0
68,2020.04.07,00:00,1.07918,1.09264,1.07832,1.089,144772,1,0,0,0,0,0,,4.0,5.0,0,0,-24.3
69,2020.04.08,00:00,1.089,1.09021,1.083,1.0856,131284,0,1,0,0,0,0,,5.0,4.0,0,1,10.9
70,2020.04.09,00:00,1.08552,1.09518,1.08409,1.09289,136226,1,0,0,0,0,0,0.0,4.0,5.0,1,0,0.5
71,2020.04.10,00:00,1.09288,1.09523,1.09169,1.09325,79584,1,0,0,0,0,0,-3.0,3.0,4.0,0,0,15.5
72,2020.04.13,00:00,1.09485,1.09678,1.08927,1.0905,89222,0,1,0,0,0,0,1.0,4.0,5.0,0,1,8.9
73,2020.04.14,00:00,1.09052,1.09872,1.09016,1.09774,111688,1,0,0,0,0,0,2.0,5.0,5.0,1,0,3.6
74,2020.04.15,00:00,1.09774,1.09908,1.08565,1.09079,111633,0,1,0,0,0,0,,5.0,4.0,0,1,-40.0
75,2020.04.16,00:00,1.09072,1.09112,1.08165,1.08353,134873,0,1,0,0,0,0,2.0,5.0,5.0,0,0,-4.5
76,2020.04.17,00:00,1.08355,1.08927,1.0812,1.08703,119458,1,0,0,0,0,0,-1.0,4.0,4.0,1,0,3.9
77,2020.04.20,00:00,1.08628,1.08966,1.08411,1.08604,92826,0,1,0,0,0,0,-2.0,2.0,4.0,0,1,-24.7
78,2020.04.21,00:00,1.08602,1.08801,1.08164,1.08562,102258,0,1,0,0,0,0,1.0,4.0,2.0,0,0,-13.2
79,2020.04.22,00:00,1.08569,1.08852,1.08032,1.08224,80016,0,1,0,0,0,0,-2.0,4.0,4.0,0,0,-47.3
80,2020.04.23,00:00,1.08223,1.08466,1.07559,1.07761,113296,0,1,0,0,0,0,3.0,4.0,4.0,0,0,-28.9
81,2020.04.24,00:00,1.07761,1.08294,1.0727,1.0825,91732,1,0,0,0,0,0,-1.0,5.0,3.0,1,0,30.7
82,2020.04.27,00:00,1.08212,1.08601,1.08114,1.08273,83841,1,0,0,0,0,0,,2.0,4.0,0,0,28.4
83,2020.04.28,00:00,1.08279,1.08885,1.08099,1.0818,86264,0,1,0,0,0,0,0.0,2.0,5.0,0,1,7.0
84,2020.04.29,00:00,1.08187,1.08856,1.08169,1.08702,86739,1,0,0,0,0,0,0.0,4.0,5.0,1,0,87.1
85,2020.04.30,00:00,1.08666,1.09727,1.0833,1.09537,116898,1,0,0,0,0,0,2.0,5.0,4.0,0,0,46.1
86,2020.05.01,00:00,1.09535,1.10188,1.09345,1.09792,83613,1,0,0,0,0,0,-2.0,3.0,4.0,0,0,-45.1
87,2020.05.04,00:00,1.09677,1.09737,1.08957,1.09056,88793,0,1,0,0,0,0,0.0,5.0,5.0,0,1,-69.8
88,2020.05.05,00:00,1.08982,1.09259,1.08259,1.08375,91162,0,1,0,0,0,0,0.0,4.0,5.0,0,0,-43.9
89,2020.05.06,00:00,1.08423,1.0845,1.0782,1.07885,87440,0,1,0,0,0,0,,5.0,5.0,0,0,-15.4
90,2020.05.07,00:00,1.07883,1.0834,1.07666,1.08334,96630,1,0,0,0,0,0,1.0,5.0,4.0,1,0,41.5
91,2020.05.08,00:00,1.08318,1.08755,1.08151,1.08385,77973,1,0,0,0,0,0,-1.0,2.0,4.0,0,0,-25.0
92,2020.05.11,00:00,1.0828,1.08505,1.08005,1.08064,83154,0,1,0,0,0,0,0.0,3.0,5.0,0,1,-16.2
93,2020.05.12,00:00,1.0806,1.08851,1.07843,1.08445,89311,1,0,0,0,0,0,0.0,3.0,4.0,1,0,11.3
94,2020.05.13,00:00,1.08467,1.08964,1.08115,1.08174,94792,0,1,0,0,0,0,0.0,3.0,5.0,0,1,-36.7
95,2020.05.14,00:00,1.08169,1.08238,1.07748,1.08038,85629,0,1,0,0,0,0,,5.0,3.0,0,0,14.0
96,2020.05.15,00:00,1.08038,1.0851,1.07888,1.08181,79265,1,0,0,0,0,0,,3.0,4.0,1,0,76.0
97,2020.05.18,00:00,1.08076,1.0927,1.07998,1.09156,77467,1,0,0,0,0,0,,5.0,5.0,0,0,49.0
98,2020.05.19,00:00,1.09095,1.0976,1.09022,1.09219,81540,1,0,0,0,0,0,0.0,2.0,5.0,0,0,23.0
99,2020.05.20,00:00,1.09229,1.0999,1.09187,1.09774,78519,1,0,0,0,0,0,,4.0,5.0,0,0,9.3
100,2020.05.21,00:00,1.09789,1.10083,1.09372,1.09487,78875,0,1,0,0,0,0,0.0,3.0,5.0,0,1,-51.8
101,2020.05.22,00:00,1.09492,1.09537,1.08854,1.0903,70489,0,1,0,0,0,0,-1.0,5.0,4.0,0,0,-14.8
102,2020.05.25,00:00,1.08954,1.09144,1.08706,1.08946,46573,0,1,0,0,0,0,-2.0,3.0,3.0,0,0,20.5
103,2020.05.26,00:00,1.08929,1.09958,1.08911,1.09817,81667,1,0,0,0,0,0,4.0,5.0,5.0,1,0,35.0
104,2020.05.27,00:00,1.09815,1.10308,1.09339,1.1009,122232,1,0,0,0,0,0,3.0,4.0,3.0,0,0,62.6
105,2020.05.28,00:00,1.10091,1.10934,1.09916,1.10752,111534,1,0,0,0,0,0,,5.0,5.0,0,0,51.5
106,2020.05.29,00:00,1.10763,1.11449,1.10674,1.11008,131995,1,0,0,0,0,0,1.0,3.0,5.0,0,0,8.9
107,2020.06.01,00:00,1.1113,1.11538,1.11005,1.11335,111366,1,0,0,0,0,0,-1.0,4.0,4.0,0,0,42.2
108,2020.06.02,00:00,1.11356,1.1196,1.11152,1.11692,120004,1,0,0,0,0,0,0.0,4.0,4.0,0,0,61.9
109,2020.06.03,00:00,1.1169,1.12579,1.11667,1.12325,136465,1,0,0,0,0,0,1.0,4.0,5.0,0,0,104.3
110,2020.06.04,00:00,1.12325,1.13622,1.11947,1.13368,146018,1,0,0,0,0,0,0.0,5.0,4.0,0,0,21.6
111,2020.06.05,00:00,1.13366,1.13838,1.12784,1.12913,145529,0,1,0,0,0,0,,3.0,5.0,0,1,-10.2
112,2020.06.08,00:00,1.12932,1.13198,1.12682,1.1291,114267,0,1,0,0,0,0,-2.0,3.0,3.0,0,0,-27.3
113,2020.06.09,00:00,1.12906,1.13638,1.12409,1.13393,125985,1,0,0,0,0,0,1.0,5.0,3.0,1,0,58.6
114,2020.06.10,00:00,1.13392,1.14224,1.13219,1.13711,144666,1,0,0,0,0,0,1.0,3.0,5.0,0,0,-18.9
115,2020.06.11,00:00,1.13724,1.14035,1.12887,1.12896,207538,0,1,0,0,0,0,3.0,4.0,5.0,0,1,-76.2
116,2020.06.12,00:00,1.12937,1.13405,1.12125,1.12571,205866,0,1,0,0,0,0,,4.0,4.0,0,0,13.8
117,2020.06.15,00:00,1.12328,1.13325,1.12263,1.13245,199356,1,0,0,0,0,0,,5.0,5.0,1,0,20.9
118,2020.06.16,00:00,1.13245,1.13534,1.12279,1.12633,169502,0,1,0,0,0,0,-1.0,4.0,4.0,0,1,-21.0
119,2020.06.17,00:00,1.12631,1.1294,1.12069,1.12397,165499,0,1,0,0,0,0,,4.0,4.0,0,0,-21.3
120,2020.06.18,00:00,1.12405,1.12614,1.11856,1.12012,159058,0,1,0,0,0,0,,4.0,4.0,0,0,-17.3
121,2020.06.19,00:00,1.1201,1.12542,1.11683,1.11774,149725,0,1,0,0,0,0,,2.0,5.0,0,0,0.2
122,2020.06.22,00:00,1.11822,1.12699,1.11685,1.12557,127141,1,0,0,0,0,0,-1.0,5.0,5.0,1,0,78.7
123,2020.06.23,00:00,1.12577,1.13486,1.1233,1.13075,160188,1,0,0,0,0,0,2.0,4.0,4.0,0,0,-22.9
124,2020.06.24,00:00,1.13075,1.13257,1.12482,1.12505,153028,0,1,0,0,0,0,,4.0,5.0,0,1,-57.9
125,2020.06.25,00:00,1.12502,1.12596,1.11903,1.1218,152354,0,1,0,0,0,0,,5.0,4.0,0,0,4.9
126,2020.06.26,00:00,1.1218,1.12393,1.11952,1.12186,111428,1,0,0,0,0,0,-2.0,3.0,3.0,1,0,48.6
127,2020.06.29,00:00,1.12148,1.12879,1.12148,1.1242,121207,1,0,0,0,0,0,0.0,2.0,5.0,0,0,-26.0
128,2020.06.30,00:00,1.1232,1.12619,1.11911,1.12336,122945,1,0,0,0,0,0,0.0,4.0,3.0,0,0,13.3
129,2020.07.01,00:00,1.12345,1.12752,1.1185,1.12508,123655,1,0,0,0,0,0,0.0,4.0,3.0,0,0,27.5
130,2020.07.02,00:00,1.1249,1.13027,1.12234,1.12315,121045,0,1,0,0,0,0,,2.0,5.0,0,1,-4.1
131,2020.07.03,00:00,1.12313,1.12515,1.12193,1.12425,103978,1,0,0,0,0,0,-1.0,4.0,4.0,1,0,93.9
132,2020.07.06,00:00,1.12431,1.13454,1.12404,1.13053,112826,1,0,0,0,0,0,0.0,4.0,5.0,0,0,-13.0
133,2020.07.07,00:00,1.13087,1.13324,1.12589,1.12681,128332,0,1,0,0,0,0,1.0,4.0,5.0,0,1,3.4
134,2020.07.08,00:00,1.12681,1.13517,1.12623,1.13294,117137,1,0,0,0,0,0,,4.0,5.0,1,0,18.9
135,2020.07.09,00:00,1.13264,1.13706,1.12802,1.12813,138439,0,1,0,0,0,0,1.0,3.0,5.0,0,1,-25.4
136,2020.07.10,00:00,1.12813,1.13247,1.12548,1.12988,117024,1,0,0,0,0,0,-1.0,4.0,4.0,1,0,50.2
137,2020.07.13,00:00,1.13043,1.13749,1.13009,1.13405,103155,1,0,0,0,0,0,-1.0,3.0,5.0,0,0,33.9
138,2020.07.14,00:00,1.13403,1.14088,1.13253,1.13994,143291,1,0,0,0,0,0,2.0,5.0,5.0,0,0,43.3
139,2020.07.15,00:00,1.13945,1.14521,1.13894,1.14071,130534,1,0,0,0,0,0,,2.0,5.0,0,0,-10.4
140,2020.07.16,00:00,1.14071,1.14417,1.13705,1.13833,127120,0,1,0,0,0,0,,3.0,5.0,0,1,4.5
141,2020.07.17,00:00,1.13835,1.14677,1.1375,1.14437,224616,1,0,0,0,0,0,4.0,4.0,5.0,1,0,72.0
142,2020.07.21,00:00,1.14436,1.15397,1.14229,1.15272,126843,1,0,0,0,0,0,-3.0,5.0,5.0,0,0,61.7
143,2020.07.22,00:00,1.15272,1.16014,1.15067,1.15701,148941,1,0,0,0,0,0,1.0,4.0,4.0,0,0,25.4
144,2020.07.23,00:00,1.15723,1.16268,1.15402,1.15914,143919,1,0,0,0,0,0,,3.0,4.0,0,0,31.3
145,2020.07.24,00:00,1.15914,1.16581,1.15812,1.16554,145167,1,0,0,0,0,0,0.0,5.0,5.0,0,0,123.3
146,2020.07.27,00:00,1.16432,1.17814,1.16404,1.17515,157108,1,0,0,0,0,0,0.0,4.0,5.0,0,0,-7.7
147,2020.07.28,00:00,1.17515,1.17737,1.16987,1.17151,159319,0,1,0,0,0,0,0.0,4.0,4.0,0,1,11.6
148,2020.07.29,00:00,1.17118,1.18063,1.17103,1.17881,142692,1,0,0,0,0,0,-1.0,5.0,5.0,1,0,42.1
149,2020.07.30,00:00,1.17884,1.18484,1.17309,1.18464,159131,1,0,0,0,0,0,1.0,5.0,3.0,0,0,60.4
150,2020.07.31,00:00,1.18453,1.19088,1.16959,1.17613,337559,0,1,0,0,0,0,5.0,4.0,4.0,0,1,25.4
151,2020.08.04,00:00,1.17633,1.18061,1.17213,1.17982,141405,1,0,0,0,0,0,-3.0,5.0,3.0,1,0,98.9
152,2020.08.05,00:00,1.17982,1.1905,1.17928,1.18628,134711,1,0,0,0,0,0,,4.0,5.0,0,0,11.2
153,2020.08.06,00:00,1.18611,1.19162,1.1818,1.18762,165901,1,0,0,0,0,0,2.0,3.0,3.0,0,0,-33.1
154,2020.08.07,00:00,1.18762,1.18831,1.17552,1.17854,163818,0,1,0,0,0,0,,5.0,4.0,0,1,-19.3
155,2020.08.10,00:00,1.17869,1.18006,1.17359,1.17389,113788,0,1,0,0,0,0,-2.0,4.0,5.0,0,0,-14.0
156,2020.08.11,00:00,1.17357,1.18079,1.17219,1.17396,156555,1,0,0,0,0,0,2.0,2.0,5.0,1,0,9.2
157,2020.08.12,00:00,1.17397,1.18171,1.1711,1.17775,157156,1,0,0,0,0,0,0.0,4.0,4.0,0,0,47.0
158,2020.08.13,00:00,1.17797,1.18641,1.1779,1.18124,133743,1,0,0,0,0,0,-1.0,2.0,5.0,0,0,-13.8
159,2020.08.14,00:00,1.18123,1.18503,1.17817,1.18417,132172,1,0,0,0,0,0,,5.0,3.0,0,0,30.7
160,2020.08.17,00:00,1.18394,1.1881,1.18287,1.18656,110935,1,0,0,0,0,0,-1.0,4.0,4.0,0,0,84.7
161,2020.08.18,00:00,1.18662,1.19657,1.18628,1.1931,140169,1,0,0,0,0,0,2.0,4.0,5.0,0,0,-13.0
162,2020.08.19,00:00,1.19284,1.19527,1.18303,1.18385,141606,0,1,0,0,0,0,0.0,5.0,5.0,0,1,-28.2
163,2020.08.20,00:00,1.18385,1.18687,1.18021,1.18586,151204,1,0,0,0,0,0,0.0,5.0,3.0,1,0,14.2
164,2020.08.21,00:00,1.1859,1.18829,1.17542,1.17957,131945,0,1,0,0,0,0,-1.0,5.0,4.0,0,1,30.0
165,2020.08.24,00:00,1.1789,1.18495,1.17842,1.17847,108833,0,1,0,0,0,0,-1.0,1.0,5.0,0,0,-0.1
166,2020.08.25,00:00,1.17846,1.18436,1.17841,1.1834,141663,1,0,0,0,0,0,2.0,5.0,5.0,1,0,-4.4
167,2020.08.26,00:00,1.18339,1.18392,1.17722,1.18298,128749,0,1,0,0,0,0,,5.0,1.0,0,1,-9.8
168,2020.08.27,00:00,1.18278,1.19016,1.17624,1.18205,189294,0,1,0,0,0,0,3.0,3.0,3.0,0,0,48.5
169,2020.08.28,00:00,1.18201,1.19197,1.18109,1.1906,170591,1,0,0,0,0,0,,5.0,5.0,1,0,46.5
170,2020.08.31,00:00,1.18952,1.19662,1.18843,1.19363,150527,1,0,0,0,0,0,-1.0,4.0,5.0,0,0,45.1
171,2020.09.01,00:00,1.19321,1.20113,1.19014,1.19112,165723,0,1,0,0,0,0,1.0,2.0,5.0,0,1,-79.3
172,2020.09.02,00:00,1.19112,1.19288,1.18221,1.185,145349,0,1,0,0,0,0,-1.0,5.0,4.0,0,0,-33.1
173,2020.09.03,00:00,1.18502,1.18646,1.1789,1.18512,167176,1,0,0,0,0,0,1.0,5.0,1.0,1,0,0.9
174,2020.09.04,00:00,1.18513,1.18655,1.17809,1.1837,175014,0,1,0,0,0,0,0.0,5.0,2.0,0,1,30.7
175,2020.09.07,00:00,1.18448,1.18487,1.18116,1.18124,86767,0,1,0,0,0,0,-3.0,5.0,5.0,0,0,-46.0
176,2020.09.08,00:00,1.18122,1.18275,1.17656,1.17793,165092,0,1,0,0,0,0,5.0,4.0,4.0,0,0,-12.6
177,2020.09.09,00:00,1.17728,1.18341,1.1753,1.17996,144645,1,0,0,0,0,0,-1.0,3.0,4.0,1,0,83.4
178,2020.09.10,00:00,1.17978,1.19175,1.17971,1.18099,163028,1,0,0,0,0,0,1.0,1.0,5.0,0,0,-43.3
179,2020.09.11,00:00,1.181,1.18742,1.18097,1.18447,126732,1,0,0,0,0,0,-2.0,3.0,5.0,0,0,13.6
180,2020.09.14,00:00,1.18345,1.18878,1.18318,1.18615,96349,1,0,0,0,0,0,-2.0,3.0,5.0,0,0,12.7
181,2020.09.15,00:00,1.18615,1.19005,1.18395,1.18464,108545,0,1,0,0,0,0,1.0,2.0,5.0,0,1,-51.9
182,2020.09.16,00:00,1.18467,1.18825,1.17876,1.18136,139329,0,1,0,0,0,0,2.0,4.0,4.0,0,0,-50.2
183,2020.09.17,00:00,1.18137,1.18522,1.17374,1.18473,162242,1,0,0,0,0,0,1.0,5.0,2.0,1,0,18.2
184,2020.09.18,00:00,1.18474,1.18704,1.18266,1.1841,121609,0,1,0,0,0,0,-2.0,3.0,4.0,0,1,-94.8
185,2020.09.21,00:00,1.18396,1.18717,1.17318,1.17707,134678,0,1,0,0,0,0,1.0,4.0,4.0,0,0,-39.5
186,2020.09.22,00:00,1.17688,1.17729,1.16923,1.1706,152036,0,1,0,0,0,0,1.0,5.0,5.0,0,0,-40.9
187,2020.09.23,00:00,1.17066,1.17189,1.16514,1.16601,161394,0,1,0,0,0,0,0.0,5.0,5.0,0,0,-24.9
188,2020.09.24,00:00,1.16599,1.16869,1.16265,1.16658,158736,1,0,0,0,0,0,,4.0,3.0,1,0,-1.9
189,2020.09.25,00:00,1.16717,1.1685,1.16122,1.16298,117426,0,1,0,0,0,0,-2.0,5.0,4.0,0,1,2.7
190,2020.09.28,00:00,1.16192,1.168,1.16149,1.16613,108706,1,0,0,0,0,0,,4.0,5.0,1,0,65.4
191,2020.09.29,00:00,1.16613,1.17454,1.16607,1.17423,110223,1,0,0,0,0,0,0.0,5.0,5.0,0,0,9.5
192,2020.09.30,00:00,1.17424,1.17549,1.16849,1.17181,154156,0,1,0,0,0,0,2.0,5.0,3.0,0,1,32.2
193,2020.10.01,00:00,1.17192,1.17696,1.17171,1.1749,151058,1,0,0,0,0,0,,4.0,5.0,1,0,-20.7
194,2020.10.02,00:00,1.17487,1.17489,1.16956,1.17166,173140,0,1,0,0,0,0,1.0,5.0,4.0,0,1,9.4
195,2020.10.05,00:00,1.17108,1.17976,1.1705,1.1782,105374,1,0,0,0,0,0,-2.0,5.0,5.0,1,0,10.2
196,2020.10.06,00:00,1.17818,1.18078,1.17319,1.1733,128591,0,1,0,0,0,0,2.0,4.0,5.0,0,1,-6.9
197,2020.10.07,00:00,1.17325,1.17818,1.1725,1.17602,119553,1,0,0,0,0,0,,4.0,5.0,1,0,-0.1
198,2020.10.08,00:00,1.176,1.17817,1.17329,1.17582,101046,0,1,0,0,0,0,-1.0,3.0,3.0,0,1,15.9
199,2020.10.09,00:00,1.1758,1.1831,1.17488,1.18301,93726,1,0,0,0,0,0,,5.0,5.0,1,0,-4.4
200,2020.10.12,00:00,1.18099,1.18266,1.17868,1.18101,83120,1,0,0,0,0,0,-1.0,3.0,3.0,0,0,-11.3
201,2020.10.13,00:00,1.18107,1.18153,1.17304,1.17441,99600,0,1,0,0,0,0,1.0,5.0,5.0,0,1,-10.3
202,2020.10.14,00:00,1.17441,1.17706,1.17201,1.17445,103710,1,0,0,0,0,0,0.0,3.0,3.0,1,0,-12.9
