0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
32,2020.01.02,07:45,143.67,143.695,143.637,143.691,788,1,0,0,1,0,0,-2.0,5.0,3.0
33,2020.01.02,08:00,143.691,143.791,143.687,143.777,934,1,0,0,1,0,0,1.0,5.0,5.0
34,2020.01.02,08:15,143.776,143.782,143.682,143.69,951,0,1,0,1,0,0,0.0,5.0,5.0
35,2020.01.02,08:30,143.691,143.699,143.592,143.618,983,0,1,0,1,0,0,0.0,5.0,4.0
36,2020.01.02,08:45,143.616,143.763,143.605,143.71,924,1,0,0,1,0,0,,4.0,5.0
37,2020.01.02,09:00,143.721,143.849,143.698,143.814,2013,1,0,0,1,0,0,5.0,4.0,5.0
38,2020.01.02,09:15,143.814,143.909,143.748,143.806,1573,0,1,0,1,0,0,-2.0,3.0,4.0
39,2020.01.02,09:30,143.802,143.862,143.705,143.835,2422,1,0,0,1,0,0,3.0,5.0,2.0
40,2020.01.02,09:45,143.833,143.898,143.787,143.813,1866,0,1,0,1,0,0,-2.0,3.0,4.0
41,2020.01.02,10:00,143.814,143.87,143.751,143.761,2712,0,1,0,1,1,0,3.0,3.0,5.0
42,2020.01.02,10:15,143.764,143.898,143.734,143.759,2041,0,1,0,1,1,0,-2.0,1.0,5.0
43,2020.01.02,10:30,143.758,143.846,143.756,143.803,1653,1,0,0,1,1,0,-1.0,3.0,5.0
44,2020.01.02,10:45,143.808,143.942,143.802,143.831,3005,1,0,0,1,1,0,5.0,2.0,5.0
45,2020.01.02,11:00,143.829,143.893,143.79,143.836,1907,1,0,0,0,1,0,-2.0,3.0,4.0
46,2020.01.02,11:15,143.836,143.917,143.828,143.858,1357,1,0,0,0,1,0,-2.0,2.0,5.0
47,2020.01.02,11:30,143.857,143.894,143.813,143.867,1685,1,0,0,0,1,0,2.0,4.0,3.0
48,2020.01.02,11:45,143.873,143.876,143.769,143.826,1884,0,1,0,0,1,0,1.0,5.0,3.0
49,2020.01.02,12:00,143.824,143.842,143.766,143.802,2110,0,1,0,0,1,0,1.0,4.0,3.0
50,2020.01.02,12:15,143.802,143.819,143.723,143.736,1947,0,1,0,0,1,0,,5.0,5.0
51,2020.01.02,12:30,143.736,143.823,143.72,143.79,1618,1,0,0,0,1,0,-1.0,4.0,5.0
52,2020.01.02,12:45,143.789,143.816,143.727,143.751,1252,0,1,0,0,1,0,-2.0,4.0,4.0
53,2020.01.02,13:00,143.749,143.755,143.634,143.671,1789,0,1,0,0,1,0,3.0,5.0,4.0
54,2020.01.02,13:15,143.672,143.676,143.504,143.551,2094,0,1,0,0,1,0,1.0,5.0,4.0
55,2020.01.02,13:30,143.55,143.606,143.482,143.544,2100,0,1,0,0,1,0,0.0,3.0,3.0
56,2020.01.02,13:45,143.544,143.602,143.507,143.579,1621,1,0,0,0,1,0,-2.0,4.0,4.0
57,2020.01.02,14:00,143.575,143.697,143.524,143.691,1953,1,0,0,0,1,0,2.0,5.0,4.0
58,2020.01.02,14:15,143.692,143.751,143.659,143.721,1894,1,0,0,0,1,0,,4.0,4.0
59,2020.01.02,14:30,143.722,143.737,143.607,143.627,1390,0,1,0,0,1,0,-2.0,5.0,5.0
60,2020.01.02,14:45,143.627,143.633,143.489,143.571,1882,0,1,0,0,1,0,2.0,5.0,3.0
61,2020.01.02,15:00,143.569,143.569,143.494,143.522,1559,0,1,0,0,1,1,-1.0,5.0,4.0
62,2020.01.02,15:15,143.524,143.528,143.283,143.312,2806,0,1,0,0,1,1,4.0,5.0,5.0
63,2020.01.02,15:30,143.31,143.32,143.167,143.223,2635,0,1,0,0,1,1,,5.0,4.0
64,2020.01.02,15:45,143.223,143.303,143.176,143.221,1922,0,1,0,0,1,1,-2.0,2.0,4.0
65,2020.01.02,16:00,143.218,143.27,143.062,143.091,2326,0,1,0,0,1,1,2.0,4.0,5.0
66,2020.01.02,16:15,143.09,143.129,142.997,143.003,2336,0,1,0,0,1,1,0.0,4.0,5.0
67,2020.01.02,16:30,143.002,143.008,142.878,142.904,2985,0,1,0,0,1,1,2.0,5.0,4.0
68,2020.01.02,16:45,142.907,142.93,142.733,142.88,2842,0,1,0,0,1,1,,5.0,2.0
69,2020.01.02,17:00,142.879,142.994,142.837,142.932,2376,1,0,0,0,1,1,-1.0,4.0,4.0
70,2020.01.02,17:15,142.931,142.935,142.673,142.774,3282,0,1,0,0,1,1,2.0,5.0,4.0
71,2020.01.02,17:30,142.773,142.906,142.675,142.737,3734,0,1,0,0,1,1,1.0,3.0,4.0
72,2020.01.02,17:45,142.738,142.816,142.697,142.805,3199,1,0,0,0,1,1,-1.0,5.0,4.0
73,2020.01.02,18:00,142.804,142.815,142.705,142.755,2766,0,1,0,0,1,1,-1.0,5.0,3.0
74,2020.01.02,18:15,142.754,142.756,142.481,142.551,2574,0,1,0,0,1,1,,5.0,4.0
75,2020.01.02,18:30,142.551,142.553,142.383,142.398,2277,0,1,0,0,1,1,-1.0,5.0,5.0
76,2020.01.02,18:45,142.398,142.442,142.268,142.343,2667,0,1,0,0,1,1,1.0,4.0,3.0
77,2020.01.02,19:00,142.343,142.396,142.315,142.376,2228,1,0,0,0,0,1,-1.0,4.0,4.0
78,2020.01.02,19:15,142.377,142.51,142.341,142.483,2450,1,0,0,0,0,1,0.0,5.0,4.0
79,2020.01.02,19:30,142.487,142.544,142.427,142.449,2024,0,1,0,0,0,1,-1.0,3.0,5.0
80,2020.01.02,19:45,142.452,142.55,142.443,142.547,2099,1,0,0,0,0,1,0.0,5.0,5.0
81,2020.01.02,20:00,142.546,142.546,142.434,142.437,1908,0,1,0,0,0,1,,5.0,5.0
82,2020.01.02,20:15,142.437,142.577,142.42,142.567,1849,1,0,0,0,0,1,,5.0,5.0
83,2020.01.02,20:30,142.568,142.647,142.559,142.619,2012,1,0,0,0,0,1,0.0,4.0,5.0
84,2020.01.02,20:45,142.623,142.647,142.566,142.598,1818,0,1,0,0,0,1,,4.0,4.0
85,2020.01.02,21:00,142.598,142.601,142.528,142.565,1391,0,1,0,0,0,1,-2.0,5.0,3.0
86,2020.01.02,21:15,142.564,142.597,142.509,142.567,1804,1,0,0,0,0,1,2.0,4.0,2.0
87,2020.01.02,21:30,142.564,142.578,142.512,142.573,1376,1,0,0,0,0,1,-2.0,5.0,2.0
88,2020.01.02,21:45,142.573,142.628,142.511,142.514,1678,0,1,0,0,0,1,2.0,3.0,5.0
89,2020.01.02,22:00,142.513,142.597,142.513,142.578,1006,1,0,0,0,0,1,-3.0,4.0,5.0
90,2020.01.02,22:15,142.582,142.632,142.573,142.632,898,1,0,0,0,0,1,-1.0,5.0,5.0
91,2020.01.02,22:30,142.628,142.639,142.58,142.595,1020,0,1,0,0,0,1,1.0,5.0,4.0
92,2020.01.02,22:45,142.593,142.658,142.559,142.63,1369,1,0,0,0,0,1,2.0,4.0,4.0
93,2020.01.02,23:00,142.631,142.659,142.587,142.637,748,1,0,0,0,0,0,-3.0,4.0,2.0
94,2020.01.02,23:15,142.636,142.644,142.612,142.623,363,0,1,0,0,0,0,-3.0,4.0,4.0
95,2020.01.02,23:30,142.623,142.638,142.613,142.627,668,1,0,0,0,0,0,5.0,3.0,4.0
96,2020.01.02,23:45,142.623,142.644,142.568,142.569,927,0,1,0,0,0,0,2.0,4.0,5.0
97,2020.01.03,00:00,142.569,142.647,142.56,142.609,231,1,0,0,0,0,0,-4.0,3.0,5.0
98,2020.01.03,00:15,142.609,142.609,142.486,142.582,248,0,1,0,0,0,0,0.0,5.0,2.0
99,2020.01.03,00:30,142.582,142.601,142.566,142.599,213,1,0,0,0,0,0,-1.0,5.0,3.0
100,2020.01.03,00:45,142.599,142.708,142.55,142.573,166,0,1,0,0,0,0,-2.0,2.0,5.0
101,2020.01.03,01:00,142.573,142.72,142.543,142.695,430,1,0,0,0,0,0,5.0,5.0,5.0
102,2020.01.03,01:15,142.695,142.737,142.688,142.735,999,1,0,0,0,0,0,5.0,5.0,5.0
103,2020.01.03,01:30,142.735,142.783,142.727,142.731,1026,0,1,0,0,0,0,0.0,1.0,5.0
104,2020.01.03,01:45,142.731,142.732,142.69,142.699,760,0,1,0,0,0,0,-2.0,5.0,4.0
105,2020.01.03,02:00,142.698,142.7,142.615,142.677,1255,0,1,0,1,0,0,4.0,5.0,2.0
106,2020.01.03,02:15,142.674,142.734,142.67,142.689,822,1,0,0,1,0,0,-2.0,2.0,5.0
107,2020.01.03,02:30,142.688,142.732,142.679,142.73,960,1,0,0,1,0,0,1.0,5.0,5.0
108,2020.01.03,02:45,142.733,142.751,142.592,142.612,1313,0,1,0,1,0,0,2.0,5.0,5.0
109,2020.01.03,03:00,142.612,142.667,142.61,142.628,1081,1,0,0,1,0,0,-1.0,2.0,5.0
110,2020.01.03,03:15,142.628,142.67,142.514,142.563,1585,0,1,0,1,0,0,3.0,4.0,4.0
111,2020.01.03,03:30,142.563,142.577,142.358,142.365,2194,0,1,0,1,0,0,2.0,5.0,5.0
112,2020.01.03,03:45,142.365,142.447,142.095,142.159,2961,0,1,0,1,0,0,2.0,4.0,5.0
113,2020.01.03,04:00,142.157,142.23,142.094,142.113,2131,0,1,0,1,0,0,-2.0,3.0,5.0
114,2020.01.03,04:15,142.117,142.126,141.99,142.009,3366,0,1,0,1,0,0,3.0,5.0,5.0
115,2020.01.03,04:30,142.011,142.096,141.996,142.014,3333,1,0,0,1,0,0,,1.0,5.0
116,2020.01.03,04:45,142.013,142.026,141.769,141.859,3474,0,1,0,1,0,0,0.0,5.0,4.0
117,2020.01.03,05:00,141.858,141.951,141.854,141.915,2335,1,0,0,1,0,0,-2.0,4.0,5.0
118,2020.01.03,05:15,141.915,141.924,141.812,141.839,2945,0,1,0,1,0,0,2.0,5.0,4.0
119,2020.01.03,05:30,141.838,141.93,141.83,141.927,1641,1,0,0,1,0,0,-3.0,5.0,5.0
120,2020.01.03,05:45,141.926,142.112,141.926,142.111,2043,1,0,0,1,0,0,2.0,5.0,5.0
121,2020.01.03,06:00,142.111,142.17,142.06,142.073,2198,0,1,0,1,0,0,0.0,3.0,5.0
122,2020.01.03,06:15,142.076,142.114,142.038,142.099,1408,1,0,0,1,0,0,-2.0,5.0,3.0
123,2020.01.03,06:30,142.101,142.116,142.079,142.1,1539,0,1,0,1,0,0,0.0,3.0,3.0
124,2020.01.03,06:45,142.098,142.099,141.908,141.932,2058,0,1,0,1,0,0,2.0,5.0,5.0
125,2020.01.03,07:00,141.934,141.994,141.79,141.806,2068,0,1,0,1,0,0,0.0,4.0,5.0
126,2020.01.03,07:15,141.807,141.844,141.78,141.812,1547,1,0,0,1,0,0,-2.0,3.0,3.0
127,2020.01.03,07:30,141.812,141.947,141.808,141.9,1776,1,0,0,1,0,0,1.0,4.0,5.0
128,2020.01.03,07:45,141.902,141.929,141.842,141.869,1461,0,1,0,1,0,0,-1.0,4.0,4.0
129,2020.01.03,08:00,141.869,141.879,141.65,141.752,1784,0,1,0,1,0,0,2.0,5.0,3.0
130,2020.01.03,08:15,141.752,141.817,141.706,141.742,1382,0,1,0,1,0,0,-2.0,3.0,4.0
131,2020.01.03,08:30,141.743,141.873,141.742,141.827,896,1,0,0,1,0,0,-2.0,4.0,5.0
132,2020.01.03,08:45,141.828,141.923,141.828,141.913,1048,1,0,0,1,0,0,1.0,5.0,5.0
133,2020.01.03,09:00,141.911,141.911,141.701,141.704,2543,0,1,0,1,0,0,5.0,5.0,5.0
134,2020.01.03,09:15,141.703,141.717,141.561,141.618,2450,0,1,0,1,0,0,,5.0,4.0
135,2020.01.03,09:30,141.617,141.659,141.482,141.498,3289,0,1,0,1,0,0,2.0,4.0,5.0
136,2020.01.03,09:45,141.497,141.5,141.195,141.315,3980,0,1,0,1,0,0,2.0,5.0,4.0
137,2020.01.03,10:00,141.318,141.462,141.248,141.456,3783,1,0,0,1,1,0,,5.0,4.0
138,2020.01.03,10:15,141.453,141.72,141.441,141.694,3033,1,0,0,1,1,0,-1.0,5.0,5.0
139,2020.01.03,10:30,141.693,141.719,141.501,141.515,3291,0,1,0,1,1,0,0.0,5.0,5.0
140,2020.01.03,10:45,141.515,141.519,141.416,141.441,2730,0,1,0,1,1,0,-1.0,5.0,4.0
141,2020.01.03,11:00,141.44,141.444,141.256,141.299,3615,0,1,0,0,1,0,2.0,5.0,4.0
142,2020.01.03,11:15,141.3,141.495,141.281,141.354,3269,1,0,0,0,1,0,,2.0,5.0
143,2020.01.03,11:30,141.354,141.415,141.261,141.31,3189,0,1,0,0,1,0,,4.0,4.0
144,2020.01.03,11:45,141.309,141.33,141.2,141.225,3051,0,1,0,0,1,0,,5.0,5.0
145,2020.01.03,12:00,141.226,141.437,141.224,141.398,3217,1,0,0,0,1,0,0.0,5.0,5.0
146,2020.01.03,12:15,141.393,141.476,141.362,141.424,2591,1,0,0,0,1,0,-1.0,3.0,4.0
147,2020.01.03,12:30,141.423,141.449,141.246,141.302,2574,0,1,0,0,1,0,,5.0,4.0
148,2020.01.03,12:45,141.301,141.329,141.234,141.313,2622,1,0,0,0,1,0,0.0,5.0,2.0
149,2020.01.03,13:00,141.314,141.324,141.227,141.284,2188,0,1,0,0,1,0,-1.0,5.0,3.0
150,2020.01.03,13:15,141.284,141.334,141.231,141.275,2131,0,1,0,0,1,0,,3.0,3.0
151,2020.01.03,13:30,141.276,141.276,141.002,141.034,2693,0,1,0,0,1,0,2.0,5.0,5.0
152,2020.01.03,13:45,141.035,141.116,141.02,141.072,2191,1,0,0,0,1,0,-1.0,3.0,5.0
153,2020.01.03,14:00,141.072,141.176,141.026,141.147,2516,1,0,0,0,1,0,1.0,5.0,4.0
154,2020.01.03,14:15,141.146,141.274,141.144,141.192,2455,1,0,0,0,1,0,,2.0,5.0
155,2020.01.03,14:30,141.192,141.407,141.185,141.334,2429,1,0,0,0,1,0,,4.0,5.0
156,2020.01.03,14:45,141.337,141.4,141.261,141.394,2287,1,0,0,0,1,0,,5.0,3.0
157,2020.01.03,15:00,141.393,141.661,141.389,141.644,2773,1,0,0,0,1,1,2.0,5.0,5.0
158,2020.01.03,15:15,141.643,141.761,141.574,141.575,2297,0,1,0,0,1,1,-1.0,2.0,5.0
159,2020.01.03,15:30,141.576,141.577,141.475,141.535,1800,0,1,0,0,1,1,-2.0,5.0,3.0
160,2020.01.03,15:45,141.535,141.551,141.38,141.388,2061,0,1,0,0,1,1,1.0,5.0,5.0
161,2020.01.03,16:00,141.389,141.569,141.345,141.476,2397,1,0,0,0,1,1,1.0,3.0,5.0
162,2020.01.03,16:15,141.477,141.62,141.363,141.392,2141,0,1,0,0,1,1,-1.0,3.0,5.0
163,2020.01.03,16:30,141.393,141.585,141.393,141.501,3470,1,0,0,0,1,1,4.0,3.0,5.0
164,2020.01.03,16:45,141.502,141.557,141.282,141.282,2667,0,1,0,0,1,1,-2.0,5.0,5.0
165,2020.01.03,17:00,141.275,141.476,141.245,141.447,4204,1,0,0,0,1,1,3.0,5.0,5.0
166,2020.01.03,17:15,141.448,141.55,141.365,141.444,3483,0,1,0,0,1,1,-1.0,3.0,3.0
167,2020.01.03,17:30,141.445,141.476,141.374,141.432,2817,0,1,0,0,1,1,-1.0,4.0,3.0
168,2020.01.03,17:45,141.431,141.484,141.197,141.225,3080,0,1,0,0,1,1,0.0,5.0,5.0
169,2020.01.03,18:00,141.235,141.289,141.164,141.262,2459,1,0,0,0,1,1,-2.0,4.0,3.0
170,2020.01.03,18:15,141.262,141.385,141.212,141.343,2038,1,0,0,0,1,1,-1.0,4.0,4.0
171,2020.01.03,18:30,141.344,141.401,141.294,141.389,2460,1,0,0,0,1,1,2.0,5.0,3.0
172,2020.01.03,18:45,141.389,141.393,141.29,141.298,2262,0,1,0,0,1,1,,5.0,5.0
173,2020.01.03,19:00,141.297,141.353,141.266,141.303,1992,1,0,0,0,0,1,-1.0,3.0,4.0
174,2020.01.03,19:15,141.299,141.327,141.208,141.258,1534,0,1,0,0,0,1,-2.0,4.0,3.0
175,2020.01.03,19:30,141.258,141.274,141.209,141.271,1609,1,0,0,0,0,1,0.0,5.0,2.0
176,2020.01.03,19:45,141.271,141.339,141.24,141.308,1593,1,0,0,0,0,1,,4.0,4.0
177,2020.01.03,20:00,141.311,141.34,141.265,141.274,1488,0,1,0,0,0,1,,4.0,5.0
178,2020.01.03,20:15,141.274,141.275,141.154,141.165,1800,0,1,0,0,0,1,2.0,5.0,5.0
179,2020.01.03,20:30,141.165,141.292,141.017,141.208,3169,1,0,0,0,0,1,4.0,4.0,3.0
180,2020.01.03,20:45,141.208,141.383,141.188,141.383,1974,1,0,0,0,0,1,-2.0,5.0,5.0
181,2020.01.03,21:00,141.383,141.383,141.267,141.337,2599,0,1,0,0,0,1,2.0,5.0,2.0
182,2020.01.03,21:15,141.335,141.398,141.314,141.329,2180,0,1,0,0,0,1,-1.0,2.0,5.0
183,2020.01.03,21:30,141.329,141.355,141.304,141.339,1893,1,0,0,0,0,1,-1.0,4.0,3.0
184,2020.01.03,21:45,141.338,141.34,141.253,141.264,1773,0,1,0,0,0,1,,5.0,5.0
185,2020.01.03,22:00,141.268,141.304,141.25,141.287,1074,1,0,0,0,0,1,-2.0,4.0,4.0
186,2020.01.03,22:15,141.286,141.331,141.272,141.283,1092,0,1,0,0,0,1,0.0,2.0,5.0
187,2020.01.03,22:30,141.286,141.323,141.277,141.306,1162,1,0,0,0,0,1,0.0,4.0,5.0
188,2020.01.03,22:45,141.306,141.345,141.263,141.312,1196,1,0,0,0,0,1,0.0,3.0,3.0
189,2020.01.03,23:00,141.309,141.346,141.302,141.343,958,1,0,0,0,0,0,-1.0,5.0,5.0
190,2020.01.03,23:15,141.343,141.358,141.322,141.341,407,0,1,0,0,0,0,-3.0,3.0,3.0
191,2020.01.03,23:30,141.338,141.353,141.323,141.346,456,1,0,0,0,0,0,1.0,4.0,3.0
192,2020.01.03,23:45,141.356,141.382,141.32,141.358,617,1,0,0,0,0,0,2.0,4.0,3.0
193,2020.01.06,00:00,141.089,141.202,141.006,141.01,668,0,1,0,0,0,0,0.0,3.0,5.0
194,2020.01.06,00:15,141.012,141.087,140.956,140.962,932,0,1,0,0,0,0,2.0,3.0,5.0
195,2020.01.06,00:30,140.962,140.967,140.89,140.921,941,0,1,0,0,0,0,0.0,5.0,3.0
196,2020.01.06,00:45,140.922,141.033,140.867,140.867,290,0,1,0,0,0,0,-4.0,2.0,5.0
197,2020.01.06,01:00,140.854,140.984,140.839,140.984,1643,1,0,0,0,0,0,5.0,5.0,5.0
198,2020.01.06,01:15,140.985,141.053,140.926,141.001,1971,1,0,0,0,0,0,1.0,3.0,3.0
199,2020.01.06,01:30,141.001,141.217,140.996,141.152,1974,1,0,0,0,0,0,0.0,4.0,5.0
200,2020.01.06,01:45,141.151,141.235,141.128,141.196,2206,1,0,0,0,0,0,1.0,4.0,4.0
201,2020.01.06,02:00,141.199,141.344,141.197,141.302,2829,1,0,0,1,0,0,2.0,4.0,5.0
202,2020.01.06,02:15,141.3,141.354,141.27,141.354,2149,1,0,0,1,0,0,-2.0,5.0,4.0
203,2020.01.06,02:30,141.351,141.471,141.325,141.447,1762,1,0,0,1,0,0,-1.0,5.0,5.0
204,2020.01.06,02:45,141.444,141.49,141.31,141.348,2350,0,1,0,1,0,0,2.0,4.0,4.0
205,2020.01.06,03:00,141.344,141.363,141.239,141.272,2191,0,1,0,1,0,0,,5.0,4.0
206,2020.01.06,03:15,141.271,141.34,141.261,141.325,1402,1,0,0,1,0,0,-2.0,5.0,5.0
207,2020.01.06,03:30,141.324,141.335,141.28,141.335,1296,1,0,0,1,0,0,,5.0,1.0
208,2020.01.06,03:45,141.334,141.335,141.132,141.186,1866,0,1,0,1,0,0,3.0,5.0,4.0
209,2020.01.06,04:00,141.186,141.315,141.177,141.305,1475,1,0,0,1,0,0,-2.0,5.0,5.0
210,2020.01.06,04:15,141.305,141.383,141.266,141.375,1167,1,0,0,1,0,0,-2.0,5.0,4.0
211,2020.01.06,04:30,141.373,141.402,141.343,141.361,1409,0,1,0,1,0,0,2.0,3.0,4.0
212,2020.01.06,04:45,141.36,141.413,141.358,141.381,978,1,0,0,1,0,0,-2.0,3.0,5.0
213,2020.01.06,05:00,141.381,141.403,141.37,141.381,816,0,0,1,1,0,0,-1.0,5.0,5.0
214,2020.01.06,05:15,141.382,141.412,141.356,141.371,985,0,1,0,1,0,0,2.0,3.0,4.0
215,2020.01.06,05:30,141.371,141.383,141.311,141.322,1165,0,1,0,1,0,0,1.0,5.0,5.0
216,2020.01.06,05:45,141.323,141.42,141.321,141.356,1313,1,0,0,1,0,0,1.0,2.0,5.0
217,2020.01.06,06:00,141.356,141.375,141.331,141.374,816,1,0,0,1,0,0,-2.0,5.0,3.0
218,2020.01.06,06:15,141.373,141.452,141.349,141.445,1370,1,0,0,1,0,0,4.0,5.0,4.0
219,2020.01.06,06:30,141.443,141.443,141.395,141.403,826,0,1,0,1,0,0,-2.0,5.0,5.0
220,2020.01.06,06:45,141.402,141.404,141.341,141.389,775,0,1,0,1,0,0,,5.0,2.0
221,2020.01.06,07:00,141.395,141.418,141.346,141.358,841,0,1,0,1,0,0,0.0,4.0,5.0
222,2020.01.06,07:15,141.357,141.394,141.333,141.369,759,1,0,0,1,0,0,,3.0,4.0
223,2020.01.06,07:30,141.369,141.389,141.344,141.349,990,0,1,0,1,0,0,2.0,3.0,5.0
224,2020.01.06,07:45,141.349,141.371,141.333,141.354,746,1,0,0,1,0,0,-2.0,3.0,3.0
225,2020.01.06,08:00,141.352,141.355,141.144,141.181,1614,0,1,0,1,0,0,5.0,5.0,5.0
226,2020.01.06,08:15,141.18,141.242,141.119,141.235,1829,1,0,0,1,0,0,1.0,5.0,3.0
227,2020.01.06,08:30,141.234,141.251,141.199,141.239,1652,1,0,0,1,0,0,,4.0,2.0
228,2020.01.06,08:45,141.24,141.389,141.24,141.369,1816,1,0,0,1,0,0,0.0,5.0,5.0
229,2020.01.06,09:00,141.368,141.426,141.309,141.341,2232,0,1,0,1,0,0,2.0,3.0,4.0
230,2020.01.06,09:15,141.34,141.581,141.312,141.518,2795,1,0,0,1,0,0,2.0,4.0,5.0
231,2020.01.06,09:30,141.517,141.587,141.441,141.499,2589,0,1,0,1,0,0,,3.0,4.0
232,2020.01.06,09:45,141.498,141.527,141.307,141.35,2422,0,1,0,1,0,0,,5.0,5.0
233,2020.01.06,10:00,141.35,141.467,141.203,141.215,3596,0,1,0,1,1,0,3.0,3.0,5.0
234,2020.01.06,10:15,141.216,141.339,141.193,141.23,3001,1,0,0,1,1,0,-1.0,2.0,5.0
235,2020.01.06,10:30,141.229,141.317,141.17,141.243,2942,1,0,0,1,1,0,,3.0,3.0
236,2020.01.06,10:45,141.245,141.526,141.219,141.507,3274,1,0,0,1,1,0,1.0,5.0,5.0
237,2020.01.06,11:00,141.506,141.669,141.491,141.662,3076,1,0,0,0,1,0,,5.0,5.0
238,2020.01.06,11:15,141.659,141.736,141.594,141.667,2312,1,0,0,0,1,0,-2.0,3.0,3.0
239,2020.01.06,11:30,141.668,141.936,141.556,141.912,3855,1,0,0,0,1,0,4.0,5.0,4.0
240,2020.01.06,11:45,141.908,141.969,141.84,141.948,2765,1,0,0,0,1,0,-2.0,5.0,3.0
241,2020.01.06,12:00,141.949,142.103,141.922,142.082,2624,1,0,0,0,1,0,,5.0,5.0
242,2020.01.06,12:15,142.081,142.215,142.033,142.115,3278,1,0,0,0,1,0,2.0,3.0,4.0
243,2020.01.06,12:30,142.115,142.299,142.035,142.197,2688,1,0,0,0,1,0,-1.0,4.0,4.0
244,2020.01.06,12:45,142.198,142.227,142.036,142.056,2072,0,1,0,0,1,0,-2.0,5.0,5.0
245,2020.01.06,13:00,142.055,142.295,142.041,142.137,2315,1,0,0,0,1,0,1.0,2.0,5.0
246,2020.01.06,13:15,142.137,142.237,142.113,142.232,2320,1,0,0,0,1,0,0.0,5.0,5.0
247,2020.01.06,13:30,142.233,142.389,142.158,142.173,2282,0,1,0,0,1,0,,2.0,5.0
248,2020.01.06,13:45,142.174,142.211,142.095,142.193,1640,1,0,0,0,1,0,-2.0,5.0,2.0
