0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
47,2019.01.02,23:00,137.586,137.621,137.551,137.596,1592,1,0,0,0,0,0,-4.0,4.0,3.0
48,2019.01.02,23:30,137.599,137.602,137.26,137.26,4976,0,1,0,0,0,0,5.0,5.0,5.0
49,2019.01.03,00:00,137.241,137.283,136.747,136.789,2529,0,1,0,0,0,0,-3.0,5.0,5.0
50,2019.01.03,00:30,136.776,136.784,131.66,133.012,4345,0,1,0,0,0,0,4.0,5.0,4.0
51,2019.01.03,01:00,133.011,134.885,132.771,134.883,8395,1,0,0,0,0,0,5.0,5.0,5.0
52,2019.01.03,01:30,134.885,135.294,134.367,134.453,6860,0,1,0,0,0,0,-1.0,3.0,5.0
53,2019.01.03,02:00,134.451,135.25,134.448,135.088,4306,1,0,0,1,0,0,-2.0,4.0,5.0
54,2019.01.03,02:30,135.086,135.167,134.808,135.069,5043,0,1,0,1,0,0,1.0,4.0,2.0
55,2019.01.03,03:00,135.068,135.238,134.898,134.898,4378,0,1,0,1,0,0,-1.0,3.0,5.0
56,2019.01.03,03:30,134.898,134.938,134.73,134.921,4407,1,0,0,1,0,0,0.0,5.0,1.0
57,2019.01.03,04:00,134.92,134.932,134.721,134.785,3443,0,1,0,1,0,0,-2.0,5.0,4.0
58,2019.01.03,04:30,134.784,134.845,134.393,134.409,4949,0,1,0,1,0,0,3.0,5.0,5.0
59,2019.01.03,05:00,134.409,134.497,134.273,134.48,3825,1,0,0,1,0,0,-2.0,5.0,2.0
60,2019.01.03,05:30,134.477,134.606,134.459,134.474,2805,0,1,0,1,0,0,-2.0,1.0,5.0
61,2019.01.03,06:00,134.475,134.548,134.443,134.53,2334,1,0,0,1,0,0,-1.0,5.0,4.0
62,2019.01.03,06:30,134.527,134.618,134.448,134.455,2178,0,1,0,1,0,0,,3.0,5.0
63,2019.01.03,07:00,134.454,134.488,133.88,133.997,4213,0,1,0,1,0,0,5.0,5.0,5.0
64,2019.01.03,07:30,134.001,134.21,134.001,134.2,3543,1,0,0,1,0,0,-1.0,5.0,5.0
65,2019.01.03,08:00,134.195,134.204,134.04,134.14,3605,0,1,0,1,0,0,0.0,5.0,2.0
66,2019.01.03,08:30,134.138,134.224,134.07,134.134,4280,0,1,0,1,0,0,1.0,3.0,3.0
67,2019.01.03,09:00,134.132,134.925,134.132,134.921,7806,1,0,0,1,0,0,5.0,5.0,5.0
68,2019.01.03,09:30,134.933,135.109,134.78,135.003,8416,1,0,0,1,0,0,0.0,4.0,3.0
69,2019.01.03,10:00,135.003,135.415,134.828,135.361,9142,1,0,0,1,1,0,0.0,5.0,4.0
70,2019.01.03,10:30,135.361,135.56,135.246,135.285,7433,0,1,0,1,1,0,-1.0,2.0,5.0
71,2019.01.03,11:00,135.283,135.675,135.27,135.636,6350,1,0,0,0,1,0,-1.0,5.0,5.0
72,2019.01.03,11:30,135.637,135.647,135.401,135.442,5731,0,1,0,0,1,0,,5.0,5.0
73,2019.01.03,12:00,135.439,135.466,135.156,135.24,5928,0,1,0,0,1,0,0.0,5.0,4.0
74,2019.01.03,12:30,135.241,135.401,135.22,135.294,5809,1,0,0,0,1,0,,3.0,5.0
75,2019.01.03,13:00,135.293,135.317,135.021,135.102,6161,0,1,0,0,1,0,0.0,5.0,4.0
76,2019.01.03,13:30,135.102,135.213,134.996,135.065,4924,0,1,0,0,1,0,-2.0,3.0,4.0
77,2019.01.03,14:00,135.066,135.196,134.981,135.157,5165,1,0,0,0,1,0,0.0,5.0,4.0
78,2019.01.03,14:30,135.157,135.356,135.145,135.224,4779,1,0,0,0,1,0,,2.0,5.0
79,2019.01.03,15:00,135.224,135.797,135.124,135.756,8612,1,0,0,0,1,1,5.0,5.0,5.0
80,2019.01.03,15:30,135.756,135.756,135.583,135.654,7459,0,1,0,0,1,1,-1.0,5.0,3.0
81,2019.01.03,16:00,135.651,135.885,135.543,135.799,6552,1,0,0,0,1,1,-1.0,4.0,4.0
82,2019.01.03,16:30,135.8,135.843,135.484,135.484,8488,0,1,0,0,1,1,2.0,5.0,5.0
83,2019.01.03,17:00,135.387,135.835,134.945,135.695,11987,1,0,0,0,1,1,3.0,5.0,3.0
84,2019.01.03,17:30,135.692,135.761,135.459,135.516,11358,0,1,0,0,1,1,,4.0,5.0
85,2019.01.03,18:00,135.514,135.874,135.458,135.765,9726,1,0,0,0,1,1,-1.0,4.0,5.0
86,2019.01.03,18:30,135.77,136.786,135.738,136.541,10301,1,0,0,0,1,1,0.0,4.0,5.0
87,2019.01.03,19:00,136.548,136.548,136.26,136.348,8436,0,1,0,0,0,1,-1.0,5.0,4.0
88,2019.01.03,19:30,136.348,136.643,136.298,136.573,7139,1,0,0,0,0,1,-1.0,4.0,5.0
89,2019.01.03,20:00,136.575,136.58,136.19,136.313,6044,0,1,0,0,0,1,-1.0,5.0,4.0
90,2019.01.03,20:30,136.312,136.371,136.191,136.228,5137,0,1,0,0,0,1,-1.0,4.0,4.0
91,2019.01.03,21:00,136.228,136.262,136.135,136.192,5395,0,1,0,0,0,1,0.0,4.0,3.0
92,2019.01.03,21:30,136.191,136.239,136.073,136.083,5385,0,1,0,0,0,1,,4.0,5.0
93,2019.01.03,22:00,136.079,136.129,135.696,135.808,6612,0,1,0,0,0,1,2.0,5.0,4.0
94,2019.01.03,22:30,135.808,135.981,135.784,135.854,5551,1,0,0,0,0,1,-1.0,2.0,5.0
95,2019.01.03,23:00,135.859,135.949,135.806,135.944,2214,1,0,0,0,0,0,-4.0,5.0,4.0
96,2019.01.03,23:30,135.945,136.069,135.903,135.941,2274,0,1,0,0,0,0,0.0,2.0,4.0
97,2019.01.04,00:00,135.942,136.054,135.895,136.018,1294,1,0,0,0,0,0,-3.0,4.0,4.0
98,2019.01.04,00:30,136.019,136.051,135.958,136.03,3517,1,0,0,0,0,0,5.0,4.0,2.0
99,2019.01.04,01:00,136.028,136.353,136.017,136.242,4929,1,0,0,0,0,0,3.0,4.0,5.0
100,2019.01.04,01:30,136.242,136.276,136.139,136.186,4368,0,1,0,0,0,0,-1.0,4.0,4.0
101,2019.01.04,02:00,136.187,136.288,135.806,136.0,7783,0,1,0,1,0,0,4.0,4.0,3.0
102,2019.01.04,02:30,136.003,136.161,135.877,135.887,5601,0,1,0,1,0,0,-2.0,3.0,5.0
103,2019.01.04,03:00,135.886,136.1,135.886,135.981,4612,1,0,0,1,0,0,-1.0,3.0,5.0
104,2019.01.04,03:30,135.981,136.451,135.944,136.316,6438,1,0,0,1,0,0,2.0,4.0,5.0
105,2019.01.04,04:00,136.317,136.589,136.239,136.507,5261,1,0,0,1,0,0,-1.0,4.0,4.0
106,2019.01.04,04:30,136.507,136.758,136.438,136.622,4727,1,0,0,1,0,0,-1.0,3.0,4.0
107,2019.01.04,05:00,136.622,136.932,136.599,136.895,4594,1,0,0,1,0,0,,5.0,5.0
108,2019.01.04,05:30,136.895,137.069,136.828,136.946,3945,1,0,0,1,0,0,-1.0,3.0,4.0
109,2019.01.04,06:00,136.947,137.056,136.873,136.944,3279,0,1,0,1,0,0,-1.0,3.0,4.0
110,2019.01.04,06:30,136.947,136.99,136.891,136.9,2402,0,1,0,1,0,0,-2.0,3.0,5.0
111,2019.01.04,07:00,136.901,136.946,136.876,136.888,1986,0,1,0,1,0,0,-1.0,2.0,5.0
112,2019.01.04,07:30,136.89,136.916,136.703,136.776,3524,0,1,0,1,0,0,4.0,5.0,4.0
113,2019.01.04,08:00,136.775,136.806,136.555,136.671,3445,0,1,0,1,0,0,,5.0,3.0
114,2019.01.04,08:30,136.671,136.724,136.547,136.699,2932,1,0,0,1,0,0,-1.0,5.0,2.0
115,2019.01.04,09:00,136.699,136.857,136.624,136.677,4523,0,1,0,1,0,0,3.0,2.0,4.0
116,2019.01.04,09:30,136.678,136.689,136.315,136.423,5303,0,1,0,1,0,0,1.0,5.0,4.0
117,2019.01.04,10:00,136.425,136.737,136.405,136.601,5890,1,0,0,1,1,0,1.0,3.0,5.0
118,2019.01.04,10:30,136.603,136.878,136.579,136.868,5040,1,0,0,1,1,0,-1.0,5.0,5.0
119,2019.01.04,11:00,136.867,136.917,136.75,136.83,5653,0,1,0,0,1,0,1.0,4.0,3.0
120,2019.01.04,11:30,136.838,136.916,136.76,136.897,4134,1,0,0,0,1,0,-2.0,5.0,3.0
121,2019.01.04,12:00,136.895,137.155,136.795,137.097,5058,1,0,0,0,1,0,2.0,5.0,4.0
122,2019.01.04,12:30,137.098,137.1,136.807,136.864,3932,0,1,0,0,1,0,-2.0,5.0,5.0
123,2019.01.04,13:00,136.864,136.915,136.78,136.868,3415,1,0,0,0,1,0,-1.0,4.0,2.0
124,2019.01.04,13:30,136.868,136.895,136.751,136.79,3138,0,1,0,0,1,0,,5.0,4.0
125,2019.01.04,14:00,136.791,136.912,136.774,136.894,3452,1,0,0,0,1,0,1.0,5.0,5.0
126,2019.01.04,14:30,136.894,136.915,136.809,136.832,3217,0,1,0,0,1,0,,5.0,4.0
127,2019.01.04,15:00,136.831,136.982,136.8,136.813,4697,0,1,0,0,1,1,3.0,1.0,5.0
128,2019.01.04,15:30,136.815,137.122,136.768,136.925,10382,1,0,0,0,1,1,5.0,3.0,5.0
129,2019.01.04,16:00,136.922,137.101,136.868,136.989,7643,1,0,0,0,1,1,-2.0,3.0,4.0
130,2019.01.04,16:30,136.99,137.089,136.901,136.993,8602,1,0,0,0,1,1,1.0,3.0,3.0
131,2019.01.04,17:00,136.993,137.363,136.641,137.363,10025,1,0,0,0,1,1,1.0,5.0,3.0
132,2019.01.04,17:30,137.366,137.579,137.304,137.552,10779,1,0,0,0,1,1,0.0,5.0,4.0
133,2019.01.04,18:00,137.551,137.775,137.457,137.549,8395,0,1,0,0,1,1,-2.0,2.0,4.0
134,2019.01.04,18:30,137.547,137.972,137.532,137.927,5662,1,0,0,0,1,1,-2.0,5.0,5.0
135,2019.01.04,19:00,137.927,138.073,137.838,137.887,5479,0,1,0,0,0,1,,2.0,4.0
136,2019.01.04,19:30,137.885,138.15,137.869,138.013,4722,1,0,0,0,0,1,-1.0,3.0,5.0
137,2019.01.04,20:00,138.015,138.202,137.976,138.164,3733,1,0,0,0,0,1,-2.0,5.0,5.0
138,2019.01.04,20:30,138.162,138.214,137.994,138.079,4044,0,1,0,0,0,1,0.0,4.0,4.0
139,2019.01.04,21:00,138.08,138.292,138.019,138.265,4628,1,0,0,0,0,1,1.0,5.0,4.0
140,2019.01.04,21:30,138.265,138.303,138.182,138.266,3810,1,0,0,0,0,1,-1.0,4.0,2.0
141,2019.01.04,22:00,138.265,138.265,138.127,138.144,4020,0,1,0,0,0,1,0.0,5.0,5.0
142,2019.01.04,22:30,138.143,138.179,138.092,138.149,3489,1,0,0,0,0,1,-1.0,4.0,3.0
143,2019.01.04,23:00,138.147,138.16,138.044,138.062,1684,0,1,0,0,0,0,-3.0,5.0,5.0
144,2019.01.04,23:30,138.063,138.116,138.042,138.098,2700,1,0,0,0,0,0,4.0,4.0,4.0
145,2019.01.07,00:00,137.954,138.061,137.879,137.944,1278,0,1,0,0,0,0,-3.0,3.0,4.0
146,2019.01.07,00:30,137.944,138.048,137.875,137.978,3925,1,0,0,0,0,0,5.0,3.0,4.0
147,2019.01.07,01:00,137.976,138.294,137.925,138.271,5869,1,0,0,0,0,0,3.0,5.0,5.0
148,2019.01.07,01:30,138.272,138.332,138.16,138.207,4562,0,1,0,0,0,0,-2.0,4.0,4.0
149,2019.01.07,02:00,138.206,138.245,138.093,138.221,4752,1,0,0,1,0,0,0.0,5.0,2.0
150,2019.01.07,02:30,138.221,138.28,138.144,138.148,3423,0,1,0,1,0,0,-2.0,3.0,5.0
151,2019.01.07,03:00,138.148,138.23,138.096,138.218,3517,1,0,0,1,0,0,0.0,5.0,4.0
152,2019.01.07,03:30,138.218,138.281,138.021,138.086,3921,0,1,0,1,0,0,1.0,4.0,4.0
153,2019.01.07,04:00,138.087,138.104,137.959,138.043,3205,0,1,0,1,0,0,-1.0,5.0,3.0
154,2019.01.07,04:30,138.044,138.07,137.925,137.925,2025,0,1,0,1,0,0,-2.0,5.0,5.0
155,2019.01.07,05:00,137.925,137.975,137.74,137.832,2819,0,1,0,1,0,0,2.0,4.0,4.0
156,2019.01.07,05:30,137.834,137.876,137.771,137.858,3085,1,0,0,1,0,0,0.0,5.0,2.0
157,2019.01.07,06:00,137.855,137.981,137.717,137.865,3209,1,0,0,1,0,0,0.0,3.0,3.0
158,2019.01.07,06:30,137.866,138.032,137.854,138.031,2838,1,0,0,1,0,0,-1.0,5.0,5.0
159,2019.01.07,07:00,138.031,138.05,137.961,138.036,2470,1,0,0,1,0,0,-1.0,5.0,2.0
160,2019.01.07,07:30,138.035,138.038,137.851,137.934,2512,0,1,0,1,0,0,0.0,5.0,3.0
161,2019.01.07,08:00,137.937,138.017,137.85,137.948,2837,1,0,0,1,0,0,1.0,3.0,3.0
162,2019.01.07,08:30,137.948,138.003,137.847,137.931,1557,0,1,0,1,0,0,-3.0,4.0,3.0
163,2019.01.07,09:00,137.929,137.931,137.77,137.917,4308,0,1,0,1,0,0,5.0,5.0,1.0
164,2019.01.07,09:30,137.913,137.998,137.871,137.925,3919,1,0,0,1,0,0,,3.0,4.0
165,2019.01.07,10:00,137.927,137.932,137.678,137.852,3840,0,1,0,1,1,0,,5.0,2.0
166,2019.01.07,10:30,137.853,137.886,137.613,137.704,3961,0,1,0,1,1,0,0.0,5.0,4.0
167,2019.01.07,11:00,137.706,137.883,137.675,137.71,3220,1,0,0,0,1,0,-1.0,1.0,5.0
168,2019.01.07,11:30,137.709,138.107,137.684,137.952,4026,1,0,0,0,1,0,2.0,4.0,5.0
169,2019.01.07,12:00,137.953,137.958,137.792,137.852,2809,0,1,0,0,1,0,-2.0,5.0,4.0
170,2019.01.07,12:30,137.851,137.979,137.803,137.944,3161,1,0,0,0,1,0,1.0,5.0,4.0
171,2019.01.07,13:00,137.941,138.119,137.938,137.986,2497,1,0,0,0,1,0,-2.0,2.0,5.0
172,2019.01.07,13:30,137.986,138.21,137.98,138.197,2931,1,0,0,0,1,0,1.0,5.0,5.0
173,2019.01.07,14:00,138.197,138.206,138.101,138.123,3028,0,1,0,0,1,0,0.0,5.0,4.0
174,2019.01.07,14:30,138.123,138.143,137.975,138.003,3444,0,1,0,0,1,0,1.0,5.0,5.0
175,2019.01.07,15:00,138.004,138.226,137.973,138.218,4022,1,0,0,0,1,1,1.0,5.0,5.0
176,2019.01.07,15:30,138.218,138.381,138.148,138.318,4083,1,0,0,0,1,1,0.0,4.0,4.0
177,2019.01.07,16:00,138.318,138.403,138.263,138.292,4115,0,1,0,0,1,1,0.0,2.0,4.0
178,2019.01.07,16:30,138.296,138.398,138.163,138.318,5974,1,0,0,0,1,1,3.0,4.0,3.0
179,2019.01.07,17:00,138.322,138.651,138.257,138.572,6803,1,0,0,0,1,1,1.0,4.0,5.0
180,2019.01.07,17:30,138.574,138.685,138.345,138.477,7123,0,1,0,0,1,1,0.0,4.0,4.0
181,2019.01.07,18:00,138.475,138.573,138.332,138.405,5456,0,1,0,0,1,1,-2.0,3.0,4.0
182,2019.01.07,18:30,138.408,138.612,138.364,138.562,5016,1,0,0,0,1,1,,4.0,5.0
183,2019.01.07,19:00,138.561,138.744,138.536,138.702,3691,1,0,0,0,0,1,-2.0,4.0,5.0
184,2019.01.07,19:30,138.701,138.77,138.606,138.728,2739,1,0,0,0,0,1,-2.0,4.0,3.0
185,2019.01.07,20:00,138.727,138.862,138.713,138.801,3102,1,0,0,0,0,1,1.0,3.0,5.0
186,2019.01.07,20:30,138.797,138.819,138.529,138.62,3271,0,1,0,0,0,1,0.0,5.0,4.0
187,2019.01.07,21:00,138.62,138.706,138.582,138.617,2937,0,1,0,0,0,1,-1.0,2.0,4.0
188,2019.01.07,21:30,138.616,138.701,138.585,138.675,2566,1,0,0,0,0,1,-1.0,4.0,4.0
189,2019.01.07,22:00,138.677,138.825,138.656,138.823,2445,1,0,0,0,0,1,,5.0,5.0
190,2019.01.07,22:30,138.822,138.869,138.757,138.816,2641,0,1,0,0,0,1,0.0,3.0,3.0
191,2019.01.07,23:00,138.816,138.816,138.735,138.81,1186,0,1,0,0,0,0,-3.0,5.0,1.0
192,2019.01.07,23:30,138.81,138.938,138.794,138.903,1905,1,0,0,0,0,0,4.0,4.0,5.0
193,2019.01.08,00:00,138.905,139.009,138.821,138.893,1687,0,1,0,0,0,0,-1.0,3.0,4.0
194,2019.01.08,00:30,138.891,138.967,138.882,138.898,974,1,0,0,0,0,0,-3.0,1.0,5.0
195,2019.01.08,01:00,138.903,138.959,138.87,138.882,1720,0,1,0,0,0,0,4.0,2.0,5.0
196,2019.01.08,01:30,138.882,138.954,138.833,138.885,1645,1,0,0,0,0,0,,3.0,3.0
197,2019.01.08,02:00,138.888,139.016,138.86,138.921,3380,1,0,0,1,0,0,5.0,2.0,5.0
198,2019.01.08,02:30,138.923,139.013,138.89,138.946,2711,1,0,0,1,0,0,-1.0,3.0,4.0
199,2019.01.08,03:00,138.946,138.97,138.671,138.735,3518,0,1,0,1,0,0,2.0,5.0,4.0
200,2019.01.08,03:30,138.735,138.748,138.537,138.58,4224,0,1,0,1,0,0,2.0,5.0,4.0
201,2019.01.08,04:00,138.579,138.692,138.554,138.668,3548,1,0,0,1,0,0,-1.0,5.0,5.0
202,2019.01.08,04:30,138.668,138.868,138.66,138.843,3362,1,0,0,1,0,0,,5.0,5.0
203,2019.01.08,05:00,138.844,138.889,138.726,138.732,2143,0,1,0,1,0,0,-2.0,4.0,5.0
204,2019.01.08,05:30,138.731,138.968,138.679,138.908,3617,1,0,0,1,0,0,4.0,4.0,5.0
205,2019.01.08,06:00,138.909,139.014,138.903,138.978,2678,1,0,0,1,0,0,-2.0,4.0,5.0
206,2019.01.08,06:30,138.979,139.085,138.942,139.06,1938,1,0,0,1,0,0,-2.0,5.0,4.0
207,2019.01.08,07:00,139.061,139.088,138.93,138.944,2445,0,1,0,1,0,0,2.0,5.0,5.0
208,2019.01.08,07:30,138.945,138.958,138.839,138.842,2277,0,1,0,1,0,0,,5.0,5.0
209,2019.01.08,08:00,138.843,139.078,138.783,139.031,3016,1,0,0,1,0,0,2.0,5.0,4.0
210,2019.01.08,08:30,139.032,139.058,138.953,139.027,1943,0,1,0,1,0,0,-2.0,4.0,2.0
211,2019.01.08,09:00,139.024,139.437,138.933,139.222,6114,1,0,0,1,0,0,5.0,3.0,5.0
212,2019.01.08,09:30,139.224,139.322,139.047,139.079,3940,0,1,0,1,0,0,-2.0,4.0,5.0
213,2019.01.08,10:00,139.072,139.099,138.847,139.063,5127,0,1,0,1,1,0,2.0,5.0,1.0
214,2019.01.08,10:30,139.062,139.206,138.995,139.173,3559,1,0,0,1,1,0,-2.0,5.0,4.0
215,2019.01.08,11:00,139.17,139.284,138.976,139.106,4272,0,1,0,0,1,0,2.0,4.0,3.0
216,2019.01.08,11:30,139.107,139.123,138.959,138.995,3231,0,1,0,0,1,0,-2.0,5.0,4.0
217,2019.01.08,12:00,138.993,138.993,138.648,138.724,4271,0,1,0,0,1,0,2.0,5.0,4.0
218,2019.01.08,12:30,138.723,138.852,138.653,138.701,4131,0,1,0,0,1,0,,2.0,4.0
219,2019.01.08,13:00,138.701,138.732,138.522,138.646,3557,0,1,0,0,1,0,-1.0,5.0,3.0
220,2019.01.08,13:30,138.646,138.974,138.643,138.883,3990,1,0,0,0,1,0,1.0,4.0,5.0
221,2019.01.08,14:00,138.882,138.926,138.716,138.804,3072,0,1,0,0,1,0,-2.0,4.0,3.0
222,2019.01.08,14:30,138.807,138.825,138.478,138.655,3816,0,1,0,0,1,0,2.0,5.0,3.0
223,2019.01.08,15:00,138.654,138.774,138.585,138.607,5149,0,1,0,0,1,1,2.0,2.0,5.0
224,2019.01.08,15:30,138.609,138.701,138.548,138.651,4166,1,0,0,0,1,1,-1.0,4.0,4.0
225,2019.01.08,16:00,138.652,138.791,138.62,138.703,4457,1,0,0,0,1,1,0.0,3.0,5.0
226,2019.01.08,16:30,138.703,138.8,138.541,138.541,6058,0,1,0,0,1,1,2.0,4.0,5.0
227,2019.01.08,17:00,138.541,138.631,138.255,138.323,6089,0,1,0,0,1,1,0.0,4.0,5.0
228,2019.01.08,17:30,138.322,138.405,138.21,138.281,6009,0,1,0,0,1,1,,3.0,4.0
229,2019.01.08,18:00,138.282,138.341,138.201,138.218,5420,0,1,0,0,1,1,,3.0,5.0
230,2019.01.08,18:30,138.217,138.241,138.106,138.143,4852,0,1,0,0,1,1,-1.0,5.0,4.0
231,2019.01.08,19:00,138.14,138.156,137.975,138.018,3747,0,1,0,0,0,1,-2.0,5.0,4.0
232,2019.01.08,19:30,138.018,138.161,138.006,138.157,3285,1,0,0,0,0,1,-1.0,5.0,5.0
233,2019.01.08,20:00,138.156,138.191,138.105,138.163,3571,1,0,0,0,0,1,0.0,4.0,3.0
234,2019.01.08,20:30,138.163,138.199,138.1,138.106,2776,0,1,0,0,0,1,-2.0,4.0,5.0
235,2019.01.08,21:00,138.106,138.134,138.04,138.132,2604,1,0,0,0,0,1,,5.0,2.0
236,2019.01.08,21:30,138.132,138.196,138.108,138.181,1979,1,0,0,0,0,1,-2.0,5.0,4.0
237,2019.01.08,22:00,138.179,138.242,138.124,138.238,2155,1,0,0,0,0,1,0.0,5.0,3.0
238,2019.01.08,22:30,138.243,138.378,138.215,138.337,2554,1,0,0,0,0,1,1.0,4.0,5.0
239,2019.01.08,23:00,138.341,138.372,138.294,138.351,1033,1,0,0,0,0,0,-3.0,4.0,2.0
240,2019.01.08,23:30,138.352,138.39,138.204,138.228,1527,0,1,0,0,0,0,3.0,4.0,5.0
241,2019.01.09,00:00,138.215,138.301,138.182,138.298,536,1,0,0,0,0,0,-4.0,5.0,4.0
242,2019.01.09,00:30,138.299,138.404,138.257,138.281,1495,0,1,0,0,0,0,5.0,2.0,5.0
243,2019.01.09,01:00,138.289,138.539,138.282,138.534,2406,1,0,0,0,0,0,4.0,5.0,5.0
244,2019.01.09,01:30,138.534,138.577,138.458,138.53,2618,0,1,0,0,0,0,0.0,4.0,2.0
245,2019.01.09,02:00,138.536,138.637,138.456,138.538,3787,1,0,0,1,0,0,3.0,3.0,3.0
246,2019.01.09,02:30,138.536,138.6,138.391,138.474,3745,0,1,0,1,0,0,,4.0,4.0
