0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
1,2020.01.02,00:00,144.056,144.078,143.777,143.97,2885,0,1,0,0,0,0,,5.0,2.0
2,2020.01.02,00:30,143.966,144.004,143.945,143.949,4699,0,1,0,0,0,0,4.0,2.0,5.0
3,2020.01.02,01:00,143.953,144.086,143.894,144.058,1713,1,0,0,0,0,0,-4.0,5.0,4.0
4,2020.01.02,01:30,144.056,144.069,144.007,144.058,1104,1,0,0,0,0,0,-2.0,5.0,2.0
5,2020.01.02,02:00,144.058,144.116,144.01,144.022,1907,0,1,0,1,0,0,4.0,3.0,5.0
6,2020.01.02,02:30,144.025,144.184,144.025,144.111,1494,1,0,0,1,0,0,-2.0,3.0,5.0
7,2020.01.02,03:00,144.113,144.189,144.073,144.11,2721,0,1,0,1,0,0,5.0,2.0,4.0
8,2020.01.02,03:30,144.11,144.132,144.009,144.053,2487,0,1,0,1,0,0,,5.0,4.0
9,2020.01.02,04:00,144.053,144.069,143.917,143.945,2045,0,1,0,1,0,0,-1.0,5.0,5.0
10,2020.01.02,04:30,143.945,144.024,143.924,143.984,1391,1,0,0,1,0,0,-2.0,4.0,4.0
11,2020.01.02,05:00,143.985,143.998,143.653,143.704,2265,0,1,0,1,0,0,4.0,5.0,5.0
12,2020.01.02,05:30,143.709,143.721,143.508,143.601,2120,0,1,0,1,0,0,,5.0,3.0
13,2020.01.02,06:00,143.596,143.689,143.536,143.638,1950,1,0,0,1,0,0,,4.0,4.0
14,2020.01.02,06:30,143.637,143.705,143.564,143.624,2180,0,1,0,1,0,0,1.0,3.0,3.0
15,2020.01.02,07:00,143.624,143.661,143.566,143.617,3051,0,1,0,1,0,0,2.0,4.0,3.0
16,2020.01.02,07:30,143.617,143.695,143.592,143.691,1879,1,0,0,1,0,0,-2.0,5.0,4.0
17,2020.01.02,08:00,143.691,143.791,143.682,143.69,1885,0,1,0,1,0,0,0.0,1.0,5.0
18,2020.01.02,08:30,143.691,143.763,143.592,143.71,1907,1,0,0,1,0,0,0.0,4.0,3.0
19,2020.01.02,09:00,143.721,143.909,143.698,143.806,3586,1,0,0,1,0,0,5.0,3.0,5.0
20,2020.01.02,09:30,143.802,143.898,143.705,143.813,4288,1,0,0,1,0,0,1.0,3.0,3.0
21,2020.01.02,10:00,143.814,143.898,143.734,143.759,4753,0,1,0,1,1,0,1.0,3.0,5.0
22,2020.01.02,10:30,143.758,143.942,143.756,143.831,4658,1,0,0,1,1,0,,3.0,5.0
23,2020.01.02,11:00,143.829,143.917,143.79,143.858,3264,1,0,0,0,1,0,-2.0,3.0,4.0
24,2020.01.02,11:30,143.857,143.894,143.769,143.826,3569,0,1,0,0,1,0,0.0,4.0,3.0
25,2020.01.02,12:00,143.824,143.842,143.723,143.736,4057,0,1,0,0,1,0,1.0,5.0,5.0
26,2020.01.02,12:30,143.736,143.823,143.72,143.751,2870,1,0,0,0,1,0,-2.0,2.0,5.0
27,2020.01.02,13:00,143.749,143.755,143.504,143.551,3883,0,1,0,0,1,0,2.0,5.0,5.0
28,2020.01.02,13:30,143.55,143.606,143.482,143.579,3721,1,0,0,0,1,0,,4.0,3.0
29,2020.01.02,14:00,143.575,143.751,143.524,143.721,3847,1,0,0,0,1,0,0.0,5.0,4.0
30,2020.01.02,14:30,143.722,143.737,143.489,143.571,3272,0,1,0,0,1,0,-1.0,5.0,4.0
31,2020.01.02,15:00,143.569,143.569,143.283,143.312,4365,0,1,0,0,1,1,2.0,5.0,5.0
32,2020.01.02,15:30,143.31,143.32,143.167,143.221,4557,0,1,0,0,1,1,0.0,5.0,4.0
33,2020.01.02,16:00,143.218,143.27,142.997,143.003,4662,0,1,0,0,1,1,0.0,5.0,5.0
34,2020.01.02,16:30,143.002,143.008,142.733,142.88,5827,0,1,0,0,1,1,2.0,5.0,3.0
35,2020.01.02,17:00,142.879,142.994,142.673,142.774,5658,0,1,0,0,1,1,,4.0,4.0
36,2020.01.02,17:30,142.773,142.906,142.675,142.805,6933,1,0,0,0,1,1,2.0,3.0,3.0
37,2020.01.02,18:00,142.804,142.815,142.481,142.551,5340,0,1,0,0,1,1,-2.0,5.0,4.0
38,2020.01.02,18:30,142.551,142.553,142.268,142.343,4944,0,1,0,0,1,1,,5.0,4.0
39,2020.01.02,19:00,142.343,142.51,142.315,142.483,4678,1,0,0,0,0,1,,5.0,5.0
40,2020.01.02,19:30,142.487,142.55,142.427,142.547,4123,1,0,0,0,0,1,-1.0,5.0,3.0
41,2020.01.02,20:00,142.546,142.577,142.42,142.567,3757,1,0,0,0,0,1,,5.0,1.0
42,2020.01.02,20:30,142.568,142.647,142.559,142.598,3830,1,0,0,0,0,1,0.0,3.0,5.0
43,2020.01.02,21:00,142.598,142.601,142.509,142.567,3195,0,1,0,0,0,1,-1.0,5.0,2.0
44,2020.01.02,21:30,142.564,142.628,142.511,142.514,3054,0,1,0,0,0,1,,3.0,5.0
45,2020.01.02,22:00,142.513,142.632,142.513,142.632,1904,1,0,0,0,0,1,-2.0,5.0,5.0
46,2020.01.02,22:30,142.628,142.658,142.559,142.63,2389,1,0,0,0,0,1,2.0,4.0,2.0
47,2020.01.02,23:00,142.631,142.659,142.587,142.623,1111,0,1,0,0,0,0,-3.0,4.0,3.0
48,2020.01.02,23:30,142.623,142.644,142.568,142.569,1595,0,1,0,0,0,0,3.0,4.0,5.0
49,2020.01.03,00:00,142.569,142.647,142.486,142.582,479,1,0,0,0,0,0,-4.0,3.0,3.0
50,2020.01.03,00:30,142.582,142.708,142.55,142.573,379,0,1,0,0,0,0,-2.0,2.0,5.0
51,2020.01.03,01:00,142.573,142.737,142.543,142.735,1429,1,0,0,0,0,0,5.0,5.0,5.0
52,2020.01.03,01:30,142.735,142.783,142.69,142.699,1786,0,1,0,0,0,0,2.0,3.0,5.0
53,2020.01.03,02:00,142.698,142.734,142.615,142.689,2077,0,1,0,1,0,0,1.0,4.0,2.0
54,2020.01.03,02:30,142.688,142.751,142.592,142.612,2273,0,1,0,1,0,0,0.0,4.0,5.0
55,2020.01.03,03:00,142.612,142.67,142.514,142.563,2666,0,1,0,1,0,0,1.0,4.0,4.0
56,2020.01.03,03:30,142.563,142.577,142.095,142.159,5155,0,1,0,1,0,0,5.0,5.0,5.0
57,2020.01.03,04:00,142.157,142.23,141.99,142.009,5497,0,1,0,1,0,0,0.0,4.0,5.0
58,2020.01.03,04:30,142.011,142.096,141.769,141.859,6807,0,1,0,1,0,0,2.0,4.0,4.0
59,2020.01.03,05:00,141.858,141.951,141.812,141.839,5280,0,1,0,1,0,0,-2.0,2.0,5.0
60,2020.01.03,05:30,141.838,142.112,141.83,142.111,3684,1,0,0,1,0,0,-2.0,5.0,5.0
61,2020.01.03,06:00,142.111,142.17,142.038,142.099,3606,0,1,0,1,0,0,,3.0,3.0
62,2020.01.03,06:30,142.101,142.116,141.908,141.932,3597,0,1,0,1,0,0,,5.0,5.0
63,2020.01.03,07:00,141.934,141.994,141.78,141.812,3615,0,1,0,1,0,0,0.0,4.0,5.0
64,2020.01.03,07:30,141.812,141.947,141.808,141.869,3237,1,0,0,1,0,0,-1.0,3.0,5.0
65,2020.01.03,08:00,141.869,141.879,141.65,141.742,3166,0,1,0,1,0,0,,5.0,3.0
66,2020.01.03,08:30,141.743,141.923,141.742,141.913,1944,1,0,0,1,0,0,-2.0,5.0,5.0
67,2020.01.03,09:00,141.911,141.911,141.561,141.618,4993,0,1,0,1,0,0,5.0,5.0,5.0
68,2020.01.03,09:30,141.617,141.659,141.195,141.315,7269,0,1,0,1,0,0,3.0,5.0,4.0
69,2020.01.03,10:00,141.318,141.72,141.248,141.694,6816,1,0,0,1,1,0,,5.0,5.0
70,2020.01.03,10:30,141.693,141.719,141.416,141.441,6021,0,1,0,1,1,0,-1.0,5.0,5.0
71,2020.01.03,11:00,141.44,141.495,141.256,141.354,6884,0,1,0,0,1,0,1.0,4.0,3.0
72,2020.01.03,11:30,141.354,141.415,141.2,141.225,6240,0,1,0,0,1,0,,4.0,5.0
73,2020.01.03,12:00,141.226,141.476,141.224,141.424,5808,1,0,0,0,1,0,,4.0,5.0
74,2020.01.03,12:30,141.423,141.449,141.234,141.313,5196,0,1,0,0,1,0,-1.0,5.0,4.0
75,2020.01.03,13:00,141.314,141.334,141.227,141.275,4319,0,1,0,0,1,0,-1.0,5.0,3.0
76,2020.01.03,13:30,141.276,141.276,141.002,141.072,4884,0,1,0,0,1,0,1.0,5.0,4.0
77,2020.01.03,14:00,141.072,141.274,141.026,141.192,4971,1,0,0,0,1,0,0.0,4.0,5.0
78,2020.01.03,14:30,141.192,141.407,141.185,141.394,4716,1,0,0,0,1,0,,5.0,5.0
79,2020.01.03,15:00,141.393,141.761,141.389,141.575,5070,1,0,0,0,1,1,0.0,3.0,5.0
80,2020.01.03,15:30,141.576,141.577,141.38,141.388,3861,0,1,0,0,1,1,-2.0,5.0,5.0
81,2020.01.03,16:00,141.389,141.62,141.345,141.392,4538,1,0,0,0,1,1,1.0,1.0,5.0
82,2020.01.03,16:30,141.393,141.585,141.282,141.282,6137,0,1,0,0,1,1,2.0,2.0,5.0
83,2020.01.03,17:00,141.275,141.55,141.245,141.444,7687,1,0,0,0,1,1,2.0,4.0,5.0
84,2020.01.03,17:30,141.445,141.484,141.197,141.225,5897,0,1,0,0,1,1,-2.0,5.0,5.0
85,2020.01.03,18:00,141.235,141.385,141.164,141.343,4497,1,0,0,0,1,1,-2.0,5.0,4.0
86,2020.01.03,18:30,141.344,141.401,141.29,141.298,4722,0,1,0,0,1,1,0.0,3.0,5.0
87,2020.01.03,19:00,141.297,141.353,141.208,141.258,3526,0,1,0,0,0,1,-2.0,4.0,4.0
88,2020.01.03,19:30,141.258,141.339,141.209,141.308,3202,1,0,0,0,0,1,,4.0,4.0
89,2020.01.03,20:00,141.311,141.34,141.154,141.165,3288,0,1,0,0,0,1,0.0,5.0,5.0
90,2020.01.03,20:30,141.165,141.383,141.017,141.383,5143,1,0,0,0,0,1,3.0,5.0,3.0
91,2020.01.03,21:00,141.383,141.398,141.267,141.329,4779,0,1,0,0,0,1,,5.0,3.0
92,2020.01.03,21:30,141.329,141.355,141.253,141.264,3666,0,1,0,0,0,1,-2.0,4.0,5.0
93,2020.01.03,22:00,141.268,141.331,141.25,141.283,2166,1,0,0,0,0,1,-3.0,3.0,4.0
94,2020.01.03,22:30,141.286,141.345,141.263,141.312,2358,1,0,0,0,0,1,0.0,3.0,4.0
95,2020.01.03,23:00,141.309,141.358,141.302,141.341,1365,1,0,0,0,0,0,-3.0,4.0,5.0
96,2020.01.03,23:30,141.338,141.382,141.32,141.358,1073,1,0,0,0,0,0,-2.0,4.0,4.0
97,2020.01.06,00:00,141.089,141.202,140.956,140.962,1600,0,1,0,0,0,0,3.0,3.0,5.0
98,2020.01.06,00:30,140.962,141.033,140.867,140.867,1231,0,1,0,0,0,0,-2.0,3.0,5.0
99,2020.01.06,01:00,140.854,141.053,140.839,141.001,3614,1,0,0,0,0,0,5.0,4.0,5.0
100,2020.01.06,01:30,141.001,141.235,140.996,141.196,4180,1,0,0,0,0,0,1.0,5.0,5.0
101,2020.01.06,02:00,141.199,141.354,141.197,141.354,4978,1,0,0,1,0,0,1.0,5.0,5.0
102,2020.01.06,02:30,141.351,141.49,141.31,141.348,4112,0,1,0,1,0,0,-1.0,2.0,4.0
103,2020.01.06,03:00,141.344,141.363,141.239,141.325,3593,0,1,0,1,0,0,-1.0,5.0,2.0
104,2020.01.06,03:30,141.324,141.335,141.132,141.186,3162,0,1,0,1,0,0,-1.0,5.0,4.0
105,2020.01.06,04:00,141.186,141.383,141.177,141.375,2642,1,0,0,1,0,0,-1.0,5.0,5.0
106,2020.01.06,04:30,141.373,141.413,141.343,141.381,2387,1,0,0,1,0,0,,3.0,3.0
107,2020.01.06,05:00,141.381,141.412,141.356,141.371,1801,0,1,0,1,0,0,-2.0,3.0,4.0
108,2020.01.06,05:30,141.371,141.42,141.311,141.356,2478,0,1,0,1,0,0,2.0,3.0,3.0
109,2020.01.06,06:00,141.356,141.452,141.331,141.445,2186,1,0,0,1,0,0,-1.0,5.0,4.0
110,2020.01.06,06:30,141.443,141.443,141.341,141.389,1601,0,1,0,1,0,0,-2.0,5.0,3.0
111,2020.01.06,07:00,141.395,141.418,141.333,141.369,1600,0,1,0,1,0,0,,4.0,3.0
112,2020.01.06,07:30,141.369,141.389,141.333,141.354,1736,0,1,0,1,0,0,0.0,4.0,4.0
113,2020.01.06,08:00,141.352,141.355,141.119,141.235,3443,0,1,0,1,0,0,5.0,5.0,3.0
114,2020.01.06,08:30,141.234,141.389,141.199,141.369,3468,1,0,0,1,0,0,0.0,5.0,5.0
115,2020.01.06,09:00,141.368,141.581,141.309,141.518,5027,1,0,0,1,0,0,3.0,4.0,4.0
116,2020.01.06,09:30,141.517,141.587,141.307,141.35,5011,0,1,0,1,0,0,,4.0,5.0
117,2020.01.06,10:00,141.35,141.467,141.193,141.23,6597,0,1,0,1,1,0,2.0,3.0,5.0
118,2020.01.06,10:30,141.229,141.526,141.17,141.507,6216,1,0,0,1,1,0,,5.0,5.0
119,2020.01.06,11:00,141.506,141.736,141.491,141.667,5388,1,0,0,0,1,0,-1.0,4.0,5.0
120,2020.01.06,11:30,141.668,141.969,141.556,141.948,6620,1,0,0,0,1,0,2.0,5.0,4.0
121,2020.01.06,12:00,141.949,142.215,141.922,142.115,5902,1,0,0,0,1,0,-1.0,4.0,5.0
122,2020.01.06,12:30,142.115,142.299,142.035,142.056,4760,0,1,0,0,1,0,-1.0,2.0,5.0
123,2020.01.06,13:00,142.055,142.295,142.041,142.232,4635,1,0,0,0,1,0,,4.0,5.0
124,2020.01.06,13:30,142.233,142.389,142.095,142.193,3922,0,1,0,0,1,0,-1.0,3.0,4.0
125,2020.01.06,14:00,142.19,142.213,142.043,142.123,3991,0,1,0,0,1,0,0.0,5.0,3.0
126,2020.01.06,14:30,142.122,142.263,142.049,142.092,4117,0,1,0,0,1,0,0.0,2.0,4.0
127,2020.01.06,15:00,142.092,142.178,141.991,142.055,3795,0,1,0,0,1,1,,3.0,4.0
128,2020.01.06,15:30,142.056,142.133,141.991,142.07,3476,1,0,0,0,1,1,,3.0,3.0
129,2020.01.06,16:00,142.066,142.136,141.979,142.122,3659,1,0,0,0,1,1,0.0,5.0,3.0
130,2020.01.06,16:30,142.123,142.284,142.02,142.058,5925,0,1,0,0,1,1,4.0,2.0,5.0
131,2020.01.06,17:00,142.056,142.366,142.023,142.336,4894,1,0,0,0,1,1,-1.0,5.0,5.0
132,2020.01.06,17:30,142.337,142.58,142.246,142.538,6223,1,0,0,0,1,1,2.0,5.0,4.0
133,2020.01.06,18:00,142.538,142.717,142.43,142.664,4555,1,0,0,0,1,1,-2.0,5.0,4.0
134,2020.01.06,18:30,142.666,142.744,142.625,142.638,3682,0,1,0,0,1,1,-1.0,2.0,5.0
135,2020.01.06,19:00,142.639,142.757,142.589,142.703,2998,1,0,0,0,0,1,-1.0,4.0,4.0
136,2020.01.06,19:30,142.704,142.713,142.567,142.579,2504,0,1,0,0,0,1,-1.0,5.0,5.0
137,2020.01.06,20:00,142.581,142.669,142.576,142.649,2508,1,0,0,0,0,1,0.0,4.0,5.0
138,2020.01.06,20:30,142.65,142.673,142.588,142.588,1934,0,1,0,0,0,1,-2.0,4.0,5.0
139,2020.01.06,21:00,142.587,142.735,142.558,142.727,2433,1,0,0,0,0,1,2.0,5.0,5.0
140,2020.01.06,21:30,142.732,142.781,142.695,142.761,2396,1,0,0,0,0,1,,4.0,3.0
141,2020.01.06,22:00,142.757,142.762,142.708,142.724,1703,0,1,0,0,0,1,-2.0,5.0,4.0
142,2020.01.06,22:30,142.723,142.788,142.679,142.775,2001,1,0,0,0,0,1,1.0,5.0,3.0
143,2020.01.06,23:00,142.773,142.781,142.717,142.729,1141,0,1,0,0,0,0,-3.0,5.0,5.0
144,2020.01.06,23:30,142.729,142.737,142.684,142.687,1513,0,1,0,0,0,0,2.0,5.0,5.0
145,2020.01.07,00:00,142.687,142.772,142.558,142.767,458,1,0,0,0,0,0,-4.0,5.0,2.0
146,2020.01.07,00:30,142.767,142.788,142.712,142.779,3869,1,0,0,0,0,0,5.0,5.0,2.0
147,2020.01.07,01:00,142.776,142.836,142.75,142.75,1068,0,1,0,0,0,0,-4.0,2.0,5.0
148,2020.01.07,01:30,142.75,142.8,142.721,142.79,2420,1,0,0,0,0,0,5.0,5.0,4.0
149,2020.01.07,02:00,142.791,142.836,142.749,142.797,2283,1,0,0,1,0,0,,3.0,3.0
150,2020.01.07,02:30,142.798,142.901,142.776,142.83,2327,1,0,0,1,0,0,0.0,3.0,5.0
151,2020.01.07,03:00,142.832,142.855,142.76,142.792,2464,0,1,0,1,0,0,0.0,4.0,4.0
152,2020.01.07,03:30,142.794,142.884,142.775,142.824,2377,1,0,0,1,0,0,,3.0,5.0
153,2020.01.07,04:00,142.822,142.877,142.792,142.851,2400,1,0,0,1,0,0,0.0,4.0,4.0
154,2020.01.07,04:30,142.851,142.874,142.826,142.852,1466,1,0,0,1,0,0,-2.0,3.0,3.0
155,2020.01.07,05:00,142.855,142.913,142.837,142.868,1997,1,0,0,1,0,0,2.0,3.0,4.0
156,2020.01.07,05:30,142.869,142.917,142.854,142.893,1739,1,0,0,1,0,0,-1.0,4.0,4.0
157,2020.01.07,06:00,142.894,142.942,142.887,142.926,2821,1,0,0,1,0,0,4.0,4.0,5.0
158,2020.01.07,06:30,142.927,142.931,142.875,142.9,1814,0,1,0,1,0,0,-2.0,5.0,3.0
159,2020.01.07,07:00,142.899,142.916,142.881,142.882,1489,0,1,0,1,0,0,-1.0,3.0,5.0
160,2020.01.07,07:30,142.881,142.891,142.626,142.644,2646,0,1,0,1,0,0,4.0,5.0,5.0
161,2020.01.07,08:00,142.644,142.713,142.448,142.6,5118,0,1,0,1,0,0,5.0,4.0,3.0
162,2020.01.07,08:30,142.6,142.723,142.587,142.657,2963,1,0,0,1,0,0,-3.0,3.0,5.0
163,2020.01.07,09:00,142.657,142.687,142.468,142.505,4094,0,1,0,1,0,0,2.0,5.0,5.0
164,2020.01.07,09:30,142.508,142.508,142.303,142.389,5659,0,1,0,1,0,0,2.0,5.0,3.0
165,2020.01.07,10:00,142.395,143.037,142.361,142.994,6734,1,0,0,1,1,0,1.0,5.0,5.0
166,2020.01.07,10:30,142.995,143.293,142.985,143.025,6650,1,0,0,1,1,0,,1.0,5.0
167,2020.01.07,11:00,143.026,143.136,142.891,143.066,4846,1,0,0,0,1,0,-2.0,4.0,3.0
168,2020.01.07,11:30,143.067,143.114,142.794,142.88,4098,0,1,0,0,1,0,-1.0,5.0,4.0
169,2020.01.07,12:00,142.88,142.889,142.612,142.622,5533,0,1,0,0,1,0,2.0,5.0,5.0
170,2020.01.07,12:30,142.622,142.678,142.474,142.677,5440,1,0,0,0,1,0,,5.0,2.0
171,2020.01.07,13:00,142.676,142.726,142.586,142.651,4010,0,1,0,0,1,0,-2.0,4.0,3.0
172,2020.01.07,13:30,142.652,142.66,142.5,142.508,3534,0,1,0,0,1,0,-1.0,5.0,5.0
173,2020.01.07,14:00,142.509,142.536,142.122,142.229,4924,0,1,0,0,1,0,2.0,5.0,4.0
174,2020.01.07,14:30,142.228,142.328,142.194,142.26,4672,1,0,0,0,1,0,,3.0,4.0
175,2020.01.07,15:00,142.259,142.303,142.066,142.243,5307,0,1,0,0,1,1,1.0,5.0,2.0
176,2020.01.07,15:30,142.244,142.314,142.191,142.249,4644,1,0,0,0,1,1,-1.0,3.0,3.0
177,2020.01.07,16:00,142.25,142.453,142.22,142.37,4196,1,0,0,0,1,1,,4.0,5.0
178,2020.01.07,16:30,142.366,142.391,142.02,142.13,6423,0,1,0,0,1,1,3.0,5.0,4.0
179,2020.01.07,17:00,142.129,142.276,142.046,142.272,6063,1,0,0,0,1,1,,5.0,4.0
180,2020.01.07,17:30,142.273,142.547,142.265,142.509,6238,1,0,0,0,1,1,0.0,5.0,5.0
181,2020.01.07,18:00,142.51,142.514,142.289,142.435,4139,0,1,0,0,1,1,-2.0,5.0,2.0
182,2020.01.07,18:30,142.435,142.551,142.401,142.461,4192,1,0,0,0,1,1,0.0,3.0,4.0
183,2020.01.07,19:00,142.461,142.635,142.42,142.517,3213,1,0,0,0,0,1,-2.0,3.0,5.0
184,2020.01.07,19:30,142.516,142.542,142.438,142.492,2997,0,1,0,0,0,1,,4.0,3.0
185,2020.01.07,20:00,142.492,142.573,142.491,142.525,3255,1,0,0,0,0,1,0.0,3.0,5.0
186,2020.01.07,20:30,142.525,142.553,142.461,142.462,1805,0,1,0,0,0,1,-3.0,4.0,5.0
187,2020.01.07,21:00,142.462,142.493,142.421,142.458,3969,0,1,0,0,0,1,5.0,3.0,3.0
188,2020.01.07,21:30,142.46,142.465,142.386,142.395,2910,0,1,0,0,0,1,-2.0,5.0,5.0
189,2020.01.07,22:00,142.395,142.436,142.388,142.423,2104,1,0,0,0,0,1,-2.0,4.0,5.0
190,2020.01.07,22:30,142.424,142.44,142.383,142.403,1611,0,1,0,0,0,1,-2.0,4.0,4.0
191,2020.01.07,23:00,142.402,142.41,142.33,142.338,1630,0,1,0,0,0,0,0.0,5.0,5.0
192,2020.01.07,23:30,142.336,142.359,142.116,142.269,2876,0,1,0,0,0,0,4.0,5.0,2.0
193,2020.01.08,00:00,142.268,142.352,142.226,142.27,2269,1,0,0,0,0,0,-2.0,2.0,4.0
194,2020.01.08,00:30,142.263,142.306,142.161,142.214,1391,0,1,0,0,0,0,-2.0,4.0,4.0
195,2020.01.08,01:00,142.214,142.302,141.693,141.794,4438,0,1,0,0,0,0,5.0,5.0,5.0
196,2020.01.08,01:30,141.795,141.813,141.328,141.629,7124,0,1,0,0,0,0,4.0,5.0,2.0
197,2020.01.08,02:00,141.632,141.723,141.204,141.26,9971,0,1,0,1,0,0,2.0,5.0,5.0
198,2020.01.08,02:30,141.258,141.455,141.121,141.421,7284,1,0,0,1,0,0,-2.0,5.0,3.0
199,2020.01.08,03:00,141.422,141.564,141.352,141.425,7498,1,0,0,1,0,0,0.0,2.0,4.0
200,2020.01.08,03:30,141.426,141.877,141.41,141.702,8069,1,0,0,1,0,0,0.0,4.0,5.0
201,2020.01.08,04:00,141.702,142.042,141.686,141.939,6804,1,0,0,1,0,0,-1.0,4.0,5.0
202,2020.01.08,04:30,141.939,142.501,141.939,142.348,7879,1,0,0,1,0,0,1.0,4.0,5.0
203,2020.01.08,05:00,142.347,142.427,141.976,142.233,5629,0,1,0,1,0,0,-2.0,5.0,3.0
204,2020.01.08,05:30,142.232,142.287,142.096,142.286,4490,1,0,0,1,0,0,-2.0,5.0,2.0
205,2020.01.08,06:00,142.286,142.379,142.244,142.264,3115,0,1,0,1,0,0,-2.0,2.0,5.0
206,2020.01.08,06:30,142.264,142.264,142.045,142.116,3338,0,1,0,1,0,0,0.0,5.0,4.0
207,2020.01.08,07:00,142.116,142.204,142.097,142.17,4095,1,0,0,1,0,0,2.0,4.0,5.0
208,2020.01.08,07:30,142.17,142.188,142.064,142.068,3315,0,1,0,1,0,0,-1.0,5.0,5.0
209,2020.01.08,08:00,142.071,142.303,142.068,142.281,4048,1,0,0,1,0,0,2.0,5.0,5.0
210,2020.01.08,08:30,142.281,142.374,142.236,142.293,3338,1,0,0,1,0,0,-1.0,3.0,4.0
211,2020.01.08,09:00,142.299,142.561,142.282,142.392,5631,1,0,0,1,0,0,4.0,2.0,5.0
212,2020.01.08,09:30,142.39,142.704,142.383,142.6,5733,1,0,0,1,0,0,0.0,4.0,5.0
213,2020.01.08,10:00,142.605,142.68,142.429,142.637,8406,1,0,0,1,1,0,3.0,5.0,2.0
214,2020.01.08,10:30,142.635,142.839,142.522,142.793,6768,1,0,0,1,1,0,-1.0,5.0,4.0
215,2020.01.08,11:00,142.795,142.835,142.592,142.605,5631,0,1,0,0,1,0,-1.0,5.0,5.0
216,2020.01.08,11:30,142.603,142.625,142.18,142.281,4955,0,1,0,0,1,0,-1.0,5.0,4.0
217,2020.01.08,12:00,142.273,142.404,141.973,142.391,6738,1,0,0,0,1,0,2.0,5.0,2.0
218,2020.01.08,12:30,142.389,142.668,142.364,142.585,5841,1,0,0,0,1,0,-1.0,4.0,5.0
219,2020.01.08,13:00,142.581,142.646,142.495,142.589,4940,1,0,0,0,1,0,-1.0,4.0,3.0
220,2020.01.08,13:30,142.593,142.673,142.392,142.519,6170,0,1,0,0,1,0,2.0,4.0,3.0
221,2020.01.08,14:00,142.519,142.634,142.467,142.476,5165,0,1,0,0,1,0,-1.0,2.0,5.0
222,2020.01.08,14:30,142.477,142.539,142.194,142.392,5816,0,1,0,0,1,0,1.0,5.0,3.0
223,2020.01.08,15:00,142.39,142.62,142.277,142.529,6032,1,0,0,0,1,1,0.0,4.0,4.0
224,2020.01.08,15:30,142.533,142.635,142.429,142.595,4990,1,0,0,0,1,1,-1.0,5.0,3.0
225,2020.01.08,16:00,142.598,142.832,142.562,142.645,4913,1,0,0,0,1,1,,2.0,5.0
226,2020.01.08,16:30,142.644,142.766,142.593,142.662,5585,1,0,0,0,1,1,1.0,2.0,4.0
227,2020.01.08,17:00,142.663,142.731,142.613,142.653,4458,0,1,0,0,1,1,-2.0,3.0,4.0
228,2020.01.08,17:30,142.651,142.692,142.186,142.301,5737,0,1,0,0,1,1,2.0,5.0,4.0
229,2020.01.08,18:00,142.299,142.562,142.253,142.502,5481,1,0,0,0,1,1,,5.0,5.0
230,2020.01.08,18:30,142.502,142.954,142.341,142.932,9040,1,0,0,0,1,1,4.0,5.0,4.0
231,2020.01.08,19:00,142.934,143.061,142.909,143.045,5780,1,0,0,0,0,1,-2.0,5.0,5.0
232,2020.01.08,19:30,143.044,143.067,142.918,142.972,3779,0,1,0,0,0,1,-2.0,5.0,4.0
233,2020.01.08,20:00,142.971,143.007,142.924,142.992,3938,1,0,0,0,0,1,0.0,5.0,3.0
234,2020.01.08,20:30,142.992,143.063,142.967,143.002,2158,1,0,0,0,0,1,-3.0,2.0,4.0
235,2020.01.08,21:00,143.001,143.095,142.969,143.043,3279,1,0,0,0,0,1,3.0,3.0,4.0
236,2020.01.08,21:30,143.043,143.106,143.021,143.099,2592,1,0,0,0,0,1,-2.0,5.0,4.0
237,2020.01.08,22:00,143.097,143.1,143.026,143.035,1907,0,1,0,0,0,1,-2.0,5.0,5.0
238,2020.01.08,22:30,143.035,143.058,142.783,142.833,4245,0,1,0,0,0,1,5.0,5.0,5.0
239,2020.01.08,23:00,142.844,142.98,142.805,142.897,2023,1,0,0,0,0,0,-3.0,3.0,4.0
240,2020.01.08,23:30,142.897,142.954,142.784,142.784,2115,0,1,0,0,0,0,0.0,4.0,5.0
241,2020.01.09,00:00,142.802,142.903,142.769,142.882,3019,1,0,0,0,0,0,3.0,5.0,4.0
242,2020.01.09,00:30,142.882,142.952,142.849,142.855,3018,0,1,0,0,0,0,,2.0,5.0
243,2020.01.09,01:00,142.857,142.974,142.857,142.935,1544,1,0,0,0,0,0,-3.0,4.0,5.0
244,2020.01.09,01:30,142.933,142.968,142.83,142.904,1775,0,1,0,0,0,0,1.0,4.0,3.0
245,2020.01.09,02:00,142.904,143.139,142.88,143.121,3626,1,0,0,1,0,0,5.0,5.0,5.0
246,2020.01.09,02:30,143.123,143.233,143.098,143.138,2596,1,0,0,1,0,0,-2.0,2.0,5.0
247,2020.01.09,03:00,143.137,143.203,143.105,143.155,3245,1,0,0,1,0,0,2.0,3.0,4.0
248,2020.01.09,03:30,143.155,143.246,143.136,143.235,3572,1,0,0,1,0,0,1.0,5.0,5.0
